carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575898.1491419,23119403.3341233,22169467.4110078,21218528.2447479,20285889.0972543,23503682.4213683,23952229.3961916
22576254.765342,23118808.6162389,22170013.6434228,21218763.0990694,20285775.0349596,23503033.9505821,23952578.9221685
22576611.4690535,23118213.9360065,22170559.9450177,21218997.9909924,20285661.075383,23502385.4965715,23952928.5489307
22576968.2603545,23117619.2979061,22171106.308399,21219232.9259367,20285547.2143908,23501737.0611874,23953278.2747861
22577325.1369801,23117024.6934685,22171652.7389151,21219467.8973936,20285433.452221,23501088.652946,23953628.1039124
22577682.1047075,23116430.1298227,22172199.2386901,21219702.9054919,20285319.7908748,23500440.2613283,23953978.0355464
22578039.1554851,23115835.6040424,22172745.8112071,21219937.9545119,20285206.22575,23499791.8894713,23954328.0664396
22578396.2944484,23115241.1231357,22173292.4530124,21220173.0470593,20285092.7651736,23499143.5304578,23954678.2020527
22578753.5215302,23114646.6761839,22173839.1621765,21220408.1762501,20284979.4057104,23498495.1974645,23955028.4443819
22579110.8331724,23114052.2594852,22174385.9365308,21220643.3458563,20284866.1446207,23497846.8834267,23955378.7794614
22579468.2297979,23113457.8860174,22174932.7863617,21220878.5541296,20284752.9864885,23497198.5877628,23955729.2169945
22579825.7173035,23112863.5542399,22175479.6981766,21221113.7981921,20284639.930164,23496550.3145776,23956079.759363
22580183.2901288,23112269.2578822,22176026.6873694,21221349.0809923,20284526.9769309,23495902.0597019,23956430.3990007
22580540.9509786,23111675.0072271,22176573.7382068,21221584.4033351,20284414.1237382,23495253.8239535,23956781.1456322
22580898.6978139,23111080.7885522,22177120.8621082,21221819.7659093,20284301.374686,23494605.6064701,23957131.9904259
22581256.5377918,23110486.6131645,22177668.0500833,21222055.1703666,20284188.717703,23493957.4121664,23957482.9383454
22581614.4573241,23109892.4756783,22178215.3135654,21222290.6134297,20284076.1633633,23493309.2332421,23957833.9863751
22581972.4684239,23109298.3768657,22178762.6380302,21222526.0943853,20283963.7110742,23492661.0742102,23958185.1441007
22582330.5669907,23108704.3144884,22179310.0337454,21222761.6236649,20283851.3574661,23492012.938129,23958536.4005056
22582688.7516485,23108110.296257,22179857.4916648,21222997.1872425,20283739.1048629,23491364.8225352,23958887.7566664
22583047.0198684,23107516.3139892,22180405.0246834,21223232.792598,20283626.9561643,23490716.7247974,23959239.2172305
22583405.3706893,23106922.3734209,22180952.6222186,21223468.4365557,20283514.9079479,23490068.6478953,23959590.773167
22583763.8097555,23106328.4695385,22181500.2878297,21223704.120919,20283402.9643248,23489420.5900737,23959942.4359885
22584122.3375901,23105734.6008044,22182048.0232268,21223939.8441521,20283291.1216499,23488772.5466487,23960294.2027445
22584480.9483714,23105140.7760338,22182595.8318878,21224175.6061891,20283179.3770568,23488124.5228469,23960646.0665313
22584839.6558303,23104546.9914485,22183143.7131379,21224411.4063825,20283067.7365828,23487476.5203339,23960998.0382366
22585198.4422458,23103953.247659,22183691.6564528,21224647.2469173,20282956.1955811,23486828.5410143,23961350.1139552
22585557.3185726,23103359.5386245,22184239.666133,21224883.1283478,20282844.7521734,23486180.5822142,23961702.281527
22585916.2790694,23102765.8711879,22184787.7491745,21225119.0460602,20282733.4112784,23485532.6421501,23962054.5506149
22586275.3228546,23102172.2372236,22185335.8982449,21225355.010874,20282622.1720294,23484884.7234704,23962406.9247205
22586634.4572392,23101578.6428402,22185884.115427,21225591.0077002,20282511.0308425,23484236.8222603,23962759.3961028
22586993.67694,23100985.0914406,22186432.3968263,21225827.0411182,20282399.9947123,23483588.9455442,23963111.9684064
22587352.9819766,23100391.5769527,22186980.7492814,21226063.1202863,20282289.0550834,23482941.0861158,23963464.6429841
22587712.3766382,23099798.0999751,22187529.1756731,21226299.2373266,20282178.2127285,23482293.2383478,23963817.4199495
22588071.8565737,23099204.6621075,22188077.6608626,21226535.3941293,20282067.4793558,23481645.4142076,23964170.2992685
22588431.4187874,23098611.2691948,22188626.2210222,21226771.5868412,20281956.8468818,23480997.6122189,23964523.2774675
22588791.0722574,23098017.9165317,22189174.8460577,21227007.8220961,20281846.308603,23480349.8334861,23964876.3625449
22589150.8082656,23097424.6029098,22189723.5376135,21227244.0969085,20281735.8708137,23479702.0713879,23965229.5506092
22589510.6321282,23096831.3227306,22190272.304878,21227480.4157308,20281625.5352141,23479054.3316428,23965582.8373248
22589870.5397597,23096238.0854877,22190821.1347674,21227716.766942,20281515.2983947,23478406.6087346,23965936.226441
22590230.5382661,23095644.8842792,22191370.0332745,21227953.1580763,20281405.1711751,23477758.9141233,23966289.7167639
