carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8141763,23119327.3478619,22169525.3819518,21218520.9853373,20285877.9959664,23503749.7502378,23952214.806889
22576235.4427123,23118732.6340531,22170071.6117506,21218755.8502075,20285763.924286,23503101.2743027,23952564.3229486
22576592.1585509,23118137.9527506,22170617.91558,21218990.7492938,20285649.950324,23502452.8135947,23952913.9445162
22576948.9605453,23117543.3130085,22171164.2852652,21219225.6888583,20285536.0800112,23501804.3837729,23953263.6699258
22577305.8515553,23116948.7083784,22171710.7273248,21219460.6716418,20285422.3115599,23501155.9682933,23953613.489181
22577662.8238553,23116354.1474097,22172257.2348901,21219695.6923973,20285308.6415098,23500507.5741604,23953963.413515
22578019.8901949,23115759.6240052,22172803.8166816,21219930.7444995,20285195.0753274,23499859.1999753,23954313.4394791
22578377.0401572,23115165.1386314,22173350.4630814,21220165.842932,20285081.6101053,23499210.8398148,23954663.5688733
22578734.2780231,23114570.6884169,22173897.1762518,21220400.9795893,20284968.2426849,23498562.5004382,23955013.80223
22579091.5986946,23113976.2777162,22174443.9661096,21220636.1588202,20284854.973209,23497914.1813421,23955364.1321674
22579449.0063287,23113381.912918,22174990.8166678,21220871.3782018,20284741.80736,23497265.8823501,23955714.5694238
22579806.5001902,23112787.5854117,22175537.7405797,21221106.6347622,20284628.7471354,23496617.6067889,23956065.1006745
22580164.0863188,23112193.288669,22176084.7280458,21221341.935576,20284515.7863191,23495969.3558038,23956415.7374639
22580521.7555486,23111599.0343978,22176631.7816321,21221577.2720066,20284402.9298342,23495321.1166501,23956766.4773058
22580879.5128771,23111004.8178824,22177178.909826,21221812.6455318,20284290.1694171,23494672.8968631,23957117.3133346
22581237.3591159,23110410.6402916,22177726.1086488,21222048.0582249,20284177.5092983,23494024.6959903,23957468.2543345
22581595.2862488,23109816.5037855,22178273.3776329,21222283.5118104,20284064.9515778,23493376.5159201,23957819.2993294
22581953.3008688,23109222.4075442,22178820.7138262,21222519.0072144,20283952.4919892,23492728.353644,23958170.4415537
22582311.404649,23108628.348031,22179368.1183591,21222754.5408484,20283840.1371292,23492080.2155344,23958521.690798
22582669.5934424,23108034.3326874,22179915.5904488,21222990.1142839,20283727.8839025,23491432.0932713,23958873.0353061
22583027.8681118,23107440.3523037,22180463.1286037,21223225.7230678,20283615.7279469,23490783.9897834,23959224.4852749
22583386.233846,23106846.4163202,22181010.7306081,21223461.3802001,20283503.6801307,23490135.9097592,23959576.0428588
