carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8409825,23119327.3388047,22169525.3484461,21218521.0115614,20285878.0054052,23503749.7006873,23952214.8376775
22576235.4658224,23118732.6165475,22170071.5861316,21218755.8709922,20285763.9301206,23503101.2267087,23952564.3544419
22576592.1796921,23118137.9385755,22170617.887308,21218990.7718845,20285649.9568058,23502452.7835585,23952913.9694559
22576948.9779383,23117543.3013607,22171164.2601012,21219225.7106684,20285536.0880785,23501804.3534048,23953263.6946167
22577305.8694453,23116948.7021608,22171710.7031883,21219460.6877168,20285422.319363,23501155.9347438,23953613.5161864
22577662.8458129,23116354.1421729,22172257.2066948,21219695.7094191,20285308.652924,23500507.5367628,23953963.4361262
22578019.9060422,23115759.6194392,22172803.7815905,21219930.7719663,20285195.0882286,23499859.1612181,23954313.46144
22578377.0546184,23115165.1316314,22173350.4275629,21220165.8704534,20285081.6206527,23499210.8052141,23954663.5913804
22578734.2897242,23114570.6873183,22173897.1426466,21220401.0146759,20284968.2537582,23498562.4689557,23955013.8194861
22579091.6123994,23113976.2786331,22174443.9287388,21220636.1911013,20284854.9896608,23497914.1513823,23955364.1525119
22579449.0262847,23113381.9091112,22174990.7829012,21220871.4140033,20284741.8294781,23497265.8503649,23955714.5846852
22579806.5212913,23112787.5785109,22175537.7037012,21221106.6710195,20284628.7651834,23496617.5719029,23956065.1182478
22580164.1024748,23112193.2839758,22176084.6958817,21221341.9680318,20284515.8007217,23495969.3138825,23956415.7632531
22580521.7739353,23111599.0318635,22176631.7586158,21221577.3046423,20284402.9431253,23495321.0743202,23956766.4978887
22580879.530516,23111004.8183915,22177178.8828452,21221812.6798153,20284290.1814787,23494672.8524204,23957117.3423689
22581237.3691543,23110410.6427321,22177726.0766197,21222048.0938197,20284177.5222017,23494024.6572353,23957468.2867481
22581595.3006808,23109816.5114127,22178273.3466719,21222283.5528576,20284064.9633512,23493376.4736363,23957819.3312353
22581953.3135154,23109222.4172242,22178820.6825361,21222519.0491976,20283952.5125922,23492728.3129839,23958170.4707752
22582311.4215939,23108628.3596712,22179368.0844314,21222754.5811002,20283840.154373,23492080.1710538,23958521.7215953
22582669.613733,23108034.3449124,22179915.5589462,21222990.1550953,20283727.8967634,23491432.0512038,23958873.0706156
22583027.8918662,23107440.3681923,22180463.0945198,21223225.7658444,20283615.742225,23490783.9495868,23959224.5218479
22583386.2558965,23106846.4293038,22181010.6995269,21223461.418285,20283503.6869164,23490135.8662002,23959576.0723433
22583744.7067968,23106252.5310279,22181558.3790435,21223697.1087593,20283391.7355725,23489487.8045614,23959927.7277168
22584103.2424724,23105658.6685926,22182106.1180491,21223932.8395787,20283279.8809774,23488839.7636918,23960279.4899832
22584461.8622129,23105064.8481657,22182653.9324003,21224168.6068831,20283168.1276215,23488191.7433196,23960631.3452341
22584820.5752952,23104471.0668247,22183201.8130136,21224404.4175662,20283056.477386,23487543.7436073,23960983.301877
22585179.3748673,23103877.320009,22183749.7619573,21224640.2683412,20282944.9277837,23486895.7564909,23961335.3585009
22585538.2579955,23103283.6121187,22184297.7820754,21224876.1587538,20282833.4821878,23486247.7952157,23961687.5174025
22585897.2250619,23102689.9442936,22184845.8677727,21225112.0871768,20282722.1366793,23485599.8496557,23962039.7793925
22586256.2831202,23102096.3166386,22185394.0204854,21225348.0542401,20282610.894098,23484951.9274532,23962392.1476597
22586615.4237607,23101502.7320511,22185942.2417702,21225584.0588276,20282499.7472658,23484304.0279175,23962744.6094047
22586974.6633254,23100909.1848266,22186490.5315578,21225820.1075386,20282388.7073479,23483656.141763,23963097.1744404
22587333.9807308,23100315.6834917,22187038.8892817,21226056.1962924,20282277.7593644,23483008.2792566,23963449.8452214
22587693.3841949,23099722.2133447,22187587.3185153,21226292.3202802,20282166.9098764,23482360.4352994,23963802.617819
22588052.8707565,23099128.7800767,22188135.8145646,21226528.4853454,20282056.1619921,23481712.6141547,23964155.4876707
22588412.4473507,23098535.3838333,22188684.3780652,21226764.6886778,20281945.5213844,23481064.8096106,23964508.4597138
22588772.1126875,23097942.0264426,22189233.0060993,21227000.9406814,20281834.9806661,23480417.023598,23964861.5345342
22589131.8598154,23097348.7141618,22189781.7063879,21227237.2231192,20281724.5419617,23479769.2632576,23965214.709455
22589491.6906375,23096755.4365551,22190330.4771919,21227473.5447493,20281614.1964686,23479121.5220632,23965567.9887051
22589851.6104693,23096162.1996405,22190879.3167513,21227709.9078918,20281503.9546194,23478473.7981724,23965921.3661729
