pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575897.1634842,23119403.9979318,22169465.7080294,21218529.5995945,20285888.5660553,23503683.5585206,23952227.6990341
22576253.6642263,23118809.0408027,22170012.013965,21218764.3697624,20285774.4917346,23503035.012623,23952577.0917814
22576610.5035371,23118214.4294812,22170558.2181653,21218999.1995209,20285660.5640243,23502386.7463493,23952926.9993345
22576967.4874721,23117619.952768,22171104.6092907,21219233.956265,20285546.7465726,23501738.3136038,23953276.8218619
22577324.3431461,23117025.1790086,22171651.0834996,21219468.6900895,20285432.813571,23501090.0131487,23953627.1413083
22577681.2031267,23116430.3637183,22172197.7515932,21219703.7775782,20285319.2315172,23500441.693191,23953977.0087478
22578038.0753123,23115835.8753238,22172744.3665052,21219938.9922936,20285205.6097238,23499793.4329288,23954327.0053594
22578395.2850074,23115241.4333912,22173290.8668571,21220174.1064289,20285092.3102944,23499144.9478512,23954677.495789
22578752.4382001,23114646.7716584,22173837.5824811,21220409.1124757,20284978.8610651,23498496.3955032,23955028.2145822
22579109.8503332,23114052.3678276,22174384.4290188,21220644.3962542,20284865.5508133,23497847.9235991,23955378.6515899
22579467.2013594,23113457.9715343,22174931.3695978,21220879.4017257,20284752.6587374,23497199.3873221,23955729.1281636
22579824.5187797,23112863.2792499,22175478.2802421,21221114.6290837,20284639.7585554,23496551.1276622,23956079.5349686
22580182.0926965,23112268.8294157,22176025.1118032,21221349.7855752,20284526.7348654,23495902.9019917,23956430.2017145
22580540.0103591,23111674.4951209,22176572.1788707,21221585.1722636,20284413.9219415,23495254.353044,23956780.917481
22580897.9014951,23111080.3455592,22177119.3459327,21221820.4225775,20284301.1716091,23494605.7659469,23957131.8672851
22581255.7310796,23110486.2050012,22177666.4672489,21222055.6659451,20284188.3505359,23493957.5536586,23957482.4018976
22581613.88785,23109892.0344007,22178213.7884186,21222291.3924648,20284075.810186,23493309.4837209,23957833.5977959
22581971.6699507,23109297.9314735,22178760.848078,21222527.054089,20283963.4072795,23492661.2990538,23958184.8972594
22582330.0044575,23108703.605976,22179308.1385139,21222762.2678913,20283850.8563282,23492013.357637,23958536.3459759
22582688.3829119,23108109.5960192,22179855.577805,21222997.753117,20283738.7648443,23491365.2952595,23958887.7940592
22583046.8770141,23107515.6542291,22180403.1342586,21223233.4330109,20283626.5953321,23490717.432715,23959239.2051073
22583405.1854694,23106921.8342157,22180950.6350481,21223469.1829322,20283514.6233925,23490069.6732669,23959591.1084071
