carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575898.1259652,23119403.291841,22169467.4459907,21218528.1996087,20285889.0734584,23503682.4136037,23952229.4175667
22576254.7434038,23118808.5717846,22170013.6781286,21218763.0520426,20285775.0106999,23503033.9400961,23952578.9473207
22576611.4426066,23118213.8931857,22170559.9714889,21218997.9445107,20285661.0467474,23502385.4880919,23952928.5753847
22576968.2323728,23117619.2528234,22171106.3371494,21219232.8748565,20285547.1851623,23501737.0562151,23953278.3004582
22577325.1112091,23117024.649953,22171652.7686312,21219467.843004,20285433.4217939,23501088.6433518,23953628.1253608
22577682.0798505,23116430.0833376,22172199.2724054,21219702.852047,20285319.7605147,23500440.2514353,23953978.0541022
22578039.1335609,23115835.5556153,22172745.8382061,21219937.8967483,20285206.2001488,23499791.877253,23954328.0834199
22578396.2756038,23115241.0702565,22173292.475568,21220172.9885362,20285092.7403549,23499143.5214325,23954678.2192258
22578753.4971591,23114646.6232215,22173839.1880915,21220408.1151416,20284979.3819321,23498495.1883196,23955028.4588468
22579110.8121906,23114052.2121778,22174385.9646897,21220643.2812229,20284866.1199976,23497846.8706262,23955378.8015439
22579468.2111843,23113457.8390374,22174932.8111046,21220878.4907482,20284752.9652069,23497198.5798187,23955729.2440737
22579825.6961885,23112863.5101031,22175479.7270407,21221113.7389708,20284639.9091015,23496550.3057485,23956079.7884294
22580183.2724252,23112269.2125165,22176026.7149922,21221349.0309403,20284526.9557696,23495902.0540814,23956430.4341979
22580540.9298209,23111674.9572121,22176573.7667731,21221584.3575705,20284414.1048024,23495253.8235449,23956781.1780744
22580898.6761234,23111080.7373138,22177120.8888801,21221819.7300762,20284301.3479149,23494605.6055594,23957132.0264692
22581256.5127231,23110486.5599852,22177668.0742765,21222055.1353989,20284188.6999426,23493957.4140212,23957482.9697141
22581614.436154,23109892.42612,22178215.3333852,21222290.5793032,20284076.1485611,23493309.2366202,23957834.0180624
22581972.4474368,23109298.3263233,22178762.6610307,21222526.0640798,20283963.6956946,23492661.0763407,23958185.1663337
22582330.5433161,23108704.2694508,22179310.0507449,21222761.5857975,20283851.342932,23492012.9368116,23958536.4208832
22582688.7230067,23108110.2546264,22179857.5145679,21222997.150257,20283739.0996497,23491364.8209231,23958887.7698633
22583046.994652,23107516.2762121,22180405.0449709,21223232.7576477,20283626.9523144,23490716.7195641,23959239.2228488
22583405.3510277,23106922.3344434,22180952.6422129,21223468.397853,20283514.9042441,23490068.640956,23959590.7831154
22583763.7868497,23106328.4266902,22181500.307652,21223704.0735905,20283402.9626404,23489420.5785821,23959942.4476959
22584122.3188195,23105734.5652329,22182048.0476337,21223939.7935839,20283291.1170575,23488772.5408385,23960294.2170491
22584480.9264398,23105140.7350458,22182595.8576613,21224175.5544978,20283179.3696752,23488124.5200809,23960646.0917073
22584839.6284781,23104546.9467228,22183143.7312097,21224411.3588198,20283067.7256864,23487476.5184453,23960998.0556626
22585198.4118535,23103953.1958965,22183691.6756406,21224647.1979305,20282956.1809527,23486828.5413364,23961350.1229009
22585557.287991,23103359.483235,22184239.687524,21224883.0787777,20282844.7372336,23486180.5850237,23961702.2928108
22585916.2471018,23102765.8110005,22184787.7620255,21225118.9968561,20282733.3938563,23485532.6475475,23962054.563753
22586275.2901351,23102172.1744326,22185335.9028093,21225354.9583603,20282622.150616,23484884.7280085,23962406.9327398
22586634.4237564,23101578.5834904,22185884.1189054,21225590.9562506,20282511.0071606,23484236.830192,23962759.4026005
22586993.6483775,23100985.02823,22186432.4050118,21225826.9888452,20282399.9646776,23483588.9493549,23963111.9782108
22587352.9577622,23100391.5190417,22186980.7540278,21226063.0634842,20282289.0242444,23482941.0911163,23963464.6521147
22587712.34768,23099798.0468028,22187529.1726264,21226299.1829722,20282178.1851147,23482293.2514583,23963817.4343046
22588071.8304733,23099204.6128659,22188077.6566418,21226535.3390956,20282067.4441514,23481645.4316859,23964170.3127686
22588431.3976052,23098611.2120443,22188626.2165699,21226771.5322647,20281956.8025021,23480997.6339663,23964523.2962985
22588791.048412,23098017.8552759,22189174.8386208,21227007.7733922,20281846.2653381,23480349.8548695,23964876.3808639
22589150.7904494,23097424.5358172,22189723.5365341,21227244.0459045,20281735.8296683,23479702.0928036,23965229.5587445
22589510.6153151,23096831.2538305,22190272.2950357,21227480.3604108,20281625.4945203,23479054.3507711,23965582.840404
22589870.5234427,23096238.0108902,22190821.1214134,21227716.7147405,20281515.2650092,23478406.6315338,23965936.2265602
22590230.5186576,23095644.8114823,22191370.0218396,21227953.1084115,20281405.1301613,23477758.9331543,23966289.7212564
22590590.6068339,23095051.6474848,22191918.9943417,21228189.5416943,20281295.1035737,23477111.2535132,23966643.3115832
22590950.774604,23094458.527377,22192468.0299953,21228426.0151431,20281185.1690959,23476463.5961637,23966997.0012524
22591311.0280214,23093865.4447011,22193017.1257157,21228662.5260581,20281075.3369003,23475815.9593163,23967350.7897083
22591671.3747607,23093272.4008758,22193566.3010839,21228899.0784171,20280965.6088559,23475168.3430925,23967704.6846571
22592031.8009947,23092679.3966687,22194115.5379856,21229135.6715668,20280855.9770403,23474520.7428084,23968058.680706
22592392.3184676,23092086.4325017,22194664.8460516,21229372.3036673,20280746.4462922,23473873.1654233,23968412.7771317
22592752.919291,23091493.5050955,22195214.2209245,21229608.9759863,20280637.0263585,23473225.6035795,23968766.9753704
22593113.6105062,23090900.6167272,22195763.6659067,21229845.6905147,20280527.6964318,23472578.0663975,23969121.2714126
22593474.3867535,23090307.7739459,22196313.1787686,21230082.43694,20280418.476004,23471930.550915,23969475.6728833
22593835.2420577,23089714.9644348,22196862.7586152,21230319.2235562,20280309.3495335,23471283.0572691,23969830.1766809
22594196.1927759,23089122.1965359,22197412.4041688,21230556.0522549,20280200.3239922,23470635.5848248,23970184.78087
22594557.2219579,23088529.4705366,22197962.1207227,21230792.9204739,20280091.4062562,23469988.1289229,23970539.4866608
22594918.3382249,23087936.7892259,22198511.9060564,21231029.8307888,20279982.5867679,23469340.695558,23970894.2944639
22595279.5393738,23087344.1475362,22199061.7672092,21231266.7769732,20279873.8642559,23468693.2792841,23971249.2023346
22595640.8303006,23086751.5398993,22199611.6909144,21231503.7620754,20279765.2475539,23468045.8884351,23971604.2130186
22596002.2092811,23086158.9668921,22200161.6831787,21231740.7827367,20279656.7245932,23467398.5153429,23971959.3213114
22596363.675393,23085566.4352681,22200711.7414979,21231977.8485325,20279548.3042069,23466751.1611355,23972314.5348923
22596725.2243632,23084973.9446242,22201261.867385,21232214.9529345,20279439.9845642,23466103.8331669,23972669.8434075
22597086.8557435,23084381.4926294,22201812.0609546,21232452.1018484,20279331.7640943,23465456.5139202,23973025.2574449
22597448.5752297,23083789.0856104,22202362.3232635,21232689.2912557,20279223.6430664,23464809.2267281,23973380.7730532
22597810.3810941,23083196.7161613,22202912.6534772,21232926.5134188,20279115.6249887,23464161.9538206,23973736.3848336
22598172.2733937,23082604.386655,22203463.0487426,21233163.7741081,20279007.7062154,23463514.7095917,23974092.1051947
22598534.2515937,23082012.0931138,22204013.5144398,21233401.0733754,20278899.8894499,23462867.4786021,23974447.9274609
22598896.3131242,23081419.8428482,22204564.0510506,21233638.4167597,20278792.1739567,23462220.2683033,23974803.8471245
22599258.455343,23080827.6284988,22205114.6530519,21233875.7985863,20278684.561298,23461573.0774484,23975159.8673072
22599620.6944714,23080235.4593135,22205665.3226985,21234113.2197039,20278577.0456995,23460925.9073032,23975515.9858734
22599983.0175083,23079643.3281188,22206216.0640027,21234350.6790824,20278469.6336802,23460278.7626444,23975872.2134802
22600345.4189949,23079051.2321948,22206766.8727838,21234588.1766045,20278362.3197094,23459631.6363278,23976228.5404138
22600707.9162122,23078459.18343,22207317.7453593,21234825.7208548,20278255.1115175,23458984.5290249,23976584.9657527
22601070.4985176,23077867.1721563,22207868.6877255,21235063.3002205,20278148.0037833,23458337.448078,23976941.4964549
22601433.1642893,23077275.2033423,22208419.6985396,21235300.9223977,20278041.0005042,23457690.3848028,23977298.1246015
22601795.9096011,23076683.2705438,22208970.7791836,21235538.5772392,20277934.093365,23457043.3469222,23977654.8550393
22602158.7423725,23076091.3789945,22209521.9260601,21235776.2748601,20277827.2844633,23456396.3298609,23978011.6876336
22602521.6634463,23075499.5239774,22210073.142232,21236014.0058551,20277720.5756638,23455749.3282723,23978368.6156757
22602884.6706404,23074907.7134703,22210624.4249089,21236251.7850233,20277613.9688912,23455102.3493516,23978725.6555444
22603247.7645933,23074315.9412457,22211175.7752726,21236489.6013434,20277507.4638389,23454455.3905775,23979082.7930201
22603610.9387006,23073724.2091456,22211727.1970596,21236727.458963,20277401.0594711,23453808.4530274,23979440.0318953
22603974.1995918,23073132.5169157,22212278.6818105,21236965.3563718,20277294.7534776,23453161.5369263,23979797.3636733
22604337.5460781,23072540.8642244,22212830.2425443,21237203.2887477,20277188.5475955,23452514.6437288,23980154.8006014
22604700.980369,23071949.2564652,22213381.8655563,21237441.2613278,20277082.439769,23451867.7691531,23980512.3385016
22605064.5006651,23071357.6857595,22213933.5520232,21237679.2742863,20276976.4358008,23451220.9142299,23980869.9741804
22605428.1054859,23070766.1527997,22214485.310488,21237917.330193,20276870.5301266,23450574.0873533,23981227.7079173
22605791.798747,23070174.6618888,22215037.1365193,21238155.4218176,20276764.7272763,23449927.2746322,23981585.5514121
22606155.5738526,23069583.211062,22215589.0338851,21238393.5534482,20276659.0314353,23449280.4873644,23981943.4996292
22606519.4350469,23068991.7938142,22216140.9907283,21238631.7305845,20276553.4343613,23448633.718239,23982301.5383586
22606883.3786527,23068400.4248852,22216693.021223,21238869.9387823,20276447.9339626,23447986.968363,23982659.6787919
22607247.4107091,23067809.0941013,22217245.1204179,21239108.1865629,20276342.5311522,23447340.2385707,23983017.921609
22607611.529828,23067217.8005992,22217797.2810284,21239346.4769713,20276237.2317447,23446693.5312218,23983376.2647366
22607975.7332649,23066626.5514423,22218349.51013,21239584.806805,20276132.0265914,23446046.848174,23983734.7134539
22608340.0241426,23066035.3385286,22218901.8087697,21239823.1768567,20276026.9330899,23445400.1842833,23984093.2593226
22608704.3964834,23065444.1685191,22219454.1706376,21240061.5866132,20275921.9371937,23444753.5381269,23984451.9051733
22609068.8547216,23064853.0412229,22220006.6061617,21240300.0315498,20275817.0384121,23444106.9202352,23984810.6553736
22609433.4009803,23064261.9460691,22220559.1149152,21240538.5159615,20275712.24483,23443460.3212198,23985169.5039486
22609798.033317,23063670.8963362,22221111.6856651,21240777.0466606,20275607.5501559,23442813.7388943,23985528.4573042
22610162.7477646,23063079.8873347,22221664.3213263,21241015.6107264,20275502.9557851,23442167.1780506,23985887.5020966
