carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575898.1506163,23119403.31176,22169467.4259581,21218528.2285686,20285889.108123,23503682.3799469,23952229.3998087
22576254.7698461,23118808.5924147,22170013.6534392,21218763.0804499,20285775.0448783,23503033.9126866,23952578.9233259
22576611.4721169,23118213.9099185,22170559.9494225,21218997.9716815,20285661.0811902,23502385.4657823,23952928.548239
22576968.2674453,23117619.2640999,22171106.3167132,21219232.9013048,20285547.2159691,23501737.030189,23953278.2742638
22577325.1504155,23117024.6608525,22171652.7551072,21219467.8716028,20285433.448855,23501088.615045,23953628.0985437
22577682.1160148,23116430.0927833,22172199.2577135,21219702.8816163,20285319.7861048,23500440.2228009,23953978.0304388
22578039.1611877,23115835.5656509,22172745.8259671,21219937.9361698,20285206.225946,23499791.8434126,23954328.0660321
22578396.2999387,23115241.0836975,22173292.4696327,21220173.0216707,20285092.7662733,23499143.488344,23954678.2082889
22578753.5234007,23114646.6348448,22173839.174734,21220408.1549278,20284979.4024706,23498495.1548084,23955028.4508173
22579110.8406843,23114052.2249138,22174385.9569682,21220643.3215327,20284866.1408502,23497846.841781,23955378.7902467
22579468.2396644,23113457.8503523,22174932.7982325,21220878.5285993,20284752.9813519,23497198.5535858,23955729.2271517
22579825.7277007,23112863.5200174,22175479.7145053,21221113.7723668,20284639.9198581,23496550.2769169,23956079.7693992
22580183.3071834,23112269.2307775,22176026.7012812,21221349.0597963,20284526.9601234,23495902.0260999,23956430.4148547
22580540.9644952,23111674.9848813,22176573.7617398,21221584.381673,20284414.1086306,23495253.7888489,23956781.1629129
22580898.7107143,23111080.7651835,22177120.8817728,21221819.7450146,20284301.3567743,23494605.574489,23957132.0046842
22581256.5420671,23110486.5912403,22177668.0721239,21222055.1498071,20284188.7032981,23493957.3812888,23957482.9546392
22581614.4601445,23109892.4480637,22178215.3327007,21222290.5948121,20284076.1515615,23493309.2050753,23957834.0108935
22581972.4654269,23109298.3477326,22178762.6541932,21222526.0827976,20283963.7042172,23492661.0524415,23958185.1704788
22582330.5611662,23108704.2887276,22179310.0485716,21222761.6057229,20283851.3572945,23492012.9164239,23958536.4257276
22582688.7498872,23108110.2668921,22179857.5078315,21222997.1667063,20283739.1061669,23491364.8000743,23958887.7882101
22583047.0220995,23107516.281082,22180405.038523,21223232.7704226,20283626.9548016,23490716.7052587,23959239.2411546
22583405.3762355,23106922.335897,22180952.6411405,21223468.4102013,20283514.9111155,23490068.6253956,23959590.7978066
22583763.8148398,23106328.4316805,22181500.3102063,21223704.0982304,20283402.9622634,23489420.5695768,23959942.4609971
22584122.3405951,23105734.564094,22182048.050373,21223939.8212536,20283291.1126331,23488772.5330723,23960294.2262111
22584480.949259,23105140.7408011,22182595.8587244,21224175.5838604,20283179.3686653,23488124.5170545,23960646.0959211
22584839.6487397,23104546.9558381,22183143.7350699,21224411.3771147,20283067.7260969,23487476.5183259,23960998.0626747
22585198.4386241,23103953.207252,22183691.6740951,21224647.220987,20282956.1858848,23486828.5436375,23961350.1254441
22585557.317236,23103359.4983239,22184239.6860044,21224883.1039766,20282844.7426245,23486180.5791168,23961702.2931034
22585916.2781043,23102765.8251102,22184787.7644765,21225119.0231523,20282733.4025228,23485532.6387286,23962054.5645973
22586275.3259486,23102172.1938777,22185335.9165717,21225354.9829901,20282622.1662025,23484884.720377,23962406.9340487
22586634.4616658,23101578.6021235,22185884.1296548,21225590.9785853,20282511.0278625,23484236.8173571,23962759.4101252
22586993.676434,23100985.0504648,22186432.4158945,21225827.012557,20282399.9857321,23483588.9422612,23963111.9807083
22587352.9821784,23100391.5320971,22186980.7656031,21226063.083871,20282289.0481991,23482941.082981,23963464.6582117
22587712.3739701,23099798.0533703,22187529.1838424,21226299.1989348,20282178.2085863,23482293.2513409,23963817.4437348
22588071.8551161,23099204.6161175,22188077.6711345,21226535.3549142,20282067.4705593,23481645.4346106,23964170.3235997
22588431.4203002,23098611.2155785,22188626.225245,21226771.5491474,20281956.8362679,23480997.6298764,23964523.3107335
22588791.0757125,23098017.8582894,22189174.8545046,21227007.7829531,20281846.3026512,23480349.8488081,23964876.3934904
22589150.8121085,23097424.5357867,22189723.5507015,21227244.0553326,20281735.8707793,23479702.0913458,23965229.5795289
22589510.6353446,23096831.2552413,22190272.3118678,21227480.3694229,20281625.5393644,23479054.3571328,23965582.8627423
22589870.5494007,23096238.0137312,22190821.1461586,21227716.718416,20281515.3074499,23478406.6337358,23965936.2502755
22590230.5536419,23095644.814322,22191370.0437477,21227953.1081482,20281405.1758453,23477758.9364188,23966289.7408919
22590590.6300387,23095051.6544934,22191919.0157086,21228189.5393457,20281295.1416967,23477111.2537288,23966643.3305602
22590950.7994173,23094458.5358997,22192468.0542314,21228426.0075092,20281185.2093164,23476463.5984695,23966997.0262905
22591311.0489685,23093865.4543694,22193017.1599039,21228662.5187549,20281075.3802131,23475815.9591596,23967350.821264
22591671.3902212,23093272.4121688,22193566.3357662,21228899.0677083,20280965.647558,23475168.3376079,23967704.7173492
22592031.8202226,23092679.4129663,22194115.5764583,21229135.6635193,20280856.0160802,23474520.7371623,23968058.7127317
22592392.3338749,23092086.4476194,22194664.8820528,21229372.2956517,20280746.488797,23473873.154306,23968412.8098167
