carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8883985,23119327.3659678,22169525.3966697,21218520.9861447,20285878.0005227,23503749.707067,23952214.8370291
22576235.4559466,23118732.6338494,22170071.5642094,21218755.8919731,20285763.9568748,23503101.2302755,23952564.3352004
22576592.2245514,23118137.9668771,22170617.9163755,21218990.7951107,20285649.9803149,23502452.7623718,23952913.962671
22576949.0023285,23117543.3234455,22171164.325011,21219225.6986771,20285536.1002375,23501804.3715728,23953263.6752628
22577305.8731715,23116948.6954923,22171710.7472351,21219460.6808264,20285422.3701993,23501155.9547737,23953613.5176748
22577662.8797034,23116354.1728178,22172257.2331792,21219695.7018696,20285308.6212772,23500507.5250573,23953963.4633118
22578019.9066323,23115759.6284652,22172803.8019095,21219930.7630089,20285195.1019479,23499859.1646511,23954313.4612106
22578377.0817752,23115165.1313765,22173350.4857487,21220165.8844275,20285081.6355356,23499210.8241401,23954663.5798989
22578734.3263379,23114570.6749704,22173897.1746697,21220401.0129921,20284968.2901972,23498562.4786657,23955013.7904041
22579091.6544308,23113976.2565878,22174444.0182017,21220636.1522277,20284855.0132579,23497914.1439531,23955364.1588587
22579449.0692472,23113381.9328443,22174990.8386624,21220871.3916786,20284741.8690432,23497265.8456738,23955714.6076651
22579806.5223745,23112787.5829891,22175537.7151133,21221106.6762525,20284628.793792,23496617.56978,23956065.0990133
22580164.122974,23112193.2883733,22176084.6985387,21221341.9608778,20284515.7935273,23495969.2891997,23956415.7420056
22580521.7890215,23111599.0348264,22176631.81649,21221577.2980539,20284402.969894,23495321.1130758,23956766.5038505
22580879.5635363,23111004.8373241,22177178.9233841,21221812.6473963,20284290.1783121,23494672.8343337,23957117.3311367
22581237.4024928,23110410.6562283,22177726.1146844,21222048.0745319,20284177.4796621,23494024.6649027,23957468.2178407
22581595.2965693,23109816.5326657,22178273.4005113,21222283.5226717,20284064.9120023,23493376.5061379,23957819.3256024
22581953.3313599,23109222.4398091,22178820.7251979,21222519.054602,20283952.5566416,23492728.2869588,23958170.4307526
22582311.4134993,23108628.3885831,22179368.1250922,21222754.5500715,20283840.1487292,23492080.1707906,23958521.7265574
22582669.623536,23108034.3396944,22179915.5908746,21222990.1442467,20283727.8832952,23491432.0710179,23958873.0640946
22583027.903254,23107440.395244,22180463.1134621,21223225.7536635,20283615.7548566,23490783.9744454,23959224.490033
22583386.2830426,23106846.4705087,22181010.73899,21223461.3951808,20283503.6874642,23490135.8778595,23959576.0564079
22583744.7227792,23106252.5536917,22181558.4090415,21223697.0997688,20283391.7616357,23489487.8291964,23959927.7467009
22584103.2527133,23105658.6553965,22182106.1653553,21223932.8632186,20283279.8684584,23488839.7691455,23960279.4892372
22584461.8964749,23105064.8663299,22182653.9635458,21224168.624935,20283168.1221289,23488191.702886,23960631.3245137
22584820.6051078,23104471.0517289,22183201.8328826,21224404.3967439,20283056.4802296,23487543.7722258,23960983.2705508
22585179.4251221,23103877.2976609,22183749.8012649,21224640.270342,20282944.8951003,23486895.7645936,23961335.3469869
22585538.2453998,23103283.6137563,22184297.8350185,21224876.192195,20282833.4617395,23486247.7963788,23961687.4882253
22585897.2281627,23102689.9097804,22184845.869161,21225112.0617852,20282722.1223161,23485599.9087738,23962039.7549817
22586256.3343491,23102096.307145,22185394.0606113,21225348.0630918,20282610.8747337,23484951.9273417,23962392.1111528
22586615.470533,23101502.6921311,22185942.2898286,21225584.0649994,20282499.7343062,23484304.0610956,23962744.5700466
22586974.7116133,23100909.1917339,22186490.5787155,21225820.0897007,20282388.6903955,23483656.1719211,23963097.1788432
22587334.0301042,23100315.6665759,22187038.9431199,21226056.2105109,20282277.7179628,23483008.2702934,23963449.8324116
22587693.3876402,23099722.2340934,22187587.3780136,21226292.3290281,20282166.9155769,23482360.418238,23963802.6235156
22588052.8979224,23099128.7517221,22188135.8639872,21226528.4912766,20282056.1585078,23481712.5930204,23964155.4707662
22588412.4591317,23098535.3699869,22188684.4183379,21226764.6652985,20281945.4849931,23481064.8240955,23964508.4425861
22588772.1305873,23097942.0414195,22189233.0465317,21227000.909037,20281834.9471449,23480417.06481,23964861.516912
22589131.8328429,23097348.6709574,22189781.7587191,21227237.217441,20281724.5309888,23479769.2719645,23965214.7141167
22589491.7061541,23096755.4195478,22190330.5740419,21227473.4930863,20281614.2112435,23479121.5164217,23965567.9957934
22589851.6254005,23096162.1685782,22190879.3664885,21227709.8873483,20281503.9420502,23478473.8198858,23965921.3776785
22590211.6810924,23095569.001734,22191428.3099699,21227946.2729744,20281393.8146035,23477826.1241305,23966274.823286
22590571.703612,23094975.8441215,22191977.2598591,21228182.7345104,20281283.7744188,23477178.4358362,23966628.4292225
22590931.9229216,23094382.7075229,22192526.2539289,21228419.2233243,20281173.8129641,23476530.7349342,23966982.1321853
22591292.1324469,23093789.6795353,22193075.3948127,21228655.7068021,20281063.9895651,23475883.0929798,23967335.8649412
22591652.5193692,23093196.5958734,22193624.5841684,21228892.3008851,20280954.2819023,23475235.4934908,23967689.7740042
22592012.96275,23092603.5928238,22194173.8043218,21229128.9103746,20280844.6025762,23474587.867064,23968043.7795958
