pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575897.3600158,23119404.5915124,22169466.4137287,21218527.2317837,20285890.1936876,23503682.2939059,23952230.3175186
22576256.3143131,23118808.0574472,22170015.5211866,21218763.7994215,20285775.7513501,23503031.8317437,23952579.3318352
22576611.4088056,23118216.4415176,22170559.5345745,21218998.9163716,20285661.5519996,23502384.1663133,23952928.01463
22576968.9256877,23117618.19295,22171108.4896478,21219233.7993297,20285546.3939013,23501736.748541,23953277.5861178
22577323.3566144,23117024.762092,22171651.871171,21219468.0859355,20285432.573135,23501089.5999451,23953628.1048785
22577682.4265113,23116428.7461919,22172200.6387091,21219703.0905373,20285320.0335628,23500439.5609178,23953977.887306
22578038.8810915,23115834.7475975,22172745.8367418,21219938.7565089,20285207.283619,23499791.5286359,23954326.9449342
22578394.5121302,23115240.4790516,22173292.2887371,21220171.1425207,20285092.8642373,23499145.7008112,23954676.6364364
22578753.1484273,23114647.6113223,22173838.8576644,21220407.7168966,20284977.7253095,23498495.0309541,23955028.7695746
22579110.4206543,23114052.5303057,22174386.4735561,21220643.2794415,20284864.7932872,23497847.8650885,23955379.4328755
22579468.5737579,23113458.7530022,22174933.4983935,21220877.6987378,20284753.397445,23497200.6317507,23955728.6027136
22579823.7739491,23112860.8025682,22175478.6037326,21221114.5314244,20284640.7052995,23496550.9016932,23956080.5184062
22580184.7499087,23112267.1379797,22176026.4845073,21221350.53242,20284525.7006424,23495902.329355,23956430.846467
22580539.6965068,23111675.7059123,22176572.3701242,21221584.5842395,20284415.0175917,23495254.8229183,23956781.2120317
22580897.5822098,23111081.5941132,22177121.5898609,21221818.9476676,20284302.3409217,23494606.3005603,23957131.3304488
22581258.3919114,23110489.0288541,22177667.1536476,21222053.7541473,20284189.2273125,23493957.380207,23957483.3560325
22581614.2625615,23109892.7099949,22178214.2556325,21222290.3999375,20284075.59558,23493309.3684516,23957834.4756646
22581972.2656937,23109299.7923058,22178761.1640152,21222525.1299291,20283963.37569,23492660.5441507,23958186.7446244
22582329.5330373,23108706.474181,22179309.9478669,21222760.8110712,20283851.2281851,23492011.5785035,23958536.5961389
22582689.4196747,23108109.6846667,22179857.4496131,21222994.7865379,20283739.0615999,23491366.4638783,23958887.8474771
22583047.394789,23107514.2312625,22180404.2544073,21223231.5530974,20283627.0087726,23490716.8042814,23959238.4858573
22583405.9047337,23106920.8530825,22180953.4618334,21223467.8958101,20283515.3079442,23490069.0056392,23959590.8389906
22583762.0060197,23106329.7568036,22181501.258381,21223703.7441149,20283403.6713526,23489420.2695875,23959944.0178733
22584122.6392319,23105735.2989907,22182049.2166574,21223938.1286418,20283291.4798517,23488771.4785538,23960293.7757771
22584480.7130409,23105141.2571828,22182596.5354167,21224177.1647027,20283178.4814969,23488123.3460177,23960645.8148795
22584841.7207045,23104546.4747497,22183144.8826182,21224411.0726739,20283067.1487978,23487476.4000835,23960997.5279051
22585199.9591686,23103954.8784074,22183692.8696856,21224646.4015462,20282956.2051098,23486830.9425133,23961350.9661913
22585558.5713438,23103359.3995383,22184239.4047203,21224883.2406623,20282846.354946,23486180.8978023,23961701.5204077
22585915.6608155,23102765.987953,22184787.2250736,21225119.1672588,20282734.3909062,23485533.0611993,23962053.634291
22586275.6537064,23102173.7531926,22185336.2224617,21225352.6690815,20282625.223288,23484884.8244275,23962406.6386075
22586635.9002502,23101579.382024,22185885.6395069,21225590.0965257,20282511.409886,23484235.619734,23962759.9783683
22586992.982942,23100983.5034936,22186431.9795148,21225826.5755789,20282399.5771726,23483586.957317,23963112.5904018
22587354.6254585,23100391.8679403,22186981.7292967,21226062.7605199,20282289.1115126,23482940.3956912,23963464.5168274
22587712.6689302,23099797.1639206,22187531.8766287,21226298.7482845,20282177.0368339,23482293.1630528,23963816.901259
22588072.662042,23099205.4995068,22188076.3345871,21226536.3964224,20282067.1808781,23481646.4678263,23964169.1353803
22588431.7322233,23098610.9077676,22188625.9761333,21226768.7395814,20281958.5736258,23480999.0011291,23964524.5175729
22588791.384412,23098018.1708048,22189173.2385848,21227006.331482,20281845.322528,23480350.7781737,23964877.5050945
22589149.8955871,23097424.9425213,22189723.7510729,21227242.1630237,20281736.7360019,23479702.4660018,23965229.3775471
22589510.6033605,23096830.0623884,22190273.2613416,21227482.3438426,20281624.2630885,23479053.9119911,23965583.4398356
22589869.1663359,23096238.2221805,22190821.3983021,21227718.8790469,20281516.4977385,23478406.0825285,23965935.9299834
22590230.6448037,23095645.5124109,22191370.8500701,21227953.9555586,20281404.360949,23477758.2312168,23966290.5349599
22590591.9727877,23095050.6928563,22191919.4116773,21228187.7332365,20281294.4480917,23477112.8034916,23966644.1973718
22590951.9113106,23094458.0875985,22192468.5250806,21228428.5625262,20281185.5777299,23476464.3042235,23966997.0264679
22591311.6666834,23093865.6983722,22193017.4814731,21228661.6998558,20281073.9812243,23475815.2902035,23967350.0094665
22591670.9485639,23093272.8179189,22193566.2395578,21228900.5607773,20280964.7955116,23475168.1293638,23967702.8165153
22592034.1170267,23092681.5841722,22194116.8434657,21229136.2903606,20280854.9671179,23474520.8506231,23968057.1044206
22592390.690421,23092086.2676058,22194665.4788,21229371.6822328,20280745.2001017,23473872.6605147,23968413.7991166
22592754.2833677,23091495.5925678,22195213.2984265,21229608.5019971,20280637.3943686,23473226.080923,23968767.2351517
22593112.8285652,23090903.0290343,22195763.4188795,21229844.5896756,20280527.869958,23472577.4419584,23969119.5989349
22593474.862814,23090307.1200269,22196312.9965026,21230082.096093,20280418.5634361,23471930.0853613,23969476.9741384
22593836.6833797,23089714.845193,22196862.7665909,21230317.2432542,20280310.6215856,23471283.6108384,23969830.7798148
22594197.2840912,23089122.518526,22197410.3955912,21230556.0774856,20280200.9974077,23470637.1373571,23970184.6387143
22594558.132249,23088528.6219199,22197963.4967532,21230792.4356177,20280091.3369323,23469987.4848498,23970538.0426106
22594917.7256471,23087940.1354752,22198512.539013,21231030.3868985,20279983.0040072,23469341.8676909,23970895.2626977
22595279.9517696,23087344.631696,22199060.6455053,21231267.108651,20279874.4340516,23468694.0804805,23971247.749322
22595642.3367955,23086751.5019357,22199611.9675411,21231504.1769938,20279765.1372597,23468045.26014,23971604.6949034
22596002.3771491,23086159.0513772,22200162.576843,21231741.2220551,20279655.0850133,23467399.5180399,23971960.0540066
