pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575897.4702311,23119403.3032313,22169467.2754707,21218529.2792595,20285888.8495709,23503684.1287074,23952229.0608881
22576254.658634,23118808.9894094,22170014.5978512,21218762.7553503,20285775.7552612,23503033.0522664,23952576.2687621
22576611.8557442,23118213.6851181,22170559.3641307,21218996.9542001,20285659.9976628,23502385.3261084,23952927.9352249
22576967.2310499,23117620.0719474,22171105.3155616,21219233.3562771,20285546.7539913,23501739.8791774,23953279.9865812
22577326.3631175,23117023.3778445,22171653.9487382,21219468.5957097,20285434.803417,23501087.6927001,23953627.1983272
22577681.7187988,23116431.1118313,22172198.8547997,21219702.8273345,20285319.9347939,23500440.8231439,23953978.5149201
22578039.4274919,23115835.1065144,22172746.4380095,21219936.8157177,20285207.835989,23499792.0840944,23954328.0152519
22578395.1624295,23115242.3272573,22173291.8363756,21220174.0861488,20285092.6864791,23499143.8067088,23954678.4263512
22578754.4885828,23114647.28663,22173838.4905137,21220407.9340457,20284977.8517427,23498493.9962481,23955029.0102895
22579110.5786633,23114053.5183965,22174384.2243725,21220642.7912208,20284866.3354282,23497847.6482554,23955377.8843603
22579468.3319219,23113458.1022889,22174932.7383385,21220877.4339119,20284753.402166,23497201.1659518,23955727.8314156
22579824.8716917,23112865.1000756,22175479.3624539,21221112.237071,20284640.204377,23496552.5156871,23956079.2646061
22580183.7372897,23112267.4016147,22176026.080552,21221348.7706781,20284526.2822622,23495901.3478413,23956430.0046114
22580541.5200807,23111673.9920875,22176574.374885,21221585.5592605,20284413.2181589,23495253.154107,23956782.9558476
22580899.4960443,23111081.2178461,22177119.4848489,21221819.2993021,20284301.2525709,23494603.7728889,23957132.0994589
22581257.1483771,23110485.9234103,22177668.0822316,21222058.4545431,20284188.4432318,23493956.3573075,23957480.7341632
22581613.3727225,23109891.8898235,22178215.8897598,21222292.4846119,20284078.0051431,23493307.5919194,23957833.8425092
22581973.0548733,23109298.0180719,22178762.337358,21222527.5770672,20283961.5782393,23492662.9757148,23958184.4074955
22582331.7693389,23108703.2993985,22179308.8938458,21222761.5969735,20283851.66363,23492013.6026536,23958539.8013866
22582689.0310028,23108108.7923524,22179856.8999786,21222996.7516342,20283739.5968124,23491366.4002157,23958889.5856847
22583046.4803163,23107515.6635524,22180404.4313926,21223231.200069,20283627.3609708,23490717.0885954,23959240.2275212
22583404.1396451,23106922.5482787,22180951.7724986,21223469.9114596,20283514.1719952,23490068.499061,23959592.2079074
22583764.4843866,23106328.5114579,22181499.6484658,21223703.6100211,20283401.459047,23489418.9771326,23959941.8476612
22584122.5790471,23105735.4697129,22182049.5659597,21223942.0493867,20283292.3522938,23488771.3857323,23960294.7021401
22584479.976745,23105139.1281383,22182595.8962139,21224175.3583123,20283178.6103348,23488124.0852514,23960646.1669707
22584840.0883338,23104545.1315893,22183143.0100764,21224410.6480514,20283068.2501246,23487475.2076862,23960998.7290154
22585197.6070501,23103951.3195773,22183692.1264696,21224648.5720617,20282955.8146438,23486827.3142877,23961351.3485136
22585555.5156875,23103360.9349814,22184241.0501803,21224884.0925729,20282844.443475,23486180.3252871,23961702.5939023
22585915.6096271,23102764.2103549,22184787.6472536,21225119.9433553,20282732.4624811,23485533.2676738,23962054.4949825
22586276.1746321,23102171.5317257,22185336.7852999,21225355.2273242,20282622.1581613,23484884.5026762,23962406.0711381
22586635.0686626,23101578.9255317,22185884.4546195,21225590.8439125,20282509.9255281,23484235.7214436,23962760.9118909
22586994.0298088,23100984.6895204,22186430.7319715,21225825.4589845,20282399.6032303,23483589.4749006,23963110.3576611
22587351.2098138,23100393.485741,22186981.4250074,21226063.394284,20282287.2875261,23482943.0204235,23963464.5675298
22587713.3488491,23099797.1028862,22187529.3715062,21226298.1022018,20282177.5169963,23482295.9463581,23963817.2716585
22588071.4321649,23099205.0520572,22188077.0160266,21226536.484006,20282067.2781834,23481646.7354952,23964171.5762369
22588432.0910792,23098610.6401589,22188626.8694087,21226771.7502752,20281957.1819897,23480997.7657529,23964523.6206221
22588790.4200007,23098019.6217959,22189174.2348036,21227008.5500281,20281846.205964,23480347.1197978,23964875.7985218
22589150.3886499,23097423.3753705,22189724.74398,21227244.4883212,20281736.3479168,23479700.333207,23965229.069051
22589511.3857154,23096831.4638374,22190274.060915,21227480.5838305,20281626.2540307,23479050.5773221,23965582.0134104
22589873.3337597,23096238.7246346,22190821.2689577,21227716.876119,20281517.0938654,23478405.0226031,23965936.1283054
22590231.6760486,23095646.3445074,22191370.8290884,21227952.7125705,20281405.4788347,23477757.0965454,23966290.2470984
22590591.0368624,23095051.5964186,22191919.9036818,21228189.3105819,20281293.6375639,23477111.5618199,23966643.533534
22590951.0413601,23094457.1314036,22192467.7109581,21228424.1002689,20281185.7190477,23476464.9015443,23966998.7395349
22591311.1663176,23093864.6581589,22193017.8147549,21228663.3540486,20281074.5716248,23475816.7113686,23967351.6903804
22591671.4958845,23093272.1673294,22193566.4726889,21228899.7586054,20280965.4246169,23475168.6545209,23967703.0677531
22592031.294313,23092679.9272512,22194114.6822992,21229135.6307556,20280857.004783,23474521.7236167,23968059.9436132
22592390.2136857,23092086.759362,22194664.9926276,21229372.6514999,20280747.5779329,23473874.7046608,23968413.437063
22592754.7758324,23091493.5350224,22195213.8990357,21229609.1124865,20280637.0649631,23473224.5600509,23968769.0252047
22593114.6857886,23090899.9643349,22195763.8122544,21229846.2343325,20280528.140484,23472578.0502144,23969120.0432703
22593473.380353,23090307.9244574,22196312.699605,21230084.9057073,20280418.4577516,23471929.9549111,23969475.4040473
22593834.5425513,23089715.7550651,22196863.8001842,21230319.5861966,20280308.8063698,23471279.8532962,23969832.5949032
22594196.8768757,23089122.4709558,22197411.020612,21230556.4018383,20280198.3633966,23470636.6291895,23970185.5827251
22594557.0237619,23088531.0971253,22197962.626197,21230792.9887483,20280092.1080328,23469989.5351023,23970539.9307204
22594918.6079624,23087937.240149,22198511.7061128,21231031.963981,20279982.4742792,23469339.0373241,23970893.3285762
22595279.0411931,23087345.7770962,22199061.7208325,21231267.4644115,20279875.2294743,23468693.1353802,23971249.5780619
22595642.2933812,23086750.864555,22199612.4536435,21231504.6444514,20279765.4303245,23468047.1452951,23971604.6260918
22596004.9018419,23086160.4604857,22200162.6514276,21231739.3297793,20279655.872352,23467399.4950874,23971960.4825886
22596366.3990675,23085567.9440252,22200710.8362372,21231977.567255,20279546.2435765,23466753.3852571,23972315.0428269
22596724.6218595,23084974.9106702,22201262.0896261,21232217.1560551,20279438.9983048,23466101.954457,23972669.8917084
22597088.1016941,23084382.0999951,22201813.4648225,21232451.5644316,20279332.9719786,23465457.4761938,23973020.791121
22597448.3044691,23083787.3306881,22202360.7193674,21232688.6058974,20279224.1616489,23464807.342249,23973380.8274831
22597810.7165698,23083197.1043577,22202914.3326786,21232927.0910544,20279114.5181429,23464164.38196,23973736.8453402
22598173.2098737,23082604.2079708,22203463.9329876,21233164.7824049,20279007.6120066,23463517.3617222,23974093.8311414
22598534.3234804,23082013.0618055,22204012.4996125,21233401.3488189,20278900.494645,23462865.9736264,23974445.2550849
22598895.4356031,23081419.2335638,22204563.4310581,21233638.2737067,20278793.1438051,23462222.7545942,23974804.7565731
22599259.1815242,23080829.0567942,22205115.8860726,21233875.1087109,20278684.9921545,23461573.5616249,23975160.6224527
22599621.2776528,23080234.1178358,22205666.0684632,21234114.8233953,20278576.5868559,23460926.3153163,23975517.4074203
22599983.0521649,23079643.8898703,22206215.3335296,21234348.4207804,20278469.3768816,23460279.6179522,23975871.6463854
22600344.9379029,23079051.4330088,22206767.6934402,21234586.8751661,20278360.318327,23459631.7959773,23976228.2529989
22600708.7656096,23078459.38553,22207318.252599,21234827.6378076,20278255.0127748,23458985.4887952,23976586.747636
22601071.736632,23077867.3688568,22207866.6123766,21235064.284069,20278146.6934927,23458340.0139949,23976941.0882844
22601434.3407266,23077276.5737623,22208420.18546,21235300.4449783,20278040.3547523,23457690.7930372,23977295.1839284
22601796.7382683,23076683.6745779,22208969.412435,21235539.4207298,20277933.7698703,23457042.4858268,23977655.87834
22602158.9645921,23076092.0471156,22209522.5367595,21235777.8858677,20277828.1116246,23456395.7172496,23978014.7633219
22602525.3741182,23075497.3015227,22210072.4805076,21236012.972159,20277719.6963355,23455748.6076881,23978366.1770399
22602885.1668848,23074907.7224852,22210624.8206524,21236250.704223,20277614.0412083,23455102.6383831,23978723.8448468
22603248.1696561,23074317.7702025,22211176.5834972,21236489.7705157,20277507.1218021,23454455.8605537,23979080.5842415
22603610.9815861,23073723.2319957,22211727.6574095,21236728.3260659,20277401.0991795,23453809.1769731,23979439.7033924
22603974.2728202,23073133.8607577,22212278.3289177,21236965.2825965,20277295.404782,23453161.0802688,23979797.1576173
22604338.639584,23072540.711207,22212832.4394814,21237203.2882526,20277187.647763,23452514.2882452,23980153.5191653
22604699.4895641,23071947.6216362,22213382.8086132,21237441.8877695,20277081.3295212,23451869.3005118,23980512.6979849
