carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8945662,23119327.3467472,22169525.3912548,21218521.0187554,20285878.0244329,23503749.7000806,23952214.7998147
22576235.5148506,23118732.629274,22170071.6331432,21218755.8840857,20285763.9550735,23503101.2214141,23952564.3182617
22576592.2315546,23118137.9486484,22170617.9401721,21218990.7801023,20285649.9865572,23502452.7708782,23952913.9405635
22576949.0327202,23117543.3076901,22171164.3127443,21219225.7221956,20285536.1149615,23501804.3381193,23953263.6552114
22577305.9201779,23116948.7104097,22171710.7522537,21219460.6988723,20285422.3469023,23501155.9241194,23953613.4761794
22577662.8989471,23116354.1503023,22172257.2603261,21219695.71825,20285308.681313,23500507.5296111,23953963.4026243
22578019.9608539,23115759.6334612,22172803.8410385,21219930.7810662,20285195.1159416,23499859.1502892,23954313.4290814
22578377.1091959,23115165.1469518,22173350.4924784,21220165.8757342,20285081.6483379,23499210.7984418,23954663.5596586
22578734.3469576,23114570.6974425,22173897.2066441,21220401.0094064,20284968.2802907,23498562.4611262,23955013.7866696
22579091.6691368,23113976.291762,22174443.9911579,21220636.1882757,20284855.0118475,23497914.1469676,23955364.1168392
22579449.0823587,23113381.9205706,22174990.8440969,21220871.4039769,20284741.8434876,23497265.8446415,23955714.5507458
22579806.5854459,23112787.5897698,22175537.764814,21221106.6555913,20284628.7787762,23496617.563626,23956065.0888452
22580164.1702978,23112193.2997319,22176084.7558775,21221341.9584575,20284515.8195469,23495969.3013662,23956415.7222461
22580521.8379989,23111599.0428709,22176631.8176118,21221577.2914251,20284402.9520808,23495321.0657256,23956766.4607546
22580879.5938704,23111004.8273159,22177178.9444599,21221812.6653312,20284290.1947286,23494672.8449131,23957117.3003924
22581237.438169,23110410.6521923,22177726.1394174,21222048.0772176,20284177.5340893,23494024.6460682,23957468.2423548
22581595.3661239,23109816.5156965,22178273.4039898,21222283.5328896,20284064.9721858,23493376.4621438,23957819.287641
22581953.3840436,23109222.4220931,22178820.7379862,21222519.0228563,20283952.5112159,23492728.3020673,23958170.4328877
22582311.4916517,23108628.3595583,22179368.1378876,21222754.5592923,20283840.1584883,23492080.1645059,23958521.6844716
22582669.6804144,23108034.3424821,22179915.6073708,21222990.1307101,20283727.9004788,23491432.0420748,23958873.0372671
22583027.955226,23107440.3647796,22180463.1485955,21223225.7446652,20283615.7467084,23490783.9396299,23959224.4885718
22583386.3186564,23106846.4217482,22181010.759953,21223461.395406,20283503.6922683,23490135.8591245,23959576.0405537
22583744.7700607,23106252.5217069,22181558.438872,21223697.0842272,20283391.7399054,23489487.7981777,23959927.6883275
22584103.3107934,23105658.6575681,22182106.185572,21223932.8158001,20283279.8902662,23488839.7576953,23960279.4399055
22584461.929106,23105064.8362131,22182653.9941351,21224168.5857705,20283168.1372952,23488191.7316261,23960631.2959498
22584820.6354169,23104471.0471416,22183201.8752735,21224404.394406,20283056.4841843,23487543.7266385,23960983.2539688
22585179.4310747,23103877.3036201,22183749.8193739,21224640.2444886,20282944.9327475,23486895.741283,23961335.3102776
22585538.317023,23103283.5949817,22184297.8393254,21224876.1311569,20282833.4812088,23486247.7767133,23961687.4719645
22585897.2835061,23102689.9289849,22184845.9261139,21225112.0591413,20282722.125072,23485599.8357629,23962039.7357113
22586256.3376175,23102096.3006213,22185394.080263,21225348.0258614,20282610.8736851,23484951.9128472,23962392.1025306
22586615.4796607,23101502.7171134,22185942.3030187,21225584.0313354,20282499.723669,23484304.0176982,23962744.5675874
