pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575877.8277459,23119326.6534679,22169524.9216134,21218521.8882222,20285876.3940584,23503751.0004193,23952215.1616208
22576235.7923345,23118735.3472069,22170070.9050726,21218755.5229621,20285762.339515,23503100.1901382,23952564.5839636
22576590.8985934,23118137.4258932,22170617.5851317,21218990.7861236,20285650.3402815,23502451.9951366,23952916.9099996
22576949.0827754,23117544.0548608,22171163.8868495,21219225.0056275,20285536.5852812,23501804.8122103,23953263.8714082
22577306.4962811,23116948.5665097,22171711.192523,21219461.7042087,20285421.636182,23501155.6410971,23953613.087348
22577662.0134159,23116354.3418818,22172256.7891834,21219697.6279767,20285308.9451127,23500504.9284516,23953963.2341379
22578019.6344305,23115759.4930115,22172802.619654,21219929.4371843,20285195.6576328,23499859.6898763,23954314.508635
22578375.5263094,23115164.9214368,22173351.7092679,21220166.6023241,20285080.5090796,23499212.4757714,23954663.1713378
22578734.7851632,23114568.9804442,22173898.5895167,21220401.5160732,20284968.0623636,23498563.5541115,23955012.4567076
22579093.4247907,23113974.6958176,22174444.2669759,21220634.6032999,20284854.842669,23497914.9990151,23955365.8860743
22579448.0195618,23113380.9756284,22174992.811455,21220871.0421392,20284742.9687118,23497265.1858988,23955714.5085016
22579806.021052,23112788.4317463,22175537.6958731,21221106.9533924,20284629.1364548,23496617.1833592,23956064.1681217
22580163.085537,23112192.8141511,22176083.5762437,21221341.4207649,20284514.7798997,23495970.3075335,23956414.8197939
22580523.0314076,23111599.2724302,22176631.4290314,21221577.3449804,20284403.1355016,23495321.0358692,23956766.78323
22580880.8642061,23111005.5178707,22177178.2176158,21221812.3037175,20284289.1996277,23494672.6458233,23957117.3771271
22581238.0269973,23110410.3956231,22177726.3912641,21222047.3895258,20284175.6246858,23494025.1627788,23957468.6554774
22581596.3847693,23109817.4202374,22178273.8757476,21222284.6859591,20284064.4637371,23493376.4855657,23957819.2110434
22581953.0977865,23109221.4243693,22178820.8215066,21222519.3534159,20283952.9149628,23492728.0678971,23958171.5190716
22582311.3974168,23108629.345371,22179367.6943383,21222754.2594799,20283840.9767227,23492081.6986732,23958523.9979021
22582670.0497317,23108034.2376536,22179915.9894654,21222989.8697347,20283727.5750811,23491432.2687042,23958872.4599691
22583028.1863867,23107439.0450388,22180462.7733875,21223226.6682482,20283614.2727432,23490783.367151,23959225.5704502
22583385.8620828,23106844.8480513,22181009.9478513,21223458.93166,20283504.61094,23490137.0410718,23959575.4587333
22583744.6285088,23106253.2065797,22181558.1986874,21223697.5655569,20283390.582301,23489486.6497268,23959927.9596118
22584102.224691,23105658.3542454,22182105.6472609,21223930.2510803,20283281.1183079,23488841.188347,23960280.1148872
22584462.7291281,23105064.393942,22182653.6191708,21224169.1329955,20283168.2854769,23488191.727055,23960634.1528752
22584819.539667,23104470.5785428,22183200.9741687,21224405.1250654,20283058.3315367,23487542.9756931,23960982.866381
22585179.9211906,23103877.4798647,22183748.7835452,21224642.7093791,20282943.1628043,23486897.9238687,23961336.0925943
22585539.2918568,23103284.1201658,22184298.3392173,21224875.3107672,20282835.3950653,23486248.6334656,23961687.0414163
22585895.535832,23102691.9800246,22184846.0460302,21225113.5042665,20282722.3889687,23485598.8664012,23962040.2475077
22586257.1132754,23102096.9398207,22185394.6410492,21225348.1442447,20282611.2215673,23484950.7323186,23962391.6775046
22586614.709402,23101503.7156485,22185941.710375,21225584.7717102,20282499.743967,23484304.6705639,23962743.6149885
22586975.4580526,23100910.1910508,22186491.9616149,21225820.0202396,20282388.0624481,23483657.7009421,23963097.147595
22587334.6162789,23100316.8163552,22187040.6328418,21226057.4152588,20282277.8003812,23483007.7580393,23963449.6131612
22587694.04742,23099722.0297001,22187587.1040463,21226292.0330248,20282167.0769648,23482359.6290609,23963800.4372173
22588053.0401921,23099129.1275444,22188136.0524803,21226527.7978114,20282055.2340579,23481711.9080886,23964156.0681401
22588411.2147875,23098535.1333385,22188683.8257897,21226764.3181624,20281946.6227644,23481065.9538355,23964508.2214179
22588771.876636,23097942.5938005,22189235.2872501,21227000.698995,20281836.6111932,23480416.6697145,23964861.0149789
22589130.8364192,23097349.5158742,22189781.7029248,21227236.0157417,20281725.3587386,23479771.7073628,23965213.9534076
22589491.2012663,23096756.1094351,22190330.769096,21227474.4510244,20281614.8221628,23479120.8254004,23965569.1245459
22589852.1215191,23096163.2343674,22190879.7984321,21227709.7184341,20281503.1305833,23478474.0874495,23965921.2207786
22590211.6959697,23095567.624511,22191428.2843488,21227945.9981187,20281395.2080466,23477825.9589148,23966274.6452896
22590571.9370001,23094976.5849034,22191979.3560008,21228181.8839083,20281286.9019039,23477178.388536,23966629.1771078
22590933.6217896,23094383.1648241,22192527.6268472,21228419.7092263,20281172.9328962,23476531.0616272,23966981.7761387
22591291.951203,23093789.5106613,22193076.7585002,21228656.9987077,20281064.0997907,23475883.3712918,23967336.2994035
22591652.4429274,23093195.403288,22193624.2009254,21228892.2897067,20280955.4792998,23475235.30563,23967690.8627817
22592013.1496301,23092602.5378689,22194172.7293885,21229129.5310797,20280844.1770115,23474587.4347697,23968043.4820998
22592372.8792785,23092011.87468,22194723.8674704,21229365.7125785,20280734.1269957,23473940.0893655,23968397.9916159
22592733.330654,23091418.0162437,22195272.787586,21229600.7898624,20280626.2039108,23473291.7817979,23968751.9516426
22593095.5753067,23090825.5857856,22195821.8111443,21229840.3319995,20280517.7509925,23472646.6200474,23969106.093532
22593455.5063736,23090231.498337,22196371.2683707,21230078.6238721,20280407.6352978,23471997.7200543,23969461.2391534
22593817.0621471,23089639.9751354,22196920.5998262,21230312.2366732,20280298.4442569,23471351.3023235,23969813.8186962
22594178.3446429,23089048.1256026,22197471.2291599,21230549.7474928,20280188.2664794,23470703.0078032,23970171.0293886
22594538.6418135,23088452.4232225,22198020.1037286,21230785.5220788,20280080.1980703,23470054.0542184,23970525.3014794
22594898.5949679,23087862.4240147,22198569.7891041,21231022.8246233,20279971.2158569,23469408.1756585,23970880.2791874
22595260.7865012,23087267.418741,22199119.2671462,21231259.7719514,20279861.8834116,23468762.1900333,23971233.5062365
22595621.9768205,23086676.1364838,22199668.8215506,21231494.6314146,20279752.740277,23468111.8539601,23971590.7266195
22595985.8970937,23086084.8969305,22200217.6699641,21231734.8919068,20279646.2730292,23467466.6930423,23971943.4667562
22596345.4366042,23085492.407216,22200769.6547055,21231970.5398175,20279536.0719173,23466818.8522839,23972299.9858063
22596707.479022,23084898.4521453,22201320.0355803,21232208.6379518,20279428.8441571,23466170.9403244,23972655.7437967
22597066.4991757,23084305.0048751,22201870.6447777,21232446.7574891,20279319.3558209,23465524.0671204,23973009.1821117
22597429.8610028,23083714.0016639,22202422.566918,21232681.6963677,20279211.0681353,23464875.6534448,23973366.3289162
22597789.759827,23083120.7464935,22202971.9581434,21232920.4916761,20279105.552372,23464229.1498913,23973722.9220054
22598152.7083979,23082528.5776244,22203521.0578161,21233157.6848904,20278994.8918511,23463580.932108,23974078.0679812
22598515.5005346,23081936.1785959,22204072.7002957,21233395.0557447,20278888.3004285,23462935.7103005,23974432.515684
22598878.6507676,23081342.6005817,22204622.2471291,21233630.290857,20278779.76234,23462287.0545805,23974789.1090435
22599240.1873479,23080750.5828942,22205172.6122327,21233869.4921264,20278673.867405,23461640.2159388,23975144.4974924
22599602.0151673,23080157.0668425,22205723.6707436,21234107.2776899,20278563.8628801,23460993.0865155,23975499.2396788
22599965.566112,23079568.9844759,22206273.3468078,21234345.2831984,20278456.5902179,23460346.3545757,23975857.7829325
22600326.4710433,23078977.12356,22206826.3571832,21234580.9441407,20278352.786438,23459698.9440056,23976214.1241695
22600690.564765,23078382.658069,22207375.0973497,21234818.5773365,20278241.9460358,23459051.2119399,23976568.9061356
22601052.0218358,23077790.3531819,22207927.6452908,21235057.0090257,20278136.9669735,23458405.8145153,23976926.1884886
22601414.3887181,23077199.7819136,22208478.5979826,21235294.4936835,20278029.4681289,23457757.0649251,23977283.4296908
22601777.5498595,23076605.6715313,22209029.3933463,21235530.6350134,20277922.1273992,23457111.4512939,23977639.5711829
22602141.886914,23076015.0671226,22209581.2375668,21235770.3199632,20277816.2203151,23456462.043254,23977996.0127229
22602500.7344896,23075423.3428561,22210133.2226125,21236007.685498,20277710.1835976,23455815.6968467,23978353.539227
22602866.1410688,23074830.5371223,22210684.5524807,21236245.0307301,20277603.0510072,23455169.586484,23978709.8593863
22603231.0787567,23074240.3828784,22211233.7252915,21236484.3103331,20277494.5000339,23454520.7684627,23979067.3786842
22603590.8498536,23073649.3654678,22211786.8504076,21236719.946928,20277389.7136973,23453875.6372212,23979425.1365236
22603955.3894003,23073057.5655901,22212337.3637538,21236958.4297641,20277282.8555431,23453227.6469226,23979782.3518013
22604318.4496409,23072464.8117514,22212887.7588748,21237195.3000944,20277177.1854808,23452582.1399791,23980140.753398
22604682.6699905,23071875.8886624,22213440.6167007,21237435.1899372,20277071.0251743,23451935.0959108,23980498.0188019
22605046.1423623,23071283.6995152,22213992.4428555,21237674.1032846,20276964.506541,23451287.3015644,23980855.5955554
22605408.6834879,23070689.9187362,22214545.2561079,21237909.8194734,20276858.1491562,23450641.3458152,23981213.1425911
22605772.6283482,23070098.1372045,22215097.142804,21238149.1745687,20276752.1018585,23449991.8684742,23981571.2383747
22606138.0117504,23069507.9693024,22215648.2030863,21238386.0152303,20276645.2712859,23449349.3401517,23981926.5568639
