pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575877.318026,23119329.2674633,22169524.7621623,21218519.8729942,20285877.4214586,23503750.0479337,23952216.042577
22576235.5700502,23118731.3586296,22170070.9493048,21218755.690545,20285764.554033,23503101.1964771,23952563.5299815
22576592.9441694,23118138.4148718,22170619.0155439,21218989.4477214,20285649.9380277,23502453.6718242,23952913.2069452
22576948.6172318,23117542.5671991,22171165.173455,21219225.8559424,20285535.993947,23501805.1468,23953263.1146497
22577305.9074498,23116948.9532269,22171710.2804205,21219460.0166842,20285422.5879508,23501154.6654673,23953613.141874
22577662.5005365,23116354.2971833,22172257.6714228,21219695.2669042,20285307.8186097,23500506.9442341,23953964.2124364
22578020.5362826,23115759.6800995,22172804.3879738,21219931.1751601,20285194.0940683,23499859.3262793,23954311.8422315
22578378.5788464,23115166.7510187,22173347.730945,21220165.9783636,20285082.3323274,23499212.749017,23954663.8379779
22578734.9714585,23114572.7291697,22173898.8120749,21220402.9911299,20284969.6648639,23498564.493023,23955014.0333353
22579092.2024947,23113976.6547934,22174444.0814095,21220637.483564,20284856.0749131,23497913.9835264,23955365.6376706
22579449.0512544,23113382.4194927,22174991.4980071,21220872.5690619,20284739.8873041,23497266.6634422,23955714.3332917
22579807.6675779,23112787.6559725,22175539.222187,21221105.7949822,20284627.0526778,23496618.5132698,23956063.9343496
22580163.7195726,23112194.3128058,22176084.0804168,21221342.2111098,20284513.8490036,23495971.2040655,23956415.7785949
22580520.8472869,23111597.0840847,22176631.978938,21221578.4252586,20284402.5258104,23495321.2998712,23956768.0718019
22580877.9154135,23111003.4782622,22177177.8649814,21221812.9630885,20284289.5140066,23494674.5457713,23957117.2021943
22581238.5275066,23110409.7057452,22177726.6976281,21222046.227219,20284180.4537706,23494023.3243515,23957469.1181241
22581594.539821,23109817.7534591,22178271.4764386,21222281.8623963,20284065.9961717,23493377.3166373,23957819.925469
22581954.3832306,23109223.2712313,22178820.4337148,21222519.6549059,20283952.3698693,23492730.6224395,23958170.3849142
22582312.231668,23108627.6880665,22179369.3933526,21222753.0740735,20283841.377797,23492079.8095571,23958522.0543145
22582670.260667,23108033.8440729,22179916.0379956,21222989.4934646,20283729.3430786,23491431.1489294,23958874.71902
22583028.6226709,23107439.2819592,22180462.6364546,21223225.6035738,20283615.926189,23490785.6748104,23959223.7966441
22583387.9620791,23106847.6655458,22181012.2568089,21223461.7860816,20283502.6320883,23490135.3902468,23959577.9921986
22583746.4417492,23106252.8161775,22181559.2710011,21223695.5052577,20283394.4140986,23489489.684415,23959925.2849111
22584103.8536788,23105658.6751151,22182105.6892666,21223931.9175541,20283279.8086055,23488839.346332,23960279.6581734
22584461.6163209,23105065.6955767,22182654.4436107,21224168.6102285,20283168.0838796,23488189.7898124,23960631.462101
22584818.3896187,23104470.7587443,22183201.5744124,21224405.8438823,20283056.4103575,23487542.5531499,23960981.634423
22585179.0837967,23103876.4688816,22183751.0599246,21224639.1370662,20282945.269247,23486896.530328,23961334.6775089
22585539.0886126,23103284.9298641,22184299.0467169,21224876.6287056,20282833.3374465,23486249.0557655,23961687.9537528
22585897.7422016,23102690.8224685,22184845.1864991,21225111.7341824,20282722.8354088,23485601.6920387,23962040.0132689
22586255.7230267,23102096.9730488,22185392.9653842,21225348.851708,20282611.4401654,23484952.029914,23962392.3730945
