pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575897.5237652,23119403.3036019,22169467.2838534,21218529.2691829,20285888.8497138,23503683.7514969,23952229.1708967
22576254.1350979,23118808.6318951,22170013.6360009,21218764.065953,20285774.8876237,23503035.17067,23952578.4387689
22576610.8972085,23118213.9235563,22170559.8504997,21218998.8062699,20285660.7733167,23502386.6898883,23952928.0085767
22576967.5623668,23117619.3779083,22171106.0790809,21219233.7926484,20285546.8486668,23501738.5567184,23953277.9056474
22577324.6073956,23117024.618835,22171652.6725769,21219468.8554854,20285433.280453,23501090.0251938,23953627.649703
22577681.5293108,23116430.1763906,22172199.1191794,21219703.8484469,20285319.641551,23500441.681662,23953977.6304739
22578038.6234861,23115835.5937344,22172745.7706946,21219938.7332144,20285206.3090132,23499793.3168519,23954327.6610881
22578395.6223573,23115241.2558073,22173292.3236864,21220173.9631666,20285092.8375577,23499144.9797989,23954677.8202793
22578752.981242,23114646.8840659,22173838.9389375,21220409.0527592,20284979.2596454,23498496.4996983,23955028.1146284
22579110.2673632,23114052.6275714,22174385.4839578,21220644.1389367,20284866.0298408,23497848.2568403,23955378.3686536
22579467.6862856,23113458.2827572,22174932.3235358,21220879.1867274,20284752.9322151,23497200.232226,23955728.6776615
22579825.0692688,23112864.1365343,22175479.1929234,21221114.2137633,20284639.9150619,23496552.1832704,23956079.1759053
22580182.7072399,23112269.6178033,22176026.0959009,21221349.4563022,20284526.8625248,23495903.8312047,23956429.785663
22580540.4471596,23111675.2418629,22176573.2348479,21221584.9426187,20284413.8824368,23495255.5043502,23956780.7106397
22580898.3026227,23111081.0794726,22177120.1721665,21221820.2403131,20284301.1153824,23494607.0697885,23957131.5709697
22581256.2202256,23110486.8210303,22177667.3686793,21222056.1008325,20284188.4273918,23493958.7430269,23957482.3093501
22581614.00423,23109892.6149111,22178214.7074425,21222291.7991978,20284076.1379795,23493310.3724283,23957833.350308
22581972.0929391,23109298.4757938,22178761.996307,21222527.4799669,20283963.3877385,23492662.413449,23958184.4363417
22582330.3477484,23108704.2967977,22179309.2418568,21222762.988729,20283851.0839448,23492014.3361594,23958536.024479
22582688.5686966,23108110.0994925,22179856.630244,21222998.4802239,20283738.9062887,23491366.3788879,23958887.5592061
