carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575898.1493537,23119403.3202623,22169467.4659998,21218528.2184386,20285889.0895294,23503682.3893403,23952229.4373148
22576254.769956,23118808.6030274,22170013.692959,21218763.0732724,20285775.0238538,23503033.9154187,23952578.9650106
22576611.4744097,23118213.9221707,22170559.9876709,21218997.9609608,20285661.0604751,23502385.4589464,23952928.5932346
22576968.2642765,23117619.2821614,22171106.3582345,21219232.8992796,20285547.1955395,23501737.0267028,23953278.3187787
22577325.1458626,23117024.6760579,22171652.788836,21219467.8655298,20285433.429277,23501088.6130268,23953628.1479813
22577682.1100678,23116430.1105924,22172199.2902429,21219702.8748348,20285319.7662763,23500440.2180344,23953978.077867
22578039.1608486,23115835.5864573,22172745.859751,21219937.9229889,20285206.2048044,23499791.850676,23954328.1087443
22578396.2996754,23115241.1008981,22173292.5012379,21220173.0069798,20285092.7450667,23499143.5004652,23954678.2402083
22578753.5300825,23114646.6550756,22173839.2085949,21220408.1376526,20284979.3853979,23498495.1645424,23955028.4804004
22579110.8434811,23114052.242806,22174385.9841851,21220643.3022667,20284866.1303626,23497846.8469872,23955378.8208724
22579468.2439943,23113457.8721768,22174932.8329447,21220878.51585,20284752.9706603,23497198.5497938,23955729.2657284
22579825.7310528,23112863.5415141,22175479.7487628,21221113.7608608,20284639.9088586,23496550.2782767,23956079.8132355
22580183.3039825,23112269.241684,22176026.7316328,21221349.0507771,20284526.9528824,23495902.0229938,23956430.4543406
22580540.9611948,23111674.9852445,22176573.7779016,21221584.3733727,20284414.0975375,23495253.7878772,23956781.2030478
22580898.7047153,23111080.7697572,22177120.9015976,21221819.7373225,20284301.3464052,23494605.5685255,23957132.0514365
22581256.5363077,23110486.5904146,22177668.0905807,21222055.1428216,20284188.6920133,23493957.3730491,23957482.9984721
22581614.4567975,23109892.4461188,22178215.3494787,21222290.5878774,20284076.139168,23493309.1981478,23957834.0502793
22581972.465382,23109298.3502198,22178762.6791333,21222526.0698216,20283963.6891354,23492661.0444251,23958185.2063619
22582330.5567219,23108704.2905299,22179310.0714727,21222761.5888672,20283851.3410855,23492012.9064257,23958536.4572103
22582688.7430446,23108110.2677273,22179857.5349368,21222997.1524001,20283739.0894297,23491364.7808194,23958887.8080521
22583047.0116136,23107516.2880337,22180405.0734702,21223232.7553167,20283626.9347492,23490716.6817084,23959239.2655826
22583405.36929,23106922.3451468,22180952.6733054,21223468.3984366,20283514.8881812,23490068.5932881,23959590.8323986
22583763.8130751,23106328.4388069,22181500.3461267,21223704.0777634,20283402.9383012,23489420.5386046,23959942.4952366
22584122.3448659,23105734.571734,22182048.0852463,21223939.7951803,20283291.0889292,23488772.4996562,23960294.2597892
22584480.9540392,23105140.7524788,22182595.8906946,21224175.5524112,20283179.3420268,23488124.4805391,23960646.1224172
22584839.6538631,23104546.9686437,22183143.7688197,21224411.3528075,20283067.696927,23487476.4822072,23960998.0871985
22585198.4431791,23103953.2167678,22183691.713306,21224647.1938706,20282956.1518453,23486828.5043568,23961350.153862
22585557.3191298,23103359.504539,22184239.7249991,21224883.0809523,20282844.7044431,23486180.5505776,23961702.3204782
22585916.2802953,23102765.8365505,22184787.8035701,21225118.9992411,20282733.3642886,23485532.6115666,23962054.5845135
22586275.3243209,23102172.2052135,22185335.9478875,21225354.9572157,20282622.1235061,23484884.6876217,23962406.9516876
22586634.4581413,23101578.6129123,22185884.1625839,21225590.9581125,20282510.9846964,23484236.785673,23962759.4203588
