pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575879.6444682,23119329.8655503,22169526.0172988,21218522.7165875,20285879.0949949,23503749.7428832,23952215.2235576
22576234.8400917,23118732.3611281,22170072.6733984,21218754.2379153,20285763.8585722,23503101.2047005,23952563.3084958
22576592.5806537,23118139.0072138,22170619.0968454,21218989.6266018,20285649.0401911,23502453.7241603,23952915.6242303
22576948.5321012,23117543.2874957,22171163.6361392,21219225.2200373,20285535.7050659,23501803.8056496,23953263.1915045
22577305.347884,23116948.0337802,22171709.6189461,21219461.7536613,20285421.8520287,23501155.1387611,23953614.5388172
22577664.5668641,23116355.0217716,22172258.7088122,21219695.1378363,20285309.628777,23500508.252183,23953961.5277724
22578020.0039241,23115759.9082119,22172803.9858683,21219930.0355961,20285196.389423,23499859.7894798,23954314.0161298
22578376.6677354,23115164.322032,22173348.9230797,21220165.3557665,20285081.1794088,23499211.4148437,23954663.5132329
22578734.1525105,23114571.3062724,22173897.569392,21220399.630465,20284968.759933,23498562.8142471,23955013.197736
22579092.069951,23113973.9169347,22174444.8033848,21220636.5633039,20284854.8553048,23497915.2969277,23955363.2462374
22579449.6649242,23113382.2116348,22174992.1216283,21220870.2317031,20284740.7425297,23497264.4714356,23955715.7934538
22579806.4726541,23112788.5619607,22175536.3172001,21221106.0217416,20284628.9264544,23496618.9913978,23956064.8095422
22580164.4941722,23112192.6091129,22176083.8791951,21221341.500196,20284514.9628557,23495968.1934618,23956415.049419
22580521.042385,23111598.4668349,22176630.9300527,21221577.7129115,20284404.452151,23495321.2263242,23956767.5276788
22580880.175744,23111005.1671128,22177180.0288899,21221812.887764,20284289.9207465,23494673.8939204,23957117.2259662
22581236.8218392,23110411.1560674,22177724.9909717,21222047.7278714,20284178.7381511,23494023.8264517,23957468.8152642
22581594.5846847,23109817.3155598,22178273.5141064,21222284.2785124,20284065.4243152,23493374.6918049,23957818.5762112
22581952.378332,23109222.718047,22178819.8640083,21222519.384682,20283952.1781316,23492727.1707484,23958170.8027378
22582313.0171378,23108628.1614641,22179366.9057274,21222751.3981506,20283839.4131122,23492079.1774905,23958521.0720604
22582668.9547089,23108034.0558947,22179916.2749924,21222990.6802141,20283727.9182702,23491432.2873781,23958874.33099
