carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575898.157326,23119403.3122409,22169467.4438848,21218528.2440372,20285889.1108084,23503682.3979012,23952229.4096438
22576254.733227,23118808.5692137,22170013.6877365,21218763.0955475,20285775.0529048,23503033.9368533,23952578.9252422
22576611.4296579,23118213.90165,22170559.9972696,21218997.9443459,20285661.0903734,23502385.4790833,23952928.570329
22576968.2666926,23117619.2468334,22171106.323166,21219232.9205892,20285547.2321074,23501737.0752573,23953278.2587305
22577325.146174,23117024.6690198,22171652.7851279,21219467.8645295,20285433.4483628,23501088.6338172,23953628.115419
22577682.0941788,23116430.0495736,22172199.2845097,21219702.8723496,20285319.7328308,23500440.2269726,23953978.0146167
22578039.1527542,23115835.54172,22172745.8710207,21219937.9467564,20285206.1994178,23499791.8772485,23954328.059088
22578396.3035293,23115241.0520306,22173292.4753013,21220172.9780877,20285092.7595063,23499143.5511356,23954678.194625
22578753.5152608,23114646.6175023,22173839.1856566,21220408.1486324,20284979.4093097,23498495.2158007,23955028.4289425
22579110.8514056,23114052.1755421,22174385.9709422,21220643.3170997,20284866.1307411,23497846.8876928,23955378.7760799
22579468.2458181,23113457.8373067,22174932.8081195,21220878.4983906,20284753.0099312,23497198.5960593,23955729.2431886
22579825.7076827,23112863.520832,22175479.7211433,21221113.7917009,20284639.9404621,23496550.2838912,23956079.8032936
22580183.2820558,23112269.2117996,22176026.7274369,21221349.0547573,20284526.9842347,23495902.0529775,23956430.4061246
22580540.9376496,23111674.9534768,22176573.7710714,21221584.3771345,20284414.1468662,23495253.8224242,23956781.1894417
22580898.6745053,23111080.7325889,22177120.8864339,21221819.7537085,20284301.3460254,23494605.5908724,23957132.0331243
22581256.4984542,23110486.5759853,22177668.0454148,21222055.1393247,20284188.7131884,23493957.3997817,23957482.9830788
22581614.4595552,23109892.393745,22178215.3184187,21222290.5584312,20284076.1574144,23493309.2406824,23957834.0094631
22581972.4773309,23109298.3001792,22178762.6434746,21222526.0783938,20283963.6925011,23492661.0701248,23958185.1482169
22582330.5407375,23108704.2703834,22179310.0324802,21222761.6264239,20283851.3829951,23492012.8900516,23958536.4173897
22582688.7559945,23108110.2774287,22179857.5236016,21222997.1747325,20283739.1040698,23491364.7967629,23958887.7702194
22583046.9950013,23107516.2855647,22180405.0542924,21223232.7931654,20283626.9635117,23490716.7201343,23959239.2352717
22583405.3743406,23106922.3101743,22180952.6275886,21223468.4225772,20283514.9392645,23490068.6273832,23959590.7999838
22583763.8232885,23106328.4139412,22181500.3088155,21223704.1465732,20283402.9724135,23489420.5960326,23959942.4927304
22584122.3380031,23105734.5905088,22182048.07209,21223939.8604191,20283291.1072364,23488772.5366894,23960294.2223933
