pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575898.4998573,23119403.461199,22169467.9216687,21218528.200798,20285890.0219949,23503681.2258561,23952228.4287033
22576256.9905419,23118808.6827974,22170013.6638004,21218763.0742872,20285774.5553828,23503033.8726106,23952579.0378276
22576612.2729634,23118214.2586786,22170560.2664986,21218997.3767744,20285661.833388,23502384.9887278,23952927.7470928
22576969.0161614,23117619.0942057,22171106.6364998,21219230.660905,20285546.6398996,23501737.7132183,23953278.407568
22577326.4011985,23117024.6144931,22171653.3973176,21219466.6520568,20285433.3968221,23501090.1437279,23953628.1055079
22577681.6506728,23116428.5774207,22172199.4571524,21219702.4784187,20285320.6838285,23500438.8165491,23953977.3407952
22578038.424447,23115834.8617402,22172745.4487693,21219937.3600788,20285205.2599841,23499791.3268145,23954330.0347876
22578396.967693,23115241.4048678,22173291.216601,21220174.2450342,20285093.6082269,23499142.722441,23954677.4402379
22578753.8390052,23114647.7136894,22173839.0194603,21220409.2630454,20284979.0395517,23498493.3688318,23955029.1079567
22579111.7106148,23114052.1671014,22174384.2492378,21220641.7840135,20284868.5654206,23497847.2710755,23955376.4206062
22579469.1709994,23113456.9384369,22174934.9686822,21220879.0070629,20284754.3660118,23497199.0891751,23955729.8712293
22579824.7930841,23112863.5297712,22175479.3883452,21221114.9743662,20284639.3958501,23496549.1984602,23956079.4566863
22580181.9938347,23112268.5988919,22176026.4934654,21221349.3836081,20284527.5244651,23495901.9121235,23956429.6058851
22580540.0079151,23111674.1852641,22176572.7406057,21221583.878529,20284414.1281129,23495252.412206,23956782.7792158
22580897.5139615,23111081.4939869,22177119.7961405,21221818.996632,20284302.1751796,23494606.2749717,23957132.7185357
22581255.372504,23110489.278204,22177669.4342523,21222054.3089709,20284188.4808392,23493955.9446154,23957484.8667009
22581613.1641951,23109892.7344997,22178215.2864504,21222288.8188719,20284076.1841792,23493308.3327674,23957835.1820746
22581971.0858472,23109296.7652191,22178762.4736328,21222526.2932417,20283964.0203151,23492659.8426077,23958185.2895602
22582329.646666,23108703.8731505,22179307.9291689,21222759.2456923,20283853.5397579,23492011.9336921,23958536.4539568
22582691.0876737,23108110.7499669,22179858.2186199,21222997.7846352,20283737.5962399,23491364.7086603,23958886.4603604
22583048.4130266,23107514.9849454,22180405.4784516,21223232.9087132,20283626.264551,23490717.4524223,23959240.1417756
22583406.6583873,23106921.6595608,22180953.5902519,21223469.1409129,20283515.2954618,23490069.0814217,23959591.4923509
22583762.4293615,23106327.9623721,22181498.4029863,21223706.4560407,20283402.0899732,23489421.3648527,23959943.8674028
22584124.8290164,23105734.0884117,22182047.4613349,21223940.4664729,20283292.0350813,23488773.4174777,23960293.7048233
22584481.1377125,23105140.0825295,22182596.6754102,21224172.3010947,20283180.2123295,23488125.9703403,23960645.6034494
22584838.4790796,23104546.9445628,22183144.6862486,21224410.9880613,20283066.6355285,23487474.0310986,23960998.5092916
22585199.4684875,23103952.3448549,22183691.2784146,21224645.3899647,20282954.2337815,23486827.6868489,23961350.5995118
22585558.5305669,23103359.4443775,22184240.26357,21224883.0861376,20282843.9344182,23486181.4866351,23961702.5173053
22585915.5452215,23102766.3075787,22184788.995639,21225118.2683492,20282732.4711534,23485533.0869505,23962053.5533937
22586275.3884597,23102172.3890986,22185335.6758425,21225354.9918821,20282621.1904832,23484883.464461,23962405.9856422
22586634.8727909,23101577.9968043,22185885.7866446,21225591.156147,20282509.6764388,23484235.9800854,23962759.0271993
22586992.9148932,23100984.0926017,22186432.4945162,21225825.6980219,20282397.0816782,23483587.8949976,23963111.5121777
22587353.4551454,23100390.6845493,22186980.7351158,21226064.6348156,20282288.6809083,23482941.3730069,23963466.5101315
22587712.2206581,23099796.937935,22187528.4871667,21226298.6916925,20282178.4630655,23482292.1951039,23963817.7407176
22588071.0488728,23099203.2949709,22188078.6494186,21226535.5878576,20282068.7804105,23481645.7764571,23964168.0325171
22588431.8292546,23098612.7532038,22188626.9913523,21226770.0896712,20281956.0447678,23480997.6890844,23964524.5306424
22588791.566454,23098019.3165379,22189175.6472361,21227008.4477645,20281847.2927852,23480347.8183913,23964875.9495915
22589150.1155146,23097423.1307786,22189723.5568461,21227245.564316,20281736.8709541,23479700.2452066,23965230.287685
22589510.326542,23096832.038806,22190273.8145727,21227480.8836455,20281626.0594161,23479055.4639901,23965583.5009085
22589872.149516,23096236.3261271,22190820.2338025,21227717.9418811,20281514.9810902,23478406.8368247,23965935.5384333
22590231.4114291,23095644.3312252,22191371.4478895,21227952.5103097,20281403.6858364,23477759.0840281,23966289.4187249
22590590.4162528,23095052.3484016,22191920.2976049,21228189.0605429,20281295.4034042,23477111.3437497,23966643.1600641
22590949.8326374,23094458.150502,22192467.398256,21228425.0417593,20281184.6679544,23476464.2141033,23966998.6859786
22591312.1856666,23093866.5972812,22193017.4790271,21228663.2950882,20281074.4059388,23475815.704542,23967349.1487228
22591673.0301129,23093272.2681962,22193565.949371,21228898.0863332,20280963.7152677,23475167.6416696,23967704.0076812
22592031.7186943,23092680.7306827,22194115.4527616,21229134.8286911,20280856.167208,23474519.2553589,23968057.9609271
22592390.955846,23092086.9341163,22194665.6994011,21229370.9938992,20280747.7893215,23473872.2566941,23968413.8872646
22592750.5475235,23091492.8561452,22195214.6729748,21229607.1384392,20280638.0652051,23473225.3441531,23968768.1197937
22593114.5707303,23090900.8819507,22195764.1918255,21229845.4551465,20280527.2526839,23472577.0969486,23969122.0460138
22593473.5212672,23090305.8547421,22196313.4521678,21230083.2517567,20280417.3617287,23471928.0917522,23969475.4592418
22593835.0220278,23089716.2878301,22196862.3175268,21230318.8134179,20280309.6677448,23471284.8204859,23969827.8886424
22594197.7073982,23089123.0935894,22197411.2088184,21230555.9177667,20280199.8900174,23470634.6592501,23970183.4327646
22594557.6210877,23088529.2232959,22197961.1619099,21230792.6292554,20280092.0785709,23469989.8993441,23970538.5737513
22594918.3101266,23087936.6744913,22198512.4265767,21231028.9880556,20279982.4193534,23469342.0555593,23970894.5108224
22595279.1665318,23087344.6969533,22199062.057191,21231266.7176536,20279874.003581,23468693.1392477,23971248.7857711
22595641.1801722,23086750.4965597,22199612.3889615,21231504.4390124,20279766.0353179,23468047.3416657,23971605.5683514
22596004.4920134,23086158.3485265,22200161.2042196,21231740.3412503,20279657.5174787,23467394.9874654,23971960.9807929
22596365.0630961,23085566.2134438,22200712.1425988,21231979.0498306,20279550.0125202,23466751.6090301,23972313.8188882
22596726.9473657,23084973.0795427,22201262.3566567,21232213.9709785,20279440.3081798,23466104.4638312,23972669.1152665
22597085.5099225,23084381.2721576,22201812.9681204,21232452.3827634,20279331.6760451,23465454.8223515,23973025.9215211
22597447.9982676,23083790.3361426,22202362.4309015,21232691.2958258,20279225.1286759,23464808.3513811,23973380.5945392
22597809.7302808,23083197.332515,22202911.6983892,21232926.5683144,20279115.2688067,23464160.8986177,23973736.9271034
22598172.2771209,23082603.8707843,22203463.5122193,21233164.1213727,20279008.0076245,23463514.8138033,23974092.9629426
22598535.6898987,23082012.7594751,22204015.4291826,21233400.4018802,20278900.0099576,23462868.7362925,23974446.4592352
22598896.5891404,23081420.5028795,22204564.7254043,21233639.7979395,20278790.447654,23462220.3290187,23974802.7076973
22599258.5385859,23080826.9086856,22205116.8606516,21233876.0624243,20278684.8717151,23461574.1829696,23975160.2991174
22599622.0527998,23080234.8219907,22205665.4038632,21234111.9886846,20278578.4767107,23460924.3111739,23975515.70694
22599984.126482,23079643.9884063,22206215.9576065,21234350.0300039,20278469.1540521,23460280.0237026,23975872.4875797
22600344.1182918,23079052.1496315,22206768.297835,21234587.790691,20278363.259972,23459630.9243989,23976228.5729042
22600708.1786703,23078459.5038121,22207317.9127241,21234825.6344702,20278254.2300592,23458985.9905242,23976584.1404343
22601071.5463233,23077867.494513,22207868.418711,21235063.7052351,20278147.0602649,23458339.2458875,23976940.5346574
22601431.9853131,23077275.4053918,22208419.676618,21235301.5245679,20278042.8664891,23457691.6490624,23977297.9698315
22601795.3852203,23076681.5172001,22208971.0596723,21235536.3876139,20277934.4320106,23457043.3203671,23977655.2493152
22602157.9776249,23076092.1524536,22209522.4322758,21235775.5169281,20277828.8844232,23456396.806991,23978010.7752972
22602519.4869016,23075499.9538385,22210073.899952,21236014.5149175,20277719.5167198,23455749.0678506,23978368.8123175
22602885.3126236,23074908.4195514,22210624.1277751,21236251.6928234,20277613.4125731,23455101.6576406,23978724.7439436
22603248.6085296,23074315.9130408,22211175.2245899,21236490.81547,20277507.9812423,23454455.0457274,23979081.8833116
22603610.8550099,23073721.8093868,22211727.0298769,21236728.5934133,20277401.9781578,23453808.7423986,23979438.9382422
22603975.1307599,23073131.8768037,22212279.1645141,21236964.2020672,20277295.9620857,23453161.3399593,23979796.3609816
22604338.66122,23072540.9158792,22212830.7920528,21237204.3647777,20277188.4120629,23452514.4191186,23980157.7037917
22604699.5819474,23071947.7495055,22213382.3806051,21237443.3045442,20277082.8613586,23451867.1794916,23980511.8235952
22605063.3067559,23071357.9053515,22213933.6461649,21237678.3558037,20276975.8597026,23451220.7893112,23980870.3567942
22605427.0411062,23070765.9101641,22214485.8503579,21237918.4494661,20276870.914516,23450574.2723574,23981227.1134402
22605792.6793927,23070174.3699296,22215036.9589247,21238155.2703187,20276763.3773274,23449927.7793396,23981586.6370332
22606157.1357908,23069582.8198966,22215589.8600065,21238391.7795792,20276659.0979427,23449282.0023381,23981944.7582889
22606520.1121633,23068991.7847373,22216141.7410989,21238632.115281,20276552.46625,23448634.6103103,23982300.9983711
22606884.4340558,23068400.3053545,22216693.4098103,21238869.8737143,20276448.3975047,23447987.603523,23982660.136727
22607247.7004681,23067808.4675151,22217242.9550336,21239109.274394,20276343.9711043,23447340.6190499,23983016.2755861
22607611.3810589,23067218.5326608,22217798.2390948,21239347.5591153,20276237.6767612,23446693.426748,23983377.4727564
22607974.9781435,23066625.7346923,22218350.1353,21239584.0545255,20276131.5174115,23446045.9198329,23983733.42994
22608340.0072105,23066035.0819297,22218902.1500449,21239822.919648,20276027.024591,23445400.259627,23984093.9157326
22608704.2154327,23065443.2714708,22219453.8152015,21240062.2961912,20275921.2660222,23444752.5536554,23984451.257334
22609070.4880517,23064854.7512112,22220006.8087116,21240301.7940939,20275816.581291,23444108.31354,23984809.0590468
22609432.3798863,23064262.0821771,22220557.343793,21240538.7868999,20275712.8359544,23443460.9245029,23985170.66429
22609797.1743126,23063670.5219971,22221111.165183,21240777.3165779,20275606.8514452,23442812.7600433,23985528.966489
