carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8632773,23119327.3632122,22169525.3967588,21218521.0361813,20285878.0386213,23503749.7003184,23952214.8300614
22576235.4837013,23118732.6464846,22170071.6146352,21218755.8671212,20285763.9747964,23503101.2326769,23952564.3484538
22576592.228858,23118137.9797428,22170617.9269333,21218990.7854203,20285649.9906172,23502452.7823784,23952914.0014157
22576948.9919888,23117543.343048,22171164.3595221,21219225.6922763,20285536.0778229,23501804.3759349,23953263.6920055
22577305.8992184,23116948.672263,22171710.7941818,21219460.7223378,20285422.3382358,23501155.9593644,23953613.5373373
22577662.8913096,23116354.1686331,22172257.249748,21219695.7150699,20285308.66284,23500507.5555797,23953963.431753
22578019.9360356,23115759.599475,22172803.8153153,21219930.7875206,20285195.115452,23499859.1528592,23954313.4688634
22578377.1046959,23115165.1195902,22173350.4417339,21220165.8673182,20285081.6508507,23499210.8271601,23954663.6100314
22578734.3224275,23114570.6991798,22173897.1848136,21220400.9898028,20284968.2868627,23498562.4739329,23955013.8170771
22579091.6325715,23113976.316946,22174443.9690577,21220636.1546656,20284855.0277627,23497914.1629031,23955364.1456993
22579449.0936547,23113381.9099601,22174990.8375689,21220871.4201331,20284741.8588769,23497265.8635916,23955714.5782831
22579806.5460694,23112787.5917116,22175537.7459142,21221106.674476,20284628.7855088,23496617.5826188,23956065.1275652
22580164.1545395,23112193.2913014,22176084.7653719,21221341.9650239,20284515.8175547,23495969.3176985,23956415.7576183
22580521.7701868,23111599.0551819,22176631.7763363,21221577.2819367,20284402.9552611,23495321.0942615,23956766.4760848
22580879.5725374,23111004.8469936,22177178.8956204,21221812.6652711,20284290.1932486,23494672.8627116,23957117.3127504
22581237.3827364,23110410.6685678,22177726.1154422,21222048.0682394,20284177.5268812,23494024.6425738,23957468.3092267
22581595.3184568,23109816.5324701,22178273.3899093,21222283.5806246,20284064.9684702,23493376.483288,23957819.3317814
22581953.2996203,23109222.3989249,22178820.7311021,21222519.062348,20283952.5064589,23492728.2952884,23958170.4679582
22582311.4562731,23108628.4091937,22179368.1464837,21222754.5846623,20283840.1346781,23492080.1723575,23958521.7276167
22582669.6592629,23108034.3553099,22179915.6058084,21222990.1293584,20283727.8377948,23491432.0626796,23958873.0847596
22583027.9266399,23107440.3763751,22180463.1400846,21223225.758691,20283615.7625735,23490783.9187703,23959224.4868003
22583386.2585315,23106846.4055189,22181010.7540004,21223461.3775758,20283503.7003123,23490135.8784245,23959576.0390496
22583744.7259974,23106252.5428089,22181558.3979566,21223697.0861941,20283391.7299662,23489487.7915846,23959927.7082636
22584103.2817684,23105658.6802215,22182106.1563093,21223932.7896906,20283279.9029256,23488839.7821687,23960279.4764538
22584461.9008532,23105064.8280274,22182653.911606,21224168.5949731,20283168.1341679,23488191.7648003,23960631.2904878
22584820.6213243,23104471.0866828,22183201.8253767,21224404.4123104,20283056.4701606,23487543.741182,23960983.3149681
22585179.422893,23103877.3126902,22183749.8073805,21224640.2415443,20282944.8903646,23486895.7825323,23961335.3400405
22585538.2942589,23103283.6326465,22184297.8245736,21224876.1520031,20282833.5034603,23486247.8091437,23961687.4786256
22585897.2445225,23102689.9101836,22184845.8946671,21225112.080377,20282722.1665473,23485599.8582984,23962039.7582609
22586256.2846609,23102096.3289913,22185394.0753935,21225348.0200453,20282610.8918395,23484951.9164534,23962392.1474206
22586615.45262,23101502.7342822,22185942.2916096,21225583.9950135,20282499.7357639,23484304.0361531,23962744.5917396
22586974.6712786,23100909.1871208,22186490.5983309,21225820.1235159,20282388.6921914,23483656.1392725,23963097.1588976
22587333.9652257,23100315.6727687,22187038.96694,21226056.1658297,20282277.7549197,23483008.306109,23963449.8407988
22587693.4100204,23099722.1788196,22187587.3622181,21226292.3336358,20282166.8851639,23482360.4480566,23963802.619765
22588052.8832015,23099128.7870846,22188135.8628113,21226528.5127426,20282056.1329253,23481712.5797505,23964155.4769337
22588412.4789948,23098535.3508127,22188684.4025578,21226764.6565522,20281945.5537164,23481064.8219656,23964508.5047097
22588772.1144713,23097942.0151355,22189233.0341046,21227000.9053764,20281834.9545354,23480416.9975768,23964861.5344465
22589131.8796073,23097348.7309608,22189781.7578587,21227237.1864975,20281724.5151249,23479769.2374003,23965214.7068276
22589491.6875522,23096755.4022842,22190330.5473355,21227473.5136192,20281614.2088154,23479121.5601713,23965567.9807477
22589851.6610535,23096162.2143353,22190879.3713765,21227709.8648641,20281503.958143,23478473.8259898,23965921.3478745
22590211.6373766,23095568.9949055,22191428.2623423,21227946.3045763,20281393.7825425,23477826.1086031,23966274.8444033
22590571.7121622,23094975.841494,22191977.251926,21228182.714894,20281283.7545206,23477178.4078399,23966628.4254743
22590931.9289425,23094382.713932,22192526.331096,21228419.2032858,20281173.8231942,23476530.7428722,23966982.1062728
22591292.1439527,23093789.6567208,22193075.4161835,21228655.7116813,20281064.0045191,23475883.1275441,23967335.9286773
22591652.5035883,23093196.6268181,22193624.587933,21228892.3013466,20280954.2657477,23475235.4962096,23967689.8244866
22592012.9567895,23092603.6005036,22194173.8137682,21229128.8971705,20280844.6364444,23474587.8544766,23968043.7689478
22592373.4859667,23092010.6452527,22194723.1689629,21229365.5134082,20280735.068414,23473940.3378098,23968397.8480707
22592734.0737755,23091417.7275085,22195272.5187263,21229602.2313197,20280625.675634,23473292.7373494,23968752.0375192
22593094.7904859,23090824.8082378,22195821.975416,21229838.952798,20280516.3368651,23472645.2397555,23969106.3178796
22593455.5823983,23090232.0068936,22196371.4830826,21230075.6883385,20280407.0694221,23471997.6771864,23969460.7306892
22593816.4570989,23089639.2107472,22196921.0645192,21230312.492513,20280297.9607314,23471350.2138163,23969815.2033447
22594177.3698466,23089046.4303823,22197470.7244865,21230549.3234456,20280188.8924792,23470702.7229724,23970169.8709387
22594538.4231339,23088453.6827419,22198020.4778217,21230786.2463152,20280080.0162363,23470055.2391955,23970524.5318698
22594899.5494377,23087861.0685136,22198570.269091,21231023.0945176,20279971.1983597,23469407.8061877,23970879.3198484
22595260.7729516,23087268.3954167,22199120.1355088,21231260.0476848,20279862.4488387,23468760.372189,23971234.2333084
22595622.0655418,23086675.8092974,22199670.084171,21231497.0747329,20279753.8257012,23468113.016741,23971589.2279866
22595983.4779921,23086083.2078418,22200220.0867208,21231734.139761,20279645.311057,23467465.6155625,23971944.3361805
22596344.8935247,23085490.7049661,22200770.1348589,21231971.2076099,20279536.8331833,23466818.2572531,23972299.532959
22596706.4962377,23084898.2103414,22201320.2341835,21232208.2696757,20279428.5005678,23466170.9194417,23972654.8426525
22597068.1183291,23084305.7217514,22201870.4691867,21232445.4709107,20279320.2997177,23465523.6627559,23973010.2639227
22597429.8547683,23083713.3412487,22202420.7248207,21232682.6607637,20279212.1777575,23464876.3700799,23973365.7427514
22597791.6821935,23083120.9823951,22202971.0480056,21232919.892533,20279104.1869444,23464229.0421104,23973721.356643
22598153.6065894,23082528.6690787,22203521.4768694,21233157.1545885,20278996.2353681,23463581.8124786,23974077.0787196
22598515.5653403,23081936.3426944,22204071.961039,21233394.4401742,20278888.4113621,23462934.5738121,23974432.8872964
22598877.6120024,23081344.1311544,22204622.47814,21233631.7653976,20278780.7027909,23462287.3427225,23974788.809152
22599239.7686807,23080751.91393,22205173.1050672,21233869.2013529,20278673.0676025,23461640.1746815,23975144.8331263
22599602.0190018,23080159.7661489,22205723.7834066,21234106.6413714,20278565.5686803,23460993.0134881,23975500.9316291
22599964.3479333,23079567.6016073,22206274.5118993,21234344.0990199,20278458.1288279,23460345.829195,23975857.1448867
22600326.7964747,23078975.5187289,22206825.3374335,21234581.5974173,20278350.8572702,23459698.6910424,23976213.4512636
22600689.2632439,23078383.5039479,22207376.2259695,21234819.1698115,20278243.623217,23459051.6198301,23976569.8778819
22601051.8826414,23077791.4722381,22207927.1531834,21235056.7160698,20278136.5257411,23458404.5468253,23976926.3967082
22601414.5407101,23077199.4864701,22208478.1418964,21235294.3659833,20278029.4699875,23457757.4621552,23977282.999568
22601777.3051387,23076607.5590289,22209029.2782914,21235532.0090066,20277922.5830008,23457110.3810461,23977639.743803
22602140.1383376,23076015.6829982,22209580.4440619,21235769.7344007,20277815.740356,23456463.3852538,23977996.5390119
22602503.0702309,23075423.8441892,22210131.6224855,21236007.4922869,20277709.019463,23455816.3756604,23978353.5382379
22602866.070782,23074832.0203778,22210682.9530073,21236245.3095717,20277602.4206416,23455169.3906445,23978710.5303072
22603229.2101129,23074240.2558268,22211234.2830813,21236483.1023765,20277495.9006707,23454522.4241335,23979067.6241474
22603592.3670499,23073648.4948806,22211785.6817118,21236720.970519,20277389.4732825,23453875.5032647,23979424.8506712
22603955.6396053,23073056.8506769,22212337.205217,21236958.8440005,20277283.1618019,23453228.5540005,23979782.1877118
22604318.9959554,23072465.1954889,22212888.7517683,21237196.8237936,20277176.9989869,23452581.6503873,23980139.6342208
22604682.4639339,23071873.5581893,22213440.374397,21237434.8052405,20277070.8448567,23451934.7924064,23980497.1485786
22605045.9612156,23071282.0222697,22213992.0522927,21237672.7906847,20276964.8694767,23451287.9411858,23980854.7580553
22605409.6135837,23070690.4806119,22214543.8522064,21237910.8967884,20276858.9379584,23450641.1011186,23981212.5060554
22605773.3076981,23070098.9619521,22215095.7019,21238148.9506352,20276753.1346935,23449994.3020893,23981570.3847135
22606137.044739,23069507.5347563,22215647.5847711,21238387.1668281,20276647.4346009,23449347.5075701,23981928.2820625
22606500.9209377,23068916.1179798,22216199.5463821,21238625.321067,20276541.8040077,23448700.7260155,23982286.3191573
22606864.9334011,23068324.7686875,22216751.5929779,21238863.5536346,20276436.3045914,23448053.9744828,23982644.4689039
22607228.9540775,23067733.4071939,22217303.7130267,21239101.7604539,20276330.9032075,23447407.2479588,23983002.669759
22607593.0310965,23067142.1438182,22217855.8519147,21239340.0856051,20276225.6072699,23446760.530844,23983361.0519367
22607957.2659719,23066550.8599181,22218408.1033136,21239578.4296063,20276120.3569216,23446113.851923,23983719.4470679
22608321.5638394,23065959.6358683,22218960.4075141,21239816.832801,20276015.3041446,23445467.1853029,23984078.013715
22608685.9653162,23065368.4909938,22219512.8265625,21240055.2479935,20275910.274268,23444820.5282672,23984436.6661586
22609050.4654806,23064777.381249,22220065.2514354,21240293.6518424,20275805.4091816,23444173.9030185,23984795.3560371
22609414.9465491,23064186.2548532,22220617.746002,21240532.1785134,20275700.6160619,23443527.2850412,23985154.2268044
22609779.636107,23063595.2258386,22221170.338918,21240770.7594829,20275595.8920128,23442880.6916755,23985513.1642176
22610144.3822595,23063004.2139448,22221722.980076,21241009.2907239,20275491.298882,23442234.1179391,23985872.2078639
22610509.144346,23062413.3106857,22222275.6702934,21241247.8922398,20275386.7907731,23441587.5848837,23986231.3059564
22610874.0712385,23061822.3080803,22222828.4512791,21241486.5765828,20275282.4125891,23440941.1191195,23986590.6079604
22611239.0543001,23061231.4667371,22223381.3050731,21241725.2503859,20275178.0924391,23440294.6171591,23986949.9442206
22611604.0803604,23060640.5829529,22223934.2372268,21241963.9899011,20275073.9052087,23439648.1094703,23987309.40899
22611969.2622948,23060049.7896639,22224487.215675,21242202.7725188,20274969.7808637,23439001.6637888,23987668.9604032
22612334.4691747,23059459.038365,22225040.2540602,21242441.595507,20274865.7694797,23438355.2392405,23988028.5710755
22612699.81929,23058868.3171242,22225593.4184928,21242680.4188917,20274761.8726592,23437708.8220632,23988388.3566545
22613065.204822,23058277.6441566,22226146.5389731,21242919.3314951,20274658.0876238,23437062.4655363,23988748.1974139
22613430.6934718,23057686.9664507,22226699.853055,21243158.2431193,20274554.4138148,23436416.0897494,23989108.0747485
22613796.256951,23057096.3739251,22227253.1819246,21243397.2336457,20274450.7918875,23435769.716689,23989468.17432
22614161.9604008,23056505.8451886,22227806.5391428,21243636.2987112,20274347.2813918,23435123.3730628,23989828.3378301
22614527.6806636,23055915.3153897,22228359.9753124,21243875.3335008,20274243.8885937,23434477.1087525,23990188.5673139
22614893.5204829,23055324.7992238,22228913.5227797,21244114.4023468,20274140.5636616,23433830.8064144,23990548.9231909
22615259.4362775,23054734.3399318,22229467.1203071,21244353.5372136,20274037.3870394,23433184.5994892,23990909.3525027
22615625.4035183,23054143.9282213,22230020.8013297,21244592.6674047,20273934.3109894,23432538.3346689,23991269.9631007
22615991.5284567,23053553.6052425,22230574.4896997,21244831.8995551,20273831.3456113,23431892.0979596,23991630.5947785
22616357.6781674,23052963.3244325,22231128.2800852,21245071.1411607,20273728.4524702,23431245.9188202,23991991.3573978
22616723.9555605,23052372.9822313,22231682.1540413,21245310.3918339,20273625.6578244,23430599.7325191,23992352.1923629
22617090.290388,23051782.7590028,22232236.0928858,21245549.7642818,20273522.9451913,23429953.5716183,23992713.1847888
22617456.7049907,23051192.5413749,22232790.0515236,21245789.1258384,20273420.37069,23429307.4624935,23993074.2045929
22617823.1980037,23050602.3910515,22233344.1223041,21246028.5336149,20273317.8406327,23428661.3723953,23993435.3860729
22618189.8368924,23050012.2666923,22233898.2821711,21246267.9820654,20273215.4972888,23428015.2640336,23993796.6203812
22618556.5134079,23049422.2024965,22234452.450816,21246507.4707684,20273113.2118742,23427369.1663335,23994157.977817
22618923.2749878,23048832.1654296,22235006.7199763,21246747.0279401,20273011.0174474,23426723.1562007,23994519.4735436
22619290.1168679,23048242.1947223,22235561.0504593,21246986.5596837,20272908.9377435,23426077.1152891,23994880.9888513
22619657.0344822,23047652.2465849,22236115.478177,21247226.1563372,20272806.9407749,23425431.1297363,23995242.6529574
22620024.0855405,23047062.2849586,22236669.9044875,21247465.8294201,20272705.0125356,23424785.1693051,23995604.4141238
22620391.1252023,23046472.4465255,22237224.4454264,21247705.5133405,20272603.2545642,23424139.19908,23995966.2968101
22620758.3288206,23045882.5895705,22237779.0526259,21247945.2338711,20272501.6017252,23423493.2988954,23996328.2449815
22621125.6638707,23045292.8145521,22238333.732814,21248184.9570885,20272399.9949317,23422847.3749719,23996690.3077327
22621493.0095631,23044703.0509137,22238888.4525563,21248424.7732293,20272298.4894679,23422201.4890017,23997052.4739542
22621860.4238028,23044113.3360188,22239443.3047934,21248664.6023016,20272197.1131179,23421555.6469443,23997414.7461977
22622227.9606413,23043523.7169247,22239998.138178,21248904.5050522,20272095.8420521,23420909.7601725,23997777.0964935
22622595.5708042,23042933.9945161,22240553.0647353,21249144.4259818,20271994.6666672,23420263.9509777,23998139.5705098
22622963.2832734,23042344.4532085,22241108.0882189,21249384.390092,20271893.5811133,23419618.1473968,23998502.1010353
22623331.0458988,23041754.8810487,22241663.1790885,21249624.4341616,20271792.5888768,23418972.3904426,23998864.7434937
22623698.878231,23041165.3916833,22242218.3010536,21249864.401644,20271691.7377825,23418326.6303746,23999227.534882
22624066.8404388,23040575.935025,22242773.5412638,21250104.4617107,20271590.9130978,23417680.880861,23999590.4175004
22624434.8840904,23039986.478264,22243328.8267127,21250344.5919105,20271490.2495048,23417035.1340385,23999953.3427129
22624803.0039873,23039397.1296493,22243884.1160142,21250584.7687225,20271389.6606961,23416389.48145,24000316.4089232
22625171.1944459,23038807.789235,22244439.5207331,21250824.9597557,20271289.2344462,23415743.7645225,24000679.6095125
22625539.4929521,23038218.476817,22244995.0273309,21251065.1851304,20271188.8113863,23415098.2113066,24001042.8804403
22625907.8571947,23037629.2227473,22245550.5881249,21251305.4434951,20271088.5425063,23414452.5191792,24001406.1858105
22626276.35096,23037040.0266316,22246106.2497516,21251545.7863679,20270988.3814221,23413806.897589,24001769.726018
22626644.8779885,23036450.8390613,22246661.8950159,21251786.1446002,20270888.2872655,23413161.3339778,24002133.2798781
22627013.553589,23035861.6624221,22247217.613293,21252026.5537957,20270788.2708862,23412515.8124819,24002496.9863404
22627382.2466304,23035272.5962897,22247773.4538368,21252266.9512804,20270688.4474746,23411870.264241,24002860.6755377
22627751.0279147,23034683.5345182,22248329.2887818,21252507.4920291,20270588.6644383,23411224.7516783,24003224.5487121
22628119.8785109,23034094.4774635,22248885.2547105,21252747.9689872,20270488.9617327,23410579.2555443,24003588.4881926
22628488.8410777,23033505.5838153,22249441.2820432,21252988.5199079,20270389.3960874,23409933.7729481,24003952.6143618
22628857.912769,23032916.6377408,22249997.3424406,21253229.120073,20270289.9125982,23409288.3732332,24004316.7489749
22629227.0490917,23032327.6852679,22250553.5090274,21253469.7261656,20270190.5697599,23408642.9049498,24004681.0042242
22629596.2887424,23031738.8135454,22251109.7401626,21253710.4327652,20270091.2840753,23407997.5282308,24005045.3926005
22629965.5787081,23031150.0539242,22251666.016136,21253951.1080894,20269992.0897026,23407352.1314546,24005409.8298652
22630334.9656445,23030561.3001664,22252222.3542635,21254191.8608874,20269893.0142769,23406706.7630825,24005774.4214701
22630704.4173769,23029972.5787342,22252778.7862958,21254432.6507206,20269794.0439095,23406061.4839809,24006139.1270365
22631073.9570958,23029383.8440497,22253335.2522134,21254673.4929197,20269695.1951654,23405416.1566142,24006503.8820572
22631443.6358609,23028795.1911756,22253891.8095769,21254914.3698809,20269596.4340284,23404770.8592591,24006868.7791017
22631813.3150748,23028206.6500047,22254448.3955711,21255155.2380028,20269497.7684713,23404125.5825645,24007233.6976661
22632183.1250748,23027618.0446614,22255005.0933919,21255396.2011537,20269399.1591112,23403480.3336924,24007598.802586
22632553.0126724,23027029.5545834,22255561.8598372,21255637.2013012,20269300.6681491,23402835.1152249,24007963.924403
22632923.0051367,23026441.0481219,22256118.6296954,21255878.1786931,20269202.3181373,23402189.9364661,24008329.2581977
22633293.0502296,23025852.5958048,22256675.5852696,21256119.2919502,20269104.0221944,23401544.7398172,24008694.5988567
22633663.1872872,23025264.2442055,22257232.532078,21256360.3930414,20269005.8915722,23400899.6100822,24009060.0675973
22634033.4048408,23024675.889546,22257789.5750584,21256601.506574,20268907.8186058,23400254.4987046,24009425.6496527
22634403.7029448,23024087.5581472,22258346.6346809,21256842.7221739,20268809.8284991,23399609.3764625,24009791.2576056
22634774.1200036,23023499.278797,22258903.76958,21257083.9632388,20268711.9754094,23398964.3071667,24010157.0340027
22635144.5854573,23022911.0613342,22259461.002711,21257325.2227983,20268614.1811739,23398319.2441081,24010522.9720304
22635515.1716476,23022322.8902384,22260018.2949134,21257566.5331078,20268516.5440648,23397674.1677317,24010888.8496475
22635885.7945643,23021734.730864,22260575.6376532,21257807.8614839,20268418.9952049,23397029.1752417,24011254.9880807
22636256.546316,23021146.5688395,22261133.0675681,21258049.2301723,20268321.5208736,23396384.1808579,24011621.1413033
22636627.3602479,23020558.5291329,22261690.5430907,21258290.6664414,20268224.1390908,23395739.2128239,24011987.3957597
22636998.2212793,23019970.5334655,22262248.1256251,21258532.1304452,20268126.9010766,23395094.2868759,24012353.7776371
22637369.2453667,23019382.552621,22262805.7643565,21258773.6385875,20268029.6955095,23394449.3615372,24012720.2314327
22637740.2827424,23018794.6346001,22263363.398941,21259015.1686257,20267932.6343867,23393804.4673952,24013086.7707811
22638111.4396431,23018206.7118373,22263921.1773381,21259256.7615609,20267835.6676639,23393159.5799807,24013453.4996327
22638482.7029098,23017618.8812841,22264479.0012093,21259498.4202172,20267738.7930729,23392514.6748224,24013820.2210618
22638853.9914243,23017031.0552984,22265036.919057,21259740.0480018,20267641.9848053,23391869.8695548,24014187.1010563
22639225.3795446,23016443.3113035,22265594.8800046,21259981.7224574,20267545.3888398,23391225.071116,24014554.0766843
22639596.8778213,23015855.5395087,22266152.8724025,21260223.4894149,20267448.8154133,23390580.288702,24014921.1680684
22639968.4636801,23015267.8635969,22266710.9743621,21260465.2740244,20267352.2863206,23389935.5114599,24015288.3009396
22640340.0721017,23014680.1837739,22267269.1148934,21260707.098805,20267255.9824864,23389290.7997155,24015655.5721015
22640711.8372093,23014092.5957371,22267827.3395356,21260948.9093422,20267159.6874546,23388646.0590076,24016022.9481185
22641083.6297471,23013505.0100831,22268385.6194267,21261190.8032622,20267063.50715,23388001.3716239,24016390.4012665
22641455.5697228,23012917.4979195,22268943.9878328,21261432.767054,20266967.5135206,23387356.7335398,24016757.9638229
22641827.565987,23012329.9963735,22269502.4186143,21261674.7209669,20266871.513625,23386712.0790116,24017125.6424523
