pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575899.0948463,23119402.4327196,22169467.7917138,21218527.9009301,20285889.0928201,23503683.1179041,23952228.8415142
22576253.9126279,23118808.3907638,22170013.9850799,21218762.4850518,20285774.975736,23503034.3190678,23952579.0950351
22576610.12179,23118214.1569808,22170561.3318279,21218997.6329292,20285660.1682204,23502386.3621342,23952928.5701935
22576968.915702,23117620.3328651,22171104.9890641,21219231.9541809,20285546.4165273,23501736.2409879,23953277.7786504
22577324.3480357,23117023.1305593,22171651.8952148,21219467.5639931,20285434.2978749,23501090.239736,23953626.8471178
22577683.4480199,23116431.2271718,22172199.0331263,21219701.2101049,20285320.351636,23500440.8241089,23953977.6821453
22578037.6266538,23115834.6061848,22172744.7223112,21219938.7046355,20285205.6229387,23499792.2629507,23954330.6272182
22578396.0454781,23115240.844168,22173292.7806113,21220173.1326068,20285093.7458198,23499144.8111541,23954679.1480739
22578752.9334514,23114648.9071168,22173838.3427293,21220408.786092,20284979.4124988,23498495.1437782,23955026.8397887
22579111.0225932,23114051.8781909,22174387.668121,21220642.9720363,20284865.8179484,23497847.8751933,23955379.0968819
22579468.3396919,23113458.5416514,22174931.1661688,21220876.8626018,20284753.7442681,23497199.0342172,23955730.0866697
22579828.0847371,23112864.2526293,22175480.0123713,21221114.3365634,20284639.1103938,23496550.8366576,23956079.8566339
22580183.2761131,23112267.8917372,22176025.1084023,21221351.5203039,20284526.0727085,23495903.1240386,23956431.9975558
22580541.3436422,23111675.0531486,22176573.8556902,21221582.8897366,20284413.7255868,23495253.7700097,23956780.6077994
22580898.1394044,23111081.4886021,22177119.8220494,21221820.6135213,20284301.3726333,23494605.8389047,23957129.7775976
22581255.7542904,23110486.4914787,22177666.1825569,21222057.5073325,20284190.4478758,23493958.5527476,23957483.1044622
22581614.3321593,23109891.1411603,22178214.3123859,21222288.4602958,20284077.6280633,23493308.8548647,23957833.0384093
22581972.3804247,23109296.8778722,22178762.5879481,21222528.1250768,20283962.0006772,23492660.9125736,23958185.7579548
22582330.8237873,23108703.9491994,22179310.89865,21222762.7407469,20283851.991915,23492010.5265306,23958536.4788351
22582686.9832058,23108108.765051,22179856.9559111,21222997.8380684,20283740.6000636,23491363.7546978,23958888.3983841
22583047.6944311,23107515.2140946,22180405.0662269,21223235.4445181,20283625.5495348,23490716.8072489,23959237.6062909
22583405.0299454,23106923.4164756,22180954.3146549,21223467.1294425,20283512.5715088,23490068.2296683,23959590.0556025
22583764.0253126,23106328.7360865,22181499.6585147,21223706.0420198,20283403.157412,23489419.6426298,23959943.0179325
22584121.5510831,23105733.0944895,22182046.9867607,21223941.5726708,20283290.1497823,23488773.4674,23960293.5149355
22584479.963478,23105139.599385,22182595.9858182,21224176.1392974,20283180.0018972,23488126.4942201,23960648.5695974
22584839.6777616,23104547.2240192,22183143.9808406,21224410.1830944,20283069.7587,23487476.7674258,23960997.9076644
22585198.6480389,23103953.5303413,22183691.8298919,21224648.55127,20282958.1673999,23486828.5276721,23961349.1681279
22585558.2374463,23103359.5531449,22184240.922457,21224883.0647373,20282844.1755879,23486180.6321242,23961701.2293646
22585915.8330146,23102765.634453,22184787.4401125,21225119.5374691,20282735.2478201,23485533.657854,23962053.6166505
22586275.6611138,23102171.7225341,22185336.4051137,21225354.5113447,20282623.386838,23484882.2673249,23962405.7378051
