pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575896.8355455,23119404.873274,22169468.5053314,21218526.8552864,20285887.9974015,23503681.7542361,23952229.0735544
22576253.6285896,23118808.9205386,22170011.352256,21218762.8334327,20285775.3658992,23503031.7764723,23952576.2923072
22576612.9170198,23118214.2567009,22170558.2888278,21218998.0097717,20285660.7161246,23502383.4624618,23952928.432755
22576967.6917829,23117618.5826484,22171106.300883,21219231.7686301,20285545.76223,23501737.4113596,23953278.8360824
22577327.5621972,23117022.6076859,22171654.908361,21219467.5707966,20285432.1868469,23501089.5139574,23953628.6039218
22577681.9443448,23116431.2010192,22172198.2306617,21219703.7132985,20285320.529607,23500439.3638617,23953978.6342835
22578038.534828,23115836.3911344,22172744.6042845,21219937.6781919,20285204.5609093,23499790.881069,23954328.4634455
22578396.9834187,23115240.8131937,22173294.215144,21220174.34104,20285093.6984102,23499142.4780652,23954678.7539554
22578752.3081802,23114646.715117,22173839.0330944,21220407.6164816,20284978.8203348,23498494.5890732,23955028.1786413
22579110.0282012,23114052.5343725,22174385.8178855,21220643.5056992,20284866.7162714,23497845.4548466,23955377.7602967
22579469.6028511,23113455.8110468,22174932.8802153,21220878.020677,20284750.5514484,23497197.5843106,23955731.5277851
22579826.4798625,23112864.1467523,22175479.5331977,21221114.1995619,20284639.7450793,23496550.7808642,23956080.2970455
22580184.43431,23112271.1658025,22176025.9996269,21221349.5438723,20284526.3411045,23495901.9242445,23956429.1713853
22580542.3250124,23111674.8878977,22176573.2362228,21221586.1439464,20284413.3265801,23495255.3577472,23956781.9946448
22580898.4325506,23111081.6865136,22177121.1167588,21221820.6078219,20284298.9421631,23494607.1382757,23957131.3635475
22581255.1494697,23110487.6194184,22177666.3875157,21222055.9898023,20284189.4634578,23493957.3741657,23957482.9798317
22581613.1251622,23109893.4333062,22178216.2212151,21222290.3628066,20284076.6255533,23493310.7916701,23957835.2372095
22581970.5595058,23109296.918149,22178763.667018,21222524.3562843,20283963.3703461,23492660.6578841,23958185.5859326
22582330.8224141,23108704.9864999,22179310.5110457,21222761.906095,20283854.2535,23492012.5746972,23958534.6675675
22582689.1134466,23108109.3092211,22179857.1492146,21222998.168444,20283739.9885318,23491364.6421122,23958888.645023
22583045.7681336,23107518.0163712,22180405.0744308,21223233.6415489,20283626.7063627,23490715.5845885,23959241.0981322
22583405.5548755,23106921.8365664,22180954.2173938,21223469.4515069,20283514.1717478,23490069.5426531,23959591.6411968
22583764.3186981,23106326.5389197,22181500.2442269,21223703.8333088,20283403.8257059,23489420.6383705,23959941.0089476
22584123.0236179,23105735.3088865,22182046.773274,21223940.1656611,20283289.9702591,23488772.5155168,23960292.368654
22584479.7651563,23105141.1463451,22182596.2801454,21224176.7802931,20283180.7069644,23488124.1712353,23960646.5482685
22584839.3814273,23104547.4013175,22183144.541416,21224411.6373934,20283067.9192906,23487475.9411153,23960998.1162458
22585197.605898,23103952.7584946,22183691.7135847,21224647.5564298,20282957.2212754,23486828.5235175,23961347.9091033
22585557.2737662,23103358.6620134,22184239.4587295,21224880.8745827,20282845.2003292,23486180.3062642,23961701.7897871
22585915.6048716,23102767.063682,22184787.4021933,21225119.5105653,20282733.7853902,23485533.4774009,23962054.1344468
22586275.5416421,23102172.7443346,22185336.982938,21225354.6449848,20282622.5963224,23484884.2178015,23962406.348266
22586634.081205,23101578.2501386,22185882.7895392,21225591.6651413,20282510.259758,23484235.8523081,23962758.718837
22586993.4851789,23100986.1425669,22186434.2256743,21225826.3443989,20282401.0197507,23483588.8259977,23963111.3184597
