pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575898.2556579,23119404.4034302,22169466.3829199,21218527.8748927,20285889.5754525,23503682.2569345,23952229.037191
22576255.0579749,23118809.7113504,22170012.6494016,21218762.919914,20285775.3886103,23503034.0251874,23952578.7867293
22576611.9179767,23118215.0210112,22170558.7968016,21218997.7780103,20285661.4079442,23502385.5374308,23952928.4677486
22576968.5668034,23117620.2076264,22171104.9852499,21219232.6861146,20285547.7408138,23501737.0790142,23953278.355472
22577325.4793137,23117025.7835986,22171651.291716,21219467.6674329,20285433.8457578,23501088.8061397,23953628.3544567
22577682.4495137,23116431.1478092,22172197.9167176,21219702.7416769,20285319.9695775,23500440.4264292,23953978.1483072
22578039.4644606,23115836.5739631,22172744.3810283,21219937.9876119,20285206.5978732,23499792.1331111,23954328.262297
22578396.6884719,23115242.1336837,22173290.9160045,21220173.139917,20285093.5743277,23499143.8188538,23954678.2194428
22578753.9719545,23114647.5997197,22173837.6391701,21220408.375664,20284980.0772279,23498495.2991035,23955028.4531203
22579111.2063287,23114053.0961866,22174384.42781,21220643.4197424,20284866.9075301,23497847.0056929,23955378.7468157
22579468.6216685,23113458.8387915,22174931.4791806,21220878.4537745,20284753.8335162,23497198.8626459,23955729.1834553
22579826.0665256,23112864.4821356,22175478.0678374,21221113.8160117,20284640.6495674,23496550.2835729,23956079.8777036
22580183.6666511,23112270.1144549,22176025.0209983,21221348.9650432,20284527.5529911,23495901.9166354,23956430.4371076
22580541.2993982,23111675.9082053,22176572.1901523,21221584.2542413,20284414.5455791,23495253.824641,23956781.2468051
22580899.0205335,23111081.7911379,22177119.2336274,21221819.8773009,20284301.9611709,23494605.6375852,23957132.158735
22581257.1735586,23110487.5696604,22177666.6688169,21222055.2256983,20284189.4730687,23493957.3744928,23957483.1147303
22581614.9811007,23109893.6115461,22178214.0933154,21222290.6202065,20284076.9184939,23493309.3536012,23957834.5219119
22581972.9444266,23109299.5833479,22178761.2111329,21222526.1562995,20283964.5286914,23492661.4759778,23958185.9200945
22582331.0412193,23108705.7097606,22179308.8115896,21222761.830295,20283852.3688686,23492013.1287561,23958537.284518
22582689.0244564,23108111.7634656,22179856.3005223,21222997.2806279,20283740.1008992,23491364.8492423,23958888.8231205
22583047.1413381,23107517.7927595,22180404.0300383,21223232.6515188,20283627.7220445,23490716.6070709,23959240.4499565
22583405.3593449,23106923.8666623,22180951.5565206,21223468.2167446,20283515.8247593,23490068.5394901,23959591.8067012
22583763.7496614,23106330.3047292,22181499.2969907,21223703.7596826,20283404.0521434,23489420.4030139,23959943.5602178
22584122.364749,23105736.4882511,22182047.0647253,21223939.4920973,20283292.1359659,23488771.9996922,23960295.4769023
22584481.0467798,23105142.6329318,22182594.7747631,21224175.065064,20283180.4844984,23488124.0607506,23960647.3113368
22584839.7023004,23104548.8525677,22183142.663351,21224410.9392708,20283068.904848,23487475.8627123,23960999.3362611
22585198.5212903,23103954.999664,22183690.4445156,21224646.8308905,20282957.2241616,23486827.8969729,23961351.5209171
22585557.592761,23103361.351796,22184238.4551008,21224882.9127026,20282845.8445304,23486179.9307345,23961703.5068171
22585916.6685518,23102767.8839448,22184786.37226,21225119.1299169,20282734.3951093,23485532.2027163,23962055.6930059
22586275.5889502,23102174.2367603,22185334.5267603,21225355.1923556,20282623.4103591,23484884.1917213,23962408.060239
22586634.5959228,23101580.7363083,22185882.8833853,21225591.059518,20282512.3992698,23484236.3673297,23962760.4674665
22586994.0164302,23100987.3243742,22186431.3561013,21225827.2938006,20282401.467064,23483588.612933,23963113.2302388
22587353.2564115,23100393.8534558,22186979.6604348,21226063.5439724,20282290.5610995,23482940.5489361,23963465.8135971
22587712.6408198,23099800.3747056,22187528.0309506,21226299.7399246,20282179.9408424,23482292.7695298,23963818.5479833
22588072.0681814,23099206.9422302,22188076.5253615,21226536.0255092,20282069.3093402,23481645.0401627,23964171.1276367
22588431.5749937,23098613.6847664,22188625.0253366,21226772.1502224,20281958.701996,23480997.3036636,23964524.1436742
22588791.084596,23098020.300151,22189173.4886543,21227008.2458997,20281848.1612473,23480349.9100014,23964877.2621743
22589150.6368856,23097426.9348633,22189722.343249,21227244.7031421,20281737.6938398,23479702.413947,23965230.1897873
22589510.6065453,23096833.7686373,22190271.1884242,21227481.2367927,20281627.3947231,23479054.5635904,23965583.3825531
22589870.6306573,23096240.7164095,22190820.0579111,21227717.4754322,20281517.3405047,23478406.7368445,23965936.732229
22590230.4204484,23095647.3623586,22191368.9391678,21227954.1449291,20281407.1747412,23477759.0977322,23966290.2420482
22590590.7468917,23095054.164724,22191917.7271773,21228190.5473482,20281296.924067,23477111.3078303,23966643.9165032
22590951.1761407,23094461.3247789,22192466.9174249,21228426.9349984,20281186.8732868,23476463.5345463,23966997.5577139
22591311.491273,23093868.1589736,22193015.6721792,21228663.582696,20281076.8001071,23475815.883448,23967351.1584958
22591671.9494851,23093275.0650589,22193564.7992835,21228900.0694777,20280967.0513055,23475168.2380665,23967705.1439963
22592032.3921125,23092682.0523125,22194114.0721623,21229136.6961412,20280857.5360897,23474520.7462829,23968059.1749374
22592392.7297432,23092088.9718554,22194663.3764749,21229373.4120313,20280747.8324223,23473872.9586692,23968413.2444198
22592753.219606,23091495.9787827,22195212.8250273,21229609.989665,20280638.3391459,23473225.4073829,23968767.3832588
22593113.8175683,23090903.1845784,22195762.2739938,21229846.5740034,20280528.8028357,23472578.1059679,23969121.7664961
22593474.5113584,23090310.2987457,22196312.0462869,21230083.3418633,20280419.6493265,23471930.6288748,23969476.1549051
22593835.3341441,23089717.5293924,22196861.624164,21230319.9501337,20280310.4553393,23471283.1835796,23969830.5569328
22594196.1610774,23089124.7331745,22197411.1531561,21230556.9297698,20280201.4451056,23470635.6889003,23970185.1264871
