pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575877.7798171,23119327.8343602,22169524.0769462,21218521.8433067,20285877.9868758,23503752.0225381,23952214.9758476
22576234.8077964,23118731.833011,22170072.0638708,21218755.9680317,20285763.5597029,23503102.7313909,23952564.3422138
22576591.8638497,23118139.7918955,22170618.5881343,21218991.0097552,20285650.9872301,23502454.8552616,23952911.8510208
22576949.3320863,23117544.4339762,22171163.8022101,21219227.4303436,20285535.4670515,23501804.5313325,23953264.3404821
22577305.4624706,23116948.7505116,22171709.9301574,21219459.9732031,20285421.796904,23501155.6921735,23953613.0763035
22577664.5033242,23116355.0810229,22172257.4939284,21219696.2185913,20285309.4802626,23500506.8960097,23953963.1841222
22578019.696715,23115759.7676025,22172803.7929161,21219931.5513471,20285194.3991068,23499857.5037853,23954312.5507377
22578377.7038943,23115166.8926807,22173350.2727572,21220163.7478871,20285083.5643818,23499210.67664,23954664.8393419
22578732.8946798,23114570.1653408,22173896.4478442,21220401.985752,20284967.7069435,23498560.5858371,23955013.5951424
22579090.3077571,23113975.6860462,22174444.5812492,21220634.710311,20284854.7461545,23497913.8325925,23955366.2086459
22579448.8539591,23113382.7918556,22174989.4403294,21220870.9313752,20284743.2947377,23497265.3552041,23955716.0194076
22579806.7608368,23112786.1297952,22175538.5538745,21221106.2763588,20284629.4412075,23496615.9607565,23956064.7163801
22580164.6537215,23112191.9606313,22176083.8682719,21221341.2720051,20284516.3847841,23495968.814213,23956416.370221
22580522.2940228,23111599.4102795,22176631.7303454,21221577.6047993,20284402.8946311,23495319.6385782,23956767.522202
22580878.9723297,23111005.2677702,22177179.5612755,21221811.9786583,20284291.1582201,23494672.6764619,23957118.3873216
22581238.7928634,23110409.4184795,22177727.8302996,21222047.4297914,20284176.2322014,23494025.8826682,23957467.1462407
22581595.4174555,23109817.912547,22178272.6509288,21222284.3403697,20284066.8776364,23493376.7445018,23957819.1622115
22581952.7964372,23109224.061204,22178822.3560561,21222519.7266031,20283952.9661641,23492729.1692233,23958171.1163145
22582310.6692778,23108628.4489277,22179368.1207249,21222755.6403259,20283840.013882,23492079.977099,23958522.3627012
22582669.27452,23108034.29073,22179916.3816449,21222990.2559583,20283726.9487846,23491433.167102,23958873.3118102
22583026.5208702,23107441.9639245,22180464.4179469,21223226.2944183,20283615.4198674,23490782.5760505,23959224.9009698
22583386.0519474,23106846.9573956,22181011.2442289,21223463.0067914,20283503.5873302,23490136.2571848,23959576.0560721
22583743.9144848,23106253.5515509,22181559.1647419,21223697.3215608,20283392.9439419,23489489.6571663,23959928.7620533
22584102.7747341,23105659.5563375,22182108.0703986,21223932.1112994,20283280.4138577,23488840.6148318,23960278.8490562
22584462.6173795,23105064.4883055,22182654.5714689,21224169.0220187,20283167.6989023,23488192.7393956,23960632.3680689
22584819.8207194,23104470.508416,22183202.9490868,21224404.1954162,20283055.3114475,23487545.289499,23960981.803802
22585180.5162407,23103878.0013084,22183750.3209239,21224641.0410032,20282944.2529389,23486897.7793905,23961334.1271583
22585540.0617356,23103282.9846774,22184297.1277268,21224875.7116262,20282832.409992,23486249.4954469,23961688.1838332
