pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575899.0368011,23119403.1107518,22169467.7988033,21218527.5328709,20285888.9632524,23503683.041864,23952228.5413766
22576255.8238096,23118808.4760904,22170013.9592557,21218762.2770076,20285775.2092154,23503034.7202001,23952578.0813243
22576612.6667042,23118213.8200971,22170560.3680581,21218996.8330023,20285661.1840276,23502386.2268875,23952927.8040536
22576969.2888645,23117619.1026172,22171106.6077023,21219232.0786447,20285547.3605165,23501737.7496557,23953277.3395125
22577326.0341765,23117024.6715536,22171652.9771464,21219466.8164677,20285433.6978017,23501089.1903478,23953627.1132475
22577682.9709993,23116430.2184265,22172199.5902493,21219701.6514485,20285319.9653765,23500441.0057955,23953977.2239306
22578040.1735368,23115835.4820938,22172746.2944777,21219936.557386,20285206.4809103,23499792.6377891,23954327.2437342
22578397.282399,23115240.8693043,22173292.9836338,21220171.5879611,20285092.8830689,23499144.5130756,23954677.3771766
22578754.5117374,23114646.5323529,22173839.6489785,21220406.8159312,20284979.4186342,23498496.0327449,23955027.7200574
22579111.9457151,23114052.1912311,22174386.4511471,21220641.8213648,20284866.4100776,23497847.5821528,23955378.1930472
22579469.4252128,23113457.6958129,22174933.240339,21220877.1437451,20284753.3441474,23497199.1013122,23955728.5583422
22579827.0358109,23112863.5437983,22175480.0497959,21221112.3572571,20284640.2698037,23496550.9449123,23956079.112616
22580184.6837191,23112269.1770642,22176026.9932611,21221347.6773605,20284527.3956693,23495902.5990254,23956430.0421547
22580542.370232,23111674.9397487,22176574.1178011,21221583.1431863,20284414.1413059,23495254.5290112,23956780.9516406
22580899.9831472,23111080.753153,22177121.2191945,21221818.4312102,20284301.3999091,23494606.223175,23957132.0115599
22581257.8936833,23110486.418516,22177668.1956374,21222054.0591333,20284188.7134157,23493958.1275191,23957483.0716478
22581615.9000077,23109892.1061876,22178215.4450915,21222289.5773573,20284076.2442797,23493309.9865425,23957834.3210983
22581973.5963213,23109298.1494692,22178762.6470496,21222525.0010381,20283963.8015883,23492661.9110158,23958185.6597102
22582331.6649938,23108704.0417053,22179310.0343483,21222760.6629182,20283851.5340035,23492013.6475094,23958537.0113091
22582689.4752606,23108110.0875354,22179857.6689441,21222996.2665511,20283739.5710486,23491365.4871812,23958888.3160721
