carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8625057,23119327.3495585,22169525.3590776,21218521.0309123,20285878.0235146,23503749.69324,23952214.7712913
22576235.4901784,23118732.6330222,22170071.5946509,21218755.889369,20285763.9542767,23503101.2187018,23952564.2922132
22576592.2055085,23118137.9560896,22170617.8995657,21218990.7887186,20285649.9780372,23502452.7630699,23952913.9173637
22576949.0043243,23117543.3166703,22171164.2672287,21219225.7246853,20285536.1042237,23501804.3326749,23953263.6379062
22577305.8911995,23116948.7168425,22171710.7099969,21219460.7040395,20285422.336367,23501155.9076992,23953613.4618982
22577662.8636336,23116354.1516378,22172257.2208238,21219695.7268118,20285308.6725885,23500507.5046488,23953963.3873131
22578019.9252476,23115759.6346375,22172803.8007717,21219930.7826181,20285195.1025915,23499859.1276332,23954313.4160092
22578377.0748927,23115165.1564781,22173350.4450414,21220165.8822222,20285081.6380118,23499210.7608183,23954663.537801
22578734.3156418,23114570.717207,22173897.1652962,21220401.0196572,20284968.2720522,23498562.4221267,23955013.7689836
22579091.6417876,23113976.3069088,22174443.9469599,21220636.1928321,20284855.0031549,23497914.1059516,23955364.1052442
22579449.0503003,23113381.9418521,22174990.7967553,21220871.4119178,20284741.8381326,23497265.810897,23955714.5403562
22579806.5439235,23112787.6178968,22175537.7201285,21221106.6696243,20284628.7741855,23496617.5299756,23956065.0745438
22580164.1266872,23112193.3299946,22176084.7081571,21221341.9659135,20284515.8096681,23495969.2681352,23956415.7090447
22580521.8013475,23111599.0758788,22176631.7666996,21221577.3013772,20284402.9459609,23495321.0300279,23956766.4418984
22580879.5618458,23111004.8668358,22177178.8959431,21221812.6763258,20284290.183476,23494672.8118601,23957117.2845316
22581237.4079088,23110410.6925377,22177726.094657,21222048.0921743,20284177.5238684,23494024.6120157,23957468.2249776
22581595.3430644,23109816.5515602,22178273.3602743,21222283.5455843,20284064.9647098,23493376.435693,23957819.2687003
22581953.3563999,23109222.4563795,22178820.6945961,21222519.0418438,20283952.5058285,23492728.2794099,23958170.4213763
22582311.4620785,23108628.4062175,22179368.0984338,21222754.5753794,20283840.1543292,23492080.1373998,23958521.671276
22582669.6506382,23108034.3874805,22179915.5709061,21222990.1509374,20283727.8996838,23491432.0164008,23958873.0118507
22583027.9228098,23107440.4077227,22180463.1138067,21223225.7651402,20283615.7421798,23490783.9085862,23959224.4575727
22583386.2899204,23106846.4699047,22181010.7176491,21223461.4154895,20283503.6806981,23490135.8243605,23959576.0054516
22583744.7404025,23106252.5745035,22181558.3959298,21223697.1095837,20283391.7305365,23489487.7548598,23959927.6600166
22584103.2800808,23105658.7082999,22182106.1365461,21223932.8424536,20283279.8757368,23488839.7155403,23960279.4122153
22584461.9045711,23105064.8879717,22182653.9486347,21224168.612004,20283168.1251214,23488191.6944188,23960631.2711113
22584820.618255,23104471.1036258,22183201.8324295,21224404.4192463,20283056.4726312,23487543.693623,23960983.2294188
22585179.4102021,23103877.3580929,22183749.7809752,21224640.2702348,20282944.9212237,23486895.7123142,23961335.2954484
22585538.2912308,23103283.6490025,22184297.8004929,21224876.154868,20282833.4725979,23486247.7441,23961687.4570692
22585897.2562319,23102689.9823121,22184845.8820517,21225112.0870949,20282722.1231936,23485599.799369,23962039.7220964
22586256.3112515,23102096.3533833,22185394.0385825,21225348.0539742,20282610.8758551,23484951.8724025,23962392.0904174
22586615.4569847,23101502.7637958,22185942.2570797,21225584.0644602,20282499.7305753,23484303.9708121,23962744.5568763
22586974.6922595,23100909.2186522,22186490.5591475,21225820.1112517,20282388.6819907,23483656.0847323,23963097.1261543
22587334.0059819,23100315.7124805,22187038.9164412,21226056.1983124,20282277.7400177,23483008.223683,23963449.8038163
22587693.4063363,23099722.2425645,22187587.3469526,21226292.3290658,20282166.8952994,23482360.3772397,23963802.5731826
22588052.8885263,23099128.8100626,22188135.8464321,21226528.4934048,20282056.1503301,23481712.560674,23964155.4474701
22588412.468005,23098535.4137119,22188684.4045879,21226764.6965456,20281945.5082456,23481064.7525673,23964508.4221478
22588772.127523,23097942.0561027,22189233.0364443,21227000.9420932,20281834.9620247,23480416.9604798,23964861.499707
22589131.8695137,23097348.7419349,22189781.7377124,21227237.2255198,20281724.517258,23479769.2036374,23965214.6827091
22589491.7071701,23096755.4673041,22190330.5054177,21227473.5497675,20281614.1813925,23479121.4580677,23965567.9595848
22589851.6314989,23096162.2308833,22190879.3435547,21227709.914828,20281503.9392079,23478473.7348189,23965921.3368675
22590211.637063,23095569.0322541,22191428.2482046,21227946.3194483,20281393.8022213,23477826.0326151,23966274.8133404
22590571.7296484,23094975.877657,22191977.2254389,21228182.7614143,20281283.7625451,23477178.3486123,23966628.3991551
22590931.9055713,23094382.7589478,22192526.2685766,21228419.2468277,20281173.824463,23476530.6830374,23966982.0901728
22591292.1703201,23093789.6848475,22193075.3756529,21228655.7676585,20281063.9881399,23475883.0419868,23967335.8729146
22591652.5207763,23093196.6496241,22193624.5547562,21228892.3250309,20280954.2530428,23475235.4267025,23967689.7613935
22592012.9639853,23092603.6505641,22194173.8066747,21229128.9261867,20280844.6174436,23474587.8245503,23968043.7411851
22592373.4831009,23092010.6924487,22194723.1252678,21229365.5680093,20280735.0847276,23473940.2440343,23968397.8246457
22592734.0966731,23091417.7708839,22195272.5122051,21229602.247738,20280625.6516074,23473292.682701,23968752.0091712
22593094.795124,23090824.8911156,22195821.9634232,21229838.968305,20280516.3234241,23472645.1410585,23969106.3039865
22593455.5805037,23090232.0505881,22196371.4865213,21230075.7218296,20280407.0887721,23471997.6210946,23969460.6981475
22593816.4495069,23089639.2488544,22196921.0702844,21230312.5180799,20280297.9606528,23471350.1224485,23969815.1927479
22594177.4054099,23089046.4882301,22197470.7295136,21230549.3525514,20280188.9317598,23470702.6487565,23970169.7996482
22594538.4475708,23088453.7651561,22198020.4527485,21230786.2302079,20280080.0000688,23470055.1886512,23970524.4980482
22594899.5732109,23087861.0845871,22198570.2417636,21231023.1452053,20279971.1704496,23469407.7516214,23970879.2937176
22595260.7844014,23087268.4360594,22199120.0995788,21231260.1000875,20279862.4421312,23468760.3318987,23971234.1914187
22595622.0837869,23086675.8298678,22199670.0278042,21231497.0953814,20279753.8148117,23468112.9371654,23971589.1976105
22595983.4695539,23086083.2643365,22200220.0263413,21231734.1273647,20279645.2920473,23467465.5645299,23971944.2997544
22596344.9425803,23085490.7402055,22200770.0901261,21231971.1976312,20279536.8625707,23466818.2098695,23972299.5020913
22596706.4967444,23084898.2521988,22201320.2229981,21232208.3129872,20279428.5353093,23466170.8814442,23972654.8089057
22597068.1471263,23084305.8035323,22201870.4292119,21232445.4655446,20279320.3097754,23465523.5632397,23973010.2206395
22597429.8745586,23083713.3986087,22202420.6968425,21232682.6545705,20279212.1828682,23464876.2673757,23973365.7286534
22597791.6869819,23083121.0293473,22202971.0418094,21232919.8869819,20279104.1636759,23464228.992921,23973721.3422488
22598153.5895926,23082528.7017373,22203521.4459168,21233157.1607156,20278996.2431067,23463581.7436418,23974077.0484003
22598515.5739286,23081936.4148262,22204071.9205599,21233394.4727515,20278888.4193802,23462934.5060434,23974432.8558786
22598877.6405189,23081344.1656359,22204622.4601422,21233631.8289933,20278780.7027783,23462287.2957872,23974788.7747065
22599239.8084463,23080751.9587712,22205173.0662481,21233869.2226661,20278673.0872209,23461640.1140483,23975144.7796628
22599602.0497481,23080159.7872879,22205723.7413505,21234106.6483879,20278565.5745381,23460992.9414568,23975500.8906677
22599964.3774557,23079567.6593988,22206274.4949165,21234344.1182705,20278458.1530884,23460345.7837426,23975857.1030091
22600326.7903223,23078975.5704646,22206825.3073372,21234581.6275589,20278350.831163,23459698.6563556,23976213.4206725
22600689.2880848,23078383.5209769,22207376.1893554,21234819.1795372,20278243.6162296,23459051.5460119,23976569.8411439
22601051.8762791,23077791.5103785,22207927.1388885,21235056.7708647,20278136.4993611,23458404.4592872,23976926.3582425
22601414.5431423,23077199.5363838,22208478.1580402,21235294.4028854,20278029.4778056,23457757.3921133,23977282.9782788
22601777.3014969,23076607.6036485,22209029.2435586,21235532.0734228,20277922.5613477,23457110.3494456,23977639.705048
22602140.1491907,23076015.7196474,22209580.399808,21235769.7803147,20277815.7465999,23456463.3283336,23977996.5338147
22602503.0815959,23075423.8687707,22210131.6180388,21236007.5304738,20277709.033131,23455816.324901,23978353.4623684
22602866.089801,23074832.0603723,22210682.9092316,21236245.3168183,20277602.4130465,23455169.3421718,23978710.4830562
22603229.1908011,23074240.285858,22211234.2683733,21236483.1465663,20277495.897391,23454522.3853898,23979067.6101062
22603592.3770021,23073648.5520429,22211785.6935957,21236721.0076457,20277389.4816624,23453875.4411965,23979424.8426352
22603955.651818,23073056.8635652,22212337.1909756,21236958.9084026,20277283.1714504,23453228.5289714,23979782.1692737
22604319.0106835,23072465.2127659,22212888.7560563,21237196.8543174,20277176.9656984,23452581.6290548,23980139.5939502
22604682.4555976,23071873.6076216,22213440.3816734,21237434.8378486,20277070.8555938,23451934.7439583,23980497.1251379
