pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575898.3190288,23119402.3690212,22169466.4719676,21218527.2680537,20285886.7552136,23503681.2254498,23952230.5784131
22576254.8077984,23118807.6197978,22170012.6347101,21218761.9330406,20285772.5715939,23503032.5249141,23952580.0894452
22576611.5061153,23118212.9848031,22170558.9704796,21218996.8569083,20285658.7718256,23502383.9039575,23952929.4980166
22576968.0711136,23117618.1549647,22171105.6164506,21219231.9075676,20285544.8273482,23501735.573286,23953279.7558212
22577324.937343,23117023.3499933,22171651.6927474,21219466.7911977,20285431.2326299,23501087.2737089,23953629.4391098
22577681.8632465,23116428.9808595,22172198.5421228,21219701.6540107,20285317.7370711,23500438.9768724,23953979.0368618
22578039.2638795,23115834.5343904,22172745.4774637,21219936.6976907,20285204.3774388,23499790.350299,23954329.1696329
22578396.4737048,23115240.0448467,22173292.1343178,21220172.0254971,20285091.095161,23499142.259712,23954678.9634483
22578753.5445756,23114645.4709162,22173838.9890944,21220407.1569063,20284977.6005448,23498493.5857375,23955029.5195538
22579110.9115255,23114051.0305327,22174385.835933,21220642.3726308,20284864.4943373,23497845.4763355,23955379.996995
22579468.0676876,23113456.7624752,22174932.8007243,21220877.6343789,20284751.236418,23497197.5053146,23955730.6468964
22579825.3344662,23112862.1882495,22175479.6444824,21221112.9722509,20284638.3624795,23496549.2586693,23956080.7840931
22580182.9759123,23112267.7797813,22176026.7726165,21221348.4766071,20284525.3024164,23495900.7608123,23956431.2509218
22580540.5889146,23111673.8176143,22176573.5831215,21221583.5505946,20284412.5160829,23495252.7732287,23956781.9111205
22580898.4041141,23111079.8427591,22177121.025926,21221819.0758987,20284299.8490004,23494604.5419873,23957133.2037796
22581256.5944515,23110485.7929668,22177668.2249715,21222054.4764312,20284187.2848807,23493956.3329352,23957484.4793315
22581614.7620416,23109891.4383072,22178215.6413383,21222289.9156053,20284074.6677865,23493308.146506,23957835.4757423
22581972.5781111,23109297.3865322,22178762.962415,21222525.3557382,20283962.2820528,23492660.0113806,23958186.4385108
22582330.7100947,23108703.5257622,22179310.1276545,21222761.0199428,20283849.9102026,23492012.2033452,23958537.6833829
22582688.892524,23108109.4624892,22179857.7736442,21222996.4772973,20283737.5296305,23491364.0365541,23958889.0709928
22583047.0799238,23107515.3264056,22180405.2212981,21223232.0585875,20283625.697661,23490715.9490027,23959240.2120036
