carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8821897,23119327.3567015,22169525.364223,21218520.9997876,20285878.0649727,23503749.7225629,23952214.809778
22576235.5129484,23118732.6448252,22170071.6029005,21218755.8582224,20285763.995415,23503101.2509867,23952564.3272076
22576592.2278304,23118137.9682683,22170617.9085486,21218990.7609178,20285650.0266989,23502452.8014625,23952913.9519322
22576949.0292375,23117543.3243849,22171164.2757036,21219225.7077506,20285536.1576758,23501804.3733111,23953263.6673806
22577305.9165871,23116948.720228,22171710.7156328,21219460.6848538,20285422.3897509,23501155.9499643,23953613.4934906
22577662.8962678,23116354.1566537,22172257.2267415,21219695.7087953,20285308.7272283,23500507.5526177,23953963.4066706
22578019.9618507,23115759.6340063,22172803.8083435,21219930.7662875,20285195.1556283,23499859.1817074,23954313.4307452
22578377.1108169,23115165.1486831,22173350.4568911,21220165.8661691,20285081.6875336,23499210.8237987,23954663.555644
22578734.3499665,23114570.6977347,22173897.1715918,21220401.0013224,20284968.3176654,23498562.484654,23955013.7808519
22579091.6750577,23113976.2932569,22174443.9528809,21220636.177131,20284855.0475216,23497914.1691595,23955364.1124191
22579449.0811457,23113381.9239281,22174990.809873,21220871.3943445,20284741.8843745,23497265.8693598,23955714.5489858
22579806.5760282,23112787.5953006,22175537.7285147,21221106.6522627,20284628.8180327,23496617.5902628,23956065.0817045
22580164.1544349,23112193.3073984,22176084.7183054,21221341.9509501,20284515.855827,23495969.3367479,23956415.7122392
22580521.8237222,23111599.0508197,22176631.7753969,21221577.2850836,20284403.0003952,23495321.1002447,23956766.4398562
22580879.5773527,23111004.8410047,22177178.9067253,21221812.6617355,20284290.2378931,23494672.8828353,23957117.2805109
22581237.424553,23110410.6634627,22177726.1011966,21222048.0768868,20284177.5755317,23494024.6803109,23957468.2222179
22581595.3524061,23109816.5243672,22178273.3667989,21222283.5295943,20284065.0149885,23493376.5014322,23957819.2654862
22581953.3685281,23109222.4298443,22178820.6969512,21222519.0251467,20283952.5599327,23492728.341727,23958170.4135073
22582311.4725489,23108628.3759555,22179368.1022843,21222754.5603919,20283840.2064046,23492080.2070421,23958521.6592725
22582669.6637143,23108034.351143,22179915.5726261,21222990.1372105,20283727.9505781,23491432.0852542,23958873.0099697
22583027.946863,23107440.3769123,22180463.1120574,21223225.7461517,20283615.7962363,23490783.9856929,23959224.4597954
22583386.3109236,23106846.437857,22181010.7201858,21223461.399412,20283503.7407969,23490135.8985199,23959576.0107793
22583744.7623809,23106252.5402563,22181558.3999251,21223697.0940273,20283391.7881257,23489487.8338274,23959927.6679662
22584103.2990287,23105658.6764852,22182106.1393199,21223932.8249215,20283279.9335517,23488839.7896749,23960279.4200162
22584461.9228602,23105064.855923,22182653.9518993,21224168.5911628,20283168.1771369,23488191.7760322,23960631.2728055
