pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575896.3618431,23119402.6453726,22169467.6371044,21218530.606126,20285888.31491,23503681.4435077,23952228.9402417
22576254.8240285,23118808.0151504,22170012.9750768,21218764.9124132,20285774.647588,23503034.3582201,23952578.5497538
22576610.4304752,23118214.0285917,22170560.1228039,21219000.1873399,20285660.9125675,23502386.3246798,23952928.280762
22576967.7134988,23117618.6047245,22171107.6042196,21219231.8488866,20285549.6023267,23501737.8008903,23953277.4745207
22577324.3092559,23117023.99762,22171652.498785,21219467.4393557,20285434.5833515,23501086.9429003,23953627.2427526
22577682.4833076,23116430.5391243,22172199.2873402,21219703.0419744,20285319.7342611,23500439.6930092,23953979.0362637
22578039.0826725,23115834.8712534,22172745.9899111,21219939.3002485,20285204.574296,23499792.8778395,23954328.5409594
22578396.333777,23115241.2838161,22173290.2837785,21220172.583183,20285093.219601,23499143.2279918,23954678.7399634
22578751.7521979,23114647.119117,22173840.2153247,21220407.9593475,20284978.1745379,23498494.7562844,23955028.6247888
22579112.0593274,23114052.0605288,22174386.7380305,21220643.1285087,20284868.1890316,23497847.5654255,23955379.8852519
22579468.4552887,23113456.7675734,22174932.5866158,21220879.6748477,20284751.8890962,23497197.1867282,23955729.1601999
22579826.1233548,23112862.6697427,22175479.1191919,21221112.3229443,20284640.5242655,23496549.8762043,23956078.8688413
22580183.4945441,23112269.0801016,22176025.125667,21221347.7931322,20284527.8628617,23495902.2623676,23956428.2988161
22580541.3001788,23111675.7365879,22176574.58298,21221582.1252395,20284415.0488258,23495253.6144871,23956780.466281
22580899.2601162,23111081.2048735,22177121.9305731,21221819.6155135,20284301.0477625,23494606.073156,23957133.9434402
22581258.8640734,23110487.3834854,22177667.0097402,21222054.8656947,20284188.5900965,23493957.4486263,23957484.6104775
22581614.4795052,23109892.3797743,22178214.5459455,21222290.1380089,20284076.2545564,23493310.1090275,23957834.7117913
22581973.3888143,23109297.3453317,22178763.0815454,21222525.6138894,20283963.3067652,23492662.634811,23958184.240441
22582330.461312,23108703.9213879,22179308.8163476,21222760.1691623,20283850.4924141,23492013.6963782,23958534.2416817
22582688.4287695,23108109.7985697,22179859.7166844,21222996.9384508,20283738.9591097,23491365.7953016,23958887.3861967
22583046.8403418,23107516.0448045,22180405.2319814,21223232.5426097,20283627.5077213,23490716.9411996,23959241.0047344
22583405.0385303,23106922.3544024,22180952.8246296,21223468.7658343,20283516.5390836,23490068.6436928,23959591.898562
22583764.8565429,23106329.2284871,22181499.1324176,21223705.0149235,20283400.3514341,23489419.0716177,23959942.6054229
22584123.6505763,23105735.4018312,22182045.932643,21223939.6378014,20283289.9335437,23488772.0321903,23960293.7773964
22584481.3429376,23105140.6458928,22182598.3569835,21224176.8517515,20283179.663409,23488123.1135062,23960646.2988749
22584841.0366124,23104547.2242782,22183144.0893559,21224410.2111537,20283067.9004542,23487476.0621344,23960999.3526359
22585198.3860749,23103953.317158,22183691.6838,21224645.6354035,20282956.6198022,23486829.4896376,23961350.283526
22585558.0893373,23103358.3087802,22184239.5571123,21224884.7439375,20282844.1109512,23486180.2325743,23961701.4032579
22585916.6220552,23102765.9018021,22184787.5567118,21225118.1720309,20282733.1983356,23485532.9395126,23962054.1643927
22586275.6759501,23102171.1635492,22185335.9879486,21225354.6647885,20282622.4715944,23484886.0580657,23962407.0287012
22586633.940853,23101579.898306,22185886.1106668,21225592.2131194,20282512.0029191,23484235.5554366,23962758.4976647
22586993.4304376,23100985.0232038,22186431.4823523,21225826.8036228,20282400.148399,23483587.7003324,23963111.1725905
22587353.5938693,23100391.7372604,22186980.0831462,21226062.2558867,20282289.1498836,23482941.4451345,23963463.8832722
22587711.5565913,23099797.4710455,22187529.4474687,21226299.9517625,20282179.1216693,23482294.6154441,23963816.3048781
22588072.0907077,23099202.0853549,22188077.8611255,21226535.524628,20282069.3993768,23481645.7247116,23964170.7430999
22588431.7475222,23098612.4720786,22188628.3326833,21226771.5350294,20281957.7239868,23480996.5296242,23964523.6526096
22588793.2183013,23098018.4169746,22189175.4792476,21227008.3216853,20281847.3391203,23480351.4399519,23964875.5457934
22589151.8661712,23097424.1133788,22189724.496,21227246.1685604,20281734.7776205,23479702.5568408,23965228.9201963
22589511.4753552,23096831.5889894,22190274.1977072,21227480.4480795,20281624.8061597,23479053.6444227,23965582.9944014
22589870.7302096,23096238.1767202,22190819.2339602,21227716.9879359,20281514.4030677,23478407.5603239,23965936.5000408
22590230.0051546,23095644.0454821,22191369.1755832,21227953.2793024,20281404.7373329,23477757.5381034,23966288.0735797
22590590.5544409,23095051.3050324,22191917.7475093,21228189.8009524,20281295.6437385,23477111.2448712,23966641.5665293
22590952.1570876,23094460.3486435,22192466.8023589,21228425.6498224,20281185.346208,23476464.1246315,23966997.4483211
22591311.0473905,23093865.5873144,22193016.7138766,21228662.707569,20281073.9827191,23475816.6645756,23967350.3405348
22591672.0641528,23093272.008979,22193566.1596555,21228899.9568056,20280965.3061734,23475169.1680252,23967705.8146059
22592032.4440133,23092679.4083381,22194115.9151976,21229135.762895,20280855.5128425,23474520.4389868,23968057.8723894
22592393.3653831,23092087.4695998,22194663.0658168,21229371.6420858,20280745.4948018,23473874.5772255,23968412.3721057
22592752.4274642,23091494.428031,22195214.6553954,21229608.2536726,20280636.2238761,23473225.4243015,23968765.8984862
22593112.812038,23090899.4166714,22195764.3841939,21229845.0173774,20280527.0477813,23472577.5423447,23969124.0324074
22593473.9969755,23090307.1364183,22196312.6103008,21230082.4397862,20280417.3671868,23471930.2231136,23969476.3512774
22593834.3277742,23089714.0972628,22196863.8386089,21230318.8589413,20280310.4497134,23471282.0888767,23969831.5419085
22594197.1465691,23089122.7598247,22197412.3976133,21230556.2564044,20280200.2961607,23470637.7899104,23970181.930202
22594558.7329598,23088528.670632,22197963.0385345,21230793.8471035,20280091.4602621,23469988.394815,23970538.4806999
22594918.7277828,23087936.9786903,22198513.3058934,21231030.9680522,20279983.4650677,23469342.0465229,23970895.3466223
22595279.5363807,23087343.7851755,22199060.4020417,21231265.0136101,20279873.3330985,23468694.3948549,23971249.8040889
22595641.3617058,23086752.0685971,22199611.9522368,21231503.5155021,20279764.0069319,23468046.0321891,23971604.0794302
22596001.7909349,23086158.1711874,22200162.7062119,21231741.7356998,20279656.8185195,23467399.1270715,23971959.3029104
22596364.4394293,23085566.2883505,22200710.9770115,21231978.1727121,20279548.9290094,23466751.4024672,23972313.4833975
22596724.9798214,23084973.7535147,22201263.4250823,21232215.4156202,20279439.7714257,23466104.2171492,23972670.9611045
22597085.5870485,23084383.104981,22201811.32463,21232453.3287922,20279334.5929159,23465457.3687711,23973025.3233428
22597449.9632998,23083790.3460152,22202361.9397988,21232689.184034,20279223.2673647,23464809.1242751,23973381.0648902
22597810.4576883,23083197.8579922,22202912.037992,21232927.8785293,20279115.9453455,23464161.8994114,23973734.7384482
22598170.5936254,23082603.2204132,22203462.4527638,21233162.6245764,20279007.0711664,23463514.7421316,23974090.7087237
22598533.8989926,23082013.725471,22204013.195722,21233400.8486453,20278900.2031109,23462867.6016638,23974446.9184531
