pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575878.8249466,23119327.2367011,22169525.6002844,21218521.4901897,20285876.3973028,23503750.5101374,23952214.7907046
22576236.0171692,23118733.4668351,22170071.6881451,21218756.1489335,20285763.5023964,23503103.7621823,23952563.6844706
22576594.7459305,23118137.1985395,22170615.3623002,21218991.6568114,20285649.1742761,23502452.3107865,23952914.0197427
22576949.0354164,23117544.2632723,22171163.9978686,21219224.465468,20285535.46735,23501803.0425509,23953262.2694146
22577304.5529123,23116950.0347195,22171710.9935198,21219461.8469932,20285422.267958,23501154.9937578,23953613.237589
22577662.8769181,23116355.665011,22172255.152417,21219695.6547583,20285309.9360828,23500508.2862072,23953961.2440583
22578020.9201703,23115759.7996288,22172801.9957141,21219930.4749849,20285194.2145351,23499858.5322317,23954313.1285758
22578378.0139527,23115163.3218494,22173351.5084189,21220165.6419778,20285081.4265134,23499212.3756743,23954665.5535232
22578732.9813085,23114570.8339346,22173895.3301279,21220400.2163957,20284968.5880865,23498563.5035216,23955011.9758225
22579092.2570698,23113974.091152,22174443.0448713,21220637.3585357,20284853.325098,23497912.9156337,23955364.6152762
22579449.4309931,23113381.3071486,22174990.933205,21220871.0863021,20284741.7212074,23497265.2275192,23955714.1052756
22579808.2267101,23112785.9037091,22175538.0122631,21221106.8592143,20284628.2002466,23496617.3621886,23956065.5617224
22580164.5171769,23112193.6844353,22176083.7726899,21221342.6443657,20284515.404838,23495968.115501,23956416.7144292
22580520.3702979,23111599.2266665,22176631.8987844,21221577.8919582,20284403.6833652,23495321.4500907,23956767.1017028
22580879.2132823,23111006.0453664,22177179.4688444,21221812.2915787,20284289.9158053,23494672.1883683,23957116.5886882
22581236.7466364,23110412.0506554,22177726.404576,21222048.2006387,20284178.1442408,23494024.4324924,23957467.1097192
22581593.7332326,23109816.8951478,22178273.3726086,21222284.2247112,20284064.8839897,23493376.9767717,23957818.6196329
22581954.2239233,23109222.254624,22178820.341058,21222521.0613127,20283952.275665,23492727.950453,23958170.0340321
22582312.6378734,23108629.1641061,22179370.4732051,21222755.7581078,20283840.4372955,23492079.5032185,23958522.6242385
22582669.4139175,23108033.1104821,22179917.2655674,21222991.6703136,20283728.949454,23491432.7489958,23958870.4727492
22583025.8881338,23107437.9749064,22180462.1970723,21223225.0894905,20283615.1494519,23490782.2021927,23959223.8415355
22583388.0204934,23106846.9340408,22181010.5843096,21223461.7484322,20283503.1848356,23490134.1718106,23959577.6150347
22583743.1897823,23106252.7838207,22181558.8443167,21223698.1818408,20283392.2722818,23489487.2764055,23959928.7533961
22584104.4694756,23105658.7083527,22182106.7161131,21223933.9041981,20283281.2407354,23488838.95986,23960280.2585024
22584461.1119631,23105065.9668779,22182655.3897865,21224168.8118604,20283168.2927882,23488192.2523988,23960629.3305774
22584822.1106937,23104471.7503745,22183203.709956,21224402.7508573,20283055.8378431,23487542.6241315,23960982.0762778
22585180.8527335,23103877.3904204,22183750.8100835,21224642.5170749,20282944.5265143,23486895.4918337,23961336.0814759
22585538.6686407,23103283.3679555,22184297.9049394,21224876.4141826,20282835.2309857,23486247.7151107,23961687.529749
22585897.6961753,23102691.4436088,22184845.6276417,21225111.567481,20282723.2034567,23485598.4670655,23962040.3043719
22586255.6422923,23102096.5594487,22185393.7021661,21225347.8097693,20282610.722134,23484952.1901101,23962393.0186904
22586615.2895538,23101502.8809784,22185943.2959819,21225583.7333366,20282501.0779948,23484302.2376831,23962744.6612771
22586973.2345995,23100908.7305479,22186489.269654,21225820.5574547,20282388.8387967,23483657.2147387,23963098.0135439
22587333.9028756,23100315.5645624,22187040.6991684,21226054.3940938,20282277.9976143,23483009.3096217,23963449.0749476
22587694.2208377,23099721.4271376,22187587.6965046,21226291.9880355,20282167.1793937,23482358.4219392,23963804.6355216
22588051.0402164,23099128.674745,22188135.2757727,21226528.4832017,20282056.1649836,23481712.3507243,23964155.6249093
22588413.8764297,23098536.0700832,22188684.8901484,21226765.4072515,20281943.5958433,23481065.2018028,23964508.9117337
22588772.8414802,23097941.8677808,22189233.2471338,21227001.0700725,20281836.1317759,23480416.6164617,23964859.8591564
22589132.1496793,23097350.2680136,22189780.7975523,21227236.6639917,20281723.9638132,23479770.2793862,23965213.4848485
22589491.0196509,23096756.0332917,22190330.0395921,21227474.830192,20281615.979724,23479121.3011985,23965568.3310539
22589851.987501,23096161.2827312,22190879.753159,21227710.4211243,20281504.5083702,23478473.9744114,23965921.7901452
22590210.4805761,23095569.2988712,22191427.6234549,21227944.5131858,20281393.5054889,23477825.5685793,23966274.4519054
22590573.3739104,23094977.0703063,22191976.3988489,21228181.3657251,20281282.570772,23477179.5140166,23966629.0885475
22590932.6933688,23094382.4758222,22192526.0535747,21228418.6188397,20281173.4414473,23476531.3034902,23966983.277539
22591292.0533969,23093789.9414256,22193074.6787663,21228656.9626058,20281065.5981496,23475883.07633,23967337.0329762
22591650.9813198,23093197.21335,22193625.2509363,21228893.3978854,20280954.0743654,23475236.5627052,23967691.4545818
22592012.9721701,23092603.5310795,22194175.0567028,21229130.4547581,20280843.0729533,23474588.2067708,23968043.3187464
22592373.3635744,23092010.2661356,22194723.4460937,21229367.5208985,20280735.6993496,23473940.6507701,23968397.9972576
22592734.8466709,23091420.2454035,22195271.9669265,21229603.6466697,20280624.7811496,23473292.1142815,23968751.9850268
22593096.5838995,23090824.2266885,22195823.4693017,21229839.5365305,20280516.6234346,23472644.9053634,23969105.9828633
22593456.0315924,23090231.8371339,22196369.7750173,21230075.139092,20280407.1293458,23471997.5594269,23969460.6668117
22593816.9226981,23089642.0307403,22196921.9365315,21230312.0906719,20280296.6572509,23471350.6486524,23969815.4530837
22594177.4258233,23089045.4289356,22197470.2596303,21230549.3052363,20280188.8004784,23470702.9466007,23970169.4716622
22594536.1788021,23088454.7454098,22198020.3171699,21230786.7321038,20280080.4516188,23470053.4668633,23970525.0783069
22594899.9343719,23087861.393099,22198569.4566683,21231023.0326481,20279972.7688008,23469406.8735928,23970879.4086108
22595260.9810998,23087268.0215235,22199119.3580917,21231260.2131995,20279862.7616954,23468760.6551044,23971234.232996
22595620.5239907,23086675.1386725,22199668.5593128,21231495.7994992,20279752.8623684,23468112.6671071,23971588.4378496
22595982.6649743,23086084.3342294,22200220.707848,21231733.8469951,20279647.3306346,23467465.772517,23971943.5807325
22596342.6586102,23085489.4404919,22200771.0238263,21231970.3391417,20279537.1247337,23466818.656737,23972299.5320751
22596706.9886865,23084898.5319918,22201319.3987832,21232208.9881966,20279429.1387874,23466171.2721787,23972655.1759316
