pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575879.4108118,23119325.2789772,22169524.1425048,21218520.5532858,20285878.1788853,23503749.176067,23952215.0561189
22576236.0364197,23118730.394518,22170070.6654928,21218755.5309799,20285764.2332112,23503100.6388981,23952564.3736698
22576592.6461047,23118135.9185732,22170616.7133166,21218990.4211984,20285650.3387006,23502452.3087473,23952913.9566456
22576949.425622,23117541.5416154,22171163.1349073,21219225.5279601,20285536.4005018,23501804.0092862,23953263.7000409
22577306.2079794,23116947.0752564,22171709.6432866,21219460.4870682,20285422.4300637,23501155.778156,23953613.6599765
22577663.2677734,23116352.360128,22172256.38792,21219695.614447,20285308.9479314,23500507.3848291,23953963.8339058
22578020.3461427,23115757.9318493,22172803.1379705,21219930.730572,20285195.4244342,23499858.9797083,23954313.9013361
22578377.7251369,23115163.4720873,22173349.6934835,21220165.7605677,20285082.0292762,23499210.4032607,23954664.176671
22578735.0845981,23114568.9668986,22173896.5319897,21220400.8906519,20284968.7852053,23498561.9391013,23955014.662536
22579092.0732217,23113974.442436,22174443.5953703,21220636.1078154,20284855.4135732,23497913.8459393,23955364.880407
22579449.5194654,23113379.8517585,22174990.6323093,21220871.3660371,20284742.3040363,23497265.8285127,23955715.2279639
22579806.9743878,23112785.4998374,22175537.4314756,21221106.6535238,20284629.0452915,23496617.313097,23956065.7374626
22580164.698843,23112191.2200067,22176084.3098022,21221342.0221293,20284515.8525096,23495969.1586619,23956416.5005374
22580522.191496,23111597.0543499,22176631.6049604,21221577.1836839,20284403.2024423,23495320.7463527,23956767.1740094
22580879.751449,23111003.0836729,22177178.5995238,21221812.4783627,20284290.6069032,23494672.4170536,23957117.8720469
22581237.6268086,23110409.0443584,22177725.9914936,21222047.7137987,20284177.9724155,23494023.8171004,23957468.4795348
22581595.4423044,23109815.0230295,22178273.3918126,21222283.14349,20284065.3809147,23493375.5064842,23957819.5158875
22581953.5257189,23109221.2668203,22178820.879443,21222518.9428447,20283952.9212957,23492727.1353508,23958170.8751658
22582311.6920034,23108627.0072709,22179368.2488339,21222754.5565974,20283840.3819918,23492079.2660871,23958521.9825612
22582669.8709124,23108033.0933993,22179915.8212166,21222990.4339163,20283728.0720704,23491431.0712996,23958873.2767259
