carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8582254,23119327.3197101,22169525.403773,21218521.003412,20285878.0350636,23503749.7022529,23952214.8628753
22576235.5026295,23118732.6132101,22170071.6390299,21218755.8910689,20285763.9305694,23503101.273121,23952564.3315599
22576592.2150331,23118137.9463319,22170617.9279763,21218990.784421,20285649.9943732,23502452.7688637,23952913.9332126
22576948.992684,23117543.3160066,22171164.3126757,21219225.7351229,20285536.1155486,23501804.3635023,23953263.67371
22577305.8635002,23116948.7370964,22171710.7117253,21219460.731575,20285422.2991672,23501155.9288215,23953613.491739
22577662.8497956,23116354.1430851,22172257.2338069,21219695.7099924,20285308.6965406,23500507.5103211,23953963.4351481
22578019.9269047,23115759.611371,22172803.837531,21219930.7666295,20285195.1206841,23499859.169539,23954313.4607815
22578377.0942796,23115165.1493634,22173350.4770256,21220165.8657204,20285081.608779,23499210.8098611,23954663.5786662
22578734.3365555,23114570.684171,22173897.1526922,21220400.9875782,20284968.3057671,23498562.4561398,23955013.8123951
22579091.6552566,23113976.3094401,22174443.9772171,21220636.2112697,20284855.0383448,23497914.1531322,23955364.1384965
22579449.0291621,23113381.9165897,22174990.8146609,21220871.4229865,20284741.8763995,23497265.8562586,23955714.5796446
22579806.550703,23112787.5752337,22175537.7632261,21221106.6602457,20284628.8075105,23496617.5658489,23956065.1006278
22580164.1291433,23112193.2630138,22176084.7402075,21221341.9497336,20284515.7946996,23495969.2867303,23956415.7366357
22580521.7859967,23111599.0585903,22176631.7648479,21221577.336966,20284402.9309912,23495321.0763911,23956766.4658141
22580879.5482545,23111004.8240281,22177178.9297395,21221812.7051644,20284290.1826414,23494672.8843108,23957117.3237368
22581237.3948025,23110410.6793941,22177726.1637026,21222048.0785243,20284177.550956,23494024.6707146,23957468.264872
22581595.3209894,23109816.496107,22178273.382249,21222283.4901813,20284064.9637687,23493376.4606047,23957819.3201061
22581953.3216184,23109222.4125968,22178820.7295321,21222519.023557,20283952.5086391,23492728.348921,23958170.4527641
22582311.4459435,23108628.3569368,22179368.1185532,21222754.5799389,20283840.1546338,23492080.1814438,23958521.7165679
22582669.652402,23108034.3646019,22179915.6008169,21222990.1178185,20283727.9023954,23491432.0718939,23958873.0555638
22583027.8952335,23107440.3860585,22180463.1115988,21223225.7486212,20283615.6963716,23490783.9557942,23959224.5305257
22583386.2606903,23106846.4417753,22181010.7136059,21223461.385518,20283503.7009025,23490135.8891124,23959576.0832209
22583744.6785078,23106252.5216356,22181558.3893844,21223697.0909358,20283391.7085861,23489487.8289231,23959927.7139525
22584103.2766947,23105658.6764253,22182106.1507841,21223932.8138893,20283279.8661885,23488839.7805539,23960279.4911063
22584461.9060819,23105064.8449957,22182653.9781423,21224168.6075811,20283168.1146541,23488191.6884312,23960631.3371339
22584820.6044792,23104471.0768718,22183201.8844403,21224404.3921804,20283056.4750838,23487543.7334063,23960983.2584325
22585179.4086634,23103877.3278657,22183749.7795547,21224640.2252965,20282944.9378684,23486895.7754406,23961335.3681957
22585538.2845609,23103283.5921413,22184297.8342215,21224876.1558292,20282833.5006339,23486247.8111954,23961687.5146902
22585897.2615445,23102689.9141767,22184845.8655119,21225112.0548309,20282722.1163682,23485599.842191,23962039.7313722
22586256.3321415,23102096.3117423,22185394.0575926,21225348.0599334,20282610.8799471,23484951.9157676,23962392.1358568
22586615.4765861,23101502.6909615,22185942.291638,21225584.076439,20282499.7362817,23484304.0543813,23962744.6113747
22586974.6506828,23100909.1834459,22186490.6174072,21225820.070952,20282388.6405032,23483656.1446939,23963097.2224355
22587333.9918838,23100315.6543566,22187038.9304627,21226056.1956407,20282277.7096076,23483008.3023934,23963449.821859
22587693.3533764,23099722.2182413,22187587.3723546,21226292.3251434,20282166.873143,23482360.4462136,23963802.6084675
22588052.8838191,23099128.7499291,22188135.8488517,21226528.4701411,20282056.1421326,23481712.6377812,23964155.5186971
22588412.4327715,23098535.3848902,22188684.4417059,21226764.7148958,20281945.4710197,23481064.8278561,23964508.4676489
22588772.1474283,23097941.9959065,22189233.0447159,21227000.9216111,20281834.9625785,23480417.0223972,23964861.5143966
22589131.842184,23097348.7034777,22189781.7371753,21227237.1822815,20281724.5368177,23479769.2760569,23965214.7199734
22589491.7329908,23096755.4396436,22190330.5405944,21227473.5187515,20281614.1778108,23479121.4977089,23965567.9729896
22589851.6115781,23096162.2236898,22190879.365458,21227709.8893596,20281503.9474801,23478473.8054161,23965921.3909464
22590211.6517343,23095568.986147,22191428.2755156,21227946.3070902,20281393.8119234,23477826.12219,23966274.811944
22590571.743707,23094975.8217089,22191977.2272467,21228182.7227231,20281283.7852188,23477178.4428377,23966628.4244268
22590931.9476969,23094382.7254399,22192526.3095694,21228419.2376157,20281173.8026685,23476530.7365403,23966982.0926809
22591292.1588111,23093789.6508976,22193075.3959349,21228655.7420598,20281063.9880069,23475883.1336261,23967335.9447903
22591652.5358902,23093196.5939548,22193624.581425,21228892.2967149,20280954.2282825,23475235.4866473,23967689.7713604
22592012.9735229,23092603.6184065,22194173.8278337,21229128.8983673,20280844.6268475,23474587.8966053,23968043.7991613
22592373.4824226,23092010.6477958,22194723.1628212,21229365.5451423,20280735.1110377,23473940.3192729,23968397.843893
22592734.1065108,23091417.7400851,22195272.5372913,21229602.2244116,20280625.682136,23473292.7302597,23968752.0753448
22593094.7911299,23090824.8433365,22195821.9881579,21229838.9490135,20280516.3206191,23472645.2041155,23969106.315791
22593455.5909703,23090232.0010879,22196371.4898639,21230075.6840476,20280407.0533902,23471997.6801859,23969460.7614123
22593816.4660372,23089639.2224616,22196921.0807677,21230312.4771846,20280297.9441025,23471350.1712783,23969815.2464744
22594177.4401707,23089046.4447798,22197470.7552415,21230549.3390555,20280188.9263543,23470702.7263933,23970169.8321616
22594538.4302273,23088453.7249689,22198020.5027031,21230786.1867046,20280080.020329,23470055.2342691,23970524.5454099
22594899.5876505,23087861.0452152,22198570.253488,21231023.1561757,20279971.1730677,23469407.8179028,23970879.3438571
22595260.7594102,23087268.4209579,22199120.1545758,21231260.0909291,20279862.4530497,23468760.3858291,23971234.263889
22595622.0347615,23086675.8027267,22199670.0504345,21231497.1048438,20279753.7934614,23468113.0207997,23971589.2382498
22595983.4332009,23086083.2181355,22200220.0318253,21231734.0875807,20279645.2689825,23467465.6315209,23971944.3435076
22596344.9355481,23085490.7182989,22200770.1478621,21231971.1887933,20279536.829817,23466818.2739338,23972299.5277321
22596706.4865348,23084898.2132239,22201320.2865694,21232208.3006772,20279428.5584318,23466170.9324512,23972654.8551313
22597068.1084065,23084305.7716582,22201870.4713937,21232445.432835,20279320.3200013,23465523.60436,23973010.2774955
22597429.8379613,23083713.340898,22202420.7518753,21232682.6208039,20279212.2155787,23464876.3243231,23973365.766282
22597791.6815487,23083120.9537736,22202971.0744481,21232919.8963465,20279104.1421053,23464229.0400602,23973721.355504
22598153.5423729,23082528.6294935,22203521.4582328,21233157.1518476,20278996.2375363,23463581.8548736,23974077.0560675
22598515.555169,23081936.3715275,22204071.9603519,21233394.4408978,20278888.3906475,23462934.5887973,23974432.8964756
22598877.626687,23081344.1158647,22204622.4945804,21233631.7911283,20278780.7251137,23462287.3606376,23974788.7971512
22599239.7727595,23080751.9069797,22205173.0629977,21233869.2066038,20278673.0517793,23461640.1716638,23975144.8057989
22599602.0262107,23080159.7684091,22205723.7602717,21234106.6156731,20278565.5778732,23460992.9685253,23975500.9468075
22599964.387515,23079567.6304978,22206274.5380667,21234344.1432824,20278458.1401637,23460345.8152166,23975857.1648075
22600326.8232704,23078975.542319,22206825.3502855,21234581.604747,20278350.8068369,23459698.6787689,23976213.4637066
22600689.2923743,23078383.4800717,22207376.2291827,21234819.1738764,20278243.5926387,23459051.6407458,23976569.8864371
22601051.8653494,23077791.4820614,22207927.1845342,21235056.741809,20278136.4482028,23458404.5133883,23976926.4264381
22601414.5467968,23077199.4776258,22208478.1687706,21235294.3684467,20278029.5012361,23457757.4748544,23977283.0223158
22601777.2726222,23076607.5794255,22209029.2957895,21235532.0376539,20277922.5496489,23457110.4047139,23977639.7636628
22602140.1379324,23076015.6504032,22209580.4322495,21235769.7939204,20277815.7294482,23456463.3616902,23977996.570984
