pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575878.9383448,23119328.3309528,22169525.1846255,21218521.6734292,20285881.4649656,23503751.9334296,23952216.0434511
22576235.9423266,23118733.0815301,22170072.4298158,21218755.4956603,20285763.5232214,23503102.1292237,23952561.1254032
22576590.8369494,23118136.7464837,22170617.9457945,21218989.2367407,20285649.9672918,23502450.9024315,23952917.2412582
22576949.384202,23117541.6600008,22171165.3340794,21219225.5253992,20285534.3179073,23501804.2762067,23953263.1122405
22577305.3606633,23116950.667339,22171711.2174906,21219460.6423365,20285419.4973667,23501155.7001912,23953614.0292059
22577663.0304664,23116353.1720772,22172257.0434705,21219693.3936863,20285308.1485542,23500507.1347627,23953965.3036578
22578019.8791852,23115760.7418291,22172803.9115881,21219930.806692,20285196.6749755,23499860.2088008,23954313.6923734
22578377.2454174,23115166.4732312,22173349.0612106,21220165.0029219,20285081.7823443,23499212.4831669,23954662.7627102
22578735.2371041,23114572.3029478,22173896.0832254,21220399.6110862,20284969.3421256,23498563.1188341,23955013.981087
22579092.0440413,23113976.8467753,22174444.8399192,21220636.158354,20284856.1853873,23497915.9793197,23955364.1599397
22579447.9463747,23113380.9300496,22174989.979174,21220870.2240872,20284742.837382,23497265.8890769,23955715.127079
22579806.8551674,23112789.3219624,22175535.765653,21221105.5472271,20284627.3438592,23496618.4568977,23956064.2612507
22580165.0296849,23112195.0721269,22176084.5584016,21221341.5242846,20284515.8921704,23495968.9859216,23956415.2453238
22580522.3620972,23111601.1857132,22176630.9298983,21221576.5661857,20284400.7722225,23495318.8346496,23956763.5148689
22580880.9253562,23111005.0788125,22177178.6677884,21221813.9162869,20284289.4662472,23494674.9127727,23957115.3236639
22581238.1876437,23110411.2870198,22177725.6424868,21222049.9242792,20284176.9981083,23494024.3357002,23957468.0716124
22581593.6348068,23109815.6810741,22178271.7198216,21222282.8631277,20284066.7954631,23493373.8793143,23957819.8833686
22581954.9061366,23109223.3498489,22178819.1152604,21222518.3472909,20283952.9666694,23492731.1661653,23958170.333889
22582311.7967076,23108626.6457967,22179366.4773022,21222754.4936805,20283837.9258756,23492079.683833,23958521.79931
22582668.8365041,23108034.6851889,22179918.1810355,21222991.7809721,20283726.828668,23491430.7405447,23958871.6923825
22583028.1224097,23107441.8690906,22180464.5358386,21223223.4903426,20283613.7505053,23490783.5062618,23959225.1243411
22583386.2488708,23106847.0955004,22181013.4777977,21223462.3295605,20283504.0736051,23490135.4928549,23959574.4058613
22583745.5854155,23106253.4722478,22181558.1220597,21223697.1808185,20283391.5516335,23489488.0051554,23959926.6142022
22584105.4200852,23105657.9852627,22182106.8729657,21223933.6866819,20283280.3085215,23488838.7497881,23960279.1029539
22584461.2262397,23105065.4987831,22182655.1800448,21224167.8272773,20283169.2078395,23488194.487973,23960629.5144565
22584820.4407978,23104471.631043,22183200.2364909,21224403.6822241,20283056.1597252,23487540.8218043,23960982.2161074
22585178.5434625,23103876.880438,22183750.0745728,21224639.987118,20282946.028108,23486896.0472701,23961336.8944055
22585538.7608027,23103284.1223918,22184297.64404,21224876.7956689,20282833.5810464,23486248.6271979,23961688.8358882
22585896.2952192,23102690.7783696,22184844.6454202,21225110.3320352,20282723.3652863,23485598.9458285,23962036.0682492
22586257.0882566,23102094.166261,22185394.5743151,21225348.7240265,20282610.4140806,23484954.0226069,23962392.3489837
22586616.2936169,23101502.74951,22185941.9643108,21225585.4575668,20282498.4578683,23484304.9279246,23962743.5499457
22586971.6579551,23100909.5228935,22186490.0856632,21225819.6428652,20282388.2279044,23483654.8788112,23963095.958581
22587334.6760548,23100315.7565061,22187038.5757791,21226054.3400026,20282277.3133389,23483006.7021102,23963451.1356894
22587694.2258115,23099722.3759472,22187587.684878,21226292.2823478,20282165.7710798,23482358.7112396,23963802.1331843
22588050.6260274,23099127.8939261,22188134.4745845,21226527.391677,20282054.9722995,23481713.0169564,23964156.692018
22588412.384499,23098535.0683252,22188683.744929,21226764.5899656,20281945.432549,23481063.3221487,23964509.7008283
22588772.725407,23097940.109222,22189231.5320332,21227000.8270021,20281835.7799053,23480417.7828492,23964863.0964598
22589130.2327127,23097347.5748651,22189781.0381403,21227237.2150223,20281725.2907378,23479769.7704893,23965216.1507767
22589494.1030782,23096754.9638716,22190329.659628,21227473.212223,20281614.759539,23479123.4710748,23965566.7691971
22589850.2913621,23096160.6357159,22190878.1253792,21227709.1155291,20281503.7270711,23478476.1941602,23965922.7440802
22590212.297978,23095570.6747109,22191426.5998776,21227945.1968869,20281393.7561561,23477826.4224799,23966273.8857116
22590570.3747093,23094976.6235389,22191976.1467372,21228181.7552804,20281282.5726414,23477178.5697456,23966628.3405872
22590932.191193,23094382.5989037,22192523.5567084,21228417.6067048,20281173.0907756,23476528.7368005,23966983.8861789
22591291.7506359,23093789.0381666,22193075.2219028,21228655.7574609,20281064.6222227,23475881.7733739,23967337.6389876
22591651.8062823,23093197.5191603,22193623.992157,21228891.5768615,20280954.479982,23475236.0590681,23967691.0722231
22592012.2902007,23092605.3725376,22194172.5432684,21229127.0628021,20280844.3115673,23474587.7497789,23968044.8516829
22592373.5273764,23092010.6656469,22194724.7782407,21229365.5010857,20280735.6249662,23473941.4254354,23968399.3587279
22592732.8781728,23091416.3118537,22195272.2531276,21229601.9389588,20280624.9098272,23473291.2294884,23968751.7297739
22593095.684137,23090822.5625288,22195821.5669455,21229839.7206833,20280516.5037651,23472646.5338375,23969106.3923929
22593454.5119162,23090232.0379848,22196372.7511831,21230075.9648003,20280407.1887512,23471997.869634,23969458.5719784
22593816.7460678,23089639.8419129,22196920.0679113,21230311.9228366,20280298.8970634,23471348.5857563,23969814.0848311
22594177.9973919,23089044.4433133,22197467.7554862,21230549.250108,20280189.3236542,23470701.8349732,23970172.1410743
22594537.4345306,23088454.3042068,22198020.1079785,21230787.4661418,20280078.4599333,23470056.1817441,23970523.3009777
22594899.724732,23087860.1279506,22198570.7568774,21231022.5105259,20279970.4913465,23469408.2665094,23970878.574525
22595260.2703307,23087270.0163155,22199117.8837566,21231260.5269243,20279862.525853,23468761.5958203,23971234.6896474
22595620.7003678,23086673.5358693,22199669.8354405,21231497.4426856,20279751.2226971,23468112.3566708,23971589.8201891
22595982.5520031,23086080.776527,22200220.4746281,21231735.0608141,20279643.604322,23467462.7228989,23971943.6041011
22596345.1690054,23085490.5810488,22200771.7259678,21231970.1849521,20279536.0157795,23466817.2181186,23972300.3461364
22596706.6544905,23084899.3332272,22201320.2962565,21232207.5307301,20279428.5886091,23466170.6229162,23972654.3926917
22597068.6205796,23084307.2240451,22201870.11089,21232445.2859813,20279321.0479885,23465522.783812,23973009.6885317
22597428.6728534,23083713.7775448,22202421.0630245,21232680.8519553,20279211.5212131,23464876.14367,23973367.0921868
22597791.3753498,23083123.0606673,22202970.3256039,21232919.8988924,20279106.0316882,23464231.7242326,23973719.5960339
22598153.6282618,23082528.9693917,22203523.3678948,21233158.4235765,20278997.754033,23463583.3137787,23974077.3484089
22598515.4795055,23081934.7010208,22204073.3364704,21233395.2771202,20278888.9635877,23462934.7849037,23974432.4610237
22598880.1287517,23081346.3249485,22204623.0478167,21233632.5532959,20278779.824209,23462287.0803524,23974789.5092205
22599240.7561196,23080752.6334376,22205172.9928233,21233869.0957117,20278672.1425209,23461639.8289603,23975146.5481538
22599601.2966349,23080159.0488816,22205723.8032746,21234106.6492021,20278567.0334928,23460990.7824133,23975501.2810806
22599965.4178596,23079567.5177534,22206275.3175627,21234341.937458,20278458.2105241,23460346.4635125,23975856.9528616
22600327.4373845,23078976.0300811,22206827.4974099,21234581.8549889,20278351.0988151,23459696.0301723,23976212.0935821
22600687.7542431,23078383.5805525,22207376.9071484,21234819.3885084,20278243.6016621,23459050.3698913,23976571.4274106
22601051.3615093,23077793.2834427,22207926.5483161,21235056.3226671,20278135.7126773,23458404.3681589,23976926.7983208
22601416.0455578,23077200.0250132,22208476.2645597,21235293.7135531,20278030.8751226,23457756.0586258,23977284.6210718
22601775.6494607,23076608.2935121,22209029.7704701,21235532.1023352,20277924.1564511,23457111.9509053,23977638.6550996
22602139.9477707,23076013.9259419,22209577.7211064,21235768.2780341,20277814.7015818,23456464.3526018,23977996.0555849
22602502.3556099,23075425.0082037,22210131.4347992,21236008.1046559,20277710.299472,23455815.8081747,23978354.8221117
22602865.1821584,23074830.6124637,22210682.3548886,21236244.8404359,20277603.5741547,23455169.3642759,23978710.9598735
22603230.1134797,23074239.6408426,22211233.948263,21236481.9541056,20277495.1083057,23454522.308563,23979067.8571153
22603592.0812125,23073648.4290394,22211786.6959239,21236721.0306883,20277390.6939228,23453876.7486028,23979426.3667116
22603955.8047281,23073055.5814191,22212337.3741181,21236960.2006506,20277283.6642248,23453226.3446042,23979783.3493816
22604318.0982601,23072466.2184005,22212887.5297214,21237196.3604529,20277177.6265252,23452583.0394094,23980141.4476436
22604681.7096555,23071873.4924468,22213441.224861,21237435.0640395,20277070.0973688,23451934.7629642,23980497.167758
22605047.1471787,23071281.7413788,22213991.9920238,21237673.1489901,20276964.3060396,23451286.667619,23980854.3548724
22605407.8473402,23070689.957654,22214544.1435407,21237909.6468062,20276858.8640934,23450641.4576067,23981212.9867981
22605774.7819826,23070101.7051465,22215094.2138598,21238147.880524,20276752.0213585,23449996.1495598,23981571.1555945
22606136.3864232,23069508.1762871,22215646.1276783,21238386.8373712,20276647.9374834,23449348.5075547,23981926.1679249
22606501.088949,23068915.3957238,22216200.4847686,21238623.766582,20276539.5181695,23448702.0404975,23982286.5613547
22606865.9409799,23068324.2877873,22216751.2092073,21238863.4682435,20276437.0663525,23448054.2514107,23982646.1827694
22607228.3202151,23067733.2454757,22217304.2249487,21239102.1685494,20276330.5577161,23447407.2812332,23983002.8812253
22607592.6931591,23067140.1869937,22217854.5711664,21239338.9307962,20276225.2545668,23446761.8269836,23983361.8587221
22607957.8404858,23066551.7588881,22218409.1969507,21239577.6401675,20276120.2351447,23446114.7421294,23983717.4501941
22608322.7369376,23065956.9340105,22218958.841291,21239817.1325758,20276015.5741699,23445468.1401297,23984077.6284202
22608685.9613379,23065368.0230907,22219513.6631407,21240055.6147259,20275910.8833684,23444816.9695875,23984438.161521
22609051.0538111,23064778.0213801,22220063.8257898,21240293.381841,20275806.5674788,23444174.0368282,23984795.2911702
22609413.6879363,23064186.1120833,22220618.8285756,21240531.991892,20275701.8088854,23443525.7580584,23985152.8671702
22609778.6695179,23063593.7937478,22221171.3538743,21240769.2429254,20275596.2766781,23442880.7653635,23985510.7865567
22610144.9799502,23063004.0976564,22221720.9423398,21241008.5640726,20275491.4782261,23442235.7961038,23985869.807666
22610508.2283689,23062412.2342887,22222275.9920985,21241246.7798335,20275385.2186341,23441588.7768077,23986228.6631429
22610874.5538847,23061823.2195384,22222830.0611577,21241489.5659278,20275283.2382386,23440940.4369766,23986589.7410219
22611238.1683919,23061232.1451587,22223381.1762644,21241725.4707218,20275178.1243848,23440294.35185,23986948.8045011
22611603.9719909,23060642.954133,22223934.3254711,21241964.4505994,20275074.8423423,23439647.5841844,23987308.4196704
22611970.0976806,23060048.0811262,22224486.7975727,21242203.5666121,20274970.0596609,23439002.7082864,23987668.2299055
22612335.3788805,23059458.4831369,22225042.3426931,21242441.0529023,20274866.7398369,23438355.9380303,23988027.5633243
22612700.6185445,23058870.0727679,22225594.6759429,21242680.6147403,20274760.8108641,23437710.4072548,23988387.7260838
22613064.7031544,23058277.1512844,22226145.5798959,21242918.3983671,20274658.1877156,23437062.5470089,23988748.3414225
22613431.821923,23057685.9151538,22226702.0308373,21243157.6839594,20274554.1074498,23436414.9184892,23989108.8030387
22613796.8477721,23057096.1706788,22227253.5540465,21243397.7565402,20274451.2832624,23435769.8355889,23989466.4876262
22614161.2683454,23056506.2594327,22227805.4589506,21243635.2165294,20274347.0767937,23435124.6409821,23989825.7068587
22614528.0099663,23055917.078578,22228361.126469,21243873.9557826,20274245.3933469,23434480.2054041,23990187.793176
22614893.6644397,23055324.4409873,22228913.6729041,21244115.9950225,20274140.5680696,23433833.8410426,23990547.5698793
22615262.138316,23054734.1807132,22229467.2774255,21244354.1994971,20274037.7539539,23433184.3949286,23990909.2552054
22615625.2851811,23054142.8203992,22230021.2881518,21244592.3562273,20273935.4006941,23432535.3392658,23991268.1533953
22615991.1302869,23053554.7931817,22230575.0435771,21244833.627904,20273831.5584528,23431891.3571773,23991630.93974
22616357.5933765,23052964.067535,22231128.2358758,21245073.3069205,20273728.4827301,23431245.3604822,23991988.6347104
22616722.9546605,23052374.5278876,22231684.4642431,21245310.4865015,20273626.0883845,23430600.6771249,23992352.6957808
22617090.3612381,23051782.2997707,22232235.3526483,21245548.3393316,20273523.7810749,23429954.8419365,23992712.6412871
22617456.6314708,23051192.801413,22232788.5675318,21245787.7940678,20273422.6049318,23429307.7015291,23993074.8118657
22617822.5003146,23050602.7957206,22233343.7777673,21246027.3037023,20273318.1209231,23428659.4643023,23993433.4062069
22618189.2248487,23050013.9931969,22233897.4030706,21246267.5251581,20273216.1334969,23428016.018337,23993795.6672956
22618554.6995982,23049421.7859552,22234452.7015311,21246507.8291583,20273113.1504564,23427368.316614,23994156.6597515
22618923.3395897,23048832.1279957,22235006.5387561,21246746.948219,20273009.9989535,23426723.8869879,23994520.1731013
22619289.1644258,23048241.1799949,22235560.0598024,21246987.2005983,20272908.6471872,23426075.6459188,23994880.1991166
22619656.1461843,23047652.7988474,22236117.1268494,21247227.3203323,20272807.9257684,23425430.1046265,23995242.4761853
22620023.7635378,23047060.6668714,22236670.5617363,21247464.3959184,20272704.5132217,23424783.56438,23995605.5680963
22620389.6814537,23046473.2730006,22237224.85106,21247705.0441975,20272602.407888,23424137.7958584,23995963.9290483
22620759.0205453,23045881.7454952,22237779.6012226,21247944.7422546,20272500.5677644,23423495.2706649,23996330.2542473
22621123.824365,23045292.8596207,22238333.4333723,21248184.1344286,20272402.4788132,23422847.4745511,23996691.0170411
22621494.0314297,23044701.2790182,22238887.5932304,21248424.8454403,20272296.8168581,23422202.1241258,23997050.6747511
22621859.0010011,23044113.2455452,22239443.0367861,21248664.7034047,20272196.4961791,23421556.243265,23997416.7067166
22622226.9414611,23043523.3745186,22239997.0752278,21248906.8506952,20272096.8273774,23420909.4805914,23997776.1049781
22622593.3546745,23042934.5566049,22240552.038713,21249144.3193083,20271995.6098069,23420266.2481792,23998138.5930314
22622962.1254696,23042344.5694422,22241106.676573,21249383.3399101,20271893.891108,23419616.3578704,23998502.3112031
22623329.5907854,23041753.7577003,22241664.3408858,21249624.627401,20271793.6593556,23418970.4244288,23998864.388316
22623698.5477317,23041164.9202161,22242216.5060754,21249864.0914826,20271691.2105867,23418326.3939938,23999227.7199298
22624065.8543571,23040575.6077747,22242770.9621426,21250105.7413657,20271591.1095052,23417679.5813006,23999590.4971533
22624434.0879619,23039987.8651167,22243329.014946,21250343.0741564,20271490.3610266,23417034.9151945,23999955.0345859
22624801.575221,23039398.0124573,22243882.7051864,21250586.0034815,20271387.8142796,23416389.7380512,24000319.6371464
22625170.0343569,23038808.2763604,22244439.7850427,21250823.9759271,20271289.6685052,23415744.2100733,24000679.83362
22625540.9833541,23038217.0769171,22244996.4471343,21251064.1244147,20271187.6330485,23415097.2974968,24001044.1096281
22625908.1804247,23037629.35354,22245550.1722809,21251302.2579836,20271089.7251643,23414452.5303724,24001406.5522959
22626275.554206,23037040.197335,22246105.7545752,21251545.3063337,20270987.7791181,23413805.2589465,24001769.4729994
22626643.5464341,23036452.7904428,22246662.2001398,21251785.4300052,20270889.7907303,23413162.3200649,24002134.1329338
22627013.7108558,23035863.3893616,22247219.5684387,21252027.005914,20270787.3043287,23412516.9354573,24002495.869639
22627382.4253308,23035271.4708442,22247773.8067491,21252266.2829167,20270687.7976307,23411869.9864689,24002860.0899024
22627750.8258349,23034683.8063411,22248329.8562722,21252506.2958594,20270589.199712,23411223.531716,24003224.9356805
22628119.4488776,23034093.5549213,22248884.7429665,21252748.2437781,20270488.98899,23410580.0148668,24003588.5234076
22628488.3578763,23033503.2101226,22249441.8394003,21252988.4559276,20270389.7400807,23409934.2273552,24003951.1664198
22628857.5414483,23032917.1220341,22249997.7698034,21253227.0945189,20270289.6654876,23409287.3463038,24004317.3133991
22629227.3523164,23032327.4047001,22250553.1253286,21253470.4124178,20270191.0643299,23408643.2831664,24004679.290974
22629596.6417637,23031740.0495208,22251108.5396912,21253709.1876219,20270092.5791034,23407997.257675,24005044.0781273
22629965.2310244,23031149.8121821,22251664.0735196,21253950.6892268,20269992.3042432,23407354.5386324,24005409.7607742
22630334.603541,23030561.3238756,22252221.5894646,21254192.9000686,20269895.0040999,23406706.7170963,24005774.7483091
22630704.7841548,23029971.7912381,22252774.9929148,21254430.7499801,20269793.3317946,23406060.9912889,24006137.5916818
22631072.3516074,23029384.3278987,22253333.5026746,21254673.2926086,20269693.9205032,23405418.856279,24006500.731088
22631443.9015863,23028794.4484009,22253891.3118172,21254914.713498,20269595.8525707,23404771.7200478,24006870.1514099
22631814.7599963,23028206.4063757,22254448.2299834,21255156.5059943,20269498.9193477,23404126.3898571,24007232.046945
22632184.4236194,23027621.075617,22255006.6776568,21255396.3774826,20269401.2103022,23403479.9682757,24007597.0865867
22632551.4037952,23027027.9768897,22255562.0437131,21255637.9111227,20269300.9819053,23402834.4571617,24007961.5752719
22632922.381331,23026441.3337938,22256118.9984786,21255877.9897775,20269201.4712669,23402189.8010153,24008331.0432293
22633294.6276514,23025853.369644,22256675.0876369,21256119.4966179,20269103.7848562,23401544.7418344,24008693.6417542
22633664.3822837,23025263.5694755,22257233.2937281,21256361.1718223,20269006.3729694,23400900.5409993,24009059.5565071
22634036.4130368,23024675.2948892,22257789.2362258,21256601.0771049,20268907.3032293,23400254.7905461,24009426.1591121
22634403.4909431,23024088.7502685,22258346.5590794,21256843.0522107,20268810.5517411,23399609.5368834,24009789.6721513
22634773.0863772,23023498.5908962,22258904.4756106,21257084.3502781,20268712.191968,23398963.23788,24010155.3323411
22635144.0568349,23022911.6206477,22259462.0164289,21257324.8601336,20268614.2548142,23398317.2515422,24010525.031047
22635515.2370641,23022320.7401891,22260017.5963556,21257567.5321675,20268516.0403715,23397672.5649346,24010885.8956748
22635885.2950597,23021736.0176599,22260576.6350409,21257809.2749468,20268418.3273116,23397028.829775,24011254.4487731
22636255.4715333,23021148.8265126,22261132.0163303,21258048.7118513,20268321.4498062,23396382.8089501,24011621.2324864
22636625.6936827,23020558.5152764,22261692.098677,21258288.8192174,20268224.9638942,23395739.7953092,24011987.6858536
22636998.1533877,23019971.0227274,22262248.3253362,21258531.6624317,20268126.2538923,23395094.7823264,24012351.4406719
22637368.242337,23019383.5730096,22262805.3701055,21258774.3247938,20268029.4664933,23394448.266125,24012721.882924
22637739.4118452,23018794.6639992,22263361.9292952,21259013.2531907,20267932.3241086,23393803.6249606,24013088.1565272
22638111.2728333,23018206.3604641,22263920.7088129,21259258.0774146,20267836.6709878,23393162.0511366,24013453.1362453
22638481.149142,23017618.695973,22264477.7537594,21259498.1967022,20267738.3978136,23392515.4468934,24013821.3506418
22638852.8582154,23017031.054315,22265035.1099549,21259742.2912459,20267640.8856374,23391870.065553,24014189.3352478
22639226.9332235,23016445.1862828,22265594.694255,21259981.3530801,20267544.7794445,23391225.1914455,24014554.9007592
22639595.5341857,23015854.07871,22266151.4828604,21260223.1719165,20267449.7601862,23390579.903595,24014921.343
22639968.5197194,23015267.9867746,22266710.3115942,21260464.9261934,20267352.8699313,23389936.6451451,24015287.4711026
22640339.9528858,23014680.857416,22267269.3935585,21260708.0381814,20267254.7035445,23389291.0341803,24015655.6081724
22640713.0636217,23014091.3232258,22267825.6823629,21260947.5082399,20267159.6738203,23388645.5969649,24016022.536729
22641083.2955035,23013503.7550771,22268385.2154633,21261189.7396271,20267062.929003,23388000.0607129,24016391.392399
22641455.2484724,23012918.5085108,22268944.7627202,21261432.3156827,20266968.0925476,23387355.1108519,24016756.5510117
22641829.2285702,23012329.9560552,22269501.3029652,21261675.5170612,20266870.0506067,23386710.7784577,24017126.1762955
22642199.2304088,23011741.4552529,22270059.3570946,21261915.8256547,20266775.288052,23386068.3117557,24017492.9990145
22642572.0737382,23011156.1925294,22270619.8427962,21262159.4036491,20266680.9001202,23385420.8491391,24017857.7555422
22642944.7117384,23010568.3072429,22271177.4910062,21262401.860878,20266584.201441,23384776.998781,24018229.9439925
22643318.8040177,23009981.9553542,22271736.5961047,21262643.0843253,20266487.3568965,23384132.4940426,24018597.0642166
22643687.4287184,23009394.174116,22272293.0629581,21262883.8570976,20266394.5328449,23383488.81833,24018967.3342225
22644060.1936616,23008802.8845811,22272853.4907323,21263128.2972708,20266296.1167099,23382843.4685695,24019330.2630768
22644435.3508727,23008219.4745857,22273412.8984022,21263370.2270372,20266201.4616598,23382200.3236297,24019701.9669459
22644805.1713959,23007632.5498196,22273972.7863818,21263611.7686769,20266108.2972327,23381553.8520069,24020071.2727168
22645180.3627302,23007044.0598245,22274529.910184,21263855.3954047,20266011.3888072,23380911.1812379,24020437.3701949
22645553.2458941,23006458.1815161,22275091.2574449,21264096.8805374,20265918.5414198,23380266.6575602,24020807.989367
22645924.2433267,23005870.7093524,22275649.316127,21264337.9449623,20265821.0070602,23379623.6856229,24021174.8559736
22646296.6000001,23005283.1123961,22276209.1713694,21264583.1024901,20265727.1791238,23378978.2528567,24021544.8917763
22646670.3973037,23004696.4447431,22276768.683757,21264822.7124474,20265631.8960892,23378333.5967304,24021913.0319522
22647043.1737515,23004111.2902248,22277326.2402278,21265066.6345484,20265538.2528822,23377689.5476734,24022282.5827698
