carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8518591,23119327.3380264,22169525.4028546,21218521.0395581,20285878.0125372,23503749.7192518,23952214.822405
22576235.4904923,23118732.6193561,22170071.5991959,21218755.8733094,20285763.9426207,23503101.2736606,23952564.3372989
22576592.1975152,23118137.9562736,22170617.9123303,21218990.766939,20285649.9239869,23502452.8000771,23952913.9672856
22576948.9998955,23117543.3447883,22171164.3152703,21219225.7263261,20285536.0966695,23501804.3025311,23953263.7132812
22577305.8779636,23116948.6930136,22171710.7556072,21219460.702049,20285422.3559863,23501155.9151553,23953613.5323979
22577662.8249214,23116354.1356569,22172257.2236395,21219695.6646985,20285308.6681668,23500507.5648976,23953963.4635181
22578019.9198224,23115759.5922368,22172803.8408789,21219930.7701783,20285195.0963187,23499859.1592623,23954313.4466095
22578377.0825318,23115165.1282243,22173350.449822,21220165.8735505,20285081.633803,23499210.7346141,23954663.5743135
22578734.3189221,23114570.6926,22173897.2195739,21220400.9894698,20284968.295668,23498562.4559888,23955013.8042346
22579091.6825971,23113976.2765409,22174443.937663,21220636.1914217,20284855.0215825,23497914.1515007,23955364.1498492
22579449.0404101,23113381.9711075,22174990.8555134,21220871.4134553,20284741.8407932,23497265.8458545,23955714.5768762
22579806.5739288,23112787.5694585,22175537.737601,21221106.6772584,20284628.7882561,23496617.5998845,23956065.1412383
22580164.1280005,23112193.3119658,22176084.7646831,21221341.9952722,20284515.7971461,23495969.2976195,23956415.7596724
22580521.7782594,23111599.052835,22176631.8135911,21221577.2890861,20284402.9266308,23495321.0787454,23956766.4726332
22580879.5650248,23111004.8581346,22177178.9228775,21221812.65406,20284290.1802084,23494672.8125478,23957117.3694302
22581237.3779148,23110410.6991249,22177726.1275718,21222048.0693995,20284177.5273624,23494024.6706932,23957468.2763075
22581595.3446892,23109816.5218006,22178273.3574955,21222283.5254829,20284064.9796796,23493376.4887091,23957819.3326247
22581953.3128594,23109222.4137167,22178820.7124333,21222519.0309654,20283952.5501874,23492728.3010124,23958170.438785
22582311.4657464,23108628.3354415,22179368.1252942,21222754.5086123,20283840.1427851,23492080.188158,23958521.7234042
22582669.6260714,23108034.3827266,22179915.6119344,21222990.1222078,20283727.8986713,23491432.1040558,23958873.0330797
22583027.889068,23107440.3987119,22180463.0922633,21223225.7322831,20283615.7585009,23490783.9472492,23959224.5021848
22583386.2752341,23106846.4268786,22181010.6995504,21223461.3856316,20283503.7349027,23490135.868712,23959576.0553978
22583744.7163792,23106252.5179929,22181558.4189157,21223697.0503886,20283391.7173445,23489487.8170036,23959927.716619
22584103.2896577,23105658.6674083,22182106.1260751,21223932.812157,20283279.8953771,23488839.7447199,23960279.41008
22584461.8558677,23105064.8744043,22182653.9973409,21224168.6192824,20283168.1038157,23488191.7272026,23960631.3161579
22584820.6017196,23104471.0568774,22183201.8563314,21224404.4286682,20283056.4882016,23487543.7263085,23960983.2778876
22585179.4540058,23103877.3369668,22183749.80219,21224640.260337,20282944.9553064,23486895.7613553,23961335.348709
22585538.2625865,23103283.6428652,22184297.7998597,21224876.1812209,20282833.4675439,23486247.8027096,23961687.4775798
22585897.271074,23102689.9394685,22184845.8983311,21225112.0959189,20282722.1381052,23485599.8631705,23962039.7634204
22586256.3196228,23102096.3206811,22185394.0769075,21225348.0543895,20282610.8948757,23484951.9438037,23962392.1145643
22586615.4735639,23101502.7369913,22185942.2520384,21225584.0350349,20282499.7520321,23484304.0869096,23962744.5927321
22586974.6546442,23100909.1504038,22186490.5629727,21225820.1025048,20282388.6946499,23483656.172266,23963097.1616405
22587334.0112292,23100315.6518137,22187038.9327796,21226056.1824375,20282277.7483269,23483008.3095989,23963449.8481839
22587693.4076919,23099722.21261,22187587.3244077,21226292.2765056,20282166.8626797,23482360.4540864,23963802.5801694
22588052.8725588,23099128.7641689,22188135.8622687,21226528.39356,20282056.1657548,23481712.6324079,23964155.4738927
22588412.4680355,23098535.3999552,22188684.432163,21226764.6379947,20281945.5244797,23481064.8406436,23964508.4440234
22588772.1254815,23097941.9835544,22189233.0657521,21227000.8656437,20281834.9509946,23480416.9984523,23964861.5345052
22589131.8676335,23097348.7047158,22189781.7540735,21227237.1920632,20281724.5170716,23479769.2568084,23965214.6969712
22589491.712806,23096755.4306409,22190330.5560994,21227473.4931918,20281614.1687986,23479121.5359761,23965567.9885272
22589851.6577169,23096162.170462,22190879.3498142,21227709.91416,20281503.9356495,23478473.8361303,23965921.3384146
22590211.6376858,23095569.0163533,22191428.3005793,21227946.274993,20281393.8309839,23477826.1112642,23966274.8703356
22590571.6937824,23094975.843096,22191977.2540765,21228182.7285916,20281283.7891601,23477178.385956,23966628.432266
22590931.8901823,23094382.6878202,22192526.2907589,21228419.2164123,20281173.8375326,23476530.7937,23966982.1238175
22591292.1470267,23093789.6128544,22193075.3894153,21228655.735575,20281063.9660144,23475883.1122421,23967335.9006567
22591652.5321167,23093196.614067,22193624.547548,21228892.3116087,20280954.2322804,23475235.4997138,23967689.7756051
22592012.9698294,23092603.6395373,22194173.7861882,21229128.8961861,20280844.5993027,23474587.8896087,23968043.7473044
22592373.4742804,23092010.6250057,22194723.1310802,21229365.5225759,20280735.0947809,23473940.3336011,23968397.8063219
22592734.1039218,23091417.6739976,22195272.5491658,21229602.1831147,20280625.6363584,23473292.7192264,23968752.0490384
22593094.797515,23090824.8634109,22195821.9900599,21229838.9754636,20280516.3306382,23472645.211663,23969106.3620086
22593455.5974354,23090232.017308,22196371.4885538,21230075.7019622,20280407.0833467,23471997.681846,23969460.7656156
22593816.4279353,23089639.2163492,22196921.0931481,21230312.5273746,20280297.9682702,23471350.1829443,23969815.2574755
