dop1_1,dop1_2,dop1_3,dop1_4,dop1_5,dop1_6,dop1_7
-67.7609667818655,113.144362966209,-103.900737651672,-44.7745476690704,21.7322358267542,123.219180845726,-66.417839435753
-67.9795193582362,113.179534977862,-103.817467906148,-44.6960859923641,21.8065699322953,123.275620486054,-66.6737377086906
-67.9728449828103,112.971430146344,-103.953057303141,-44.8459412061626,21.5744813774061,123.405571324617,-66.3545514009715
-68.0710938603373,113.174301864316,-104.173686234619,-44.8812859359868,21.4960948433466,123.210877019596,-66.4087331912187
-68.0185650549043,113.132411113329,-103.961614698544,-44.8114520399496,21.4626388261997,123.530361228612,-66.7095570892572
-68.0343393185706,113.0692842831,-103.90752364809,-44.7399103425803,21.5469400019716,123.513348292172,-66.4958488839431
-68.1176382691229,113.031939180305,-104.029359390547,-44.801715958322,21.5227924130343,123.334877097525,-66.6241873607675
-68.0239787235777,113.135882512985,-104.11106430247,-44.877950774573,21.6825590207428,123.368865501496,-66.6691422163596
-68.0207643719266,113.073059315759,-103.83519753587,-44.5908350062499,21.5673599881486,123.277663678011,-66.6138986309845
-68.0221561705454,113.083025272946,-104.241980659757,-44.76955032301,21.4209977436974,123.33883040736,-66.6575981203534
-67.9344453814635,113.121491934447,-104.259348634591,-44.7791262058113,21.408466865595,123.499401098944,-66.7123272935696
-68.044751724007,113.126133720461,-104.052354710459,-44.5682309538304,21.3951191529871,123.263935763047,-66.6839549600324
-68.2165752527719,112.970424320362,-104.071341578249,-44.9261407324503,21.5101664510912,123.123030577271,-66.7332845504655
-68.0790899181837,112.981799873042,-104.330873874031,-44.8919841468856,21.4171973597118,123.34609299,-66.6567677289489
-68.0805877317255,112.9881360859,-104.17785842979,-44.9266001593161,21.365905811189,123.389802238731,-66.861152534975
-68.1558268981875,113.117930817493,-104.156613606217,-44.9993204893278,21.3756200773976,123.342031101453,-66.7286513445475
-68.2095785573265,113.145180808479,-104.221749999168,-44.7301321189368,21.3861987612915,123.292914594094,-66.8205694946128
-68.0784705508355,112.963183057322,-104.136592403695,-44.6961014735028,21.2820608737771,123.353423520477,-66.7173285130934
-68.2868569330385,112.898513527217,-104.204476987406,-44.7974552031519,21.2606860563312,123.323266961101,-66.8306002747797
-68.1869305319918,112.906640735284,-104.220253435788,-44.9809963396283,21.462083668989,123.416908601757,-66.9165184187881
-68.2766922971222,113.026322815432,-104.351968180565,-44.8504860544905,21.372891832435,123.293075302715,-66.8267385041217
-68.188373956081,112.966735596363,-104.148637594006,-44.7892475275908,21.2366076072116,123.314731315925,-67.0314510611827
-68.1498670491226,113.099383374568,-104.167438597342,-44.9069336293348,21.3206168278662,123.227597347751,-67.0002774795869
-68.1930664309987,113.092944602391,-104.219914474243,-45.055684049658,21.2182433681248,123.239704907789,-66.9147493154339
-68.2794162913902,112.975681402585,-104.126414959835,-44.5998610485467,21.2048396320844,123.258530154168,-66.8871811393737
-68.4463856261378,112.970601079206,-104.265675638296,-44.8144511670833,21.2679291754882,123.148505877473,-67.0213767797864
