pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575878.7883563,23119327.9124571,22169524.5498259,21218519.7752724,20285878.9753333,23503749.4854655,23952215.3924479
22576235.6135159,23118733.0473723,22170071.9000999,21218756.7644745,20285764.9473378,23503101.2186072,23952563.47955
22576593.2525911,23118139.9924806,22170617.5159058,21218991.2694682,20285651.1678292,23502451.8427747,23952914.1318086
22576949.265353,23117541.9273788,22171164.2498891,21219225.0599614,20285536.8223525,23501804.3501385,23953264.2506348
22577305.2589623,23116947.9640302,22171710.8642509,21219458.9506363,20285421.1875886,23501156.0705687,23953613.9580071
22577662.8095959,23116353.8451356,22172256.4444547,21219697.1589296,20285308.7806907,23500507.7589422,23953963.4854947
22578020.1328555,23115759.9520384,22172802.2664003,21219931.3028043,20285195.9668716,23499858.8989839,23954312.9594424
22578377.6139361,23115163.3041031,22173352.0989892,21220165.7154473,20285081.9722012,23499209.7478459,23954666.394951
22578733.2728952,23114570.4317945,22173898.2902511,21220402.3198197,20284967.9874553,23498562.5842149,23955013.6985868
22579092.9536761,23113977.8857901,22174444.8625426,21220637.7796963,20284855.1387052,23497914.0566449,23955365.0792158
22579448.4963406,23113382.8023746,22174991.6363353,21220870.342793,20284741.4004116,23497266.3409274,23955716.3005365
22579805.9897896,23112788.0783239,22175538.8247726,21221107.3466825,20284628.3640628,23496616.5444936,23956064.6786166
22580165.0867289,23112191.917676,22176084.5163777,21221341.3858989,20284515.3110903,23495969.8375276,23956415.5296611
22580521.4657936,23111598.1109355,22176629.7735159,21221576.8931469,20284402.3884553,23495321.8952216,23956766.038585
22580877.4119725,23111005.3408295,22177179.9740356,21221813.2544336,20284291.3515583,23494672.3737991,23957115.9126984
22581237.0475846,23110409.9526943,22177725.4311133,21222047.2904488,20284178.2115305,23494024.4055251,23957468.4690844
22581597.2216039,23109816.3896971,22178273.7533106,21222283.0737824,20284065.6184269,23493374.9638707,23957820.4817952
