carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8389254,23119327.3509308,22169525.3802769,21218520.998189,20285878.0362907,23503749.69685,23952214.82432
22576235.5018666,23118732.6435307,22170071.6217995,21218755.8593546,20285763.9643079,23503101.2558759,23952564.3230479
22576592.1986585,23118137.9742105,22170617.9148543,21218990.7774466,20285649.9518735,23502452.7914924,23952913.9586903
22576949.0152527,23117543.3292317,22171164.2705171,21219225.7313562,20285536.1178498,23501804.3666708,23953263.6732293
22577305.851357,23116948.6889482,22171710.7152864,21219460.678352,20285422.3699969,23501155.9239834,23953613.4878106
22577662.8509348,23116354.146744,22172257.2442674,21219695.7198707,20285308.6540017,23500507.5468128,23953963.4439059
22578019.9519992,23115759.6338336,22172803.8345424,21219930.748567,20285195.0785614,23499859.165736,23954313.4611401
22578377.0573242,23115165.1264801,22173350.4691108,21220165.8592086,20285081.6488743,23499210.8081715,23954663.5846886
22578734.2896218,23114570.7300995,22173897.2218321,21220401.0498887,20284968.2434509,23498562.4914129,23955013.8253533
22579091.6267258,23113976.2964129,22174444.0095498,21220636.2042366,20284855.0103085,23497914.1505235,23955364.1435117
22579449.0444436,23113381.9261021,22174990.8012741,21220871.4398133,20284741.8558315,23497265.8875214,23955714.5824112
22579806.5520307,23112787.5975124,22175537.7435635,21221106.6526068,20284628.7433192,23496617.5802241,23956065.104194
22580164.1090121,23112193.3448569,22176084.7335053,21221341.9728064,20284515.7844728,23495969.2809408,23956415.7481082
22580521.8198787,23111599.05235,22176631.8096457,21221577.3013786,20284402.9629358,23495321.0732379,23956766.5176591
22580879.5492584,23111004.8104625,22177178.895377,21221812.638577,20284290.2052587,23494672.8368515,23957117.3446061
22581237.3989685,23110410.6668444,22177726.1294269,21222048.0792538,20284177.5335946,23494024.651892,23957468.2347471
22581595.3103215,23109816.5483814,22178273.3547478,21222283.544837,20284064.9353643,23493376.4769552,23957819.2847847
22581953.3501038,23109222.4685447,22178820.7402604,21222519.0414151,20283952.5488888,23492728.3043703,23958170.4696235
22582311.4865897,23108628.3760773,22179368.0996875,21222754.5584999,20283840.1335219,23492080.1620192,23958521.7284683
22582669.6513125,23108034.3982672,22179915.5928811,21222990.1104717,20283727.9133764,23491432.044944,23958873.038224
22583027.9186805,23107440.3494392,22180463.1407722,21223225.7638967,20283615.7603122,23490783.9503928,23959224.4959136
22583386.2632348,23106846.4404811,22181010.7456367,21223461.3943156,20283503.6819555,23490135.8668837,23959576.0708404
22583744.7055759,23106252.5899517,22181558.4061901,21223697.0991663,20283391.7276115,23489487.8265557,23959927.701685
22584103.2473625,23105658.7052956,22182106.1230767,21223932.8297571,20283279.8965474,23488839.7810879,23960279.4626456
22584461.8828339,23105064.8576524,22182653.957546,21224168.6003023,20283168.1176142,23488191.7406346,23960631.348135
22584820.6066748,23104471.0655149,22183201.8381597,21224404.3941013,20283056.4638316,23487543.7438291,23960983.2921214
22585179.4070266,23103877.2923214,22183749.8161327,21224640.2713669,20282944.9326652,23486895.7746016,23961335.3461824
22585538.2228982,23103283.639745,22184297.8118635,21224876.1395561,20282833.4688166,23486247.7998299,23961687.5145832
22585897.2958473,23102689.9406717,22184845.8983655,21225112.0579661,20282722.0663175,23485599.8588804,23962039.7615253
22586256.3235433,23102096.3222523,22185394.1063298,21225348.003481,20282610.8818404,23484951.9232794,23962392.1562598
22586615.4672974,23101502.7562779,22185942.2933977,21225584.063305,20282499.7589986,23484304.0220113,23962744.607268
22586974.668381,23100909.1978255,22186490.5823976,21225820.0672933,20282388.6860594,23483656.1663887,23963097.1648595
22587333.9648759,23100315.6498298,22187038.9322743,21226056.1975408,20282277.7190355,23483008.3014668,23963449.8366163
22587693.3886244,23099722.1742989,22187587.3491494,21226292.2876066,20282166.8475303,23482360.4502781,23963802.611854
22588052.9094242,23099128.7703704,22188135.8364589,21226528.4799361,20282056.180268,23481712.6343251,23964155.490606
22588412.4429226,23098535.3631688,22188684.4116365,21226764.672356,20281945.4894273,23481064.8277999,23964508.4611536
22588772.0849512,23097942.0119851,22189233.0551136,21227000.9433538,20281834.9908463,23480417.0398933,23964861.5406163
22589131.8325776,23097348.7070661,22189781.7655634,21227237.1767292,20281724.5595557,23479769.235233,23965214.7247818
22589491.6993492,23096755.430337,22190330.541254,21227473.5281664,20281614.1913959,23479121.5364487,23965567.9462695
22589851.6333857,23096162.1861254,22190879.3422422,21227709.9285028,20281503.9496421,23478473.8033407,23965921.36401
22590211.639822,23095569.0351993,22191428.2852443,21227946.2803318,20281393.8040232,23477826.1109871,23966274.8336437
22590571.7059951,23094975.8443065,22191977.2576756,21228182.6802997,20281283.7696987,23477178.4238403,23966628.4106175
22590931.9094049,23094382.6998784,22192526.3235994,21228419.2149409,20281173.8001712,23476530.766881,23966982.1231225
22591292.1738168,23093789.6512599,22193075.4170913,21228655.7491957,20281063.9663262,23475883.1001465,23967335.9367935
22591652.4953935,23093196.5714076,22193624.5816789,21228892.3068945,20280954.2714633,23475235.5096052,23967689.7745077
22592013.0014571,23092603.6043532,22194173.8402039,21229128.8747495,20280844.639002,23474587.9067497,23968043.7812945
22592373.476456,23092010.6416725,22194723.1524473,21229365.5426658,20280735.1242435,23473940.3406031,23968397.8875545
22592734.0863654,23091417.7253016,22195272.5263025,21229602.2100119,20280625.6497539,23473292.7533919,23968752.0630014
22593094.8116298,23090824.84972,22195821.9986823,21229838.9089079,20280516.3399013,23472645.2038699,23969106.3472086
22593455.5986799,23090231.9885305,22196371.4795249,21230075.7148196,20280407.0380037,23471997.6974806,23969460.7261304
22593816.3976394,23089639.2027973,22196921.1149927,21230312.541787,20280297.946533,23471350.1763344,23969815.2264122
22594177.3720531,23089046.40004,22197470.7291465,21230549.3555699,20280188.9379093,23470702.7105368,23970169.8104119
22594538.4316377,23088453.7137277,22198020.4838874,21230786.1962426,20280080.000877,23470055.23853,23970524.5389479
22594899.5544974,23087861.038353,22198570.2700396,21231023.1170522,20279971.1858587,23469407.7954574,23970879.3200103
22595260.7789577,23087268.3548848,22199120.1461926,21231260.0568633,20279862.4410133,23468760.3779892,23971234.2463462
22595622.0664539,23086675.7844368,22199670.0467753,21231497.0721741,20279753.7846519,23468112.9926885,23971589.2716655
22595983.4735795,23086083.217226,22200220.0606451,21231734.1330968,20279645.279578,23467465.5915895,23971944.3132739
22596344.9274677,23085490.6883403,22200770.0821824,21231971.1457335,20279536.863983,23466818.2895901,23972299.5070852
22596706.4793009,23084898.1955456,22201320.2552654,21232208.2839671,20279428.5571753,23466170.9507162,23972654.8369289
22597068.1165848,23084305.7469153,22201870.4495654,21232445.4277337,20279320.3230571,23465523.6460153,23973010.2294588
22597429.8462386,23083713.3802022,22202420.7628344,21232682.6215412,20279212.2159113,23464876.3080395,23973365.7477319
22597791.6896235,23083120.9909287,22202971.1039184,21232919.8905814,20279104.171093,23464229.0401017,23973721.3761997
22598153.5644984,23082528.654059,22203521.4635612,21233157.1534471,20278996.2246454,23463581.8279827,23974077.102501
22598515.5684725,23081936.3724905,22204071.9299445,21233394.4764542,20278888.4064198,23462934.5874193,23974432.8907286
22598877.626752,23081344.1310126,22204622.4839501,21233631.8200882,20278780.6968677,23462287.3636291,23974788.7956517
22599239.7956553,23080751.9482514,22205173.0879876,21233869.2259192,20278673.0462874,23461640.1647928,23975144.8232357
22599602.0298522,23080159.745908,22205723.8075506,21234106.6682921,20278565.5697128,23460993.0266599,23975500.9223208
22599964.3711754,23079567.6088786,22206274.5123304,21234344.1080898,20278458.1258515,23460345.8840812,23975857.1599339
22600326.8093725,23078975.5514197,22206825.3386152,21234581.6265743,20278350.8132409,23459698.6916538,23976213.4585616
22600689.2956293,23078383.4918962,22207376.1969799,21234819.1796448,20278243.6245936,23459051.5789748,23976569.8712394
22601051.8306766,23077791.4453358,22207927.1973396,21235056.7446728,20278136.4838059,23458404.5505167,23976926.402449
22601414.5338393,23077199.5362717,22208478.1898373,21235294.3400145,20278029.4654209,23457757.4456037,23977283.0216961
22601777.3056617,23076607.5793245,22209029.2841511,21235532.0601214,20277922.5407509,23457110.3895934,23977639.7804777
22602140.1771426,23076015.6501808,22209580.4332358,21235769.7396438,20277815.72745,23456463.4095779,23977996.5626007
22602503.0980938,23075423.8288221,22210131.6013474,21236007.4898885,20277709.0508902,23455816.3963724,23978353.4879752
22602866.0858914,23074832.0017797,22210682.9392887,21236245.2723044,20277602.4357732,23455169.36104,23978710.4970824
22603229.2089976,23074240.2569624,22211234.2902239,21236483.0920216,20277495.891497,23454522.4265323,23979067.6581182
22603592.3935441,23073648.5341411,22211785.7323013,21236720.9479073,20277389.4688396,23453875.4626382,23979424.8712853
22603955.6351774,23073056.8189231,22212337.2124429,21236958.9035916,20277283.1885362,23453228.5775025,23979782.1969849
22604318.971959,23072465.1945708,22212888.7574315,21237196.826499,20277176.9473632,23452581.6763745,23980139.648461
22604682.4306466,23071873.5575823,22213440.431791,21237434.8267173,20277070.8514673,23451934.7856574,23980497.1747499
22605045.9641621,23071282.0054169,22213992.0631328,21237672.8463855,20276964.8541349,23451287.9846084,23980854.749201
22605409.617096,23070690.4886695,22214543.8609873,21237910.8710757,20276858.9277543,23450641.1101807,23981212.53966
22605773.3215205,23070098.9704836,22215095.6378499,21238149.0031947,20276753.1503895,23449994.2859702,23981570.3299435
22606137.0358389,23069507.564759,22215647.5639483,21238387.1416774,20276647.3865327,23449347.5090646,23981928.2887491
22606500.9499443,23068916.125666,22216199.5139811,21238625.3113032,20276541.7923854,23448700.7095433,23982286.3361222
22606864.8979653,23068324.7536533,22216751.5985533,21238863.5032216,20276436.2930207,23448053.9425704,23982644.4870431
22607228.9553188,23067733.4238282,22217303.7085954,21239101.783397,20276330.9248519,23447407.2374884,23983002.6773955
22607593.0998758,23067142.101277,22217855.873244,21239340.074429,20276225.5617279,23446760.5500322,23983361.0123858
22607957.2679575,23066550.8979614,22218408.1080658,21239578.419222,20276120.3764268,23446113.841324,23983719.4769432
22608321.5699778,23065959.6930207,22218960.4199548,21239816.8239055,20276015.2764058,23445467.1938857,23984078.0218306
22608685.9645522,23065368.4984379,22219512.7808365,21240055.2467507,20275910.2889354,23444820.547511,23984436.6839977
22609050.442458,23064777.3984614,22220065.221151,21240293.6900043,20275805.3662869,23444173.9142139,23984795.3856536
22609415.0032803,23064186.2812793,22220617.7485128,21240532.1684496,20275700.5779385,23443527.2946102,23985154.2252135
22609779.6007918,23063595.2303889,22221170.3341706,21240770.7349057,20275595.8690022,23442880.6844893,23985513.1686896
22610144.3703399,23063004.2561895,22221722.9952792,21241009.2791125,20275491.2582764,23442234.1738151,23985872.2264982
22610509.137074,23062413.2892255,22222275.6712278,21241247.9224805,20275386.7741717,23441587.634561,23986231.3453968
22610874.0897176,23061822.3530602,22222828.4525218,21241486.5802611,20275282.3782187,23440941.0805127,23986590.6096492
22611239.01814,23061231.4654546,22223381.373191,21241725.2946824,20275178.076608,23440294.577366,23986949.9429117
22611604.0565159,23060640.6125744,22223934.1909568,21241963.9701783,20275073.8800456,23439648.1121045,23987309.368118
22611969.2238408,23060049.7371296,22224487.192753,21242202.7735461,20274969.8226796,23439001.6598871,23987668.9351316
22612334.518169,23059459.0106439,22225040.2450107,21242441.6013785,20274865.7728529,23438355.2336917,23988028.553364
22612699.8057102,23058868.3016127,22225593.3729018,21242680.4272617,20274761.8723928,23437708.8184042,23988388.331113
22613065.238308,23058277.6396785,22226146.5714392,21242919.2875723,20274658.1101902,23437062.437908,23988748.161918
22613430.7163101,23057686.9743343,22226699.8217617,21243158.2460907,20274554.3615631,23436416.0715355,23989108.12364
22613796.2532903,23057096.3559425,22227253.1382529,21243397.2233031,20274450.789843,23435769.7274285,23989468.1411296
22614161.9351256,23056505.7999341,22227806.514855,21243636.2890594,20274347.3087414,23435123.4177345,23989828.3187258
22614527.7065222,23055915.2529834,22228359.9736741,21243875.3020072,20274243.9007547,23434477.1148506,23990188.5861925
22614893.5290697,23055324.8170462,22228913.496862,21244114.393661,20274140.6247068,23433830.8081059,23990548.9180782
22615259.4512406,23054734.368144,22229467.0922298,21244353.4869747,20274037.4296881,23433184.564201,23990909.3548841
22615625.4260382,23054143.9437622,22230020.7784887,21244592.710673,20273934.3123603,23432538.3281699,23991269.9284816
22615991.5135535,23053553.6223373,22230574.4819087,21244831.9085071,20273831.3387187,23431892.1375147,23991630.6079583
22616357.7118843,23052963.270785,22231128.3042636,21245071.1540053,20273728.446556,23431245.9203143,23991991.3623166
22616723.9930003,23052373.0256868,22231682.1465307,21245310.3906188,20273625.6621126,23430599.7273817,23992352.2059788
22617090.2939929,23051782.7459153,22232236.0958909,21245549.7502449,20273522.9863543,23429953.5925085,23992713.1904617
22617456.711174,23051192.5888913,22232790.0459016,21245789.1129909,20273420.3558733,23429307.4394082,23993074.2012593
22617823.2338519,23050602.4364248,22233344.1159263,21246028.504795,20273317.8764948,23428661.333787,23993435.358537
22618189.7983528,23050012.3000856,22233898.2475919,21246267.968531,20273215.5061632,23428015.236173,23993796.596004
22618556.5017435,23049422.2150365,22234452.4219211,21246507.4701217,20273113.182489,23427369.2227796,23994158.0151885
