pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575879.4864313,23119326.557564,22169526.0099935,21218521.2317291,20285877.0259099,23503748.9664163,23952217.6816619
22576235.8303651,23118731.8410733,22170072.2389658,21218756.2019096,20285763.0514736,23503100.4286192,23952567.0379794
22576592.4180759,23118137.0620114,22170618.5662259,21218991.2014617,20285649.1339366,23502451.4718226,23952916.7753601
22576949.2084912,23117542.2036128,22171165.2844761,21219226.2624693,20285535.2076808,23501802.9621062,23953266.5484847
22577306.2427698,23116947.4528679,22171711.696427,21219461.70381,20285421.3427202,23501154.7629427,23953616.3961103
22577663.1115539,23116352.813641,22172258.2299616,21219696.6771904,20285307.7691483,23500506.6606212,23953966.5038633
22578020.104322,23115758.4087111,22172804.9378134,21219931.8321947,20285194.2466186,23499858.3578641,23954316.5885419
22578377.0364767,23115163.9684547,22173351.8067421,21220166.9513142,20285080.8209208,23499210.1481013,23954666.6278354
22578734.3181917,23114569.3599401,22173898.5152447,21220401.9394176,20284967.5781432,23498561.7939275,23955016.6667342
22579091.5609448,23113975.0316833,22174445.3295034,21220637.0438286,20284854.0899927,23497913.35254,23955367.0320943
22579448.8518522,23113380.7006968,22174991.9342401,21220872.1976887,20284740.9638705,23497265.3515815,23955717.6443037
22579806.3304138,23112786.1829392,22175539.2532981,21221107.6384634,20284628.0503728,23496617.1311493,23956068.0826921
22580163.7216838,23112191.9393912,22176086.1066618,21221342.8880856,20284515.0791611,23495969.1650508,23956418.9491129
22580521.273105,23111597.9201701,22176633.1984584,21221578.3236386,20284402.0308548,23495321.3159783,23956769.9874223
22580878.8333413,23111003.7140041,22177180.3708493,21221813.3106957,20284289.5818968,23494673.0728164,23957120.4912352
22581236.6656281,23110409.6511656,22177727.4899069,21222049.0856744,20284176.8187521,23494024.7590657,23957471.7747712
22581594.78161,23109815.2993772,22178274.8481219,21222284.5907936,20284064.2130093,23493376.8254648,23957822.822342
22581952.6590313,23109221.5229736,22178822.0727455,21222520.0683478,20283951.5890398,23492728.4770661,23958174.0190417
22582310.9319844,23108627.4672605,22179369.2759212,21222755.5404979,20283839.2382953,23492080.5808052,23958525.0988734
22582668.876771,23108033.3731438,22179916.6896597,21222991.1389564,20283726.7365344,23491432.3457413,23958876.2241595
22583027.0528649,23107439.1175229,22180463.9191371,21223226.9464132,20283614.78848,23490784.3161396,23959227.6248879
22583385.4937509,23106845.1801138,22181011.4141601,21223462.6300289,20283502.6461325,23490136.4814081,23959579.0275935
22583744.0961296,23106251.5290094,22181559.1598625,21223698.1041939,20283390.7553473,23489488.2082902,23959930.716829
22584102.2575568,23105657.7180968,22182106.9033175,21223933.6883509,20283278.9302504,23488840.5265317,23960282.1394791
22584460.8433056,23105063.9451058,22182654.8344435,21224169.5650205,20283167.1613989,23488192.3805443,23960633.9249528
22584819.5476508,23104469.9378854,22183202.7585234,21224405.3569686,20283055.5476464,23487544.4435552,23960985.5874941
22585178.2836084,23103876.3286759,22183750.8215825,21224641.4219572,20282944.2009761,23486896.4195252,23961337.3626413
22585537.2186145,23103282.9702539,22184298.8866446,21224877.2012601,20282832.8033,23486248.353603,23961689.504931
22585896.1526701,23102689.6077824,22184847.0324382,21225113.0883476,20282721.6146868,23485600.478389,23962041.6988307
22586255.1519437,23102096.0600806,22185395.1546062,21225349.3211262,20282610.4942877,23484952.4829415,23962393.7670408
22586614.2608456,23101502.2049127,22185943.4007816,21225585.5288805,20282499.3396724,23484304.7416317,23962746.1900809
22586973.6040018,23100908.9137097,22186491.7525076,21225821.6149671,20282388.5552675,23483656.7204757,23963098.3026
22587332.9231209,23100315.2835917,22187039.9617251,21226057.8384566,20282277.7181565,23483008.9847642,23963450.9353563
22587692.3228019,23099721.9655368,22187588.2945114,21226294.2075318,20282166.9041461,23482360.7079184,23963803.6735928
22588051.7544967,23099128.4982055,22188137.0359404,21226530.3022019,20282056.1454072,23481712.9295287,23964156.2700214
22588411.3096029,23098535.2957569,22188685.6071618,21226766.4458484,20281945.3383409,23481065.007261,23964509.3610631
22588770.9582186,23097942.0691674,22189234.1967373,21227002.7102716,20281834.9280617,23480416.9555219,23964862.3026366
22589130.9035987,23097348.8954886,22189782.8058192,21227238.7078809,20281724.7195003,23479769.3228024,23965215.4414142
22589490.8747999,23096755.4984387,22190331.7370192,21227475.1481082,20281614.3336324,23479121.6371309,23965569.2521047
22589850.9793009,23096162.4549148,22190880.508437,21227711.556649,20281504.2103322,23478474.2079554,23965922.4046714
22590211.0196783,23095569.3316731,22191429.4220641,21227947.8117548,20281393.9175765,23477826.6434592,23966275.8808563
22590570.8264661,23094976.1937982,22191978.4906834,21228184.3534812,20281283.907812,23477179.0633079,23966629.0584705
22590931.1432877,23094383.036049,22192527.4358461,21228420.8508789,20281173.9754333,23476531.4331002,23966982.7739071
22591291.5915701,23093789.9131285,22193076.596202,21228657.1568894,20281064.3177094,23475883.7346222,23967336.5819921
