dop1_1,dop1_2,dop1_3,dop1_4,dop1_5,dop1_6,dop1_7
-67.9848094817794,113.235232772384,-103.975129971728,-44.7577738235476,21.6057438207901,123.284642002239,-66.4286567210979
-67.9306467242951,113.260881869499,-104.048184701298,-44.6653962176837,21.6784118095692,123.268428859622,-66.5157743994334
-67.9484916249018,113.263551728813,-104.022604592807,-44.793453659138,21.763487269546,123.211952806294,-66.5494145332279
-67.9542063627572,113.073560760303,-103.775049078178,-44.6638908404097,21.6043632235307,123.480403693357,-66.5812706828324
-68.0214946176526,113.278740577669,-104.007572637213,-44.9357780985138,21.704103166965,123.469658834277,-66.4731878077876
-67.9792367332441,113.197323044358,-103.870653443122,-44.6931389659376,21.6283948842389,123.528473492617,-66.5458874767501
-68.0382137880763,113.087587465998,-103.80922231233,-44.6480121369393,21.5982913583943,123.297399957235,-66.5528897495688
-67.9985126455373,113.167529070935,-103.979248499242,-44.8031419843891,21.7059001847771,123.315545161417,-66.6422119284102
-67.9958319567411,112.869118624279,-103.973132528343,-44.6534223364104,21.5609043439458,123.365901910684,-66.7447974205561
-67.9471202531222,113.125380382206,-104.030551848527,-44.9062596605327,21.544616381576,123.341639003836,-66.605596414391
-68.2095472625912,113.222128042293,-104.011041888075,-44.7864887582582,21.4099915144031,123.586760020739,-66.5698207307499
-68.1306086541504,112.88282240287,-104.166106705211,-44.9423844636272,21.3297937552089,123.370364735168,-66.8527052461579
-68.1021743877781,113.063440787105,-104.273129897416,-44.9174440054796,21.2801671503016,123.331257923632,-66.776203539344
-68.2038156229531,112.98303336912,-103.958883266155,-44.8087272754068,21.562315108459,123.18464284009,-66.7201319922124
-68.0746105787605,113.172145676629,-104.215199071637,-44.7362059083757,21.3557902090489,123.23166015852,-66.7917649711659
-68.0700341561744,113.128878521298,-104.141293180484,-44.9356101075533,21.5912963180367,123.157447308765,-66.8945544747083
-67.9814619931692,112.93325399356,-104.115202178789,-44.9489500520907,21.4099833989244,123.393285842059,-66.8286948560604
-68.2087737359699,112.940124437166,-104.140137244591,-44.8944250490787,21.3882496291029,123.073442867913,-66.913185805753
-68.2044802115423,112.865241772542,-104.171664103611,-44.7435578181869,21.35752586137,123.179880088852,-67.0038622820868
-68.0097040232078,112.968546557498,-104.375329086739,-44.8029596577818,21.3920132124962,123.323557572677,-67.0049474038342
-68.1226286108479,112.862524743214,-104.122148621315,-44.8868902904893,21.2874350457262,123.296680285614,-66.8665885330434
-68.1570888380605,113.109902930931,-104.143683136724,-44.8300500736454,21.2193914323866,123.363764944549,-66.8693893657581
-68.3994546110276,113.028149257396,-104.352765364972,-44.9362514553059,21.2608068276553,123.249255338249,-66.9740162452271
-68.4411466383549,113.169400141437,-104.438650074662,-44.9247442268872,21.2437367037788,123.516739033858,-66.9693698410358
-68.3465044593986,112.897232659601,-104.214476684276,-44.7974846385833,21.3525467196871,123.278840497138,-66.8709400254512
-68.2034128750637,112.95941383497,-104.263965584441,-44.9340984511042,21.251639506387,123.431814137778,-67.1083689997524
-68.0328503720524,113.02942050339,-104.127833486007,-44.9766844212731,21.3166058609499,123.381139897887,-67.0409217617755
-68.1916161581602,112.865505396849,-104.574649124417,-44.867921238964,21.115910294587,123.450889193976,-66.9536202263939
-68.0867754172755,113.129914107806,-104.226433922819,-44.9270859940971,20.9553610801701,123.145580869807,-67.1159493589387
-68.3633238386185,112.923381814096,-104.216954047629,-44.7533190304695,21.1861106904001,123.202800896992,-67.0812742339614
-68.5427195532927,113.087163460505,-104.460461077149,-44.9860659811228,20.9483749262624,123.34301764763,-67.0881386217571
