pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575880.7925182,23119326.0321552,22169523.7138107,21218522.0269221,20285878.9117572,23503750.0235617,23952215.1974851
22576234.3666398,23118732.2272904,22170071.2274101,21218757.8300032,20285764.3361292,23503100.8359572,23952565.219757
22576590.7329398,23118138.2970474,22170618.9387465,21218991.4214978,20285650.0052064,23502452.252313,23952913.8281827
22576949.4246183,23117543.7268417,22171163.4958165,21219226.1853219,20285535.365527,23501804.7880559,23953265.5999532
22577306.8011346,23116949.527349,22171711.0262967,21219461.3581561,20285422.3133089,23501156.0369859,23953614.35863
22577664.6678163,23116354.3488291,22172257.0598805,21219695.2895535,20285309.836041,23500507.966955,23953963.280768
22578019.864345,23115759.4102108,22172803.4447186,21219928.9171922,20285194.6244217,23499858.7397536,23954312.8162542
22578376.3409678,23115164.8975941,22173350.8675133,21220163.2985352,20285081.5596009,23499211.6551754,23954664.195918
22578735.616837,23114571.075064,22173897.3271344,21220399.8506273,20284969.1315807,23498562.3207398,23955012.9724961
22579090.4933346,23113975.2348136,22174441.6986291,21220638.0054519,20284854.6491041,23497914.5570142,23955365.0094884
22579449.7277839,23113381.0895098,22174990.3667437,21220870.7456812,20284741.6264632,23497265.3960751,23955715.150506
22579806.8395997,23112787.2835573,22175537.3265261,21221105.3966667,20284628.0471753,23496617.4265225,23956063.30973
22580162.3606386,23112192.8939137,22176083.2272592,21221342.1170924,20284515.2589783,23495970.0425368,23956416.5843719
22580521.4514281,23111597.7257688,22176631.9019342,21221577.4865606,20284403.1757244,23495321.0270422,23956768.0917934
22580879.4133267,23111003.7212056,22177178.9656777,21221812.897923,20284290.725064,23494671.2843294,23957117.124544
22581237.7290048,23110411.4134968,22177726.355858,21222047.2111652,20284177.0489955,23494026.373491,23957469.5461312
22581597.4658397,23109815.9178399,22178271.5304866,21222283.9546457,20284065.0580576,23493376.990041,23957819.07883
22581952.5036438,23109223.0823872,22178819.4025037,21222518.938282,20283952.6364257,23492727.5868274,23958169.8676378
22582311.7264538,23108629.3339167,22179368.2872359,21222752.7376098,20283840.0906495,23492078.6220192,23958522.6021336
