pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575877.2072739,23119327.2716963,22169524.8186584,21218519.8362599,20285877.7541871,23503749.446504,23952211.679419
22576235.2151566,23118732.9929999,22170073.5510611,21218756.4891258,20285762.9932808,23503102.4319056,23952564.8158215
22576591.6998742,23118139.6570052,22170617.561631,21218988.3491247,20285649.7956143,23502452.4370535,23952915.4889522
22576948.1228789,23117544.7798133,22171162.3742409,21219224.5301577,20285535.8125419,23501803.1417554,23953263.1689059
22577304.230792,23116947.8406247,22171711.3538574,21219459.4616553,20285422.2163642,23501157.8282382,23953612.4599493
22577661.7196893,23116355.2974784,22172258.8070334,21219695.7602867,20285309.4994377,23500506.9415815,23953962.5110334
22578019.776199,23115762.3141879,22172804.5978965,21219930.2389316,20285195.4406403,23499859.6831541,23954314.5385356
22578376.585151,23115164.1137641,22173350.4002682,21220166.0051694,20285081.2304525,23499207.0026083,23954664.5614876
22578734.1861232,23114572.4420717,22173897.2273914,21220402.0191218,20284966.5713157,23498564.4518176,23955016.3829427
22579090.8789714,23113975.6399192,22174444.3119393,21220635.7253964,20284854.2775444,23497914.0363397,23955362.7889808
22579449.2907298,23113382.4151729,22174990.0930293,21220871.2584268,20284741.0246829,23497265.259249,23955714.6416779
22579805.8199804,23112788.4407956,22175535.8595395,21221106.6136172,20284627.7826469,23496618.5955762,23956062.3034723
22580163.2543686,23112192.7376141,22176084.5409886,21221342.7274459,20284516.6463033,23495969.1816527,23956413.110507
22580522.2063044,23111598.7038765,22176632.0111473,21221577.379714,20284404.0811948,23495319.7972114,23956765.7255146
22580879.3603282,23111004.4401319,22177178.2583512,21221814.1971969,20284290.7044616,23494673.3702409,23957120.2033965
22581239.2966773,23110411.9637563,22177725.0290832,21222048.0773859,20284178.5390562,23494022.3859085,23957466.4886185
22581596.3308342,23109815.1319206,22178272.2174096,21222282.9362265,20284063.9483956,23493376.3737483,23957817.9133065
22581952.3214609,23109222.7509571,22178818.503073,21222518.7872343,20283952.9803184,23492730.7144277,23958170.5511189
22582311.3699157,23108629.2212483,22179368.2338617,21222754.1523266,20283840.5637047,23492079.0358019,23958522.8142203
22582668.4589563,23108034.9297326,22179916.739848,21222989.514414,20283726.2900642,23491433.5647007,23958872.9724734
22583026.4704283,23107440.3671496,22180464.1843768,21223225.4395605,20283615.497438,23490786.1968381,23959222.669606
22583386.2824288,23106844.3506726,22181010.7232735,21223461.8845825,20283502.6562516,23490137.5786803,23959575.3355518
22583744.5480235,23106251.1126188,22181557.5618148,21223696.4238169,20283392.0760792,23489490.1569796,23959928.498752
22584102.9658437,23105658.6861313,22182106.0477724,21223933.0941924,20283278.6678105,23488838.2125083,23960278.862004
22584462.0508842,23105063.8051326,22182652.631496,21224167.1660287,20283168.7658411,23488189.9704409,23960633.5755873
22584818.7902186,23104469.9784172,22183201.3868225,21224405.7531138,20283057.385226,23487545.2030903,23960984.5532515
22585178.4353089,23103878.3980472,22183749.8171881,21224640.5118577,20282946.0518755,23486895.9940121,23961336.1451648
22585540.4978024,23103283.0988953,22184298.993275,21224876.823511,20282833.7010966,23486247.6076385,23961689.7062881
22585897.360939,23102690.8953528,22184843.9967901,21225112.5666917,20282720.0844129,23485601.1701834,23962041.9246665
22586256.2957726,23102095.7020977,22185393.2815549,21225347.7978609,20282612.8326445,23484951.3709595,23962392.3195193
22586616.6759768,23101503.3468277,22185942.4601665,21225582.0004938,20282499.0534996,23484302.4961719,23962744.4303035
22586975.0795519,23100907.0675901,22186490.4193171,21225820.2269738,20282387.9515296,23483655.3273414,23963098.7362977
22587334.5191392,23100314.9780809,22187039.0913966,21226055.7024188,20282277.9337153,23483009.5577567,23963448.051778
22587691.7346052,23099721.8345364,22187588.2920254,21226290.951428,20282166.1020643,23482360.2835464,23963803.2374712
22588051.9257325,23099129.832682,22188135.6174208,21226528.4020122,20282056.8859924,23481712.6179599,23964154.4083985
22588411.8817647,23098534.5269653,22188682.503402,21226764.8473244,20281944.0223177,23481062.127124,23964509.4724522
22588771.730982,23097944.1108509,22189232.8548642,21226999.3529715,20281835.4947939,23480419.360947,23964858.2436666
22589134.2460013,23097348.9523818,22189781.7406019,21227236.7276876,20281722.7969032,23479768.1140235,23965215.9669708
22589489.7442106,23096756.2775986,22190333.0671059,21227473.8149414,20281615.6369659,23479122.4404815,23965566.8525389
22589852.0280995,23096161.9164382,22190879.8118032,21227708.8116555,20281505.1487418,23478475.05119,23965920.2724459
22590210.9361751,23095569.0641679,22191428.5308549,21227948.386357,20281393.8206262,23477825.5889964,23966275.8925912
22590571.1467641,23094976.7273908,22191977.6072162,21228182.8807166,20281284.435295,23477175.8506808,23966629.4908765
22590931.6442464,23094382.7752134,22192525.8842056,21228420.9771017,20281173.3218829,23476533.0731857,23966981.355339
22591289.5358387,23093789.3859255,22193074.8769778,21228655.7291158,20281063.5812626,23475882.1121547,23967335.7287573
22591653.4173712,23093196.8214744,22193625.9487557,21228894.2113853,20280953.7083697,23475234.3155926,23967689.8755773
22592012.9872177,23092602.7653357,22194173.5436756,21229130.0268231,20280846.7585673,23474586.2571407,23968046.9355028
22592374.6959972,23092008.9540868,22194722.5356505,21229366.5979609,20280733.2734762,23473940.7774539,23968398.7540818
22592735.2039898,23091418.8378012,22195273.3608449,21229603.9033819,20280625.4109765,23473292.098096,23968751.5548284
22593094.9565838,23090824.2140171,22195820.5630132,21229838.1654571,20280515.7489567,23472645.5943713,23969106.0766537
22593455.5228741,23090233.1661096,22196371.770932,21230075.4785561,20280405.7810442,23471999.6075775,23969460.30168
22593816.0489481,23089638.804775,22196920.744207,21230312.3370579,20280298.0364718,23471351.7421871,23969814.5938905
22594177.8896527,23089046.1111525,22197471.4082879,21230550.0272885,20280187.9966262,23470701.4527825,23970171.3447235
22594538.0634779,23088456.2815333,22198019.8738471,21230786.0783357,20280079.159388,23470053.2938177,23970524.5298129
22594899.1738287,23087861.2214896,22198568.7449063,21231021.9854644,20279972.8727259,23469407.4739066,23970880.7229832
22595259.7281722,23087268.6348691,22199118.9863507,21231259.8873497,20279862.2192237,23468761.6812468,23971233.6697934
22595620.76946,23086675.8705844,22199669.8523037,21231497.6453105,20279753.5138817,23468112.5325557,23971588.3118507
22595982.7400785,23086085.7718133,22200223.1182103,21231735.7675814,20279643.9447771,23467465.3793438,23971943.8107709
22596342.2869061,23085492.2339739,22200769.5200814,21231971.0451212,20279537.0350249,23466817.411363,23972300.2264214
22596704.5995612,23084899.2447862,22201319.3261638,21232208.329406,20279430.02101,23466171.0870682,23972656.5198553
22597067.4744603,23084306.2081208,22201870.4729991,21232445.2824164,20279321.0989404,23465521.0851013,23973009.7434618
22597430.1884387,23083715.206773,22202419.5951656,21232683.1480577,20279208.930453,23464876.7339981,23973365.1948745
22597789.3975146,23083121.8446378,22202970.47906,21232918.2890505,20279103.9708505,23464229.4383457,23973722.1887731
22598152.7810287,23082526.7132751,22203523.5855831,21233157.7718066,20278994.8767206,23463582.4380633,23974077.7596373
22598515.7869128,23081935.5773334,22204071.5586148,21233393.6803132,20278889.2740216,23462934.5366362,23974431.4220863
22598877.8866124,23081344.1777908,22204623.4773021,21233632.0021949,20278781.7850916,23462286.7082591,23974788.3036399
22599241.1362679,23080752.6539787,22205174.1195017,21233867.6511431,20278673.804691,23461639.431361,23975144.8618563
22599602.6619525,23080159.503208,22205723.1940776,21234106.8051216,20278565.2676901,23460991.9165083,23975502.9970828
22599964.0192522,23079568.6717792,22206273.912112,21234342.5986692,20278457.2845632,23460347.5565696,23975857.177887
22600328.8480649,23078975.768595,22206825.7829834,21234582.7378088,20278350.3803378,23459699.4093245,23976210.5276268
22600688.4666368,23078384.0766475,22207376.1996479,21234819.4068721,20278244.4068706,23459050.3524878,23976566.6155163
22601054.7030861,23077789.5954904,22207928.7876551,21235057.1892804,20278137.5742312,23458404.7314967,23976925.5876588
22601414.0615982,23077199.772808,22208479.4633035,21235295.1160289,20278030.6257763,23457756.9020514,23977284.6889639
22601779.5686051,23076605.1350186,22209029.2712079,21235532.9887433,20277924.0527508,23457111.9188032,23977641.4988684
22602141.1452998,23076015.2205143,22209580.5749273,21235768.8786105,20277814.4563981,23456463.3327623,23977997.0223724
22602504.3164752,23075425.2010514,22210132.2214571,21236009.7535935,20277710.9539529,23455815.8889341,23978350.7110631
22602864.2246225,23074831.3979195,22210682.7955649,21236246.2996845,20277602.7665866,23455168.8806925,23978708.2671752
22603226.7142635,23074238.9925792,22211234.0248022,21236483.9717367,20277495.9682336,23454523.298365,23979066.0668686
22603590.7235276,23073647.0422589,22211785.257989,21236719.3395789,20277389.8659122,23453874.5526338,23979426.7482112
22603956.0845672,23073057.282534,22212336.6381705,21236958.4534982,20277283.3751404,23453228.9994032,23979784.0507722
22604318.5659725,23072462.8099445,22212889.8257977,21237198.3193143,20277178.3571017,23452582.8410839,23980140.3512449
22604682.6765481,23071873.9562241,22213439.0826785,21237433.6969615,20277070.5390764,23451936.8485369,23980496.0113172
22605043.1360686,23071281.5454398,22213992.2984027,21237673.4213627,20276964.5107048,23451288.9715298,23980852.3286483
22605410.9673748,23070690.7925321,22214544.5520581,21237912.6424001,20276859.2684572,23450642.2347792,23981213.4637145
22605773.2668602,23070096.7423916,22215096.7769845,21238148.3836516,20276752.9164721,23449992.848762,23981573.1744925
22606136.7265906,23069506.1373658,22215647.4501731,21238387.1093849,20276647.3870744,23449345.529933,23981927.6964434
22606499.6640179,23068915.5370451,22216198.9396602,21238625.3687682,20276540.8310033,23448698.4214372,23982286.0589203
22606865.0210161,23068325.3737627,22216750.7816054,21238862.9196827,20276435.4505183,23448053.249238,23982646.6846787
22607227.0608583,23067731.4055963,22217303.0157575,21239101.5855049,20276333.0586228,23447407.9096641,23983001.1413
22607592.8059494,23067142.2326358,22217855.9550071,21239341.0285341,20276224.2459141,23446762.884316,23983361.7541822
22607956.4897012,23066549.9695475,22218408.0756579,21239577.6245339,20276120.6888166,23446114.7137063,23983720.1425613
22608321.2177551,23065959.0063599,22218961.6440326,21239817.708381,20276013.7294554,23445465.6609084,23984075.9173869
22608685.4804854,23065369.0438926,22219511.9940142,21240055.8037795,20275911.4190095,23444821.3629583,23984436.385044
22609052.9388766,23064777.4131428,22220065.3786808,21240293.2592471,20275805.6821542,23444175.6880675,23984796.361764
22609416.5541192,23064187.5670469,22220617.2276282,21240530.9849309,20275701.8518319,23443526.1063062,23985156.1133912
22609780.6231283,23063595.0634238,22221169.6409093,21240771.8291968,20275595.2254399,23442880.5724008,23985513.8886467
22610143.0569707,23063003.1747989,22221720.5679287,21241008.9196309,20275490.0867009,23442234.9757672,23985875.233887
22610508.3197721,23062411.9765327,22222275.7664034,21241246.5793667,20275385.1860517,23441587.7545582,23986231.7291931
22610873.5348883,23061823.924165,22222830.1290233,21241484.6385955,20275283.6594311,23440942.0847915,23986591.6424345
22611239.7857436,23061232.8830905,22223381.8375954,21241723.3769954,20275177.4023924,23440295.4256414,23986950.2807765
22611603.0282283,23060641.2686008,22223934.0038546,21241963.8628055,20275074.4510825,23439649.1119633,23987310.3275392
22611969.0225833,23060046.849407,22224485.5800209,21242204.7229786,20274969.0734772,23439002.9581979,23987672.0285112
22612334.2940814,23059461.5858298,22225040.0581446,21242441.7427404,20274865.6732144,23438354.8605368,23988029.4681475
22612700.5681035,23058868.8216024,22225593.7640844,21242680.5881541,20274762.7922483,23437709.2525375,23988391.5698161
22613064.5325581,23058277.9409511,22226145.282424,21242919.4010177,20274656.7785862,23437062.9455509,23988751.4672929
22613432.0515949,23057685.6325426,22226699.5910695,21243159.4207061,20274553.8154101,23436416.6278193,23989109.4131554
22613798.7540944,23057099.7716899,22227251.6424617,21243396.1631948,20274449.4841742,23435770.5994509,23989470.5232401
22614162.0275704,23056504.5016095,22227805.6657423,21243636.754411,20274347.4098174,23435124.760028,23989827.394642
22614527.9430975,23055914.6671014,22228361.0045397,21243874.604544,20274246.5525314,23434475.6362015,23990188.8835824
22614892.7615369,23055326.3113074,22228913.7218693,21244115.9520971,20274140.0996277,23433831.1627268,23990546.8220083
22615259.1790382,23054732.4638933,22229465.8049533,21244352.5665259,20274036.6961485,23433185.5295564,23990910.3274408
