carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8529788,23119327.385889,22169525.3628831,21218521.0181695,20285878.0277306,23503749.7381599,23952214.8764243
22576235.4901201,23118732.6341748,22170071.6025398,21218755.8852281,20285763.9185502,23503101.2440857,23952564.3102402
22576592.2119586,23118137.9759739,22170617.9455732,21218990.7248032,20285649.9828064,23502452.7951836,23952913.9233209
22576949.0467836,23117543.3168468,22171164.3107135,21219225.6901633,20285536.0839093,23501804.3138394,23953263.6359978
22577305.8995341,23116948.7402199,22171710.7188523,21219460.6864487,20285422.3421408,23501155.9173521,23953613.5272453
22577662.8964891,23116354.1611614,22172257.2402572,21219695.7074453,20285308.6739238,23500507.5513577,23953963.3979776
22578019.9675165,23115759.6453052,22172803.8270957,21219930.7691219,20285195.0884843,23499859.1893637,23954313.4629299
22578377.0600786,23115165.1653402,22173350.4400509,21220165.8775071,20285081.6419037,23499210.8443351,23954663.6013694
22578734.2904353,23114570.6939671,22173897.2131737,21220400.9981301,20284968.274932,23498562.4958554,23955013.7771516
22579091.6423852,23113976.2970012,22174443.9857225,21220636.1860166,20284855.0165885,23497914.1573023,23955364.1429996
22579449.0179456,23113381.9168597,22174990.8120301,21220871.3757509,20284741.8619314,23497265.8448422,23955714.5647475
22579806.5402296,23112787.5680658,22175537.7689522,21221106.6494505,20284628.7721758,23496617.6372214,23956065.099497
22580164.1417209,23112193.3241916,22176084.7399919,21221341.9696076,20284515.8301698,23495969.3020624,23956415.7708593
22580521.7856758,23111599.0651079,22176631.8049382,21221577.294646,20284402.9121363,23495321.0812955,23956766.4925957
22580879.5363094,23111004.8606957,22177178.9221838,21221812.6495304,20284290.180584,23494672.8728135,23957117.3187403
22581237.3670188,23110410.6651756,22177726.1310266,21222048.0949231,20284177.5481287,23494024.6227716,23957468.2342858
22581595.3472895,23109816.4952131,22178273.3987537,21222283.5527085,20284064.9563246,23493376.5103703,23957819.3300903
22581953.3386437,23109222.4191889,22178820.7354914,21222519.0241391,20283952.5066863,23492728.328697,23958170.4551592
22582311.4266707,23108628.4138426,22179368.1104343,21222754.5301322,20283840.1502859,23492080.1793134,23958521.6963198
22582669.6311332,23108034.3667879,22179915.6227604,21222990.1287,20283727.9219493,23491432.0740759,23958873.0611375
22583027.9379403,23107440.3408174,22180463.1408458,21223225.7436707,20283615.7462435,23490783.9328194,23959224.5270953
22583386.260598,23106846.4578496,22181010.7156999,21223461.4212804,20283503.7119063,23490135.8650164,23959576.0125405
22583744.7023843,23106252.5408687,22181558.4214706,21223697.0735039,20283391.7269901,23489487.7882593,23959927.6829745
22584103.3039356,23105658.6775395,22182106.144357,21223932.8267817,20283279.8672694,23488839.7307413,23960279.4582693
22584461.8733009,23105064.8856176,22182653.9675164,21224168.5961662,20283168.136841,23488191.7059848,23960631.3033326
22584820.6449022,23104471.0429464,22183201.8823566,21224404.4293621,20283056.4840156,23487543.7474162,23960983.2981209
22585179.3737878,23103877.3253551,22183749.7921118,21224640.266814,20282944.9551517,23486895.7785597,23961335.3839311
22585538.2905508,23103283.5609377,22184297.8368278,21224876.1189049,20282833.4635283,23486247.7856465,23961687.4817815
22585897.2752118,23102689.9801449,22184845.9050905,21225112.0639647,20282722.122994,23485599.8416271,23962039.7685882
22586256.2977145,23102096.3128928,22185394.0409206,21225348.0558124,20282610.8759451,23484951.9162579,23962392.090708
22586615.4318284,23101502.7315274,22185942.2841683,21225584.0347786,20282499.7412425,23484304.0158004,23962744.6576416
22586974.6919468,23100909.1732695,22186490.5845133,21225820.1213754,20282388.7188103,23483656.1755538,23963097.0997888
22587334.0254736,23100315.6917531,22187038.9747037,21226056.2019048,20282277.7708384,23483008.2730732,23963449.8623111
22587693.3837463,23099722.1580645,22187587.3863939,21226292.2883047,20282166.8324831,23482360.4444084,23963802.5800355
22588052.8511889,23099128.7333936,22188135.8431016,21226528.4651946,20282056.1532752,23481712.6369672,23964155.5118762
22588412.4264761,23098535.3880299,22188684.4455454,21226764.6567595,20281945.5146597,23481064.7396274,23964508.4942837
22588772.1098619,23097942.0107926,22189233.0744905,21227000.9339448,20281834.9516473,23480417.0589613,23964861.527559
22589131.8527976,23097348.6932225,22189781.7760049,21227237.1928543,20281724.5724079,23479769.2378944,23965214.6818015
22589491.7196778,23096755.4243838,22190330.485536,21227473.5206249,20281614.1676033,23479121.5176015,23965567.9783871
22589851.6543204,23096162.1920041,22190879.366317,21227709.8880001,20281503.9314646,23478473.7736809,23965921.3398283
22590211.6273164,23095569.0004079,22191428.2428592,21227946.2996622,20281393.8038382,23477826.0807705,23966274.8714183
22590571.6977262,23094975.8275702,22191977.2177609,21228182.7469394,20281283.7582641,23477178.4368404,23966628.4223921
22590931.9227641,23094382.700074,22192526.2898271,21228419.1544736,20281173.7819659,23476530.8008024,23966982.0851914
22591292.1123283,23093789.6499941,22193075.3785204,21228655.7166626,20281064.0029833,23475883.1571725,23967335.8966003
22591652.4792544,23093196.5809849,22193624.5974194,21228892.3101558,20280954.2494485,23475235.412446,23967689.8508558
22592012.8952319,23092603.5956963,22194173.8316716,21229128.905919,20280844.6439547,23474587.8884604,23968043.7718436
22592373.4956142,23092010.7015948,22194723.1293641,21229365.5107161,20280735.1174074,23473940.2993812,23968397.8824309
22592734.0755313,23091417.7015376,22195272.5034156,21229602.1987919,20280625.5975932,23473292.7170617,23968752.0238298
22593094.7512825,23090824.8208099,22195821.9725307,21229838.9599993,20280516.2975026,23472645.2547319,23969106.3343012
