carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8674305,23119327.3309334,22169525.3814027,21218520.9714481,20285878.0332063,23503749.6983276,23952214.8200947
22576235.4899488,23118732.6164197,22170071.6151818,21218755.8339729,20285763.9593837,23503101.2207109,23952564.3357475
22576592.2035466,23118137.9347944,22170617.9146624,21218990.7337253,20285649.987397,23502452.7678959,23952913.9518564
22576949.0037375,23117543.2918543,22171164.2847307,21219225.6716161,20285536.115913,23501804.3361842,23953263.6728297
22577305.8885935,23116948.6953218,22171710.7230066,21219460.6522251,20285422.3502352,23501155.9202317,23953613.4927813
22577662.8652333,23116354.13621,22172257.227908,21219695.6728042,20285308.6801284,23500507.5263126,23953963.415438
22578019.9305126,23115759.6109385,22172803.8107134,21219930.7312902,20285195.1128031,23499859.1516097,23954313.4445489
22578377.0822004,23115165.1280737,22173350.4603864,21220165.8263594,20285081.6446746,23499210.7951465,23954663.5776462
22578734.3207274,23114570.6800271,22173897.1783548,21220400.9619036,20284968.2768393,23498562.4588587,23955013.8080818
22579091.6453297,23113976.272,22174443.9634272,21220636.145301,20284855.0105178,23497914.1393208,23955364.1357866
22579449.0601133,23113381.9042909,22174990.8216927,21220871.3619606,20284741.8479173,23497265.8419681,23955714.5694406
22579806.5548939,23112787.5734701,22175537.745302,21221106.6192912,20284628.7825251,23496617.5636361,23956065.1042834
22580164.1401918,23112193.2832083,22176084.7381485,21221341.9212266,20284515.8242814,23495969.3069829,23956415.7405662
22580521.810395,23111599.0359411,22176631.7990995,21221577.2607186,20284402.9596475,23495321.0694261,23956766.4794753
22580879.5628909,23111004.8179032,22177178.9231732,21221812.6325923,20284290.1932393,23494672.8546653,23957117.3161414
22581237.4035288,23110410.6418035,22177726.1184079,21222048.0460548,20284177.5336842,23494024.6536481,23957468.2526826
22581595.3332699,23109816.5055117,22178273.3849708,21222283.5002407,20284064.9779147,23493376.4755706,23957819.297259
22581953.3521436,23109222.4083099,22178820.7139518,21222518.9904417,20283952.5198836,23492728.313975,23958170.440271
22582311.4593303,23108628.3540035,22179368.1150566,21222754.5240196,20283840.1631142,23492080.171355,23958521.6856951
22582669.6503107,23108034.3367497,22179915.5873101,21222990.0964615,20283727.9023019,23491432.0567375,23958873.0343097
22583027.929964,23107440.3547933,22180463.127759,21223225.7133625,20283615.7468862,23490783.9548025,23959224.4876117
22583386.2925832,23106846.4149232,22181010.7311175,21223461.363828,20283503.6950909,23490135.8658996,23959576.0411864
22583744.744897,23106252.5130966,22181558.4034008,21223697.0530907,20283391.7394731,23489487.8051902,23959927.6956765
22584103.2819776,23105658.6525616,22182106.1451199,21223932.7803981,20283279.88831,23488839.7609062,23960279.4440793
22584461.9020123,23105064.8328629,22182653.9605177,21224168.5503739,20283168.137638,23488191.731966,23960631.3032717
22584820.6099038,23104471.0490815,22183201.8404251,21224404.3586259,20283056.4866286,23487543.7309638,23960983.2630118
22585179.4033353,23103877.3031929,22183749.7928346,21224640.2045159,20282944.9355865,23486895.7448633,23961335.3231025
22585538.2872263,23103283.5974433,22184297.8111745,21224876.0956069,20282833.482685,23486247.7873746,23961687.4853598
22585897.2563719,23102689.9241105,22184845.8985245,21225112.0236105,20282722.1321521,23485599.8473063,23962039.7447997
22586256.312747,23102096.2919903,22185394.0557789,21225347.988611,20282610.8871007,23484951.9292437,23962392.1138644
22586615.4533011,23101502.7041474,22185942.2776999,21225583.9970886,20282499.7409709,23484304.0283412,23962744.5777487
22586974.6828659,23100909.1548695,22186490.5675017,21225820.0438989,20282388.692958,23483656.1477715,23963097.139734
22587334.003348,23100315.6465889,22187038.9219705,21226056.1298023,20282277.7481239,23483008.2896911,23963449.8121662
22587693.4077581,23099722.1741566,22187587.3562586,21226292.2558243,20282166.9056645,23482360.4467364,23963802.5818013
22588052.8984373,23099128.7451193,22188135.8578438,21226528.422326,20282056.1640256,23481712.623796,23964155.4557964
22588412.4716333,23098535.3481165,22188684.4236171,21226764.6245657,20281945.5192758,23481064.8253339,23964508.4329088
22588772.1352519,23097941.9964061,22189233.0602694,21227000.8696758,20281834.9788099,23480417.0470215,23964861.5104677
22589131.8878054,23097348.6843426,22189781.7610394,21227237.1553358,20281724.5364183,23479769.2822646,23965214.6885489
22589491.7209153,23096755.4089262,22190330.5314652,21227473.4823739,20281614.1942036,23479121.5380881,23965567.9691938
22589851.6383271,23096162.174099,22190879.3700423,21227709.8476126,20281503.9520286,23478473.8144707,23965921.3478311
22590211.6443003,23095568.977253,22191428.2807195,21227946.2506706,20281393.8128384,23477826.1107754,23966274.8292453
22590571.7341526,23094975.8176107,22191977.2542334,21228182.6927427,20281283.7741107,23477178.4308468,23966628.4150934
22590931.9122415,23094382.701913,22192526.2980746,21228419.1772808,20281173.8352067,23476530.7661487,23966982.102572
22591292.1798239,23093789.6277589,22193075.4088279,21228655.6950042,20281063.9987842,23475883.118061,23967335.8845547
22591652.5288587,23093196.5943516,22193624.584927,21228892.2486137,20280954.2645174,23475235.4900763,23967689.7707756
22592012.9676912,23092603.5921565,22194173.8349749,21229128.849759,20280844.6300476,23474587.8858468,23968043.7589709
22592373.4940956,23092010.6308694,22194723.1511374,21229365.4875177,20280735.0931985,23473940.3027718,23968397.852588
22592734.1000542,23091417.7088525,22195272.5320761,21229602.1680911,20280625.6586996,23473292.7435726,23968752.0426634
22593094.7968175,23090824.8293202,22195821.9866935,21229838.8849835,20280516.3236836,23472645.2034833,23969106.335548
22593455.5766236,23090231.9840277,22196371.508373,21230075.6417316,20280407.096484,23471997.6876739,23969460.72277
22593816.4505544,23089639.185861,22196921.0990533,21230312.4345548,20280297.9600282,23471350.1908615,23969815.2151446
22594177.4062318,23089046.4241445,22197470.7586138,21230549.2680471,20280188.9260928,23470702.7165933,23970169.8124486
22594538.4459148,23088453.7042194,22198020.4847656,21230786.1463426,20280079.9985069,23470055.2557154,23970524.5123448
22594899.570637,23087861.0226391,22198570.277063,21231023.064425,20279971.1675756,23469407.8184157,23970879.3135079
22595260.7833042,23087268.371696,22199120.1381879,21231260.0187281,20279862.4385607,23468760.402401,23971234.2146272
22595622.0824079,23086675.7677063,22199670.0634808,21231497.0112256,20279753.8102184,23468113.0045436,23971589.2175374
22595983.4677662,23086083.2052211,22200220.0585133,21231734.0466045,20279645.2846881,23467465.6313523,23971944.3207095
22596344.9417461,23085490.6800703,22200770.1255298,21231971.1169661,20279536.855298,23466818.275166,23972299.5288334
22596706.5013473,23084898.2004223,22201320.2546504,21232208.2304085,20279428.5223216,23466170.9451872,23972654.8360349
22597068.1433205,23084305.7547088,22201870.4579277,21232445.3881836,20279320.2981495,23465523.6281274,23973010.2425298
22597429.873376,23083713.3473004,22202420.7282326,21232682.5829701,20279212.179693,23464876.3376238,23973365.7490985
