pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575898.0729579,23119402.8418195,22169467.9372657,21218528.744655,20285887.4798736,23503682.1861913,23952228.315764
22576254.7837725,23118808.7166961,22170014.1017705,21218764.0823762,20285774.4346777,23503033.7037715,23952577.7280909
22576611.8931768,23118214.4701464,22170561.0449504,21218997.6140653,20285661.7609428,23502386.08156,23952928.2245828
22576967.562662,23117619.0432998,22171104.0849249,21219232.9678914,20285546.4713797,23501736.3192433,23953279.4912285
22577324.1662221,23117024.9307494,22171652.3767866,21219467.7813589,20285432.1096525,23501090.1759716,23953628.7099252
22577682.7887273,23116429.2940787,22172199.5196749,21219702.8177438,20285318.540391,23500440.9266115,23953978.3863468
22578039.0178041,23115836.2995722,22172744.7525923,21219937.4565454,20285207.058693,23499792.0893853,23954329.4093776
22578396.8193236,23115240.2625276,22173293.8704243,21220174.1923832,20285092.6920554,23499143.4762481,23954677.0292945
22578754.8071669,23114647.276099,22173838.3670567,21220410.1542269,20284981.3004751,23498494.2397881,23955027.6901415
22579110.1955438,23114053.2487508,22174387.415213,21220643.208297,20284866.0495292,23497846.9839698,23955378.1082658
22579468.0040578,23113458.4620732,22174934.1875352,21220877.6517451,20284753.6213741,23497200.5533925,23955730.7919531
22579826.0470661,23112863.9767587,22175480.5127911,21221113.362839,20284638.3055312,23496551.0578661,23956079.4629546
22580184.2501752,23112268.7973627,22176025.814346,21221348.2817692,20284526.9959748,23495901.3704277,23956430.4644987
22580540.051741,23111675.6485313,22176573.1447666,21221584.6170127,20284413.3119518,23495252.8738311,23956780.7415073
22580897.778101,23111081.8558625,22177119.6177306,21221818.2570973,20284301.3757968,23494605.4612667,23957131.3415197
22581255.875345,23110486.3245991,22177666.4408679,21222055.3881132,20284188.9666626,23493957.689626,23957483.9367783
22581614.6851695,23109892.1683442,22178215.0310644,21222289.1474447,20284075.2047037,23493307.9782927,23957833.9075719
22581972.8122693,23109299.1084336,22178761.9205292,21222526.4245848,20283963.769089,23492661.6503603,23958186.4178215
22582330.5881577,23108704.463961,22179309.8189829,21222760.1042821,20283852.9854907,23492011.8012192,23958537.2346344
22582687.8731569,23108110.2254265,22179857.0787866,21222996.9259768,20283738.5710362,23491363.6470109,23958888.4732671
22583048.011178,23107516.5883686,22180404.9708319,21223232.4059189,20283627.1173974,23490716.8973983,23959239.539326
22583406.3469106,23106923.3895189,22180953.6459588,21223468.7409692,20283514.202846,23490067.4947781,23959590.489345
22583764.0053887,23106328.1715019,22181499.3202973,21223704.2488307,20283402.8039109,23489420.1132748,23959944.1239862
22584123.1889985,23105733.7169915,22182049.241059,21223940.4657293,20283292.655284,23488770.7085121,23960294.6796111
22584480.2986819,23105139.8712273,22182595.5120377,21224175.5247846,20283179.8505405,23488123.3687531,23960648.5936647
22584840.0556921,23104548.1570704,22183143.5199531,21224412.2400148,20283067.3531214,23487477.9040417,23960997.8694977
22585198.4593206,23103952.7549475,22183691.6073608,21224646.4013066,20282957.6122861,23486829.7028602,23961350.3364662
22585556.3033707,23103359.6640527,22184239.2348853,21224883.3040995,20282843.8593343,23486180.4545462,23961703.1002845
22585915.5213828,23102763.8236398,22184785.5787957,21225119.9283393,20282733.0467685,23485532.6006468,23962054.6633441
22586275.1772712,23102171.6589405,22185336.9911718,21225354.1400039,20282621.8765567,23484884.5280123,23962407.4006705
22586634.5613833,23101578.5743089,22185884.0266459,21225590.8817332,20282511.2385955,23484238.0147004,23962758.5466526
22586993.0986329,23100985.1644859,22186432.7717409,21225825.9208769,20282400.0168569,23483589.7105554,23963113.3752871
22587351.1456723,23100389.7639658,22186982.3243613,21226064.0015974,20282289.5858541,23482941.2395012,23963463.7736217
22587711.0348582,23099799.1637466,22187527.4439737,21226298.9601664,20282176.7067203,23482292.3390733,23963816.09
