pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575878.5113971,23119327.8091493,22169525.2729687,21218520.3535033,20285877.6055841,23503751.1163197,23952215.7015168
22576235.1553625,23118732.9355363,22170071.3798646,21218755.1480658,20285763.3694362,23503102.3886205,23952565.0515568
22576592.1881887,23118138.1188938,22170617.7807489,21218989.9819824,20285649.3896126,23502453.9241646,23952914.3942638
22576949.2748465,23117543.3697945,22171164.260914,21219224.9615301,20285535.5319301,23501805.229154,23953264.1540409
22577305.9432564,23116948.874025,22171710.5301528,21219459.8074963,20285421.7205029,23501156.5444053,23953613.9437255
22577662.8352556,23116354.2293369,22172257.1887995,21219694.9438892,20285307.9164218,23500508.1376183,23953963.6909391
22578020.0160664,23115759.598629,22172803.8253031,21219930.3054647,20285194.3011336,23499859.8861894,23954313.6468585
22578377.2087606,23115165.2841424,22173350.5143919,21220165.5666105,20285080.8233787,23499211.5183196,23954663.4833175
22578734.6171853,23114570.746674,22173897.3220216,21220400.5828436,20284967.4630566,23498563.2764233,23955013.837194
22579091.7892459,23113976.3468868,22174444.2841856,21220635.9102975,20284854.1238367,23497914.7630593,23955364.1221254
22579449.0510349,23113381.9426237,22174991.0659493,21220871.2261966,20284740.9681977,23497266.3839251,23955714.497291
22579806.5757932,23112787.4407797,22175538.1780045,21221106.4227697,20284627.8726202,23496618.2122324,23956065.1453255
22580164.0409129,23112193.1688667,22176085.2891992,21221341.5168448,20284514.9524745,23495970.0761091,23956415.9731609
22580521.6126908,23111598.8891635,22176632.3466103,21221576.7149899,20284402.1017262,23495321.8940391,23956766.8575149
22580879.3035629,23111004.738757,22177179.3969151,21221812.290974,20284289.2091138,23494673.5800044,23957117.5340391
22581237.170167,23110410.4986692,22177726.4218173,21222047.9985122,20284176.6410628,23494025.3971021,23957468.4986333
22581595.3049656,23109816.6339931,22178273.5957177,21222283.4567652,20284063.8384618,23493377.3459068,23957819.610806
22581953.0452027,23109222.6381758,22178820.8587179,21222518.9755606,20283951.4765372,23492729.0125808,23958170.5072546
22582311.2251828,23108628.4837147,22179368.3358001,21222754.5725901,20283839.0932312,23492080.8679257,23958521.9680975
22582669.3336706,23108034.339253,22179915.8232885,21222990.4198512,20283726.7486705,23491432.7619718,23958873.3109849
22583027.2887604,23107440.5979511,22180463.2535753,21223225.8873764,20283614.382512,23490784.6197659,23959225.0406217
