pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575898.6740695,23119404.7429945,22169466.2753548,21218529.1726155,20285890.4800659,23503681.7324657,23952231.0586785
22576254.3773655,23118809.9449658,22170013.8047149,21218763.3894523,20285775.3156085,23503032.482684,23952578.5238402
22576611.5267944,23118214.3828263,22170559.5569431,21218996.8453582,20285660.3261769,23502387.0047868,23952925.6485545
22576968.3221454,23117617.9736499,22171104.0567815,21219232.3680202,20285548.2999978,23501736.7693932,23953279.0125027
22577326.5177565,23117024.4647768,22171651.0882907,21219471.42623,20285431.8628345,23501088.4080928,23953627.1795296
22577679.9618824,23116430.4798626,22172199.8996213,21219701.5422171,20285320.0537716,23500440.4632782,23953976.8734874
22578039.1740709,23115835.1177338,22172745.3219347,21219938.3476637,20285207.4610521,23499791.5871443,23954326.2946805
22578396.8356709,23115239.908518,22173292.37154,21220173.5856098,20285094.3728315,23499144.7585373,23954678.2783764
22578753.2233591,23114645.4589207,22173838.913066,21220408.242743,20284980.8593093,23498494.9060766,23955028.1113652
22579112.1496447,23114052.7263637,22174386.8497162,21220643.9470711,20284865.3556251,23497846.9137959,23955376.0118228
22579467.002993,23113457.5752647,22174932.0170731,21220877.4419709,20284753.5706246,23497198.1017943,23955729.3759138
22579825.8901537,23112865.2941189,22175479.1550981,21221113.4680886,20284640.7172627,23496551.3704515,23956080.3898356
22580184.450865,23112267.8823544,22176028.3883443,21221350.1423721,20284524.6930879,23495905.0351634,23956431.0791982
22580538.4112367,23111673.6548063,22176573.4971512,21221583.1773681,20284414.3290937,23495252.8733865,23956781.0480332
22580898.3387816,23111082.3331504,22177120.732817,21221820.4249785,20284301.1737137,23494605.7137215,23957131.6053931
22581255.5072217,23110486.7262022,22177667.9808604,21222053.5540598,20284189.4571753,23493956.6556423,23957482.7860879
22581615.4095898,23109893.9770033,22178215.0281938,21222290.0509693,20284076.1529798,23493307.5047892,23957831.8709334
22581971.7006945,23109297.7210905,22178762.2008775,21222526.2684501,20283963.2764843,23492660.7565037,23958188.1439033
