pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575897.144552,23119403.4054701,22169469.7680887,21218528.3354434,20285888.7572474,23503682.8010624,23952229.9242533
22576253.2266217,23118808.6945319,22170013.6267979,21218762.5434101,20285773.9289049,23503033.9528285,23952578.9569084
22576611.890276,23118213.8345983,22170559.5911606,21218998.5664855,20285661.6958345,23502385.0280711,23952929.3503883
22576968.7029071,23117620.6815377,22171106.3376382,21219233.1787966,20285547.8920802,23501736.9182953,23953278.0251056
22577325.4024456,23117024.8141949,22171652.3280183,21219467.632005,20285433.6278842,23501089.6855188,23953628.7790588
22577682.2148045,23116432.7486611,22172198.501769,21219701.9716422,20285318.2454724,23500440.9106674,23953977.7858462
22578038.0586709,23115836.0898126,22172745.3305154,21219937.9817925,20285205.6276728,23499789.8078953,23954327.7000596
22578395.8024429,23115241.8816174,22173291.4341941,21220171.9370255,20285092.8230273,23499142.7602023,23954677.7287538
22578753.788212,23114647.6391533,22173839.1383621,21220410.3800212,20284979.8899735,23498497.1517887,23955029.0902827
22579109.7194624,23114051.7787369,22174384.6645685,21220643.5575852,20284865.9635449,23497846.8575411,23955379.9859116
22579468.4230643,23113456.7889292,22174932.4027796,21220877.8438793,20284754.3318722,23497197.0194789,23955730.4186065
22579825.5407251,23112865.383104,22175479.6881233,21221114.5235532,20284640.2305974,23496551.3379355,23956078.6911819
22580185.0591889,23112269.3743842,22176025.7810879,21221349.5940064,20284526.7176501,23495902.9513408,23956428.6297652
22580541.2386708,23111675.0605581,22176573.637674,21221585.6460352,20284415.349104,23495254.6399398,23956781.3520806
22580898.2932728,23111081.678504,22177121.3287968,21221821.2185799,20284299.5384958,23494604.280206,23957131.133993
22581256.914474,23110486.4514227,22177666.0498423,21222055.7037064,20284188.4724754,23493957.6461677,23957482.8615732
22581614.9318273,23109894.7592318,22178214.9877955,21222290.8840148,20284077.0488538,23493310.0900666,23957835.152316
22581971.9794528,23109298.3567944,22178763.8469836,21222525.6378398,20283964.3831873,23492660.1307658,23958183.9413703
22582330.896709,23108704.3629827,22179311.1942785,21222762.127318,20283852.3678505,23492012.5267101,23958536.4375297
22582690.5608317,23108108.5238235,22179857.6730905,21222997.7955256,20283738.274323,23491363.9233974,23958888.8186433
22583044.3015976,23107516.5832558,22180405.9597245,21223232.2474807,20283627.395555,23490717.0929538,23959241.3754869
22583406.1474144,23106922.9905863,22180952.5539594,21223470.0522301,20283515.1635308,23490067.4021419,23959590.0777632
22583765.5655428,23106329.7658371,22181500.3334761,21223704.9097059,20283402.6718334,23489420.3523128,23959943.6580949
22584122.7809925,23105735.6275066,22182048.5642951,21223940.1156362,20283291.1535919,23488772.5946136,23960293.8928527
22584482.559141,23105140.8728609,22182597.1317309,21224175.7834242,20283179.9388004,23488122.9954467,23960645.9297576
22584839.3708288,23104546.9885406,22183143.383873,21224410.0229212,20283068.2457395,23487477.1070396,23960996.9616225
22585198.8327028,23103953.140444,22183693.6387853,21224648.0066894,20282956.4928027,23486827.9626925,23961349.2888424
22585555.5121428,23103360.6865901,22184238.4510311,21224882.8994511,20282844.8857506,23486180.1528749,23961703.8053817
22585915.679957,23102766.4075255,22184786.598933,21225120.4344426,20282733.0513489,23485530.5125612,23962052.952171
22586274.6598417,23102173.1396617,22185335.2948418,21225355.0632683,20282622.9408428,23484887.6623,23962405.0694617
22586635.6093314,23101579.2909757,22185883.1682272,21225590.1976283,20282511.5602822,23484236.1261587,23962759.646734
22586993.3765753,23100985.9675472,22186433.1139033,21225827.4200865,20282398.1740859,23483589.1672843,23963110.7242997
22587353.1206215,23100392.0043927,22186981.2066282,21226060.9262597,20282287.4052067,23482943.0488957,23963464.6346407
22587712.0609777,23099796.3865128,22187528.3589962,21226297.9423323,20282178.3225439,23482293.4302707,23963818.1304458
22588071.3288443,23099206.0239646,22188077.9117424,21226535.7241428,20282067.3904091,23481646.4705747,23964172.1613459
22588430.4846145,23098612.2467042,22188626.4848137,21226770.7125049,20281956.4050453,23480998.3125173,23964524.190733
22588790.2957647,23098016.1311664,22189174.5411831,21227007.9598187,20281846.6711681,23480348.5754507,23964876.9564828
22589151.0659408,23097423.3357543,22189725.1992782,21227245.0961117,20281736.446571,23479702.4199364,23965228.5166839
22589511.7297453,23096831.6441724,22190272.2239692,21227480.5567982,20281624.3753327,23479055.5618662,23965582.2150433
22589870.0419418,23096237.9181205,22190821.8585409,21227716.8370825,20281517.2086236,23478408.1400741,23965935.9967745
22590228.7022278,23095645.8100815,22191370.8855691,21227953.7368283,20281404.9633556,23477758.7973778,23966289.9976581
22590589.5072462,23095051.3241826,22191918.6877448,21228188.4690149,20281296.9279996,23477113.2984477,23966642.5116435
22590951.3644487,23094457.672951,22192468.5653844,21228425.6451819,20281184.9361559,23476461.8132938,23966997.2617595
22591313.4290786,23093865.3199173,22193016.4767691,21228664.4458132,20281074.9071562,23475816.2354557,23967350.4085783
22591671.7531381,23093273.3228922,22193568.0914486,21228898.3101287,20280964.5714186,23475169.7310531,23967706.320044
22592032.6810753,23092679.9777694,22194115.6362322,21229134.3677537,20280855.0669884,23474519.6293238,23968058.3509938
22592392.2258943,23092085.6223085,22194664.4934685,21229371.7248385,20280745.7999755,23473872.8559759,23968412.3054473
22592752.5864134,23091493.0957198,22195214.6547236,21229609.7176917,20280635.7306573,23473226.8333385,23968766.8285973
22593114.0015867,23090901.0879758,22195762.6244844,21229845.1116672,20280526.3843434,23472577.2404762,23969122.1417198
22593473.6711376,23090307.337878,22196314.8326547,21230082.0616426,20280417.5265904,23471930.0793598,23969477.2817709
