pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575878.9563228,23119326.8941538,22169524.1940792,21218522.3385631,20285879.0419574,23503750.2395581,23952215.3459558
22576235.6546724,23118732.2566061,22170070.529457,21218757.3822933,20285765.0793794,23503101.7831077,23952564.8869971
22576592.4223481,23118137.652296,22170616.7784125,21218992.5029782,20285651.2943055,23502453.181469,23952914.5769195
22576949.5101566,23117543.2540458,22171162.9185343,21219227.372578,20285537.4516537,23501804.7120659,23953264.1064809
22577306.3670723,23116948.7066256,22171709.3967386,21219462.4546039,20285423.6968664,23501156.1981089,23953613.9866302
22577663.5817235,23116354.1059163,22172256.0600149,21219697.5091108,20285309.8282446,23500507.7421968,23953963.8986088
22578020.6507483,23115759.7125158,22172802.5471198,21219932.5714897,20285196.2313131,23499859.6070795,23954313.8706452
22578377.6365385,23115165.4891886,22173349.2814865,21220167.4079196,20285082.7807784,23499211.3412776,23954664.1186805
22578735.0116499,23114570.922871,22173895.957277,21220402.6239806,20284969.3383379,23498562.8539748,23955014.7588372
22579092.3301405,23113976.3935884,22174442.5626732,21220637.9235271,20284856.2319026,23497914.6741221,23955365.2138485
22579449.5662612,23113381.861879,22174989.4285089,21220872.9041846,20284742.9738016,23497266.402498,23955715.6350286
22579807.0149177,23112787.4507971,22175536.5610654,21221108.116039,20284630.005162,23496618.1608551,23956066.1464462
22580164.4997087,23112193.1393714,22176083.2515508,21221343.2755114,20284517.2303896,23495969.6339489,23956416.8984822
22580522.2310887,23111598.9018614,22176630.2676408,21221578.7883851,20284404.3058952,23495321.5972095,23956767.5988101
22580880.1555221,23111004.7496151,22177177.3214928,21221814.0349088,20284291.3003719,23494673.3410146,23957118.1441052
22581238.0560774,23110410.555424,22177724.6699587,21222049.2903305,20284178.5704833,23494025.1051237,23957469.0240635
22581596.0844947,23109816.5589927,22178271.8022992,21222284.5114852,20284066.0938236,23493376.8418882,23957819.8552161
22581954.1960241,23109222.4552181,22178819.2943284,21222519.8720391,20283953.4561974,23492728.7306579,23958171.0076546
22582312.2031765,23108628.4324099,22179366.8533575,21222755.414674,20283841.0271168,23492080.6933078,23958522.1296839
22582670.3566305,23108034.4096752,22179914.1966199,21222991.1164004,20283728.5568002,23491432.4123175,23958873.4517311
22583028.492846,23107440.3676152,22180461.6603689,21223226.6495079,20283616.4967164,23490784.1365589,23959224.8243066
22583387.0577279,23106846.2650415,22181009.3754986,21223462.2826261,20283504.3852782,23490136.0959061,23959576.7012599
22583745.5653857,23106252.2140717,22181556.9850145,21223697.8473802,20283392.4448683,23489488.1004229,23959928.467223
22584104.2604751,23105658.5045843,22182105.0051539,21223933.3368472,20283280.3487668,23488839.9217867,23960280.0698387
22584462.826845,23105064.6144317,22182652.7204808,21224169.0024809,20283168.6089349,23488191.7878617,23960631.9462866
22584821.554119,23104470.7241338,22183200.5774431,21224404.6828475,20283056.7131206,23487544.0487447,23960983.8654507
22585179.9780116,23103877.1701526,22183748.598998,21224640.3481499,20282945.262068,23486895.9647929,23961335.8957147
22585538.7821295,23103283.5317712,22184296.647847,21224876.2313939,20282833.5410027,23486248.2127821,23961687.971656
22585897.8644593,23102689.4513884,22184844.8007257,21225112.355047,20282722.0343916,23485600.2013297,23962040.1989206
22586256.9308836,23102095.8006264,22185392.8217341,21225348.3711539,20282610.889102,23484952.4003751,23962392.5870399
22586615.9980008,23101502.2162903,22185941.0053352,21225584.2749077,20282499.5346734,23484304.4764723,23962745.0217256
22586975.0660833,23100908.6135861,22186489.3218085,21225820.2173924,20282388.4777507,23483656.5283822,23963097.5749768
22587334.3524485,23100315.115024,22187037.6641815,21226056.499574,20282277.3824515,23483008.5211279,23963450.1920836
22587693.8382091,23099721.780561,22187586.1063866,21226292.5841005,20282166.4503873,23482360.4736869,23963803.1653096
22588053.3690558,23099128.3332671,22188134.4101894,21226528.9324511,20282055.6745571,23481712.7157309,23964156.0628822
22588413.1202746,23098534.9340944,22188683.0801845,21226765.2832624,20281944.8685567,23481064.8588225,23964508.894831
22588772.830537,23097941.2343663,22189231.4757573,21227001.6090671,20281834.2984449,23480416.864249,23964861.9596153
22589132.4631843,23097347.9083699,22189780.1237737,21227237.768759,20281723.8816231,23479769.1578344,23965214.9920379
22589492.2595994,23096754.4040974,22190329.2660708,21227474.2918662,20281613.4673431,23479121.5738502,23965568.3010297
22589852.2213302,23096161.2898679,22190878.2398354,21227710.6266504,20281503.0718018,23478473.5270684,23965921.7619928
22590212.2128891,23095568.062134,22191427.0551289,21227946.9590027,20281393.0711837,23477825.5835963,23966275.0570751
22590572.240971,23094974.882448,22191976.0926806,21228183.369357,20281282.9899162,23477177.9485504,23966628.4991567
22590932.3542212,23094381.6675234,22192525.2782675,21228419.694196,20281172.9289129,23476530.2968354,23966982.0657934
22591292.7312523,23093788.6699515,22193074.3473114,21228655.9995463,20281063.070066,23475882.8402275,23967335.8052875
22591652.7854989,23093195.4745638,22193623.6484788,21228892.5718901,20280953.2656993,23475235.1868976,23967689.7087064
22592013.2899038,23092602.6463377,22194172.8925715,21229129.1383256,20280843.6814156,23474587.5140928,23968043.7340391
22592373.6393924,23092010.0708769,22194722.2726865,21229365.9026833,20280734.1079313,23473939.8462964,23968397.907455
22592734.0585255,23091417.0303888,22195271.6409313,21229602.3440996,20280624.7712573,23473292.0473008,23968752.3241302
22593094.6840311,23090824.3105312,22195821.1232922,21229839.1710662,20280515.3146784,23472644.6108171,23969106.5356966
22593455.6133445,23090231.4823269,22196370.732852,21230075.9516848,20280405.8665897,23471997.1726138,23969461.0025991
22593816.6128382,23089638.8551169,22196920.1937751,21230312.7878858,20280296.881783,23471349.6035393,23969815.681039
