pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575878.8549853,23119328.1825803,22169525.5389787,21218520.5274797,20285879.6807329,23503748.9148954,23952214.6172434
22576235.5972637,23118733.5212931,22170071.7018563,21218755.4298989,20285765.6703697,23503100.4624731,23952564.0432778
22576592.2095884,23118138.9759604,22170618.0309615,21218990.5941128,20285651.6346559,23502451.9180864,23952913.7516234
22576949.1696144,23117544.2343285,22171164.5961754,21219225.7694949,20285537.6244342,23501803.489379,23953263.6694806
22577306.0080977,23116949.7380911,22171710.8648878,21219460.8738819,20285423.906149,23501154.9350029,23953613.5025135
22577663.1009597,23116355.1091932,22172257.5066451,21219695.9524467,20285310.0570751,23500506.4206198,23953963.5423522
22578020.039204,23115760.5268958,22172804.2461605,21219930.9237683,20285196.3151156,23499857.9883166,23954313.7048999
22578377.4479145,23115166.1220658,22173350.9526104,21220166.16876,20285082.6788534,23499210.0172003,23954663.5225118
22578734.6652185,23114571.7993857,22173897.6181211,21220401.3940622,20284969.2071328,23498561.5368487,23955013.6647949
22579091.8902581,23113977.1601691,22174444.2647914,21220636.3727349,20284855.8583622,23497913.3863778,23955363.710123
22579449.2081526,23113383.2860705,22174991.0653423,21220871.659503,20284742.5852568,23497264.828448,23955714.1793049
22579806.5432054,23112789.0096518,22175537.6426377,21221107.1105047,20284629.7278935,23496616.2155017,23956064.9010682
22580163.9431743,23112194.8621161,22176084.8229343,21221342.2284917,20284516.6736984,23495968.3106706,23956415.8137994
22580521.3955677,23111600.7593906,22176631.723081,21221577.8832055,20284403.9592493,23495320.0509541,23956766.5243109
22580879.3003113,23111006.5921904,22177178.7179498,21221813.2695245,20284291.2826384,23494671.9277152,23957117.4868816
22581237.1899381,23110412.0241381,22177726.1936401,21222048.6351258,20284178.5268593,23494023.7277894,23957468.6452943
22581595.1039404,23109817.5442045,22178273.528382,21222284.0956131,20284066.0008884,23493375.4506058,23957819.834114
22581953.2116044,23109223.5195173,22178821.0358247,21222519.4506545,20283953.4689759,23492727.2859964,23958170.8264468
22582311.1070098,23108629.4454621,22179368.1444105,21222755.0799089,20283841.0826375,23492078.9659504,23958522.1290987
22582669.1870171,23108035.5604675,22179915.5596177,21222990.5541611,20283728.8018059,23491430.6703506,23958873.0852253
22583027.3879093,23107441.394021,22180463.2995551,21223226.1004086,20283616.4757722,23490782.5321456,23959224.6350153
22583386.0893702,23106847.5049791,22181011.0365048,21223461.6894276,20283504.3680391,23490134.3682008,23959576.1343981
22583744.7049035,23106253.4700488,22181558.5111281,21223697.4534587,20283392.4395416,23489486.3634661,23959927.4600583
22584103.0843673,23105659.4776043,22182106.3146941,21223933.4549844,20283280.450033,23488838.3232556,23960279.4771337
22584461.8421857,23105065.4768556,22182654.3191867,21224169.117481,20283168.8036476,23488190.1300621,23960631.1495741
