pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575901.9437149,23119404.764809,22169468.6735599,21218526.7402281,20285888.3900746,23503681.9150764,23952230.3980046
22576254.5594523,23118807.9408048,22170013.4167318,21218763.4595766,20285775.7197877,23503032.3998313,23952578.806621
22576612.635296,23118213.2863853,22170558.0705997,21218998.0640303,20285660.6751006,23502385.9880736,23952928.3535429
22576968.3654072,23117618.7447127,22171106.9700252,21219233.2759126,20285545.7229924,23501736.5888709,23953276.7387216
22577325.9014023,23117024.7159255,22171651.2073965,21219467.1837768,20285432.7511113,23501088.3247957,23953630.0683168
22577681.8552369,23116429.5857235,22172198.9593044,21219703.1835397,20285319.4639037,23500440.3336638,23953977.6294344
22578038.7540086,23115837.008583,22172745.1040286,21219938.484077,20285205.2606704,23499793.1146421,23954328.372293
22578396.1310285,23115242.3478521,22173292.9779369,21220174.6296368,20285093.013537,23499142.8994882,23954679.6348981
22578752.6447747,23114646.7546896,22173839.8219009,21220409.8613958,20284980.841818,23498494.9454822,23955027.6343135
22579110.3987372,23114053.8063308,22174386.7527951,21220642.1305482,20284867.7977417,23497846.7598956,23955379.73922
22579468.9084314,23113457.0808593,22174930.9436863,21220878.42579,20284752.7239004,23497199.5422562,23955728.4190951
22579825.5359604,23112863.8834166,22175480.2045824,21221114.5788056,20284639.4989459,23496549.6292737,23956080.0938145
22580181.5322447,23112268.5731339,22176026.1646547,21221348.8493703,20284526.166501,23495901.1289987,23956430.4879794
22580540.479939,23111675.1834079,22176574.9528402,21221583.2622879,20284413.9771812,23495253.2545885,23956781.5462685
22580897.9664284,23111082.1108664,22177120.4648606,21221818.980406,20284302.3897339,23494605.1102255,23957131.7493719
22581257.9070453,23110487.2056723,22177668.4150649,21222055.2781355,20284190.5163539,23493956.3242236,23957482.2058114
22581613.8250554,23109892.9495359,22178215.1475814,21222290.6855596,20284073.9426082,23493308.4784464,23957834.8070234
22581973.1298276,23109296.8802081,22178762.4798389,21222526.4220884,20283963.325687,23492663.3429165,23958185.1618675
22582332.1061172,23108705.3225601,22179307.8854903,21222762.6291361,20283853.1995853,23492013.299577,23958536.1781071
22582686.9568614,23108108.8415164,22179857.1411477,21222996.3254967,20283740.253313,23491365.7783765,23958886.2785873
22583046.9709692,23107515.5276128,22180405.8058001,21223233.8264075,20283626.0096561,23490716.6679642,23959239.0396057
22583406.2088972,23106923.7221471,22180952.5954399,21223469.6046075,20283515.4702495,23490069.2099826,23959590.0261025
22583764.724171,23106329.4764642,22181499.6506708,21223704.2610771,20283403.3919967,23489420.1128748,23959942.2918436
22584122.8425055,23105732.9030378,22182049.7897685,21223941.204151,20283291.1995629,23488772.4596128,23960292.988035
22584480.2901243,23105141.0865823,22182594.7904205,21224176.4361546,20283178.4210107,23488123.9227779,23960646.2536139
22584840.3625831,23104546.9072307,22183144.0894083,21224411.2756108,20283065.8634278,23487478.5877898,23960998.9038796
22585198.2276734,23103952.6702095,22183691.6392899,21224647.6680836,20282956.2425342,23486829.3985015,23961349.1000765
22585559.3990304,23103358.1448441,22184240.8829481,21224883.6163841,20282846.4760754,23486181.6126528,23961701.187255
22585916.1580265,23102766.3914344,22184788.5201971,21225119.8889569,20282733.6650766,23485533.0549889,23962054.1725173
22586273.2923775,23102172.8096552,22185335.6545904,21225354.7766355,20282621.7158304,23484884.3072293,23962406.6712936
22586635.055597,23101579.0445426,22185882.6591542,21225592.4474858,20282509.5279308,23484236.1062674,23962759.4308062
22586994.2718715,23100984.6241567,22186432.4584769,21225827.1060777,20282400.1856369,23483588.7160522,23963110.7016499
22587354.9194599,23100392.3504028,22186979.7721037,21226062.6512431,20282288.9576385,23482941.0074723,23963463.8544437
22587710.9687266,23099797.6245197,22187530.7664254,21226300.3318972,20282178.8061602,23482292.9379282,23963817.6524227
22588072.2827945,23099201.8310012,22188077.424887,21226535.4716898,20282067.5201192,23481644.0231723,23964168.713801
22588433.2305397,23098610.5492862,22188626.0122226,21226770.4725957,20281958.0633779,23480995.4682498,23964522.1037257
22588792.1613779,23098017.9007147,22189175.0169217,21227009.3200322,20281847.6190098,23480350.0772548,23964875.6078018
22589150.6406677,23097425.6149348,22189724.3296983,21227244.2142185,20281735.3047965,23479700.2862727,23965228.6394577
22589509.8519121,23096830.9115573,22190273.0075947,21227479.8727933,20281625.3249538,23479053.4359244,23965582.9335129
22589868.7044209,23096236.8398177,22190822.0826994,21227716.8114389,20281515.6168953,23478407.2493845,23965936.7631061
