carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575898.1304839,23119403.3050643,22169467.4401361,21218528.1715618,20285889.1004064,23503682.4186211,23952229.3429552
22576254.7454596,23118808.5897752,22170013.671889,21218763.0221238,20285775.0339773,23503033.9433569,23952578.8632682
22576611.4499654,23118213.9081723,22170559.9709008,21218997.9143839,20285661.0711018,23502385.4944043,23952928.4849896
22576968.2450624,23117619.2656603,22171106.3320094,21219232.8433359,20285547.2080007,23501737.0595052,23953278.2068405
22577325.1183783,23117024.6558802,22171652.7708907,21219467.8108577,20285433.4469408,23501088.647,23953628.0368268
22577682.0844051,23116430.0893704,22172199.2686915,21219702.8229526,20285319.7868889,23500440.2555407,23953977.9645464
22578039.1383278,23115835.5609895,22172745.8419558,21219937.8762111,20285206.2237581,23499791.8868347,23954327.9999683
22578396.2772508,23115241.0700992,22173292.4818549,21220172.9696896,20285092.7616184,23499143.532907,23954678.1373369
22578753.50265,23114646.6183496,22173839.1918517,21220408.0982207,20284979.4046621,23498495.198112,23955028.3732862
22579110.8203269,23114052.2054937,22174385.9685959,21220643.2651159,20284866.1434753,23497846.878892,23955378.717343
22579468.2245211,23113457.8337443,22174932.8079601,21220878.4747161,20284752.9782139,23497198.5873853,23955729.1577499
22579825.7104374,23112863.5012714,22175479.717397,21221113.7204792,20284639.9172627,23496550.3098929,23956079.6980366
22580183.2816588,23112269.2063922,22176026.6992237,21221349.0095636,20284526.9622848,23495902.0510825,23956430.3440059
22580540.9403661,23111674.9563622,22176573.749293,21221584.3321259,20284414.105007,23495253.815711,23956781.0891438
22580898.6833872,23111080.7422762,22177120.8643492,21221819.7002833,20284301.3466255,23494605.6029104,23957131.9400624
22581256.5192757,23110486.5691722,22177668.0539675,21222055.1052724,20284188.6876395,23493957.4041598,23957482.886082
22581614.4420546,23109892.4291102,22178215.3127953,21222290.5522606,20284076.1322407,23493309.2196184,23957833.9407892
22581972.4496016,23109298.3319152,22178762.6421967,21222526.0359602,20283963.6816836,23492661.0652366,23958185.0917192
22582330.5438129,23108704.27589,22179310.0362086,21222761.5605411,20283851.3352765,23492012.9249997,23958536.3424009
22582688.7277158,23108110.2528845,22179857.5055565,21222997.1312805,20283739.0825752,23491364.8051832,23958887.7024959
22583047.0001381,23107516.2669242,22180405.0366537,21223232.7358981,20283626.9336567,23490716.7099186,23959239.1619158
22583405.3575719,23106922.3197805,22180952.6378549,21223468.3791103,20283514.881133,23490068.6299069,23959590.7125101
22583763.7936871,23106328.4203498,22181500.3000655,21223704.0591957,20283402.9356245,23489420.5697012,23959942.3776362
22584122.3183169,23105734.5470488,22182048.0335265,21223939.7831822,20283291.0868781,23488772.5345315,23960294.1385896
22584480.9330572,23105140.717029,22182595.8436102,21224175.5439043,20283179.3418969,23488124.5121471,23960646.0108862
22584839.6308626,23104546.9294389,22183143.7203295,21224411.3410254,20283067.6973765,23487476.5168103,23960997.9842939
22585198.4171627,23103953.1776635,22183691.6549984,21224647.1787503,20282956.1558954,23486828.5383276,23961350.0518854
22585557.2916891,23103359.4725173,22184239.6628172,21224883.0603823,20282844.7121082,23486180.5760167,23961702.2181234
22585916.2517441,23102765.805114,22184787.7423452,21225118.9830295,20282733.3727055,23485532.6375171,23962054.4926106
22586275.3017446,23102172.1776525,22185335.8858399,21225354.9399503,20282622.1323563,23484884.719072,23962406.87452
22586634.4336453,23101578.5855645,22185884.0990863,21225590.939561,20282510.992501,23484236.8210486,23962759.3497628
22586993.6484009,23100985.0309575,22186432.3821883,21225826.9764564,20282399.9492244,23483588.9411888,23963111.9300703
22587352.9545296,23100391.51523,22186980.7363312,21226063.0525749,20282289.0142774,23482941.0819898,23963464.6126008
22587712.3466603,23099798.041822,22187529.1557589,21226299.16944,20282178.1756119,23482293.2431357,23963817.3948338
22588071.8261978,23099204.6038376,22188077.6387818,21226535.3278811,20282067.4374014,23481645.4250114,23964170.2721213
22588431.3840765,23098611.2098203,22188626.196313,21226771.5231573,20281956.8034678,23480997.6280223,23964523.2580543
22588791.0345161,23098017.8563131,22189174.8227644,21227007.7594903,20281846.2684575,23480349.8550525,23964876.3385004
22589150.7691713,23097424.5378209,22189723.5152689,21227244.0350618,20281735.8320101,23479702.0922248,23965229.5309999
22589510.5951738,23096831.2623059,22190272.2770397,21227480.3516096,20281625.5021455,23479054.3494998,23965582.8132486
22589870.5047455,23096238.019343,22190821.1057694,21227716.7069595,20281515.2667016,23478406.6259806,23965936.1967142
22590230.5022625,23095644.8173323,22191370.0072742,21227953.1011887,20281405.1319993,23477758.9336057,23966289.6831404
22590590.5866514,23095051.6601105,22191918.9740058,21228189.5335526,20281295.1002097,23477111.2534431,23966643.274729
22590950.7585094,23094458.539789,22192468.0166303,21228426.0138663,20281185.169247,23476463.5931479,23966996.9720753
22591311.0154645,23093865.4601454,22193017.1265757,21228662.5289144,20281075.334891,23475815.9551472,23967350.7690569
22591671.3616074,23093272.4167539,22193566.2973129,21228899.0806895,20280965.6076836,23475168.3403616,23967704.668052
22592031.7870523,23092679.4155966,22194115.5402828,21229135.6784401,20280855.9801344,23474520.7431273,23968058.6674946
22592392.2957256,23092086.4479801,22194664.8473588,21229372.3064672,20280746.4523207,23473873.1652262,23968412.7622334
22592752.895157,23091493.5195997,22195214.2268964,21229608.9780269,20280637.0259038,23473225.6006158,23968766.9648481
22593113.5853735,23090900.6320425,22195763.6728822,21229845.6888505,20280527.6987635,23472578.0582212,23969121.2633178
22593474.3595083,23090307.7870635,22196313.183077,21230082.4401993,20280418.4782328,23471930.5372722,23969475.6723562
22593835.2157537,23089714.980313,22196862.7646839,21230319.2295923,20280309.3487937,23471283.042561,23969830.1592105
22594196.1628157,23089122.2168079,22197412.4127639,21230556.0577748,20280200.3228125,23470635.5633115,23970184.7618138
22594557.1984136,23088529.4912533,22197962.1385767,21230792.9234906,20280091.4011858,23469988.1086344,23970539.4706395
22594918.3204005,23087936.8075378,22198511.9232213,21231029.8332924,20279982.582215,23469340.6693632,23970894.2748464
22595279.5230418,23087344.1625925,22199061.7757464,21231266.7849037,20279873.8618543,23468693.259488,23971249.1832335
22595640.8102323,23086751.5575594,22199611.6967831,21231503.7727342,20279765.2471849,23468045.8649987,23971604.1940538
22596002.1866318,23086158.9903016,22200161.6837838,21231740.799495,20279656.7239253,23467398.4931534,23971959.3118849
22596363.6520436,23085566.4649875,22200711.7421529,21231977.8611649,20279548.301477,23466751.1434259,23972314.5155939
22596725.2025598,23084973.9731347,22201261.8701081,21232214.9649835,20279439.9819931,23466103.8196873,23972669.8279
22597086.8345036,23084381.5217407,22201812.062465,21232452.1084215,20279331.7620609,23465456.5065707,23973025.2417834
22597448.5545413,23083789.1110396,22202362.325192,21232689.2872657,20279223.6423722,23464809.2179532,23973380.7584786
22597810.3625314,23083196.7421482,22202912.6567749,21232926.5137886,20279115.6252865,23464161.941101,23973736.3782738
22598172.2542597,23082604.4154255,22203463.0575765,21233163.7743188,20279007.7067276,23463514.6878406,23974092.0985146
22598534.231089,23082012.128019,22204013.525094,21233401.0756715,20278899.8924952,23462867.4563191,23974447.9192119
22598896.2930589,23081419.8747513,22204564.0620085,21233638.4197086,20278792.1802845,23462220.2467582,23974803.8381326
22599258.4385142,23080827.6659051,22205114.6619662,21233875.8027922,20278684.561302,23461573.064402,23975159.8613906
22599620.6717208,23080235.4958388,22205665.3293219,21234113.2212352,20278577.0484097,23460925.9013632,23975515.9882452
22599982.9867234,23079643.3671096,22206216.0713408,21234350.6843279,20278469.6367947,23460278.7509621,23975872.1980164
22600345.3877268,23079051.2731547,22206766.8822229,21234588.1889733,20278362.3172166,23459631.6248975,23976228.5274715
22600707.8808384,23078459.2254802,22207317.7591981,21234825.7285005,20278255.1063837,23458984.5222512,23976584.9530173
22601070.4598325,23077867.2138719,22207868.7043358,21235063.3074049,20278147.9988499,23458337.4322461,23976941.4821584
22601433.1274021,23077275.2456322,22208419.7163306,21235300.926249,20278040.9870065,23457690.3700103,23977298.11396
22601795.8766159,23076683.3080083,22208970.7947474,21235538.5831206,20277934.0792027,23457043.3301238,23977654.8418762
22602158.7142437,23076091.4078355,22209521.9380407,21235776.2793982,20277827.2707373,23456396.3114587,23978011.669197
22602521.6332886,23075499.5563463,22210073.1575607,21236014.0131538,20277720.5636926,23455749.3115874,23978368.603056
22602884.6413509,23074907.7444645,22210624.4396478,21236251.7894991,20277613.957077,23455102.3294438,23978725.6337901
22603247.7309814,23074315.9700747,22211175.7936326,21236489.6080474,20277507.4572817,23454455.3694761,23979082.7629926
22603610.9125789,23073724.2402591,22211727.216272,21236727.4602566,20277401.049618,23453808.4320279,23979439.9962514
22603974.1756723,23073132.5471626,22212278.6987155,21236965.3568207,20277294.7418242,23453161.5123644,23979797.3317739
22604337.5250698,23072540.8941217,22212830.252577,21237203.2902444,20277188.5387316,23452514.6097505,23980154.7700234
22604700.958005,23071949.2841301,22213381.8715633,21237441.2672172,20277082.4349319,23451867.7379626,23980512.3081611
22605064.4834488,23071357.7145549,22213933.5651268,21237679.2800342,20276976.4328897,23451220.8794669,23980869.9483936
22605428.0811068,23070766.1819851,22214485.3248926,21237917.3264073,20276870.5320379,23450574.0531367,23981227.6897992
22605791.7691956,23070174.6870435,22215037.150017,21238155.4152133,20276764.7296283,23449927.2439242,23981585.5242426
22606155.5510398,23069583.2270932,22215589.0416918,21238393.5413151,20276659.0281826,23449280.4552502,23981943.4572021
22606519.40414,23068991.8161998,22216141.002431,21238631.7144777,20276553.4277318,23448633.6897929,23982301.4975948
22606883.3515441,23068400.4418786,22216693.0323643,21238869.9201088,20276447.9252131,23447986.9380944,23982659.645159
22607247.3821895,23067809.1136194,22217245.1306288,21239108.169007,20276342.5268635,23447340.2108318,23983017.8840473
22607611.4999095,23067217.8258159,22217797.2908492,21239346.4601368,20276237.2320786,23446693.5069834,23983376.2273169
22607975.6991204,23066626.5725547,22218349.5233268,21239584.7849729,20276132.0335313,23446046.8181873,23983734.6736452
22608339.9899551,23066035.3562905,22218901.8227104,21239823.1526879,20276026.936456,23445400.1523877,23984093.2199496
22608704.3671108,23065444.1844165,22219454.1868584,21240061.5671887,20275921.9424085,23444753.5077889,23984451.8766731
22609068.8276374,23064853.0496941,22220006.6229652,21240300.0119252,20275817.0485464,23444106.8920884,23984810.6255673
22609433.3736399,23064261.9641333,22220559.1238067,21240538.4990878,20275712.2551817,23443460.2874758,23985169.4789609
22609798.0066917,23063670.9081205,22221111.6932974,21240777.0256015,20275607.5624082,23442813.7116374,23985528.4365746
22610162.7249754,23063079.8956403,22221664.3287515,21241015.5970643,20275502.9656325,23442167.1537243,23985887.4890095
22610527.5253548,23062488.9215139,22222217.0371494,21241254.2022199,20275398.4726098,23441520.6237701,23986246.6391705
22610892.4133533,23061897.992061,22222769.8083374,21241492.8483187,20275294.0823823,23440874.1148863,23986605.8937691
22611257.3797568,23061307.1030875,22223322.6476602,21241731.5344442,20275189.7883887,23440227.6171142,23986965.2435743
22611622.4358535,23060716.2524626,22223875.5523218,21241970.2598749,20275085.5938158,23439581.145701,23987324.6942456
22611987.5750547,23060125.4415669,22224428.531251,21242209.0245665,20274981.5060107,23438934.7007229,23987684.2450655
22612352.7979874,23059534.6707139,22224981.5718399,21242447.8300092,20274877.5200079,23438288.2691382,23988043.8992966
22612718.1072722,23058943.9376113,22225534.685108,21242686.6768049,20274773.6341794,23437641.8663571,23988403.6484496
22613083.5050814,23058353.2480119,22226087.8666504,21242925.5611681,20274669.8431853,23436995.4780797,23988763.5033275
22613448.9847906,23057762.596138,22226641.1065678,21243164.4816769,20274566.1526497,23436349.1160278,23989123.4597621
22613814.5551324,23057171.9886147,22227194.4227869,21243403.4410074,20274462.5658095,23435702.7810467,23989483.5183394
22614180.2100297,23056581.4184657,22227747.8033027,21243642.4401822,20274359.0821203,23435056.4595462,23989843.6782119
22614545.9482031,23055990.8886433,22228301.2522666,21243881.4774916,20274255.6907361,23434410.158819,23990203.9382494
22614911.7788352,23055400.4019999,22228854.7640452,21244120.5583857,20274152.399494,23433763.8807066,23990564.2935473
22615277.68441,23054809.9554823,22229408.3475861,21244359.6838672,20274049.212695,23433117.6295337,23990924.757393
22615643.6801086,23054219.5521236,22229962.0024585,21244598.8489866,20273946.127265,23432471.3927518,23991285.3215571
22616009.7619012,23053629.191631,22230515.7219343,21244838.0552245,20273843.1428661,23431825.1785304,23991645.9816699
22616375.9266569,23053038.870475,22231069.5048338,21245077.2949811,20273740.2570995,23431178.9826893,23992006.7383561
22616742.1687251,23052448.586037,22231623.3606919,21245316.5670085,20273637.4701419,23430532.8126665,23992367.603546
22617108.5031455,23051858.3430709,22232177.2883207,21245555.8870963,20273534.7854122,23429886.6664805,23992728.5640767
22617474.9245771,23051268.1415486,22232731.2757651,21245795.2403409,20273432.2045786,23429240.5393138,23993089.6279208
22617841.4232779,23050677.9807832,22233285.3332587,21246034.6362214,20273329.7208202,23428594.4320474,23993450.7928609
22618208.0150653,23050087.8595032,22233839.4541261,21246274.0759676,20273227.34234,23427948.3460916,23993812.0591449
22618574.6923248,23049497.7789285,22234393.6482717,21246513.5488122,20273125.0581412,23427302.2835631,23994173.4241737
22618941.4463445,23048907.7401795,22234947.9052575,21246753.0632529,20273022.8728888,23426656.2434418,23994534.8909732
22619308.2891391,23048317.7419518,22235502.2315026,21246992.6185997,20272920.7869335,23426010.2231065,23994896.4583992
22619675.2115734,23047727.7847874,22236056.6238319,21247232.2191341,20272818.8055832,23425364.2321366,23995258.1272033
22620042.2207146,23047137.8690687,22236611.0891768,21247471.8505614,20272716.9231831,23424718.2534468,23995619.9003257
22620409.3181509,23046547.9953028,22237165.6193485,21247711.5252008,20272615.1419256,23424072.3024584,23995981.7664787
22620776.495865,23045958.1595228,22237720.2159462,21247951.2378446,20272513.4622867,23423426.3738625,23996343.7288104
22621143.7557374,23045368.3612502,22238274.8796632,21248190.9916195,20272411.887029,23422780.4647929,23996705.7979405
22621511.1096506,23044778.6056255,22238829.6118993,21248430.7822751,20272310.406686,23422134.5786507,23997067.9709512
22621878.5361306,23044188.894319,22239384.4091197,21248670.6092157,20272209.0277525,23421488.7155664,23997430.2412685
22622246.0548507,23043599.2234175,22239939.276759,21248910.4807285,20272107.7557995,23420842.8777378,23997792.6110081
22622613.6595446,23043009.5929472,22240494.2110739,21249150.3916106,20272006.5786365,23420197.0542214,23998155.0770403
22622981.3508232,23042420.0024453,22241049.2035925,21249390.3417823,20271905.5025354,23419551.2576933,23998517.6517945
22623349.1211616,23041830.4520491,22241604.2700523,21249630.3249542,20271804.5277255,23418905.4838334,23998880.3242593
22623716.9825125,23041240.9414668,22242159.4059193,21249870.3551487,20271703.6546587,23418259.7286112,23999243.0989741
22624084.91971,23040651.4665442,22242714.6093629,21250110.4237467,20271602.8788056,23417613.999378,23999605.9699463
22624452.938834,23040062.0390578,22243269.8720522,21250350.5371455,20271502.2001263,23416968.2882147,23999968.9423345
22624821.0454068,23039472.6521069,22243825.2046754,21250590.6828174,20271401.6263139,23416322.5998206,24000332.0057139
22625189.2451475,23038883.3094417,22244380.6077444,21250830.8652519,20271301.1511661,23415676.9375946,24000695.1812878
22625557.5234926,23038294.002546,22244936.0762085,21251071.0903949,20271200.7820309,23415031.2946169,24001058.4576209
22625925.8870176,23037704.7388598,22245491.6173785,21251311.3608251,20271100.5146553,23414385.6694805,24001421.8320887
22626294.3332805,23037115.5188667,22246047.2223931,21251551.6665077,20271000.3343507,23413740.0690344,24001785.3030694
22626662.8630554,23036526.3320419,22246602.8961743,21251792.0160849,20270900.2617922,23413094.489574,24002148.8747108
22627031.4748259,23035937.1946021,22247158.6311514,21252032.4062894,20270800.2880737,23412448.93404,24002512.5482589
22627400.1738313,23035348.0963828,22247714.4352225,21252272.8271832,20270700.4148059,23411803.4067688,24002876.3232709
22627768.9612166,23034759.0368582,22248270.3110546,21252513.2965991,20270600.6408017,23411157.90004,24003240.199537
22628137.8305127,23034170.014046,22248826.2527474,21252753.7941858,20270500.9674149,23410512.4133909,24003604.1742725
22628506.7800781,23033581.03812,22249382.2576794,21252994.3373909,20270401.3996484,23409866.9491975,24003968.2532825
22628875.8174101,23032992.0988306,22249938.3326261,21253234.9164588,20270301.9280119,23409221.5081064,24004332.4254561
22629244.9413932,23032403.2051641,22250494.4748595,21253475.5386606,20270202.5570915,23408576.0852308,24004696.7052204
22629614.1510475,23031814.3514067,22251050.6827155,21253716.2039354,20270103.2861903,23407930.6913241,24005061.0763595
22629983.4416512,23031225.5377704,22251606.9626764,21253956.9046893,20270004.1163081,23407285.3165575,24005425.5544411
22630352.8198195,23030636.7676654,22252163.3046615,21254197.6461435,20269905.0469789,23406639.9695367,24005790.1291908
22630722.2763704,23030048.0326073,22252719.7114448,21254438.4301948,20269806.0875143,23405994.6375528,24006154.812069
22631091.818117,23029459.3440714,22253276.1843114,21254679.2474999,20269707.2222199,23405349.3299064,24006519.5901531
22631461.4457618,23028870.6982478,22253832.733529,21254920.1084123,20269608.460622,23404704.0479371,24006884.4628699
22631831.1585401,23028282.0891871,22254389.3453916,21255161.0055778,20269509.7944034,23404058.7799023,24007249.4335033
22632200.9552872,23027693.5246967,22254946.0170237,21255401.9434587,20269411.2271828,23403413.5395712,24007614.5104174
22632570.8352697,23027104.9965229,22255502.7597183,21255642.9227417,20269312.764475,23402768.3201008,24007979.6879221
22632940.7998699,23026516.5099416,22256059.570098,21255883.9390929,20269214.3968783,23402123.1260704,24008344.9567758
22633310.8464546,23025928.0719429,22256616.4486405,21256125.0002492,20269116.1321242,23401477.9571986,24008710.330845
22633680.979208,23025339.6703539,22257173.3910314,21256366.0936964,20269017.9683451,23400832.8128323,24009075.8127934
22634051.196168,23024751.3142063,22257730.405384,21256607.2295443,20268919.9012036,23400187.6897668,24009441.3921397
22634421.4975092,23024162.9962224,22258287.482331,21256848.4045421,20268821.9348461,23399542.5922405,24009807.0712581
22634791.88906,23023574.7203546,22258844.6342433,21257089.6249565,20268724.0700486,23398897.506307,24010172.8468253
22635162.354083,23022986.4853741,22259401.8489629,21257330.8840674,20268626.3020892,23398252.4530367,24010538.7143848
22635532.9119532,23022398.2930569,22259959.1265329,21257572.1777138,20268528.6430542,23397607.4148956,24010904.6912335
22635903.5517306,23021810.1410411,22260516.4737268,21257813.5092419,20268431.082914,23396962.4008782,24011270.7668238
22636274.2695927,23021222.0338571,22261073.8921554,21258054.8815863,20268333.6200336,23396317.4165486,24011636.9426035
22636645.0671417,23020633.9721367,22261631.3733471,21258296.295047,20268236.2575467,23395672.4491264,24012003.2136339
22637015.9537481,23020045.9466696,22262188.9212256,21258537.7480497,20268138.9970306,23395027.49975,24012369.5875249
