carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8575124,23119327.3188205,22169525.3879983,21218520.9762308,20285878.0556259,23503749.7316606,23952214.8443143
22576235.4848373,23118732.6562183,22170071.6578133,21218755.8603443,20285763.912557,23503101.2009473,23952564.3903146
22576592.2224548,23118137.9413057,22170617.9148647,21218990.7588561,20285649.9808454,23502452.7711881,23952913.9944073
22576949.0008763,23117543.3152812,22171164.3113525,21219225.7043016,20285536.0858271,23501804.3452891,23953263.7110817
22577305.9320285,23116948.6963676,22171710.7153686,21219460.6827897,20285422.330452,23501155.9160326,23953613.508751
22577662.8494399,23116354.1604311,22172257.2582539,21219695.7358317,20285308.6761262,23500507.539832,23953963.4695715
22578019.9547759,23115759.6373944,22172803.8328593,21219930.7817323,20285195.1356095,23499859.1454225,23954313.4368959
22578377.0658728,23115165.1178864,22173350.4640321,21220165.8709735,20285081.6336837,23499210.7949543,23954663.5859243
22578734.3015834,23114570.6977718,22173897.1929919,21220401.0214644,20284968.2655976,23498562.4889104,23955013.8268102
22579091.6519692,23113976.2805892,22174443.9518871,21220636.2005199,20284855.022664,23497914.1847828,23955364.1360881
22579449.0546466,23113381.9247254,22174990.8317426,21220871.3818498,20284741.882365,23497265.8763598,23955714.5954914
22579806.5589471,23112787.6056702,22175537.7449801,21221106.666678,20284628.7413279,23496617.5574196,23956065.1224612
22580164.1342259,23112193.3325493,22176084.735251,21221341.950813,20284515.832706,23495969.3340026,23956415.7762944
22580521.8217695,23111599.0949489,22176631.8004341,21221577.2751239,20284402.9665313,23495321.0843459,23956766.4665328
22580879.5369601,23111004.8211869,22177178.9330869,21221812.6767361,20284290.186811,23494672.8565744,23957117.3421011
22581237.4139526,23110410.6743166,22177726.101571,21222048.0723364,20284177.5252997,23494024.6352049,23957468.3024422
22581595.3125804,23109816.5282148,22178273.3502588,21222283.5620339,20284064.9480956,23493376.4822864,23957819.3002387
22581953.33119,23109222.4318359,22178820.7114622,21222519.0145378,20283952.5304348,23492728.3424083,23958170.501715
22582311.4484599,23108628.3405276,22179368.1203135,21222754.5573661,20283840.1379373,23492080.1674279,23958521.7290712
22582669.6436993,23108034.3322504,22179915.6091222,21222990.1447965,20283727.9174251,23491432.0728333,23958873.0364451
22583027.8889222,23107440.3583512,22180463.109761,21223225.7577888,20283615.7688495,23490783.9322254,23959224.5054779
22583386.2782605,23106846.4539071,22181010.700507,21223461.3801489,20283503.726043,23490135.8852493,23959576.0450548
22583744.7002214,23106252.5457869,22181558.4381707,21223697.0828349,20283391.7407389,23489487.8032737,23959927.7165229
22584103.2853888,23105658.6775568,22182106.1729081,21223932.846581,20283279.8819577,23488839.7911989,23960279.4576849
22584461.8817878,23105064.832661,22182653.9447617,21224168.5685416,20283168.1182874,23488191.7458859,23960631.3224626
22584820.5896883,23104471.0876598,22183201.8318168,21224404.4278487,20283056.4915087,23487543.7479027,23960983.2689311
22585179.3840558,23103877.3225024,22183749.8043183,21224640.2575032,20282944.9191092,23486895.7582641,23961335.3343385
22585538.2754515,23103283.6147352,22184297.7874592,21224876.1252359,20282833.4726013,23486247.8317913,23961687.5445048
22585897.2606697,23102689.91822,22184845.9287219,21225112.1085649,20282722.1077796,23485599.8494204,23962039.77016
22586256.3274285,23102096.3237544,22185394.004425,21225348.0222502,20282610.8855749,23484951.9361038,23962392.1268562
22586615.4282977,23101502.7397156,22185942.2991934,21225584.0201706,20282499.7168445,23484304.0491465,23962744.572901
22586974.7067891,23100909.2156913,22186490.5850544,21225820.1291749,20282388.7105237,23483656.1391008,23963097.1454902
