pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575899.6618414,23119403.8235865,22169465.9631431,21218529.3896879,20285888.1176229,23503682.3633206,23952229.3262897
22576254.9151661,23118806.9317716,22170011.9440232,21218761.6199469,20285774.3293369,23503034.3787701,23952578.1579235
22576613.5696837,23118213.6304933,22170559.5742445,21218998.142273,20285663.072854,23502386.0523369,23952928.5538589
22576968.2556867,23117617.8296416,22171107.4263934,21219232.3008976,20285545.46947,23501738.2243844,23953279.199866
22577324.3433485,23117022.7992333,22171653.2209363,21219468.301647,20285433.2014907,23501089.2211623,23953627.342056
22577680.8785618,23116429.5166819,22172200.2519737,21219703.7427754,20285318.5212671,23500440.2517248,23953977.5285541
22578037.7623437,23115836.8239358,22172744.1193596,21219940.0521298,20285205.9377069,23499791.2742573,23954328.4010038
22578396.0580584,23115240.364687,22173293.561174,21220175.3356951,20285090.574914,23499145.2738613,23954677.4335787
22578754.93318,23114646.7999864,22173837.4546528,21220408.9943923,20284979.3007777,23498495.6765254,23955029.0394894
22579110.984886,23114050.9191489,22174386.2213525,21220643.1443693,20284864.6022929,23497846.9021542,23955379.4226147
22579469.5568385,23113456.5171572,22174932.3959433,21220880.770595,20284751.6072252,23497197.3578538,23955729.9592406
22579824.5794913,23112863.7185591,22175479.3159547,21221114.493892,20284640.5652511,23496550.3770936,23956079.7291057
22580181.5847215,23112269.1511457,22176028.1048018,21221349.8544822,20284526.9645953,23495900.3372666,23956431.8497713
22580540.7627229,23111674.3804111,22176574.806232,21221583.0271611,20284413.4129716,23495254.0814456,23956781.1996046
22580898.2116158,23111083.4252349,22177119.9791409,21221819.1964857,20284301.7648769,23494605.5934598,23957133.0854908
22581256.0128767,23110487.4587349,22177668.1242054,21222054.5588153,20284188.2994742,23493957.9009793,23957482.729776
22581612.8289198,23109892.2083334,22178215.6240962,21222286.8934448,20284075.2501328,23493308.6421484,23957833.5082992
22581972.1742523,23109299.2158435,22178762.8903979,21222525.8552517,20283961.8817453,23492663.2031256,23958186.5774845
22582329.6281875,23108703.7252458,22179310.1372254,21222761.5151032,20283849.0548659,23492015.2294198,23958536.3421913
22582688.475033,23108109.8934988,22179856.88867,21222996.2636398,20283740.4082692,23491365.6059499,23958888.2877793
22583047.654485,23107516.6012595,22180402.5573265,21223234.4570496,20283626.3053612,23490716.2489255,23959239.965716
22583404.9800749,23106921.7042147,22180952.6858649,21223467.380105,20283515.2049801,23490068.2394423,23959589.9634214
22583763.9575988,23106329.8300036,22181501.0201329,21223704.9779674,20283404.805567,23489420.6038856,23959942.1348652
22584122.5696435,23105735.6440063,22182047.8984676,21223941.5452472,20283290.5784645,23488772.8006017,23960297.5876388
22584479.3697537,23105140.2105249,22182595.6645428,21224174.869447,20283179.5863665,23488123.8881056,23960646.2218209
22584838.3831619,23104546.0281986,22183143.960439,21224410.4377082,20283068.1140119,23487477.2685406,23960996.4932898
22585199.6194169,23103953.0737058,22183689.4357661,21224648.1568342,20282955.8111307,23486828.0711864,23961348.8591071
22585556.5892108,23103360.424727,22184239.7303195,21224883.119277,20282844.9821137,23486180.2082737,23961703.103704
22585916.7221559,23102765.0017916,22184787.8916046,21225119.1450062,20282732.3485733,23485532.184531,23962056.6510714
22586275.4546489,23102172.9580218,22185335.3914192,21225354.5779187,20282621.7876274,23484885.6974625,23962407.8176076
22586635.1191268,23101578.6166319,22185884.0507864,21225590.273751,20282509.5733279,23484236.3885585,23962758.1764921
22586994.3452081,23100985.5729908,22186433.5767601,21225826.0065159,20282401.1885794,23483588.7368027,23963109.0213067
22587353.7528761,23100392.0305767,22186981.6384982,21226063.2210171,20282288.2632162,23482941.7327015,23963463.6407113
22587711.9242565,23099801.0939083,22187529.5995416,21226299.5093882,20282178.1253466,23482291.6063976,23963819.3233896
22588071.752403,23099206.6170825,22188079.2543075,21226534.713897,20282067.3462829,23481646.135078,23964170.1202809
22588432.0335452,23098612.323787,22188626.2869224,21226771.0746293,20281955.4808295,23480994.3965821,23964523.4838332
22588790.8524035,23098017.6515896,22189172.864861,21227005.7751296,20281845.0453761,23480350.040137,23964877.4452776
22589151.5838317,23097425.6098703,22189724.496419,21227242.7979625,20281736.4968799,23479701.8086243,23965227.6311121
22589510.8939485,23096832.6940543,22190271.9434683,21227481.3348521,20281625.4819525,23479055.2373321,23965581.6712913
22589870.302916,23096237.9268557,22190821.2136756,21227714.8839305,20281516.1889776,23478406.2982427,23965936.3644553
22590231.8979487,23095644.4627101,22191370.2295159,21227951.8817949,20281404.8822338,23477760.0904456,23966289.9393595
22590590.1642888,23095052.1983347,22191918.1842804,21228188.2303205,20281294.3122004,23477110.3210738,23966644.3695683
22590949.6405599,23094458.4746463,22192468.3279946,21228426.2125429,20281185.5791356,23476464.5223419,23966996.5271584
22591312.0494485,23093865.246262,22193018.1990224,21228663.8179516,20281076.6746382,23475815.6352853,23967350.758159
22591671.0828795,23093271.4695028,22193565.6126179,21228897.9665558,20280965.2891103,23475168.8373293,23967704.6062936
22592032.0402575,23092679.3141567,22194113.9214783,21229138.2569235,20280855.9600909,23474519.0303939,23968056.4856477
22592391.7815125,23092087.5303042,22194663.7096301,21229372.9162705,20280747.7695675,23473873.1762085,23968411.9326611
22592753.6627546,23091492.6859755,22195215.6042692,21229611.1341393,20280637.3725675,23473223.7231135,23968767.0287833
22593112.5105632,23090901.2997295,22195764.5978153,21229844.3319325,20280525.4747242,23472578.8209559,23969121.5001567
22593473.9147821,23090306.3061383,22196313.9150603,21230082.6355509,20280418.7626079,23471928.9432402,23969475.9368872
22593835.3646024,23089715.215634,22196860.9309339,21230319.2798604,20280309.4043473,23471281.7804024,23969830.2617222
22594195.5491641,23089120.707595,22197412.859249,21230557.9384807,20280201.5596734,23470636.8079579,23970185.6151983
22594557.4601761,23088531.5163772,22197963.2730987,21230792.3044657,20280091.0819718,23469985.8820886,23970539.9459958
22594918.1918421,23087938.1766623,22198511.6644842,21231029.4709872,20279982.3906214,23469342.2804369,23970895.5070187
22595278.7589581,23087345.1278931,22199061.9626159,21231266.0908471,20279872.1863106,23468692.2399319,23971249.748334
22595641.469633,23086751.8927288,22199611.9452488,21231504.4545655,20279766.5597682,23468047.073226,23971604.9073025
22596002.8281554,23086158.7083222,22200162.9853015,21231740.7598572,20279655.3527985,23467399.4596852,23971959.1993103
22596362.0045065,23085567.6623033,22200713.2326115,21231977.3986074,20279548.9394729,23466751.5791166,23972315.373764
22596726.4256661,23084974.396283,22201260.4413301,21232215.5428518,20279439.8704856,23466105.671536,23972670.4493503
22597086.1261749,23084382.0361213,22201812.140822,21232451.8747322,20279333.1708468,23465456.361978,23973025.6668825
22597447.4310999,23083788.8241594,22202361.6215269,21232689.3914743,20279223.8262735,23464808.5439074,23973380.6712915
22597809.8805797,23083195.6340256,22202912.9964806,21232925.6675541,20279114.7475354,23464160.7920281,23973735.962163
22598172.0565962,23082604.762096,22203461.6757685,21233164.2389072,20279006.9070413,23463516.416352,23974092.2680487
22598533.2290398,23082013.4495275,22204013.4404889,21233401.1250628,20278899.6724259,23462867.5708741,23974446.7768026
22598894.9047905,23081420.6973398,22204564.7321035,21233637.9847108,20278791.318847,23462221.3037467,23974805.8268633
22599258.5920185,23080828.9957276,22205113.9669445,21233876.9249236,20278684.4403259,23461573.2554673,23975160.6864635
22599621.826817,23080235.6199068,22205666.1252308,21234111.6726996,20278577.4197765,23460926.595924,23975515.6247652
22599983.2141941,23079642.5619947,22206215.4016243,21234350.3763357,20278469.2667822,23460277.4859932,23975870.8837729
22600345.7912358,23079050.5041434,22206765.8518678,21234589.1688398,20278362.1943027,23459631.6796324,23976229.5148196
22600707.8174061,23078459.1689606,22207315.3611966,21234826.3291659,20278253.7945326,23458984.8137558,23976583.8706332
22601069.2870416,23077867.4864776,22207868.8810294,21235063.60234,20278147.7666975,23458336.7619217,23976940.3717502
22601434.8338343,23077273.805382,22208419.9026865,21235302.1324688,20278040.8515559,23457689.3370952,23977300.458693
22601795.6608594,23076682.9537794,22208971.9573852,21235537.3606894,20277933.5495627,23457045.3352628,23977654.064939
22602159.7435034,23076090.1767122,22209521.6617859,21235776.0790005,20277827.2361101,23456395.9429341,23978014.2154848
22602521.8268677,23075499.8352574,22210073.5536751,21236013.4857454,20277720.9501142,23455748.6869699,23978367.9459163
22602884.4538557,23074908.5544973,22210626.1452771,21236251.2366931,20277615.0760413,23455101.1078186,23978727.0999039
22603248.5149062,23074316.857062,22211175.3838435,21236490.007652,20277509.0328897,23454455.1299031,23979083.3405342
22603609.1705239,23073723.0579481,22211727.5734289,21236727.9799397,20277400.4935325,23453807.0499262,23979439.6769816
22603973.9309613,23073132.9075103,22212277.6923547,21236965.9950325,20277295.8184462,23453160.7412842,23979796.9734891
22604336.2224415,23072540.6592839,22212829.8912403,21237201.9964934,20277188.1085858,23452515.3679917,23980154.2620761
22604700.8772953,23071949.261693,22213380.0504127,21237440.2926825,20277082.1593072,23451868.53119,23980512.0710596
22605064.4637624,23071356.7619504,22213933.8839315,21237679.9719366,20276973.6536774,23451221.5030455,23980869.2358796
22605427.9796733,23070766.2917401,22214483.7147649,21237918.6168781,20276870.7045038,23450575.8512744,23981226.772526
22605790.7937246,23070176.3371044,22215037.4676064,21238155.6959725,20276764.4241083,23449926.5577302,23981586.6545666
22606156.767353,23069581.7479433,22215589.1292164,21238395.1986711,20276659.487328,23449279.8099688,23981945.156944
22606520.3757194,23068992.8959284,22216140.3124974,21238631.8379918,20276553.4299827,23448632.7627414,23982301.7548507
22606884.2769,23068401.1613933,22216692.957429,21238870.194486,20276446.2948839,23447985.4938727,23982660.5380135
22607245.8051772,23067808.6226341,22217245.5180763,21239109.0290306,20276341.2591166,23447341.0735348,23983017.5208584
22607610.3101865,23067217.0323805,22217798.858048,21239348.0815353,20276237.5825915,23446693.7922044,23983375.3045924
22607975.0287835,23066626.443412,22218348.8514147,21239585.012437,20276132.7951692,23446047.8549016,23983733.3684882
22608340.6141068,23066036.2542793,22218899.5208573,21239824.5184016,20276024.6219231,23445401.2801819,23984093.3349279
22608703.0209425,23065444.337493,22219454.0927591,21240060.3621467,20275922.6376902,23444753.3221473,23984453.4012573
22609070.4268384,23064852.9549171,22220006.7915045,21240299.5089492,20275819.0980569,23444106.4914001,23984810.3055837
22609432.7589733,23064261.7063244,22220557.5135837,21240538.1385464,20275713.3890381,23443460.5886179,23985169.8312668
22609797.0697735,23063670.568325,22221112.2328756,21240776.1121847,20275608.0680902,23442813.0284768,23985528.3495062
22610162.5636194,23063080.9473292,22221663.6095276,21241016.6508686,20275500.9232892,23442166.7842075,23985886.0309113
22610527.431847,23062489.1328725,22222217.1912878,21241253.0002442,20275398.54202,23441518.1773336,23986246.6540734
22610892.0391555,23061898.0571684,22222770.9392615,21241494.0036093,20275294.200824,23440875.1590979,23986605.5773708
22611256.9895718,23061305.0073709,22223323.91741,21241732.0857799,20275189.5208802,23440227.4043452,23986964.7238487
22611621.6845577,23060717.5359589,22223874.5448619,21241969.9199329,20275086.2987684,23439580.183199,23987326.0596488
22611986.3318814,23060125.6424121,22224428.9620103,21242208.4539771,20274981.8431478,23438935.2497998,23987682.9144444
22612352.9144318,23059535.8724254,22224981.1668446,21242447.0199353,20274875.9216991,23438289.3052993,23988044.397114
22612718.6275549,23058945.0590056,22225534.7482873,21242687.1060368,20274773.8344072,23437642.5404789,23988403.8502101
22613083.2173096,23058353.3397211,22226086.1786829,21242925.5363506,20274670.2254145,23436995.8382859,23988764.1175514
22613449.1239372,23057761.4621934,22226642.648403,21243164.6113009,20274566.483474,23436347.1999956,23989125.4793148
22613814.2137533,23057172.3132878,22227194.4024469,21243402.1159461,20274461.4890013,23435702.5564977,23989484.125937
22614179.5204122,23056581.7208298,22227748.1287352,21243641.6874307,20274360.0067497,23435055.385044,23989844.5570875
22614545.0923669,23055991.1832047,22228299.7360935,21243880.699105,20274254.7279541,23434408.6405089,23990204.8062489
22614912.4331253,23055400.4804698,22228855.2460284,21244120.1255469,20274152.8355668,23433764.3193625,23990563.1584956
22615278.5405995,23054808.6226344,22229405.8112963,21244360.1487567,20274049.6065111,23433117.635306,23990924.418036
22615643.2982973,23054219.5535652,22229960.2777103,21244597.6107089,20273946.6874005,23432472.4503618,23991286.1011436
22616009.7650209,23053631.0119245,22230515.4150977,21244838.9280754,20273842.6895079,23431826.6311501,23991644.0610467
22616376.5926359,23053038.7726115,22231070.1142444,21245078.0451182,20273741.6430912,23431178.6632843,23992007.7604619
22616742.66603,23052449.6124114,22231622.5727587,21245316.0109733,20273636.8007604,23430535.0690012,23992367.6900478
22617109.1499087,23051857.3679225,22232178.5411391,21245556.5701827,20273534.3872601,23429885.4153674,23992729.0751235
22617474.4400617,23051267.6639144,22232731.0600422,21245795.5995118,20273431.372452,23429241.1976858,23993089.4825545
