dop1_1,dop1_2,dop1_3,dop1_4,dop1_5,dop1_6,dop1_7
-68.0231011633251,113.148138111966,-103.953324496151,-44.6734899222357,21.6990903783279,123.37408095406,-66.4457345462121
-67.8111533175416,113.031116165907,-103.899004687325,-44.6901836731714,21.6324556299011,123.524089543883,-66.4729440056561
-67.7763425671955,113.184382071731,-103.977635097978,-44.7085204999186,21.5371606523627,123.455732041045,-66.5752011986711
-67.8062183086799,113.12585333123,-103.870711597942,-44.6332798890139,21.6283145765452,123.259336367001,-66.5547528441992
-67.8637039121775,113.184964340446,-103.967788303315,-44.8095599952187,21.5906449473373,123.46368930808,-66.5678707024571
-67.9694801409955,113.260016953493,-103.955229990675,-44.6825248955579,21.4657818808586,123.358115676532,-66.6549337922999
-67.9363107933785,112.936699582838,-104.138802213633,-44.4898593518702,21.5530396931759,123.327821928608,-66.5602668129318
-67.8221673031055,112.838617462522,-104.036795489281,-44.734536371917,21.6406484182684,123.254615822016,-66.5880912090548
-68.0816471828598,113.21276048072,-104.152677800644,-44.7580559700625,21.5475838035063,123.626348441472,-66.682742575638
-67.8989930894119,113.063869478084,-103.870231717677,-44.8423431722748,21.5680898431021,123.431879011206,-66.6709706960998
-67.9223169543836,113.178146411135,-104.180715329865,-44.9477439320297,21.4903979985537,123.462115742147,-66.6138259492623
-68.1174391747579,113.181636094086,-104.154590758101,-44.8112799660277,21.5125087398546,123.659203032363,-66.6003619918917
-68.1188040372838,113.07160393957,-103.982713710188,-44.7888658358486,21.527944247501,123.153593357937,-66.8347258412321
-68.0641371227422,112.99638745095,-104.199028077245,-44.684814365076,21.2138546291274,123.411551699698,-66.6796070685078
-68.2037772994466,113.072983791888,-104.1523647922,-44.8693632665585,21.4093215706171,123.413066324013,-66.8855623278898
-68.0162480505055,112.888931530608,-104.169253704086,-44.9849214598813,21.5323198726905,123.433343735525,-66.9019700754173
-68.2065420958644,113.027507914195,-104.044885826969,-44.5972614345941,21.5249967777941,123.419767369046,-66.7311166745395
-68.1096930061062,112.996608680122,-104.195584082591,-44.9271741349342,21.4326282244023,123.422952901553,-66.9010879692738
-68.4217560665013,113.112954184839,-104.151795605868,-44.8518518677943,21.267845896809,123.350688611027,-66.8851748176822
-68.1253275711936,113.049182642199,-104.208937878712,-44.8024838882081,21.3304551898073,123.199224328802,-66.8687438998687
-68.2640503839811,113.055750726984,-104.253190613473,-44.7923042910659,21.2651387807358,123.378523982128,-66.7553356443081
-68.1600531818459,113.012230631125,-104.133967837484,-44.913032724882,21.4552230029782,123.325785201713,-66.8370767132069
-68.294802855609,113.081571791222,-104.19084940944,-44.8378160559586,21.1715420816977,123.359346877957,-66.8747878995281
-68.1350988860517,113.094400633719,-104.15642554183,-44.753418767279,21.2254224652701,123.114126801808,-67.063816903271
-68.0665772214072,113.035705845299,-104.313580280737,-44.8760353909978,21.3650142608286,123.360875823895,-66.9847258820529
-68.1720037993668,112.999114008194,-104.352915009357,-44.7250435578559,21.2466085680271,123.166049638306,-67.0601997258854
-68.2166884412583,113.041946788829,-104.279306754353,-45.1712300060881,21.332166828647,123.333485796339,-67.1638667700588
-68.2245181275016,112.922475770994,-104.371717489038,-44.9991347960514,21.007532329399,123.50589187593,-66.7072218927798
