pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575899.6851657,23119404.6097886,22169467.7512151,21218528.966544,20285889.4445797,23503681.5424351,23952229.5440058
22576255.2060747,23118808.661333,22170014.1354662,21218763.9289698,20285776.0737818,23503032.951408,23952577.6125032
22576611.1585593,23118213.9636068,22170560.2002382,21218997.3991312,20285660.3150849,23502386.2279851,23952930.1087715
22576970.0504725,23117617.7493749,22171106.3910685,21219231.7899614,20285548.4302855,23501738.5604221,23953277.2856271
22577325.1219048,23117024.5267786,22171655.1172481,21219468.4148821,20285432.7332514,23501088.1474023,23953628.3558322
22577683.3052206,23116429.4506114,22172199.8580064,21219703.0041466,20285319.1433349,23500441.6675885,23953979.2114551
22578038.5972321,23115833.1415724,22172745.1271818,21219937.3779182,20285206.6039569,23499790.3652932,23954331.0143724
22578397.1844596,23115239.802538,22173292.2721324,21220173.8635203,20285092.4449943,23499144.3567783,23954675.3344267
22578754.4679997,23114646.137489,22173840.4411745,21220408.788089,20284978.3073928,23498496.2293554,23955029.0905567
22579111.3351443,23114053.8398718,22174386.3258003,21220642.7896498,20284866.4432182,23497846.3414208,23955378.7719755
22579467.2075818,23113458.1306213,22174932.0380667,21220880.2389725,20284751.0555239,23497198.553312,23955726.8846332
22579826.3406836,23112863.5696112,22175478.0309712,21221112.1083037,20284639.7502184,23496549.4982059,23956077.8865536
22580183.6739229,23112269.0741881,22176026.212264,21221347.6634154,20284525.6391908,23495903.1520151,23956433.1161393
22580540.4692188,23111673.8270121,22176574.6017314,21221585.0172037,20284414.2527093,23495254.6348476,23956781.089806
22580899.2418716,23111081.372645,22177121.0369022,21221820.3429156,20284300.3996437,23494604.9464561,23957133.8635811
22581255.3109173,23110489.1928453,22177668.7819487,21222055.2828665,20284187.166894,23493956.4505684,23957482.0732811
22581612.4021177,23109892.8645453,22178214.1347461,21222290.3483094,20284076.2925198,23493309.7745836,23957832.5036213
22581973.3388871,23109298.2881847,22178764.4543571,21222526.7575433,20283962.4158115,23492661.0162468,23958185.9979313
22582331.0902234,23108704.4577686,22179311.210401,21222761.0092624,20283850.2844038,23492013.1037072,23958534.2714121
22582689.7343324,23108111.7670072,22179858.172926,21222996.9955512,20283739.8560658,23491363.4265742,23958886.1625202
22583046.5215891,23107517.250604,22180405.5909611,21223230.3493458,20283627.9331596,23490717.5696731,23959239.1551605
22583405.1466523,23106922.8607826,22180952.744094,21223469.7697422,20283515.012656,23490067.2950597,23959591.0378548
