pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575878.2627048,23119327.7630226,22169526.1001596,21218521.3376189,20285877.5563493,23503748.3164209,23952213.4753655
22576235.2784703,23118731.3700659,22170071.0526558,21218755.5526511,20285764.9741023,23503102.3424424,23952563.112903
22576592.8512813,23118138.9252152,22170616.7722261,21218989.4656198,20285651.1701026,23502451.547219,23952913.5608205
22576949.7903984,23117545.6381393,22171164.5789487,21219224.5407899,20285535.3944598,23501805.1101529,23953262.2565478
22577305.6960602,23116947.8502476,22171712.6166919,21219460.8603182,20285421.6121172,23501154.0037696,23953615.5537023
22577662.7682616,23116354.970603,22172256.6778022,21219695.6723879,20285305.4573557,23500507.4805276,23953963.7851512
22578021.0797582,23115759.5491277,22172804.4444701,21219931.6635603,20285196.1932925,23499858.6840549,23954312.4159668
22578376.2269797,23115165.8104308,22173350.1050015,21220165.3917692,20285081.5639591,23499210.2360958,23954663.3858405
22578733.5174309,23114570.2981552,22173898.4808611,21220401.5072174,20284967.1155987,23498563.4693228,23955012.7320902
22579091.6094139,23113975.252701,22174443.1034266,21220634.8221158,20284852.605164,23497913.91632,23955362.9757505
22579448.2132425,23113380.3986669,22174991.4076005,21220871.0593526,20284741.7288463,23497265.8085411,23955714.1998433
22579807.2855753,23112788.4522697,22175537.887365,21221107.7363002,20284628.8458127,23496619.4521138,23956064.4741107
22580164.7574567,23112194.1384465,22176084.7190044,21221341.9605116,20284515.5596015,23495970.8727486,23956416.1782478
22580521.062122,23111598.0790085,22176633.0567732,21221578.0634324,20284403.5508274,23495321.1464859,23956766.5150392
22580878.0781578,23111006.0384709,22177179.7023417,21221814.0325683,20284290.013433,23494673.3511593,23957118.2572809
22581238.23132,23110409.6733747,22177726.0401054,21222047.894487,20284176.785131,23494022.9942935,23957468.1946278
22581595.5770377,23109818.0831266,22178272.5638354,21222284.1425984,20284065.4350853,23493376.0789981,23957820.3155605
22581954.6218821,23109222.7148266,22178820.4402072,21222520.2316715,20283951.9543435,23492728.5778681,23958170.6190897
22582311.6273878,23108627.5967427,22179368.2017893,21222755.4369989,20283839.1806893,23492079.3587225,23958521.2394936
22582669.2584013,23108034.767746,22179914.7020995,21222990.9910636,20283728.2609332,23491430.8183522,23958873.3142529
22583027.3996397,23107440.4435126,22180463.2092927,21223228.6568014,20283616.117531,23490782.5187223,23959223.3955477
22583386.3710318,23106846.3971126,22181010.2463865,21223461.6415282,20283503.058222,23490134.2481947,23959578.132204
22583744.1112008,23106253.3387613,22181559.5620338,21223698.5740628,20283391.6527242,23489488.9889308,23959925.1665921
22584103.1573115,23105658.9896936,22182106.1168356,21223932.3271657,20283279.8982906,23488838.5957114,23960279.5457923
22584462.4600838,23105064.6678462,22182651.6897753,21224168.4564366,20283167.4302821,23488189.4756542,23960632.4036969
22584820.5817884,23104471.0824989,22183201.6105638,21224401.9634425,20283055.6673288,23487543.5032292,23960981.1540293
22585179.3331418,23103876.8300837,22183748.5181333,21224641.0417112,20282944.3822694,23486897.4050755,23961336.400178
22585538.4431983,23103283.1259657,22184298.9648781,21224876.8390867,20282834.4181891,23486247.7923864,23961687.3597816
22585897.8606042,23102689.3133913,22184845.4208072,21225112.845273,20282722.7953137,23485598.5141121,23962038.6096572
22586256.1887505,23102095.3402828,22185394.4868548,21225347.6036958,20282610.4121654,23484953.3685614,23962392.4151506
22586616.3898023,23101503.059162,22185942.5838046,21225584.4437744,20282500.6361775,23484303.9319088,23962745.823478
22586975.1311229,23100910.5022237,22186490.2334551,21225820.3549535,20282388.1500435,23483656.9887101,23963097.3523238
22587334.9553394,23100316.1380078,22187038.3054859,21226056.2019698,20282276.6957149,23483008.4191962,23963451.5191804
22587693.1063255,23099721.6167725,22187586.1410647,21226293.0461572,20282165.534577,23482360.0987086,23963802.7932394
22588053.6985286,23099128.6944206,22188136.8086056,21226529.3798784,20282057.1151782,23481711.3852658,23964154.5632042
22588413.3217557,23098536.3666029,22188683.6013169,21226764.028431,20281942.4272352,23481063.2024586,23964509.8893166
22588770.8103266,23097943.3491339,22189232.8266951,21226999.4051822,20281835.415128,23480416.8288471,23964860.3786399
22589133.5239578,23097349.3125573,22189781.6383704,21227236.4242995,20281723.2310938,23479769.12069,23965214.6816033
22589491.8570842,23096756.1258019,22190331.1612315,21227471.6839002,20281615.0367066,23479121.6491244,23965569.4455408
22589851.1721158,23096162.0226026,22190879.6546887,21227708.832007,20281504.6534771,23478474.3638532,23965921.3121147
22590209.3167839,23095568.705319,22191426.976642,21227946.5225204,20281393.6179938,23477827.3508118,23966277.0281131
22590571.9071007,23094976.443456,22191976.9375663,21228183.9069869,20281284.2799718,23477178.774558,23966627.4482951
22590933.1968267,23094381.6088369,22192526.6767807,21228418.881216,20281173.6878257,23476531.7726074,23966983.3319445
22591293.5671032,23093790.4664954,22193074.9154286,21228656.3063153,20281063.6221043,23475883.3975837,23967336.0106115
22591652.5069188,23093197.9930662,22193624.6595588,21228892.1836443,20280955.1888199,23475233.997794,23967689.2219087
22592013.2165322,23092602.9628564,22194173.7768977,21229130.4996817,20280845.9018275,23474586.9678132,23968042.9854771
22592373.2111568,23092011.5766814,22194722.1379042,21229363.8835995,20280735.6893454,23473939.8510063,23968398.8182026
22592733.6778829,23091418.8525179,22195272.6748613,21229601.1533884,20280624.4649418,23473291.9089555,23968753.0052141
22593095.9977192,23090826.0024935,22195820.9981396,21229839.5535209,20280516.7874219,23472644.4902047,23969105.3875692
22593456.3370016,23090232.4956254,22196370.3388123,21230073.6946857,20280407.8553639,23471999.5527617,23969461.2790357
22593815.2425973,23089640.3432102,22196919.6073589,21230313.1620235,20280299.8933434,23471350.84872,23969815.2628287
22594177.5734638,23089047.4427408,22197472.1660843,21230547.4960198,20280188.8850355,23470702.7690536,23970170.6474548
22594538.1826275,23088453.6818706,22198019.540471,21230786.2113512,20280079.171397,23470055.1988305,23970525.11979
22594899.1273504,23087858.9303212,22198569.0953425,21231024.05738,20279970.5306381,23469407.682927,23970879.214864
22595261.4633527,23087268.391331,22199118.86904,21231260.4383246,20279860.9394174,23468759.6403412,23971233.9469556
22595620.4307655,23086675.7665309,22199667.9004605,21231497.5453783,20279753.0422707,23468114.0219823,23971590.0669418
22595984.4600014,23086083.7158233,22200220.9872188,21231734.9903224,20279646.1842905,23467466.2343659,23971944.9524057
22596344.3395149,23085490.5180942,22200769.669331,21231970.8488066,20279538.832241,23466817.6680274,23972298.4605506
22596706.5867038,23084898.4033326,22201319.4344897,21232207.5010909,20279428.2961616,23466171.2096163,23972654.2490345
22597068.0547004,23084304.9791805,22201870.5198234,21232445.0786883,20279319.465479,23465524.5854672,23973010.905112
22597427.1255359,23083713.3195476,22202419.0763065,21232680.4695616,20279212.4437741,23464875.1027234,23973366.9789351
22597790.8056694,23083120.9867951,22202971.0246928,21232922.2052324,20279103.9291511,23464228.4669413,23973722.721759
22598154.7223103,23082528.4877035,22203522.4271773,21233156.9592294,20278996.8112918,23463581.7024381,23974076.9577032
22598515.6226709,23081936.9042919,22204072.4119696,21233393.8832914,20278888.3896274,23462934.7155439,23974431.7307841
22598877.4504827,23081344.0952552,22204622.0722407,21233630.6646577,20278779.2764702,23462287.1840607,23974788.4901669
22599240.1308366,23080752.2454103,22205171.6542479,21233869.6971963,20278671.7961383,23461640.1691456,23975146.0082636
22599603.5400332,23080159.6947019,22205724.2739535,21234106.7461633,20278565.7213919,23460992.8573387,23975500.7111581
22599965.0220866,23079566.8019717,22206275.3097141,21234343.2986353,20278459.7701644,23460346.9229781,23975857.175331
22600326.7003246,23078977.2134781,22206826.2870597,21234581.4688621,20278349.3745595,23459699.0912112,23976211.7189853
