carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8597831,23119327.3595143,22169525.3521644,21218520.9907132,20285878.0043749,23503749.7260678,23952214.8582377
22576235.4845536,23118732.6464121,22170071.5897995,21218755.8564522,20285763.9364746,23503101.2512619,23952564.3649779
22576592.1991658,23118137.9679664,22170617.897456,21218990.7595738,20285649.9663529,23502452.7948161,23952913.9810869
22576949.001731,23117543.332335,22171164.276534,21219225.6943513,20285536.1006412,23501804.3593778,23953263.70545
22577305.888801,23116948.7373111,22171710.7174885,21219460.6805932,20285422.3351549,23501155.9454622,23953613.5267059
22577662.8599285,23116354.1792885,22172257.2252539,21219695.7065885,20285308.6704013,23500507.5511891,23953963.4484578
22578019.9199136,23115759.6601014,22172803.8024198,21219930.7658053,20285195.1011077,23499859.1785966,23954313.4728394
22578377.0698789,23115165.1752411,22173350.4499734,21220165.8675759,20285081.6333681,23499210.8206375,23954663.5999304
22578734.3038495,23114570.7341613,22173897.1626907,21220401.0027131,20284968.2622528,23498562.4839775,23955013.8326918
22579091.6243538,23113976.3289212,22174443.9481133,21220636.1722898,20284854.9951868,23497914.1608011,23955364.1646463
22579449.0390594,23113381.9571453,22174990.8031299,21220871.3969599,20284741.8318143,23497265.8582923,23955714.594793
22579806.5299683,23112787.6267514,22175537.7202599,21221106.6518466,20284628.7714305,23496617.5836968,23956065.1278577
22580164.1147038,23112193.3358988,22176084.7148976,21221341.9433091,20284515.8083141,23495969.321701,23956415.7589995
22580521.7794646,23111599.0852265,22176631.7738214,21221577.2816795,20284402.9489982,23495321.0783834,23956766.5016324
22580879.5375563,23111004.8712165,22177178.8983193,21221812.6518415,20284290.1845367,23494672.8591421,23957117.3488938
22581237.3859909,23110410.6943266,22177726.0887693,21222048.0651977,20284177.5254456,23494024.660294,23957468.2914811
22581595.3143313,23109816.5622187,22178273.3532001,21222283.5188223,20284064.9622,23493376.4795355,23957819.3364505
22581953.3318945,23109222.4652385,22178820.6839193,21222519.0097875,20283952.5057729,23492728.3227194,23958170.4843304
22582311.4339036,23108628.4094429,22179368.0860395,21222754.5422265,20283840.1472442,23492080.1852849,23958521.7382334
22582669.6228925,23108034.3924898,22179915.5552845,21222990.1133468,20283727.8867139,23491432.0655358,23958873.0924982
22583027.8962694,23107440.4123783,22180463.0927812,21223225.7248767,20283615.7302863,23490783.9604165,23959224.5431411
22583386.2613653,23106846.4680191,22181010.6975138,21223461.3732906,20283503.6785743,23490135.8793174,23959576.0905907
22583744.712154,23106252.5638912,22181558.3729237,21223697.0644065,20283391.7262631,23489487.809124,23959927.7423171
22584103.2527704,23105658.6979822,22182106.1187392,21223932.7966276,20283279.8738712,23488839.7671417,23960279.4978857
