carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575898.1383806,23119403.3333423,22169467.4356816,21218528.2164613,20285889.1130287,23503682.4124543,23952229.4203996
22576254.7666583,23118808.5930824,22170013.710109,21218763.0603331,20285775.0182435,23503033.9207457,23952578.9371698
22576611.4520452,23118213.8928504,22170559.9865179,21218997.9779299,20285661.0538782,23502385.467918,23952928.5345216
22576968.2938694,23117619.2627136,22171106.3386056,21219232.8749665,20285547.183854,23501737.0711322,23953278.2897967
22577325.1178849,23117024.6576587,22171652.7562758,21219467.8810152,20285433.4617635,23501088.6440849,23953628.1530898
22577682.0824733,23116430.080289,22172199.288183,21219702.8879607,20285319.7551131,23500440.2636328,23953978.0521171
22578039.1625844,23115835.5685194,22172745.860564,21219937.958726,20285206.2037505,23499791.8833926,23954328.07225
22578396.3137524,23115241.0899488,22173292.5062606,21220173.001478,20285092.7557797,23499143.4977564,23954678.19602
22578753.5396499,23114646.6529093,22173839.1697481,21220408.1118441,20284979.3923987,23498495.2035563,23955028.4388793
22579110.8482692,23114052.2192756,22174385.9616184,21220643.3049785,20284866.1320978,23497846.8457661,23955378.8107462
22579468.2485319,23113457.8032645,22174932.8205148,21220878.5214959,20284753.0005638,23497198.6198836,23955729.2375536
22579825.7431888,23112863.5278691,22175479.7298215,21221113.7732484,20284639.9104579,23496550.311062,23956079.7556803
22580183.3055169,23112269.223501,22176026.7304325,21221349.0738119,20284527.0010788,23495902.052602,23956430.4532471
22580540.9417856,23111674.947553,22176573.7427787,21221584.3923412,20284414.1486286,23495253.8556503,23956781.1519641
22580898.6966884,23111080.7445849,22177120.875672,21221819.7740575,20284301.3580275,23494605.6050338,23957131.9729843
22581256.5413572,23110486.5860836,22177668.0739792,21222055.1597519,20284188.6460919,23493957.3786454,23957482.9575311
22581614.4713526,23109892.4363715,22178215.3338141,21222290.59209,20284076.1417834,23493309.2131546,23957834.0247275
22581972.4199842,23109298.3520305,22178762.6512187,21222526.1031123,20283963.694599,23492661.1110971,23958185.1597541
22582330.5655218,23108704.2456093,22179310.0821829,21222761.5726436,20283851.3528098,23492012.8911412,23958536.4559824
22582688.7325931,23108110.2540858,22179857.5007754,21222997.1465267,20283739.1203976,23491364.7934687,23958887.7893915
22583046.9907413,23107516.2546219,22180405.0616611,21223232.785266,20283626.9351935,23490716.7443292,23959239.2291937
22583405.348181,23106922.297771,22180952.6546555,21223468.4099938,20283514.9318176,23490068.6278988,23959590.7712204
22583763.7813062,23106328.4545119,22181500.305903,21223704.0887208,20283402.9830838,23489420.588098,23959942.4298327
22584122.3736339,23105734.5566759,22182048.0175304,21223939.8212567,20283291.0905977,23488772.5326969,23960294.23069
22584480.9217885,23105140.7262361,22182595.8355314,21224175.6039125,20283179.3526056,23488124.5632372,23960646.0937927
22584839.6246244,23104546.9470302,22183143.7669006,21224411.3591565,20283067.7329897,23487476.5040706,23960998.0731755
22585198.4372078,23103953.2132958,22183691.672552,21224647.1788683,20282956.1782264,23486828.6015841,23961350.1363793
22585557.269478,23103359.4721965,22184239.6768232,21224883.0864516,20282844.6879918,23486180.5931441,23961702.3052159
22585916.2496249,23102765.7886149,22184787.7474836,21225119.0211781,20282733.4115828,23485532.656495,23962054.5787165
22586275.3190261,23102172.1527845,22185335.9211062,21225354.9464168,20282622.1550068,23484884.711488,23962406.8997612
22586634.4371818,23101578.5578656,22185884.1183756,21225591.0047395,20282510.9860466,23484236.8315896,23962759.3981349
22586993.6556192,23100985.0365069,22186432.3966758,21225827.0056453,20282399.9588327,23483588.9738691,23963111.9951972
22587352.9756938,23100391.5416647,22186980.7185975,21226063.0963059,20282289.0371418,23482941.0809399,23963464.6580682
22587712.3586744,23099798.0371963,22187529.1626036,21226299.2143528,20282178.1766376,23482293.2537353,23963817.4419253
22588071.8334676,23099204.5967133,22188077.659312,21226535.3690323,20282067.4331549,23481645.4355249,23964170.3047759
22588431.4584919,23098611.2286155,22188626.2180211,21226771.538411,20281956.7793256,23480997.6313524,23964523.2801729
22588791.0651113,23098017.8469227,22189174.8350546,21227007.7729384,20281846.2796118,23480349.8493424,23964876.3836848
22589150.814551,23097424.5293003,22189723.5201207,21227244.0424655,20281735.8315795,23479702.1107018,23965229.5799306
22589510.623011,23096831.2437848,22190272.2624854,21227480.4012815,20281625.5087909,23479054.3089452,23965582.8458999
22589870.554211,23096238.0383206,22190821.1392602,21227716.7261027,20281515.2712551,23478406.5857274,23965936.233369
22590230.5638311,23095644.8107674,22191370.033943,21227953.1338363,20281405.1467081,23477758.8956405,23966289.7302014
22590590.5946592,23095051.704497,22191918.9717923,21228189.5472518,20281295.0946958,23477111.2345169,23966643.3327407
22590950.7731684,23094458.5483658,22192468.0064312,21228426.0172947,20281185.2076997,23476463.6237786,23966996.9934831
22591311.0643068,23093865.4780291,22193017.1358707,21228662.5436703,20281075.3476857,23475815.9450143,23967350.8127646
22591671.3928901,23093272.4046375,22193566.3081029,21228899.0866589,20280965.6063833,23475168.3670931,23967704.724277
22592031.8876586,23092679.4286957,22194115.5592031,21229135.6786739,20280855.9986122,23474520.7202096,23968058.6768628
22592392.3196324,23092086.4439203,22194664.8662458,21229372.2789749,20280746.4492766,23473873.1949049,23968412.8067923
22592752.9198572,23091493.5256424,22195214.2305802,21229609.0079462,20280637.0434813,23473225.6311286,23968767.0071833
22593113.6090495,23090900.7010561,22195763.6393422,21229845.7242182,20280527.7263692,23472578.0740919,23969121.2588244
22593474.3999885,23090307.8209289,22196313.188322,21230082.4501319,20280418.5085963,23471930.5567921,23969475.6959536
22593835.2617049,23089714.963929,22196862.7587123,21230319.2181847,20280309.3699462,23471283.0613512,23969830.2129702
22594196.2116323,23089122.2423475,22197412.4036577,21230556.008805,20280200.3644882,23470635.5769517,23970184.8117494
22594557.2582597,23088529.4971222,22197962.1359664,21230792.9074508,20280091.4260482,23469988.092339,23970539.5099323
22594918.3177749,23087936.7990554,22198511.9147275,21231029.8481076,20279982.5766838,23469340.6726448,23970894.3445522
22595279.5215135,23087344.1553299,22199061.7500297,21231266.7660185,20279873.8669072,23468693.2857065,23971249.2256287
22595640.8498419,23086751.5665166,22199611.7074968,21231503.75192,20279765.2475341,23468045.8973624,23971604.2373343
22596002.1996359,23086158.9998059,22200161.7008353,21231740.8077064,20279656.7436603,23467398.4959751,23971959.3544057
22596363.7144194,23085566.4858498,22200711.724031,21231977.8590153,20279548.3391418,23466751.1209068,23972314.5490396
22596725.2073966,23084973.9970101,22201261.8769639,21232214.9506133,20279439.9447997,23466103.8192871,23972669.8855123
22597086.8654269,23084381.524316,22201812.091301,21232452.0922036,20279331.795033,23465456.5290318,23973025.2913111
22597448.6089866,23083789.1300416,22202362.3345836,21232689.3062538,20279223.6567122,23464809.2418796,23973380.7359984
22597810.3856205,23083196.7586079,22202912.6586678,21232926.5155208,20279115.6378693,23464161.9097028,23973736.4077054
22598172.2747064,23082604.4170742,22203463.0622133,21233163.7556159,20279007.6847366,23463514.7205073,23974092.131551
22598534.2157415,23082012.1237486,22204013.5265287,21233401.0595513,20278899.9250778,23462867.4739821,23974447.9424974
22598896.3286078,23081419.8629706,22204564.0628217,21233638.4499148,20278792.2059588,23462220.2431442,23974803.8434569
22599258.4507201,23080827.6888764,22205114.6554253,21233875.7499812,20278684.5776739,23461573.0982497,23975159.8963199
22599620.7060037,23080235.5154336,22205665.3150842,21234113.195443,20278577.0714747,23460925.9142103,23975515.9948532
22599983.0029844,23079643.3369316,22206216.0916648,21234350.6879135,20278469.6521162,23460278.7895786,23975872.244949
22600345.3783853,23079051.2615266,22206766.877381,21234588.1907243,20278362.3581034,23459631.6495073,23976228.5704512
22600707.8978189,23078459.1657947,22207317.7700726,21234825.6946157,20278255.144409,23458984.5397649,23976584.9839368
22601070.5099613,23077867.2213684,22207868.7214051,21235063.3237822,20278148.0293345,23458337.4252595,23976941.5205328
22601433.149353,23077275.2264248,22208419.6897861,21235300.9207173,20278040.9842134,23457690.4294594,23977298.0985538
22601795.9438044,23076683.349662,22208970.7978534,21235538.5978922,20277934.1141803,23457043.335738,23977654.897033
22602158.7173493,23076091.3981937,22209521.9374899,21235776.2881416,20277827.2958159,23456396.3048943,23978011.7192731
22602521.6499374,23075499.5980406,22210073.1497282,21236014.002976,20277720.5660738,23455749.3253024,23978368.643842
22602884.7035074,23074907.7284797,22210624.4577354,21236251.7850419,20277613.949359,23455102.323993,23978725.6395695
22603247.7735165,23074315.9997078,22211175.7745845,21236489.5981906,20277507.483408,23454455.4074639,23979082.8176177
22603610.9125615,23073724.2640417,22211727.2192041,21236727.4377798,20277401.1144286,23453808.4132941,23979440.0378538
22603974.2029882,23073132.5569542,22212278.6919817,21236965.3649107,20277294.7440158,23453161.5211354,23979797.3375
22604337.5719379,23072540.8676143,22212830.2198149,21237203.2855975,20277188.5654567,23452514.6454118,23980154.8193338
22604701.005804,23071949.2671436,22213381.8640074,21237441.2534463,20277082.4235218,23451867.7598408,23980512.3474069
22605064.5090848,23071357.7091312,22213933.5446357,21237679.2403103,20276976.4160169,23451220.8997241,23980869.9628153
22605428.1267712,23070766.1542257,22214485.3147293,21237917.3071153,20276870.5236412,23450574.1078906,23981227.7396887
22605791.7859434,23070174.6870128,22215037.1167188,21238155.4290909,20276764.7613115,23449927.2145728,23981585.5285075
22606155.5491987,23069583.2043586,22215589.0124527,21238393.523132,20276659.0318005,23449280.4703362,23981943.4855414
22606519.4274206,23068991.7747914,22216140.9743346,21238631.7397726,20276553.4162256,23448633.7161256,23982301.4977585
22606883.3909028,23068400.4172991,22216693.0513998,21238869.919181,20276447.9801311,23447986.9430906,23982659.6481262
22607247.41843,23067809.1102396,22217245.0794881,21239108.2221985,20276342.555459,23447340.1958972,23983017.9692913
22607611.5615267,23067217.8002056,22217797.2766772,21239346.4908201,20276237.220534,23446693.5541229,23983376.2983561
22607975.745069,23066626.5515693,22218349.4989325,21239584.7961129,20276132.0436711,23446046.8314716,23983734.7546122
22608339.990489,23066035.3439032,22218901.8190284,21239823.1636954,20276026.9352439,23445400.1622577,23984093.2617605
22608704.3789333,23065444.1723585,22219454.1553197,21240061.566562,20275921.9601853,23444753.5297194,23984451.8820404
22609068.8610063,23064853.0744896,22220006.5934854,21240300.0567422,20275817.0803915,23444106.8917857,23984810.6468388
22609433.4034792,23064261.9466445,22220559.1042898,21240538.4847748,20275712.2611086,23443460.3221997,23985169.5086023
22609798.0123694,23063670.8852721,22221111.6989414,21240777.043721,20275607.5522896,23442813.7520145,23985528.4495515
22610162.7226277,23063079.8667341,22221664.3242371,21241015.6202782,20275502.9721521,23442167.1551687,23985887.4965991
22610527.5426558,23062488.8801203,22222217.0085676,21241254.225527,20275398.4821028,23441520.6221553,23986246.6392864
22610892.4259595,23061897.9875354,22222769.7661132,21241492.8779591,20275294.1201223,23440874.1348791,23986605.9293178
22611257.405076,23061307.0811043,22223322.6351939,21241731.5788816,20275189.8222976,23440227.6061552,23986965.2479657
22611622.4695496,23060716.2438289,22223875.5456163,21241970.215361,20275085.6359106,23439581.1665267,23987324.7440045
22611987.6070822,23060125.4164972,22224428.4861395,21242209.0347775,20274981.5189603,23438934.7003162,23987684.2558028
22612352.8312208,23059534.674771,22224981.5774823,21242447.821002,20274877.5427008,23438288.2819556,23988043.921161
22612718.1599158,23058943.9576813,22225534.6706598,21242686.6457194,20274773.638925,23437641.8680973,23988403.6701809
22613083.5715952,23058353.2338326,22226087.8709579,21242925.5568104,20274669.8535002,23436995.4986957,23988763.5308953
22613449.0218963,23057762.5885995,22226641.0779028,21243164.4608476,20274566.1985839,23436349.144479,23989123.4955075
22613814.593046,23057171.9509095,22227194.3962594,21243403.4344161,20274462.5658273,23435702.7993279,23989483.5831774
22614180.2469168,23056581.3971747,22227747.7888457,21243642.4184442,20274359.0434497,23435056.4807302,23989843.7308313
22614545.9675031,23055990.8907724,22228301.2127353,21243881.4837831,20274255.6909753,23434410.1767846,23990203.9516692
22614911.7930345,23055400.4220621,22228854.7459524,21244120.5569569,20274152.4161014,23433763.8769135,23990564.3210654
22615277.7321682,23054809.9455466,22229408.3324284,21244359.7519287,20274049.2363542,23433117.6065837,23990924.7816197
22615643.6973251,23054219.5794936,22229962.0102388,21244598.859395,20273946.1571459,23432471.3902461,23991285.3624941
22616009.7335761,23053629.1986058,22230515.7242311,21244838.0122449,20273843.1413742,23431825.1703425,23991646.04433
22616375.9070728,23053038.8446667,22231069.5411289,21245077.2633879,20273740.2752471,23431178.9734314,23992006.7558485
22616742.1436032,23052448.5741645,22231623.3271767,21245316.5632208,20273637.4942422,23430532.8207816,23992367.6476814
22617108.5160647,23051858.3404672,22232177.285066,21245555.868659,20273534.8147987,23429886.6545329,23992728.5571075
22617474.9312468,23051268.131463,22232731.2718922,21245795.250464,20273432.1937675,23429240.5246017,23993089.6206225
22617841.3983581,23050678.0058356,22233285.3529138,21246034.6433734,20273329.752251,23428594.4852508,23993450.7940581
22618208.0337542,23050087.8305193,22233839.4505989,21246274.0614003,20273227.3436054,23427948.3522474,23993812.121368
22618574.7013039,23049497.7830914,22234393.5914905,21246513.5497029,20273125.0870767,23427302.2954409,23994173.4460393
22618941.4469647,23048907.7456099,22234947.8793197,21246753.085453,20273022.8635525,23426656.2178917,23994534.9513005
22619308.2373301,23048317.7345854,22235502.1829507,21246992.6228917,20272920.7935997,23426010.2236334,23994896.4931856
22619675.2217801,23047727.8117734,22236056.5976129,21247232.1609232,20272818.8159086,23425364.2487167,23995258.145197
22620042.2242634,23047137.8575431,22236611.0808441,21247471.862691,20272716.9642628,23424718.2961672,23995619.9218626
22620409.3128476,23046547.946242,22237165.5585493,21247711.495996,20272615.1510141,23424072.3185448,23995981.8015221
22620776.505487,23045958.1543603,22237720.2340989,21247951.2333128,20272513.4774285,23423426.4041343,23996343.7848045
22621143.7771155,23045368.337784,22238274.8539606,21248190.9834333,20272411.8750226,23422780.4839551,23996705.8290252
22621511.1147364,23044778.6096144,22238829.6069927,21248430.7758482,20272310.4533435,23422134.6000866,23997067.9864071
22621878.5682064,23044188.8915338,22239384.3837949,21248670.630983,20272209.0413963,23421488.7353766,23997430.2844049
22622246.057368,23043599.1942422,22239939.25427,21248910.4848382,20272107.7687575,23420842.862365,23997792.6363758
22622613.6883387,23043009.5641867,22240494.1838825,21249150.3978466,20272006.6244477,23420197.0372445,23998155.099106
22622981.3414672,23042419.9668675,22241049.1910484,21249390.3444095,20271905.5117363,23419551.2712018,23998517.6517248
22623349.1215586,23041830.4311244,22241604.2287382,21249630.3143892,20271804.5339497,23418905.5113905,23998880.3376667
22623716.946806,23041240.911604,22242159.3342833,21249870.3395657,20271703.6301366,23418259.7567681,23999243.0672146
22624084.9419946,23040651.435051,22242714.5885471,21250110.4305831,20271602.9115043,23417614.0347235,23999605.9836609
22624452.9273111,23040062.0076783,22243269.8293019,21250350.5224492,20271502.2699711,23416968.3089178,23999969.0073383
22624821.0264503,23039472.6340494,22243825.1757062,21250590.6877837,20271401.6509385,23416322.6109017,24000332.0426386
22625189.2601177,23038883.2739154,22244380.5715461,21250830.8653294,20271301.135643,23415676.9447957,24000695.1890792
22625557.512355,23038293.9570288,22244936.0359621,21251071.0847481,20271200.8157233,23415031.3412708,24001058.4696175
22625925.8828061,23037704.7444107,22245491.581392,21251311.3649595,20271100.5050367,23414385.7086444,24001421.8605148
22626294.3442512,23037115.4349087,22246047.2159973,21251551.6694111,20271000.3631937,23413740.069724,24001785.3377687
22626662.8928814,23036526.3118538,22246602.8733764,21251792.0512538,20270900.3096463,23413094.5307276,24002148.8973772
22627031.4762443,23035937.1650261,22247158.6275971,21252032.4169858,20270800.2998786,23412448.9823905,24002512.5816459
22627400.2219121,23035348.0808857,22247714.3993706,21252272.8108471,20270700.465931,23411803.4274949,24002876.3522099
22627768.9890337,23034759.0220973,22248270.2794845,21252513.2966285,20270600.6698154,23411157.8755253,24003240.1551393
