carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575878.8479198,23119327.3657261,22169525.3986739,21218521.0493878,20285878.0168949,23503749.732175,23952214.8188734
22576235.4690934,23118732.6584973,22170071.6308443,21218755.8727632,20285763.97759,23503101.2206238,23952564.3480098
22576592.2239727,23118137.9701462,22170617.9016358,21218990.8209531,20285650.0167346,23502452.8453209,23952913.9572302
22576949.039837,23117543.3380073,22171164.2802445,21219225.7148513,20285536.0815013,23501804.3437006,23953263.7164156
22577305.9141309,23116948.6917229,22171710.7543891,21219460.6450168,20285422.3362574,23501155.928888,23953613.5110958
22577662.8916221,23116354.1831847,22172257.2341118,21219695.662931,20285308.6655519,23500507.5255004,23953963.4029906
22578019.9447995,23115759.6321385,22172803.804956,21219930.7448098,20285195.1030733,23499859.1385919,23954313.4369638
22578377.090172,23115165.1101122,22173350.4629553,21220165.8760114,20285081.6376172,23499210.8030528,23954663.6190113
22578734.3397732,23114570.7313326,22173897.2048747,21220401.031115,20284968.2842265,23498562.5040122,23955013.8103429
22579091.6478538,23113976.26293,22174443.941746,21220636.1794065,20284854.9879021,23497914.1565843,23955364.1359352
22579449.0373581,23113381.9147545,22174990.8009805,21220871.4263897,20284741.8139697,23497265.8369695,23955714.5892164
22579806.5649389,23112787.5991477,22175537.7400756,21221106.672243,20284628.8005324,23496617.587601,23956065.0954055
22580164.1540305,23112193.3147909,22176084.7537724,21221341.9446008,20284515.8137092,23495969.3223413,23956415.7628826
22580521.7803146,23111599.0551657,22176631.7799937,21221577.3059755,20284402.9719825,23495321.0810614,23956766.4648759
22580879.5169483,23111004.8222759,22177178.9152721,21221812.6713904,20284290.2189513,23494672.8730873,23957117.3269125
22581237.3884599,23110410.6751574,22177726.1304421,21222048.0850712,20284177.5318369,23494024.7053488,23957468.2565424
22581595.3280927,23109816.533865,22178273.4134181,21222283.5041387,20284064.9777189,23493376.4542399,23957819.2847337
22581953.3677007,23109222.4262383,22178820.7134891,21222519.0535388,20283952.5206807,23492728.3075351,23958170.4453917
22582311.4326619,23108628.3961849,22179368.1271436,21222754.550828,20283840.1423749,23492080.1686054,23958521.696206
22582669.624529,23108034.3604868,22179915.5861371,21222990.1530363,20283727.8904376,23491432.0505498,23958873.0216716
22583027.9793757,23107440.3915582,22180463.1106006,21223225.8006855,20283615.7601058,23490783.9304203,23959224.5435868
22583386.3079849,23106846.4255466,22181010.7249704,21223461.372975,20283503.6730572,23490135.8548286,23959576.0641783
22583744.7247899,23106252.5202702,22181558.4237529,21223697.1224577,20283391.754846,23489487.772041,23959927.7199619
22584103.2690121,23105658.6852629,22182106.111656,21223932.8359554,20283279.8792924,23488839.7912718,23960279.4978238
22584461.8875167,23105064.8758781,22182653.9791841,21224168.5890504,20283168.1274443,23488191.7377775,23960631.2948535
22584820.5864818,23104471.0350686,22183201.8407869,21224404.3887183,20283056.4610883,23487543.7468183,23960983.2478753
22585179.3592091,23103877.3372749,22183749.8030227,21224640.2540723,20282944.9243224,23486895.7671021,23961335.3627053
22585538.2659496,23103283.6271534,22184297.8100046,21224876.1532326,20282833.5026111,23486247.8094393,23961687.4895383
22585897.249427,23102689.9659341,22184845.8872408,21225112.0829491,20282722.1332984,23485599.8440734,23962039.7655233
22586256.2885998,23102096.2907,22185394.0374399,21225348.0395076,20282610.8561944,23484951.9039129,23962392.1225997
22586615.4267291,23101502.6936471,22185942.2731825,21225584.0478656,20282499.7156839,23484304.0257685,23962744.5870566
22586974.6843469,23100909.1917114,22186490.5783077,21225820.1165789,20282388.6730403,23483656.1617112,23963097.1111304
22587334.0169545,23100315.6607799,22187038.9421435,21226056.1831374,20282277.713741,23483008.29828,23963449.8105306
22587693.3660344,23099722.2286411,22187587.3544851,21226292.3227965,20282166.94203,23482360.425692,23963802.6023847
22588052.8782843,23099128.7574958,22188135.846921,21226528.4723357,20282056.1601946,23481712.6193543,23964155.5178488
22588412.4604634,23098535.3320227,22188684.3959983,21226764.6830683,20281945.5464504,23481064.8081817,23964508.434622
22588772.0937504,23097942.0019977,22189233.0537974,21227000.9005059,20281834.9406799,23480417.0631646,23964861.5398774
22589131.8583284,23097348.7173187,22189781.7511938,21227237.1833948,20281724.520343,23479769.2609165,23965214.7106951
22589491.6860084,23096755.4242063,22190330.5034304,21227473.567125,20281614.178497,23479121.5371821,23965567.9907225
22589851.6318467,23096162.2017872,22190879.3427791,21227709.8559252,20281503.9457642,23478473.8092348,23965921.355371
22590211.6196672,23095568.9724749,22191428.2951472,21227946.2580005,20281393.799728,23477826.1099591,23966274.8347829
