pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575877.0204637,23119328.6358917,22169524.9791352,21218519.1993984,20285878.9060734,23503750.9012701,23952214.4449704
22576233.6207948,23118733.7491064,22170071.2831348,21218753.9567137,20285764.6112969,23503102.6496092,23952564.0989562
22576590.2871106,23118138.7242642,22170617.6091489,21218989.2173476,20285650.3586296,23502454.0846092,23952913.6101059
22576947.119971,23117544.1203014,22171163.8751018,21219224.1309223,20285536.5062558,23501805.6718508,23953263.2293421
22577303.9672639,23116949.3737684,22171710.1834871,21219459.0867764,20285422.5389904,23501157.3508797,23953613.2153457
22577660.9748693,23116354.7125048,22172256.7419437,21219694.0977534,20285308.9097429,23500508.6434123,23953963.170435
22578017.9033534,23115760.3310677,22172803.4973123,21219929.1464327,20285195.3956397,23499860.0320012,23954313.4538579
22578375.1135181,23115165.9774727,22173350.200626,21220164.3251114,20285081.7965508,23499211.54286,23954663.7769811
22578732.3404746,23114571.5646698,22173896.7843604,21220399.1838287,20284968.244831,23498563.4179525,23955013.8207208
22579089.7041384,23113977.0988836,22174443.3852928,21220634.2340828,20284854.8477404,23497914.9808139,23955364.5473434
22579447.2025973,23113382.8510345,22174990.1637957,21220869.392167,20284741.8463038,23497266.8778471,23955714.9378608
22579804.8076849,23112788.5647276,22175537.2126622,21221104.8083619,20284628.590666,23496618.5516362,23956065.5719747
22580162.1976862,23112194.2925848,22176084.0701784,21221340.091581,20284515.613383,23495970.2813031,23956416.1846711
22580520.0503581,23111599.8287123,22176631.171363,21221575.5190609,20284402.7452811,23495321.8295684,23956767.0496646
22580877.6914224,23111005.5109514,22177178.1737604,21221811.1004533,20284289.9259793,23494673.636045,23957117.8404264
22581235.5316915,23110411.5269981,22177725.4053265,21222046.5311301,20284177.130003,23494025.4676888,23957468.6379302
22581593.3435039,23109817.471344,22178272.789102,21222281.8907838,20284064.4993994,23493377.1562038,23957819.5928623
22581951.2511681,23109223.3825121,22178820.1052028,21222517.3860228,20283951.8184456,23492728.7564224,23958170.8303763
22582309.3971799,23108629.4705127,22179367.531558,21222752.9880179,20283839.5954241,23492080.7261759,23958522.0149816
22582667.4431383,23108035.4937931,22179915.1029567,21222988.4485793,20283727.1821483,23491432.5697201,23958873.4282846
22583025.4903015,23107441.8000013,22180462.8391824,21223224.1742089,20283615.1552791,23490784.3717347,23959224.6974267
22583383.6139126,23106847.8365397,22181010.5191138,21223459.8554799,20283502.9786421,23490136.1978992,23959576.4669356
22583742.0128304,23106253.6320969,22181558.1456139,21223695.6282531,20283390.8355567,23489487.9004945,23959928.1366489
22584100.6645397,23105659.7074753,22182105.9797,21223931.3894217,20283278.9142237,23488839.9090861,23960279.7560034
22584459.2007269,23105065.8720159,22182653.741882,21224166.9973058,20283167.2785198,23488191.8993835,23960631.5682555
22584818.0625523,23104472.0683259,22183201.7066117,21224402.6691904,20283055.5370335,23487543.6153195,23960983.554535
22585176.9357308,23103878.4740075,22183749.7875974,21224638.575822,20282944.1441749,23486895.4389959,23961335.6787469
22585535.8797225,23103284.7453342,22184297.8669854,21224874.7954623,20282832.6039631,23486247.3402133,23961687.8774398
22585894.9083225,23102691.2622828,22184846.1406062,21225110.5688158,20282721.2333517,23485599.2206557,23962040.2488311
22586254.3841241,23102097.6022954,22185394.2474855,21225346.6004592,20282609.9963118,23484951.3950575,23962392.4083324
22586613.4917973,23101504.1787576,22185942.3709358,21225582.5996085,20282498.7389908,23484303.6253757,23962744.9060556
22586972.7775243,23100910.9461269,22186490.5432225,21225818.7565706,20282388.0141935,23483655.8957058,23963097.5401432
22587331.7681893,23100317.408635,22187038.8659665,21226054.7708484,20282277.1052319,23483007.9348052,23963450.2876103
22587691.2098761,23099723.8875537,22187587.3118435,21226290.8129947,20282166.2978699,23482359.9347868,23963803.0070028
22588050.5944831,23099130.1146327,22188135.9379314,21226527.0444284,20282055.5942543,23481712.0834109,23964155.9234717
22588410.2041618,23098536.71386,22188684.5643256,21226763.2833653,20281944.9958953,23481064.2038506,23964508.9213726
22588769.9204414,23097943.6208107,22189233.0269841,21226999.5696944,20281834.5953073,23480416.2553036,23964861.9248229
22589129.3330428,23097350.2114647,22189781.6035818,21227235.9324542,20281723.926211,23479768.5014712,23965215.2028281
22589489.1745619,23096756.8208211,22190330.5340374,21227472.4132326,20281613.6397035,23479120.5600988,23965568.4121656
22589849.2363899,23096163.4153236,22190879.2854146,21227708.8860844,20281503.5778307,23478472.9830349,23965921.9734426
22590209.4978122,23095570.133353,22191428.0990528,21227945.2022432,20281393.4552462,23477825.3133853,23966275.4920711
22590569.6980395,23094976.9555216,22191977.3052102,21228181.6727283,20281283.3874234,23477177.6763971,23966629.1107878
22590929.6718616,23094383.7615531,22192526.2228752,21228418.1018843,20281173.4822454,23476529.966391,23966982.8073923
22591289.9678427,23093790.6393312,22193075.4578439,21228654.597179,20281063.7091217,23475882.0840159,23967336.6485052
22591650.2106302,23093197.6475666,22193624.659188,21228891.1335557,20280953.7243623,23475234.3208336,23967690.6037156
22592010.7609345,23092604.5580978,22194173.909847,21229127.7431308,20280844.0932086,23474586.7181376,23968044.4392005
22592371.1992322,23092011.6491628,22194723.2219611,21229364.4168052,20280734.5512532,23473939.1989867,23968398.3374808
22592731.8945626,23091418.5817574,22195272.5931169,21229601.1281433,20280625.1153412,23473291.6902306,23968752.2003772
22593092.6313427,23090825.9022243,22195822.1574582,21229837.789321,20280515.7789088,23472644.2722712,23969106.4188731
22593453.5196616,23090232.990039,22196371.6541452,21230074.6757103,20280406.4012188,23471996.7994516,23969460.8572832
22593814.5312225,23089640.0303284,22196921.4167305,21230311.4318397,20280297.4275258,23471349.486292,23969815.3555004
22594175.7346073,23089047.1649005,22197471.0430026,21230548.2638825,20280188.512204,23470702.2918034,23970170.1668596
22594536.6357257,23088454.4746802,22198020.8904493,21230785.1479245,20280079.4691985,23470054.5487055,23970524.7197411
22594897.9628078,23087861.8417291,22198570.6906257,21231022.0343826,20279970.5791343,23469407.0001431,23970879.2555947
22595259.2951202,23087269.0618973,22199120.5967704,21231259.2957296,20279861.8618712,23468759.4475951,23971234.2523131
22595620.5796818,23086676.2619455,22199670.656615,21231496.0568248,20279753.0835762,23468111.952042,23971589.2802243
22595981.9607581,23086083.7489639,22200220.7454598,21231733.0648883,20279644.5017868,23467464.6592915,23971944.4286093
22596343.3368971,23085491.4120804,22200770.6982246,21231970.1794971,20279535.7873925,23466817.4319706,23972299.7595223
22596705.0134859,23084898.860817,22201321.0079033,21232207.1477536,20279427.5738283,23466169.9487985,23972655.129128
22597066.6903942,23084306.3175206,22201871.0022818,21232444.3176653,20279319.3457154,23465522.5570081,23973010.4635593
22597428.2203539,23083713.9641903,22202421.2024346,21232681.7090729,20279211.3958903,23464875.3172589,23973365.9360965
22597790.1413729,23083121.5484956,22202971.779422,21232918.9659974,20279103.2373443,23464228.0134083,23973721.4987139
22598152.1375251,23082529.256862,22203522.2900327,21233156.0076596,20278995.3963146,23463580.6193986,23974077.3838966
22598514.0902237,23081936.7657643,22204072.8668482,21233393.4304966,20278887.7507148,23462933.5705796,23974433.2532051
22598876.0640966,23081344.4471454,22204623.3351854,21233631.0649441,20278780.0634308,23462286.2274094,23974788.9078731
22599238.0133505,23080752.269454,22205174.0178956,21233868.4174437,20278672.3610871,23461639.0484328,23975145.0162724
22599600.425317,23080160.1307148,22205724.7575225,21234105.6337282,20278564.7970802,23460992.0938164,23975501.0162005
22599962.6214075,23079567.8325943,22206275.530449,21234343.3119615,20278457.3149567,23460345.1306693,23975857.2132819
22600325.2256611,23078975.871924,22206826.2378509,21234580.6637383,20278349.938659,23459698.0624135,23976213.365782
22600687.7879489,23078384.1529913,22207377.0177756,21234818.2327654,20278242.7841798,23459050.7684047,23976569.7463685
22601050.4869209,23077792.0228797,22207927.9603917,21235055.9872202,20278135.8336546,23458403.8691585,23976926.1639913
22601413.0573905,23077199.7966684,22208478.9023677,21235293.6468689,20278028.7733366,23457756.8158763,23977282.9051071
22601775.8267584,23076607.7079406,22209030.190465,21235531.282447,20277921.8287799,23457109.5944788,23977639.4422646
22602138.7285911,23076015.910367,22209581.3520915,21235768.9986619,20277814.9170456,23456462.5824697,23977996.0920957
22602501.4351548,23075424.094451,22210132.6398158,21236006.6556695,20277708.2251235,23455815.4231119,23978352.977175
22602864.5492815,23074832.3590594,22210683.9601816,21236244.3477381,20277601.5643027,23455168.5042227,23978710.093287
22603227.6059317,23074240.5387781,22211235.4017167,21236481.9966745,20277494.9903446,23454521.7011638,23979067.2563578
22603590.7499255,23073648.4813759,22211786.9267,21236719.8146416,20277388.6420071,23453874.85052,23979424.4847567
22603954.0975843,23073056.8571503,22212338.4181445,21236957.6933595,20277282.4505901,23453227.7411087,23979781.7896694
22604317.4199244,23072465.1971547,22212890.1981697,21237195.9476244,20277176.2103083,23452581.1490706,23980138.9680447
22604680.9202296,23071873.2631608,22213441.7278473,21237434.0352837,20277069.9228421,23451934.3519163,23980496.6124471
22605044.324983,23071281.545645,22213993.3308627,21237672.1422417,20276963.9177357,23451287.4920698,23980854.1985393
22605407.9545801,23070690.2540679,22214545.231275,21237910.290835,20276857.8326368,23450640.6627964,23981211.9478847
