carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575898.1165156,23119403.2899229,22169467.4527589,21218528.2269611,20285889.0881565,23503682.424923,23952229.3960315
22576254.7492738,23118808.5721831,22170013.6658946,21218763.0934836,20285775.0442561,23503033.9279196,23952578.9585064
22576611.4715161,23118213.9002032,22170559.9811342,21218997.9490875,20285661.0894536,23502385.5067053,23952928.5304527
22576968.2255711,23117619.2811052,22171106.3299138,21219232.8804428,20285547.2438675,23501737.0512821,23953278.2751648
22577325.1468977,23117024.6722166,22171652.7304295,21219467.8768479,20285433.4374499,23501088.648054,23953628.1166203
22577682.0965476,23116430.084181,22172199.2691745,21219702.8658683,20285319.7679151,23500440.2208031,23953978.0341534
22578039.1401631,23115835.5721275,22172745.8263403,21219937.9242562,20285206.2032936,23499791.868375,23954328.0530662
22578396.2630271,23115241.0953658,22173292.4831043,21220173.0498674,20285092.7597029,23499143.5236546,23954678.1922434
22578753.5247797,23114646.6101705,22173839.2059248,21220408.1355819,20284979.4116085,23498495.1526699,23955028.44724
22579110.8047842,23114052.2343826,22174385.9485325,21220643.2719875,20284866.152238,23497846.8416161,23955378.811265
22579468.239488,23113457.879538,22174932.8161856,21220878.5342015,20284753.0041825,23497198.5582139,23955729.2139547
22579825.7354364,23112863.505869,22175479.7545756,21221113.7691888,20284639.9267791,23496550.3328101,23956079.7630269
22580183.3215306,23112269.2200181,22176026.6988633,21221349.0652731,20284526.928583,23495902.0515326,23956430.3953627
22580540.9798982,23111674.9942242,22176573.7888229,21221584.3581255,20284414.1200723,23495253.8345137,23956781.1557084
22580898.6754724,23111080.7530514,22177120.929392,21221819.7800219,20284301.4077898,23494605.6001693,23957132.0318187
22581256.561069,23110486.5574067,22177668.0861774,21222055.123646,20284188.7050796,23493957.4235923,23957482.9367254
22581614.4564328,23109892.4109566,22178215.3089018,21222290.6116223,20284076.1537292,23493309.2459681,23957834.0171202
22581972.4790197,23109298.3401632,22178762.6597893,21222526.0718015,20283963.7155045,23492661.0684901,23958185.1593406
22582330.5434785,23108704.2273797,22179310.0241399,21222761.598353,20283851.3328542,23492012.9374722,23958536.4096298
22582688.7704838,23108110.2743355,22179857.5091493,21222997.1492973,20283739.0937503,23491364.7846343,23958887.7842005
22583047.0100284,23107516.219605,22180405.0574162,21223232.7845395,20283626.9585794,23490716.7170929,23959239.2252505
22583405.3798137,23106922.3322591,22180952.6189796,21223468.4211036,20283514.8744371,23490068.6556152,23959590.806605
22583763.8019501,23106328.4371165,22181500.2992354,21223704.1005246,20283403.0076164,23489420.5936556,23959942.3895565
22584122.3333698,23105734.5487272,22182048.0448625,21223939.8316053,20283291.1390021,23488772.55391,23960294.2358669
22584480.9261921,23105140.7346364,22182595.8552926,21224175.5733207,20283179.3609545,23488124.5200247,23960646.0665322
22584839.6453583,23104546.9270602,22183143.6994176,21224411.3922983,20283067.7030765,23487476.5329287,23960998.0632282
22585198.42595,23103953.1710497,22183691.6687547,21224647.2247509,20282956.1952155,23486828.5573344,23961350.071581
22585557.2997665,23103359.4753424,22184239.6712384,21224883.1173835,20282844.7164146,23486180.634278,23961702.2583915
22585916.2938734,23102765.7859552,22184787.7160757,21225119.0333848,20282733.376632,23485532.6668739,23962054.5492347
22586275.2979312,23102172.1856666,22185335.8950286,21225354.992038,20282622.1231043,23484884.7246249,23962406.9011449
22586634.4413262,23101578.5997607,22185884.1454709,21225590.9672036,20282511.0083771,23484236.8234562,23962759.4032359
