pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575878.7418767,23119329.5083261,22169526.6813199,21218520.7346428,20285879.3343023,23503749.4627209,23952214.3533825
22576235.3259398,23118734.3331559,22170072.1944427,21218755.7202644,20285764.9704761,23503098.9960693,23952562.7898418
22576592.3338451,23118138.9042541,22170616.5646272,21218991.5749477,20285650.6271863,23502452.7037408,23952913.9764939
22576948.8463052,23117542.3440491,22171165.5826638,21219224.7906403,20285535.5435681,23501804.0280746,23953262.9125234
22577307.5329874,23116947.7614913,22171709.3867974,21219459.1358569,20285421.4185297,23501155.3222767,23953613.0159423
22577661.0894053,23116356.1159421,22172257.9516184,21219698.9685904,20285308.5184087,23500508.3471212,23953962.9209507
22578021.3896824,23115760.3432979,22172802.6330607,21219929.2403073,20285196.4133938,23499859.4892137,23954313.3800562
22578377.2569119,23115164.2027782,22173352.2929582,21220165.3102728,20285081.4110302,23499211.2928049,23954664.0355975
22578736.540514,23114569.9690302,22173897.7538803,21220402.279015,20284970.0767147,23498561.3815921,23955013.7257565
22579091.9568525,23113975.5555759,22174442.618427,21220635.9676509,20284855.4862671,23497913.1232027,23955364.8761141
22579447.7995725,23113382.3660694,22174990.6319747,21220870.060773,20284742.3933526,23497266.1226014,23955713.614699
22579805.7286713,23112786.4122787,22175538.7143545,21221106.3999255,20284628.0827525,23496617.0019257,23956064.4392661
22580165.3822029,23112193.6166227,22176084.4585763,21221341.4027526,20284516.0057522,23495969.6933099,23956416.4833932
22580520.1185615,23111599.076185,22176631.7691492,21221576.612316,20284402.0294328,23495320.4777427,23956768.0671056
22580879.5273332,23111004.4935193,22177179.1454306,21221813.1910107,20284290.4905926,23494671.6196323,23957117.138332
22581237.8094043,23110410.3666555,22177725.5751465,21222048.3187444,20284178.3238762,23494023.6663479,23957467.4400519
22581597.2580538,23109816.4721102,22178274.3490518,21222282.9937991,20284065.6148525,23493377.0357378,23957818.8094714
22581954.9432511,23109222.2356911,22178819.994654,21222519.7182379,20283952.6428721,23492727.9318433,23958170.4650321
22582311.9295447,23108629.1776807,22179366.8374909,21222753.3030033,20283839.9896883,23492080.4254854,23958522.1319554
22582669.8869678,23108036.1100267,22179913.9010505,21222990.1644385,20283727.2095243,23491433.0563991,23958873.4648458
22583026.9216717,23107442.001011,22180463.0650848,21223225.6976919,20283615.9244045,23490783.6724219,23959222.6928617
22583386.5981204,23106846.1907465,22181009.9213628,21223459.8914482,20283504.7190416,23490135.1396285,23959575.5653114
22583744.0669224,23106253.7164608,22181558.1325936,21223697.6170021,20283392.5470131,23489489.5683829,23959927.8383144
22584102.2534411,23105658.6400752,22182107.2583161,21223934.1055138,20283279.6105795,23488839.1741767,23960278.851625
22584460.7140032,23105063.2819114,22182654.2970187,21224167.7855112,20283168.313162,23488190.3916082,23960631.2367315
22584821.6662442,23104472.4321959,22183202.0866058,21224404.4881768,20283057.2195664,23487542.3341226,23960984.9362877
22585179.1722083,23103878.3186646,22183750.3538064,21224641.2485908,20282945.4682286,23486895.4271992,23961334.4727344
22585538.6620069,23103283.1358748,22184297.6036715,21224876.9158887,20282836.0150124,23486247.9990946,23961687.3490055
22585896.6135166,23102688.9202929,22184845.6528574,21225111.6491656,20282722.023951,23485599.4748812,23962039.397216
22586257.790932,23102096.9938721,22185393.1966736,21225347.5879659,20282610.717044,23484953.1411304,23962391.9601106
22586614.3977286,23101504.8041968,22185941.7656368,21225582.4636204,20282500.2484912,23484302.7800754,23962745.4032341
22586973.9356655,23100906.9500456,22186490.1330444,21225818.8976931,20282387.9922006,23483655.9779583,23963098.4024032
22587335.6746715,23100317.4135214,22187038.2500716,21226056.7651026,20282277.6245451,23483008.4439062,23963448.1611117
22587693.9752969,23099721.6478999,22187586.7218853,21226291.6794778,20282167.273027,23482360.3379557,23963801.2916253
22588052.7704413,23099128.5267985,22188135.2803532,21226528.6355238,20282057.2817486,23481712.5852585,23964155.2897502
22588411.1807418,23098534.2593617,22188684.2171119,21226763.4026253,20281944.5840623,23481067.6803251,23964508.4580118
22588773.4096782,23097941.0948928,22189235.204519,21227001.9016041,20281836.8621972,23480417.0070015,23964861.8756592
22589132.6438255,23097347.5080024,22189780.9991232,21227238.2442697,20281724.4848629,23479767.8386637,23965213.5948118
22589491.0084549,23096755.1690582,22190330.260028,21227474.29682,20281614.5951254,23479121.0881912,23965569.7117849
22589851.9997841,23096162.5810149,22190878.5302672,21227709.3001579,20281503.528169,23478474.6506523,23965920.812988
22590212.5916559,23095568.448752,22191427.4611978,21227945.6385042,20281394.1103618,23477826.5977198,23966275.493396
