dop1_1,dop1_2,dop1_3,dop1_4,dop1_5,dop1_6,dop1_7
-67.9001344727013,113.185219776715,-103.927572831612,-44.7907495636686,21.7813888669503,123.285830181219,-66.6278927436217
-67.9841956767033,113.369628864532,-103.944045628167,-44.7250253150671,21.8330865080464,123.482398542059,-66.5654778629753
-68.1478958102031,113.26098978641,-103.923672303929,-44.7374286948137,21.7132831671881,123.373594423475,-66.3477551326124
-67.8686997447596,113.253497444135,-104.047368155168,-44.8169689693302,21.5034324118627,123.439164756431,-66.379137328708
-67.9836953957277,113.079835677412,-103.976505101071,-44.6218977059555,21.5983019871448,123.503470357672,-66.6563882744981
-67.9579783041821,113.150328666732,-104.061536418558,-44.8514008690205,21.6912699972038,123.444397002416,-66.7522991799684
-67.8943887754154,113.1275618308,-104.022330852196,-44.964481606444,21.6453637845092,123.474108923205,-66.5275567405086
-67.9892974421559,113.071861608197,-104.033532494919,-44.7401894478278,21.6689275610428,123.286254953522,-66.7008333113906
-67.984480770608,113.042062513038,-103.952776096406,-44.7303172112075,21.5650932529212,123.225096402115,-66.5862561820137
-67.800739392404,113.197451793009,-104.157120200104,-44.865584602921,21.6301647841384,123.28046778817,-66.6314313415227
-68.0938100220561,113.154160311626,-104.01190417671,-44.8168754670258,21.4444248632746,123.118788848136,-66.5764869712396
-67.9504572882139,113.083732785567,-103.879574265778,-44.7816955332732,21.5206738156423,123.394329505934,-66.7939995493873
-67.9700643450919,113.023082766618,-104.121428783099,-44.838883692722,21.6178872223201,123.355691887673,-66.5633020656987
-68.2280742123819,113.065221009109,-104.072672387887,-44.9506845885011,21.4099071742709,123.288670607475,-66.7828744019331
-68.1144884478767,112.777811378263,-104.079203881016,-44.9373313188286,21.509424204222,123.241024943176,-66.8112506269372
-68.060803377898,113.015557594259,-104.142838028434,-44.7886767484769,21.423009760551,123.456981730247,-66.7636734002566
-68.1468557692625,113.020969846896,-104.069727570851,-44.8141080076661,21.4732597659238,123.313540824653,-66.7129119937168
-68.2089374701532,112.905852488372,-104.223047447627,-44.9178657981051,21.4374532166389,123.318624863295,-66.8602044113787
-68.0141200670188,113.179660191701,-104.317190062744,-45.0171135913034,21.2261958505318,123.338513657735,-66.8489535875192
-68.1810564862714,113.011259886451,-104.289154911476,-44.9386732044794,21.2762326217897,123.47946000306,-66.7305086095911
-68.1312903147377,113.041494436674,-104.249195562433,-44.78696344813,21.220187867163,123.330752738798,-66.9759102646651
-68.1738452745084,112.951861701291,-104.169585716184,-44.710404496606,21.3586284205141,123.191570066489,-66.929909777955
-68.2198265167416,112.963110682067,-104.18551361835,-44.8716162687918,21.3204094927168,123.26573687185,-67.0133586213585
-68.3370019474398,112.790692794346,-104.228265603073,-44.9014952077529,21.1877856676566,123.26822636954,-67.0429330272874
-68.0613867375462,112.963527796623,-104.37261733122,-44.7703537003965,21.4412832588605,123.320775004415,-66.9251758800745
-68.3005606623885,112.988783349008,-104.262194291563,-44.9416997019597,21.3682813677393,123.411035055561,-67.0034269021689
-68.3931171510717,112.945087957261,-104.305393608763,-44.7842775135775,21.240925065552,123.197159962014,-67.1150241900019
-68.303252385376,113.203629420202,-104.200402779706,-44.8221157420374,21.0973681343718,123.196633888196,-67.0050025239113
-68.1343453166971,112.781575946108,-104.455656036256,-44.9413756162658,21.1053479319601,123.280354413176,-67.0081968608745
-68.3963930225373,113.021253068854,-104.407781882542,-44.7144819607872,21.1735831580465,123.385457244501,-67.1555439339345
-68.2039114859353,112.939217532755,-104.335588905585,-44.9101023730058,21.0668060662623,123.362106344951,-67.2649846291318
-68.3700345066716,113.051017312018,-104.43539169484,-44.8520434895785,21.0356215280322,123.457597522442,-67.0948916169827
-68.4552840255814,113.045835588187,-104.62431764396,-45.1905356823163,20.9805744890136,123.233395642717,-67.0204969475741
-68.158259684298,112.888411836297,-104.502037530814,-44.9312655692845,21.1239816374835,123.329816350434,-67.1451192925466
-68.4561941765875,113.043026324402,-104.524431037225,-44.835251451287,21.0126364233397,123.331534146719,-67.2812989642229
-68.3059523581718,112.99941400153,-104.342416711451,-44.965905146468,20.9245291076788,123.427722252166,-67.2900928886602
-68.507610409266,112.879151523968,-104.41229879971,-44.9476604442134,20.9974440300385,123.16439925458,-67.2935688893783
-68.5667269061723,112.985258575805,-104.360411931155,-44.9577694202124,21.0857466880262,123.325171855995,-67.2785068852479
-68.6165516066996,112.713632435648,-104.427101200005,-45.1920188427436,21.0408174428369,123.272950436772,-67.3158555656604
-68.2792965271289,112.991803460877,-104.369209476329,-44.8911604359459,21.223153886942,123.215502112631,-67.3769449572858
-68.5618216004151,112.898350444967,-104.433197483714,-44.9676208540842,20.928879619547,123.164978064595,-67.2018268403545
-68.2699652169169,112.896274781981,-104.524788493639,-44.9542587009461,20.9777884216845,122.952156657583,-67.2718745070576
-68.5909124997206,112.856541298108,-104.515070708107,-44.9430439243919,21.0323990710384,123.072013390343,-67.2061527412607
-68.6719651703126,112.96556312445,-104.400629031806,-44.9564775479943,20.9285566911679,123.233166974029,-67.3774547568676
-68.5927148982731,112.831694609438,-104.488180564095,-45.0645104670105,20.9297619351018,123.17496541934,-67.4523835718547
-68.5428735537598,112.93383655471,-104.58825244577,-45.1253913530843,20.982053321894,123.295097381957,-67.5303680119174
-68.7916004637504,112.840985736827,-104.598594935208,-44.887512846169,20.7284321675424,123.265844031451,-67.3542786326551
-68.7896393586621,112.814753108363,-104.42233926194,-45.0081421101804,20.9154709373607,123.3560684638,-67.559479677246
-68.5988888855874,112.898886599407,-104.78596099562,-45.0692296637558,20.7786009796969,123.061669575011,-67.3433292117723
-68.7522696724884,112.861713982964,-104.779731651494,-45.1108933463058,20.871864431767,123.15274164775,-67.4828754947294
-68.7467279470532,112.725502972581,-104.477784635162,-44.9831718619303,20.8759572373248,123.223374923418,-67.5206967273466
-68.4652037053866,112.608924421934,-104.802745661784,-45.1340556789078,20.6598557260466,123.266040646003,-67.4043973487638
-68.6720221963814,112.869947088356,-104.532988368999,-44.9764460828624,20.8093686601775,123.298413123854,-67.5079814295726
-68.6160415228501,112.795989059298,-104.723100497824,-45.2052071949089,20.7158245582809,123.151166768961,-67.7303682330913
-68.6782317396548,112.837556003449,-104.796621273883,-45.1150133339484,20.6531118402345,123.098319957628,-67.5515440354304
-68.8448251780786,112.799922929052,-104.732739032822,-45.1771738391743,20.6645325666781,123.118035572097,-67.5893620402388
-68.7150983060748,112.661224878212,-104.486495382728,-44.9084895259337,20.6311982489549,123.288065028894,-67.6681999651176
-68.8417342539845,112.663945564012,-104.638377179423,-45.162136642451,20.6550665031738,123.251005821844,-67.5151119836192
-68.8335184610676,112.669754462456,-104.92937571527,-45.2492145274666,20.5061520488748,123.007223475908,-67.4648099622154
-68.730933805083,112.734502610674,-104.882230756082,-45.1095094473734,20.7191776508524,123.212996841068,-67.7553228329601
-68.91165730977,112.717225150414,-104.91622606851,-45.1233663517009,20.5649094845674,123.288158960027,-67.7535037562219
-68.9004993921619,112.775513880011,-104.85210486533,-45.0770417360866,20.5440805277008,123.207580903179,-67.7878323831551
-68.8760228214316,112.612713222032,-104.745262501945,-45.3256805755796,20.5675670569939,123.383841984953,-67.7401484027915
-69.045433967299,112.64363088737,-104.711284652053,-45.1881969864057,20.543616116159,123.273582407128,-67.8309220882811
-68.9129476211939,112.724000098574,-104.696582319767,-45.2003105543527,20.5002400924328,123.110960096238,-67.8187565172944
-69.0673980984633,112.67177030506,-104.976311715353,-45.2105726445461,20.6859317880996,123.160820547793,-67.6664443951902
-69.0326561457201,112.666973980714,-104.706185870848,-45.2249883828772,20.6003734674858,122.940241719965,-67.7234550724154
-68.7119110121899,112.792613398836,-104.904011984132,-45.2921609982409,20.3832170650104,123.030894877587,-67.8004334442232
-69.1475836675238,112.485235758786,-104.792405232228,-45.4001980841019,20.3475674157329,123.114040653922,-67.5926714043362
-68.8745277939623,112.603283455879,-105.016038249422,-44.9823115031804,20.380713170928,123.077345149695,-67.8707235980595
-68.9115014586941,112.546689514929,-104.991606248131,-45.3173288274639,20.4641361325643,123.217323612523,-68.089458784302
-69.0866214594994,112.716460434057,-104.752658191792,-45.0722186466213,20.3800840637628,123.215231325739,-67.9487976229617
-69.2346872751855,112.671688353084,-104.912902400873,-45.2373563213015,20.1377910266496,123.108942609633,-67.9397995061804
-69.2136122103685,112.65944590126,-104.783506389062,-45.2764165825527,20.1758491296298,122.91758461013,-67.7705194025369
-69.0191446260699,112.784779136055,-105.034946984089,-45.1374573689639,20.1135460404457,122.871122997772,-67.9130844610248
-69.1458624857791,112.422835405861,-104.763668280463,-45.1395943107915,20.338570182044,123.055569735521,-67.8580760360993
-69.0392467750695,112.747174427837,-104.884261233486,-45.3233803324881,20.1984936589174,123.016933446556,-67.9775234651655
-69.2202064601073,112.628281765091,-104.970191504764,-45.3739287825514,20.1304596128627,123.186321181225,-68.1256591573885
-69.2650544463592,112.648133643388,-105.101357442442,-45.1570636459194,20.2992548562205,123.300335912106,-68.0808763654428
-69.2507455223061,112.606253318979,-104.992986965656,-45.2749562215431,20.148101471555,123.132222126254,-68.0729031162333
-69.2612011541094,112.484900361572,-104.763862262781,-45.313823094564,20.1042363956132,123.102597284424,-67.9523596751614
-69.1444493159476,112.485157540504,-104.803687966703,-45.3725778035939,20.1000290148679,123.061670193798,-68.0075536370992
-69.2104028023574,112.435815250764,-105.150610268535,-45.1137871326621,19.9500822877602,123.12813195899,-68.1525303717739
-69.1452798952505,112.66987277288,-104.963691206041,-45.2733215525911,20.191054981819,123.191895070112,-68.1422431224446
-69.2870921381784,112.717636782239,-105.056405748783,-45.2054759097984,19.9962716878087,123.194700573312,-68.039273833942
-69.1647034533413,112.365818817758,-104.950985843794,-45.3756729848678,20.0635301928704,123.01202870914,-68.0740033009163
-69.1045036933531,112.582361329365,-104.933893955721,-45.1917541537917,19.9956389763505,123.122293759728,-68.0847905037981
-69.5779144422375,112.480898934668,-105.145872902601,-45.3229949756714,19.9167046297055,122.920870739795,-68.318408664781
-69.2937224960612,112.431449253617,-105.213570130364,-45.2165306976845,20.1555360044498,123.16628070288,-68.3457957020116
-69.36144290038,112.40463856218,-105.077479696382,-45.3419645125498,19.9631213994332,123.102038133851,-68.3028051426237
-69.351517486423,112.504300919895,-105.195702818874,-45.4740055741736,19.9070567462378,123.140535182699,-68.2585869941357
-69.486420814394,112.753937594552,-105.081413000815,-45.3461191364422,19.9479846059897,122.989567146603,-68.4363570075128
-69.3605115858896,112.485305582199,-105.179168721552,-45.3783971253317,20.0224037484048,123.003438969365,-68.2344169054018
-69.1838596008543,112.44390486767,-105.184945550778,-45.2182416939011,20.1018945482746,122.883677355046,-68.3282081447723
-69.6186789036324,112.387546814482,-105.284061289443,-45.447023986867,19.8043838877724,122.948237681302,-68.3589029944954
-69.3856234924556,112.513523674126,-105.1186266217,-45.535875226644,19.9489455254963,122.962948852047,-68.3236263649546
-69.4440662282856,112.462556046097,-105.217762024251,-45.2898983647637,19.9493258712511,123.015000972212,-68.3855034543766
-69.3952116982191,112.516123161029,-105.103105175216,-45.3030936819343,19.9195211689905,122.873064575517,-68.3638505453205
-69.26812188922,112.283628624605,-105.158714615612,-45.3068561910233,19.7113710641843,123.078203165519,-68.4297050051058
-69.598903672947,112.318934146992,-105.23861970112,-45.5007721241117,19.7716063639641,123.0937596936,-68.5220003144707
-69.5010531831795,112.49250956746,-105.206237747383,-45.4790836485839,19.773414256434,123.025244874429,-68.3697987561476
-69.3891610867634,112.5026388234,-105.190154187734,-45.2970146878743,19.6878352771599,123.055933179642,-68.5157592803297
-69.5586226626979,112.307459434167,-105.319681844228,-45.5575035340144,19.8255874431593,123.102794097713,-68.3516268386437
-69.5688876028899,112.419933157036,-105.17283338293,-45.4054840196831,19.6086493731681,122.960611328869,-68.4655614587455
-69.5516601867015,112.358839536508,-105.390030702344,-45.4916122426528,19.4946595356263,122.917686104301,-68.4660581281976
-69.5767318045236,112.376908162969,-105.352215991652,-45.574693337389,19.5104943861138,122.98060867191,-68.2889632129805
-69.6017036815832,112.29304445826,-105.258635735707,-45.4902308372446,19.7104661748509,123.022897973768,-68.6348211391699
-69.5366340285097,112.527737748548,-105.429981583248,-45.2777246367879,19.5321036360843,123.220618669217,-68.5296417136152
-69.8364782555784,112.313101361969,-105.428242883928,-45.6188880549901,19.4696801092847,122.982151372693,-68.9373252366467
-69.6190263826106,112.470539846321,-105.486223439495,-45.4681132955556,19.8795748002198,122.865184920399,-68.517968163456
-69.6455538560202,112.128055283162,-105.442836932917,-45.5841833083621,19.5062405351202,122.827701039211,-68.5830368847748
-69.7828483022982,112.555439290905,-105.543266453139,-45.4794790151232,19.5467677699693,122.864498248226,-68.8095158559353
-69.8010654397054,112.18929190299,-105.278465447599,-45.3911553446502,19.6329079297737,123.073251865731,-68.493611208862
-69.7797851535063,112.279367114639,-105.286711488149,-45.443947775639,19.4535760512139,122.98460019276,-68.6948231711768
