pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575897.1464263,23119404.0306436,22169467.5111409,21218528.2597252,20285889.4938851,23503680.0999963,23952230.8667839
22576253.9428941,23118809.3915961,22170013.6113004,21218763.1691368,20285775.4886985,23503031.7869944,23952580.302661
22576610.3449523,23118214.8070497,22170559.8037285,21218998.0038585,20285661.5077889,23502383.4129281,23952930.0053164
22576967.2813298,23117620.160256,22171106.2913287,21219232.8354839,20285547.7370184,23501734.9606766,23953279.4657108
22577324.0130559,23117025.6586002,22171652.6418338,21219467.7459569,20285433.9181517,23501086.6891523,23953629.1075472
22577681.1208422,23116430.8751589,22172199.2693424,21219702.9495731,20285320.4011563,23500438.281627,23953978.881195
22578038.2565749,23115836.4399012,22172745.9709785,21219938.3036098,20285206.873215,23499790.1090571,23954328.8203944
22578395.563176,23115241.7059563,22173292.5827007,21220173.3714882,20285093.3361682,23499141.7599025,23954678.9974701
22578752.96325,23114647.2679569,22173839.0842704,21220408.5374854,20284979.9337931,23498493.4253647,23955028.9808727
22579110.3320144,23114052.885019,22174385.6768058,21220643.7241533,20284866.6556497,23497845.2493059,23955379.4103786
22579467.5704383,23113458.3906007,22174932.4465201,21220879.1417897,20284753.6774061,23497197.1550003,23955729.8203686
22579825.1732954,23112864.1173787,22175479.4392369,21221114.3585184,20284640.7657801,23496549.1238214,23956080.3424219
22580182.6081213,23112269.9980327,22176026.4996518,21221349.6286524,20284527.7800397,23495900.861074,23956431.0934267
22580540.4845448,23111675.9274737,22176573.7813173,21221585.06732,20284414.8251712,23495252.3799572,23956781.5347864
22580898.3576082,23111082.0535515,22177120.8803814,21221820.6327371,20284302.2788168,23494604.2563507,23957132.4215297
22581255.9632626,23110487.6608723,22177668.058833,21222055.9657943,20284189.4144096,23493956.0499232,23957483.3239388
22581613.9348351,23109893.5336831,22178215.494281,21222291.1160171,20284076.6265542,23493308.1990617,23957833.9887478
22581971.8297248,23109299.3010138,22178762.8585345,21222526.4320221,20283964.2615583,23492660.0311054,23958185.275154
22582329.9997059,23108705.2999002,22179310.564166,21222761.9155481,20283851.9727277,23492011.9506035,23958536.5096231
22582688.2864409,23108111.2094491,22179857.9464751,21222997.4862651,20283739.6203698,23491364.090504,23958887.6952963
22583046.6883073,23107517.3786807,22180405.465475,21223233.0970593,20283627.1214472,23490715.9995601,23959238.9883237
22583404.9057187,23106923.1988963,22180953.2845966,21223468.5752476,20283514.9108794,23490067.9148375,23959590.6804263
22583763.0847049,23106329.2049675,22181500.8621679,21223704.3890932,20283402.9946223,23489420.0745046,23959942.2966628
22584121.7833016,23105735.2377458,22182048.7316313,21223940.2342677,20283291.2190281,23488771.9936594,23960293.8960255
22584480.5341263,23105141.3217266,22182596.3986972,21224175.8578397,20283179.0488836,23488124.0642105,23960645.8410189
22584839.3205027,23104547.2614617,22183144.2458354,21224411.5204062,20283067.3876511,23487476.4141138,23960997.8392477
22585198.2112674,23103953.6377859,22183692.2624781,21224647.6580686,20282955.8587929,23486828.5702556,23961349.6889781
22585557.0962007,23103360.1193583,22184240.2915066,21224883.5108106,20282844.3718525,23486180.5725162,23961701.8213628
22585916.0575823,23102766.4590885,22184788.2581133,21225119.4382366,20282732.8687767,23485532.9119216,23962054.2397835
22586274.9215575,23102172.5825932,22185336.3706753,21225355.3370029,20282621.637749,23484885.1138224,23962406.8665307
22586633.9777959,23101578.7628629,22185884.4233197,21225591.629773,20282510.5576728,23484237.2471815,23962759.34695
22586993.028185,23100984.8900409,22186432.7420718,21225827.7205016,20282399.5463087,23483589.2728829,23963112.0934853
22587352.5378844,23100391.5537826,22186981.0513142,21226063.8609867,20282288.5247289,23482941.5999761,23963464.6172709
22587712.0303477,23099798.4033084,22187529.6613888,21226300.136099,20282177.6380767,23482293.9967307,23963817.2803069
22588071.3786316,23099204.848704,22188077.9554742,21226536.3410224,20282066.7497041,23481645.9881534,23964170.2175675
22588431.026754,23098611.5535025,22188626.3789646,21226772.5191087,20281956.0017588,23480998.3424514,23964523.2157838
22588790.7945888,23098018.1993212,22189175.0110668,21227008.9076177,20281845.395599,23480350.5980198,23964876.3545098
22589150.3956539,23097424.9347986,22189723.6215608,21227245.2645167,20281734.9135333,23479703.0320654,23965229.2986148
22589510.2790627,23096831.7048554,22190272.336242,21227481.9015563,20281624.4308982,23479055.0207199,23965582.6374258
22589870.3427607,23096238.2656022,22190821.0872739,21227718.5498799,20281514.1386027,23478407.4524228,23965936.0036226
22590230.4735678,23095645.2333331,22191369.9621627,21227954.9046313,20281404.0970329,23477759.6337184,23966289.4583117
22590590.802718,23095051.8511608,22191918.9213637,21228191.3206226,20281294.1268496,23477111.7952876,23966643.4315887
22590950.6524744,23094458.7778961,22192468.143908,21228427.7858097,20281184.1607805,23476464.2149556,23966997.1173132
22591311.1420636,23093865.6996279,22193017.3749822,21228664.2718617,20281074.0350671,23475816.6692138,23967350.828488
22591671.4810848,23093272.4627593,22193566.6058252,21228901.019904,20280964.1245499,23475168.7442255,23967704.8485224
22592031.8002507,23092679.633331,22194115.7356761,21229137.4842698,20280854.6208389,23474521.3095518,23968058.9374696
22592392.4283125,23092086.5903162,22194664.8890328,21229373.8567673,20280745.3671608,23473873.5760587,23968412.9958381
22592753.0287558,23091493.5730669,22195214.2091216,21229610.3125718,20280635.9854867,23473225.9924289,23968767.426771
22593113.7715838,23090900.7072964,22195763.6112609,21229846.8916159,20280526.6824675,23472578.4565643,23969121.5956157
22593474.4668926,23090308.0172081,22196313.3941298,21230083.8041425,20280417.4999768,23471930.8385357,23969475.8548304
22593835.4313541,23089715.4082046,22196862.9786468,21230320.7049872,20280308.1923618,23471283.4074648,23969830.2082933
22594196.4255553,23089122.8146171,22197412.5115313,21230557.6507732,20280199.1709187,23470635.7444378,23970184.9649229
22594557.5148686,23088530.0029197,22197962.194578,21230794.6937496,20280090.190747,23469988.5068158,23970539.7561684
22594918.7408782,23087937.5810106,22198511.9555023,21231031.6129558,20279981.4544193,23469340.7901067,23970894.3363255
22595279.9815569,23087344.8499457,22199061.8229491,21231268.3903872,20279872.7845906,23468693.336328,23971249.224795
22595641.4294412,23086752.2482385,22199611.5761273,21231505.438279,20279763.9383279,23468046.0252053,23971604.3265249
22596002.9241181,23086159.4132587,22200161.6748869,21231742.758733,20279655.3584218,23467398.3815876,23971959.5587709
22596364.3343432,23085566.9210427,22200711.7655773,21231980.1233309,20279547.1786063,23466751.0068442,23972315.0240107
22596725.6930747,23084974.3563252,22201261.9323322,21232217.1183136,20279438.8493976,23466103.6118751,23972670.341458
22597087.1347552,23084382.0090272,22201812.2242587,21232454.317909,20279330.8155092,23465456.6396642,23973026.0053477
22597448.5688309,23083789.5871827,22202362.5473104,21232691.2821648,20279222.6371385,23464809.2769794,23973381.5726433
22597810.2686912,23083196.9566523,22202912.7818197,21232928.1926559,20279114.2640547,23464161.9437052,23973737.199737
22598172.0838503,23082604.3083988,22203462.9711236,21233165.2540336,20279006.1775205,23463515.0439452,23974092.7920634
22598533.9941431,23082011.9570198,22204013.4249338,21233402.4154331,20278898.1690758,23462867.7314359,23974448.6226505
22598896.1300872,23081419.5842389,22204563.5689903,21233639.3934624,20278790.455508,23462220.4690629,23974804.3279265
22599258.2756875,23080827.420924,22205114.2733015,21233876.7029149,20278682.8855139,23461573.1362165,23975160.5998137
22599620.5846447,23080235.2032094,22205664.8557242,21234113.7995822,20278575.3624972,23460925.8926876,23975516.826517
22599983.0395503,23079643.2719239,22206215.5727578,21234351.1886628,20278468.0471684,23460278.9109422,23975873.0950768
22600345.603468,23079051.0013345,22206766.3530518,21234588.7944598,20278360.7012033,23459631.9355825,23976229.6835085
22600708.0878066,23078459.0711189,22207317.2553451,21234826.4491546,20278253.7133308,23458985.0889427,23976586.0413617
22601070.6833385,23077866.8317335,22207868.0339182,21235063.8157687,20278146.7232623,23458337.8230779,23976942.475766
22601433.395162,23077274.906488,22208419.1939688,21235301.491577,20278040.0297706,23457690.7014728,23977299.1632895
22601796.0607237,23076682.8007126,22208970.0996355,21235539.0164841,20277932.8657302,23457043.7909695,23977656.0973546
22602158.7660728,23076091.0220209,22209521.3831315,21235776.5718388,20277826.154679,23456396.7909309,23978012.8293007
22602521.7216274,23075498.9473061,22210072.8422278,21236014.4033226,20277719.5824684,23455749.8253524,23978369.9673721
22602884.5091484,23074907.1708563,22210624.0793222,21236252.1153523,20277613.0975772,23455102.7663482,23978726.8657422
22603247.6091086,23074315.2898399,22211175.5462455,21236490.049968,20277506.7282232,23454455.5680651,23979084.0772617
22603610.7394956,23073723.5947456,22211726.7546696,21236727.9250603,20277400.428348,23453808.62658,23979441.4993026
22603974.1447378,23073132.0794513,22212278.1867012,21236966.1331588,20277293.9761171,23453161.7213175,23979798.7231533
22604337.209967,23072540.6372361,22212829.5521229,21237204.0385502,20277187.8259267,23452514.8162551,23980156.1824626
22604700.6249269,23071948.9263666,22213381.1223029,21237441.9936939,20277081.8627972,23451867.7857545,23980513.7401158
22605064.0872959,23071357.286344,22213932.9234551,21237680.1740292,20276975.817611,23451221.0353043,23980871.1441841
22605427.9401594,23070765.6699464,22214484.7125441,21237918.1813876,20276869.9287472,23450574.1127778,23981228.9248506
22605791.7831897,23070174.2507556,22215036.5932299,21238156.2453853,20276764.1622492,23449927.5557308,23981586.8914178
22606155.7655056,23069582.9993173,22215588.5548696,21238394.6177423,20276658.4437334,23449280.6571393,23981944.6844451
22606519.6628394,23068991.7269639,22216140.5605746,21238632.8600473,20276552.9403904,23448633.9999725,23982302.6778427
22606883.6322738,23068400.3683911,22216692.6682626,21238870.8625254,20276447.5478764,23447987.0895989,23982660.848626
22607247.9450491,23067809.0986406,22217244.8039218,21239109.0643558,20276342.1816422,23447340.1495505,23983019.2544631
22607611.7282095,23067217.7663027,22217796.8555561,21239347.1063749,20276236.9596541,23446693.4963708,23983377.37441
22607975.9242563,23066626.3723001,22218349.1131484,21239585.579337,20276131.6014779,23446046.7433479,23983735.9774491
22608340.1979527,23066035.1679011,22218901.4670613,21239824.043816,20276026.7360718,23445400.1400331,23984094.3010305
22608704.49276,23065443.9992775,22219453.8553622,21240062.2218629,20275921.724769,23444753.5930671,23984452.953632
22609068.9995436,23064852.5606953,22220006.3984223,21240300.6542962,20275816.6857708,23444107.3052228,23984811.710941
22609433.4030433,23064261.6868783,22220558.8902619,21240539.0963657,20275712.0093277,23443460.7398157,23985170.375993
22609797.8869202,23063670.5928044,22221111.593875,21240777.5382094,20275607.3087489,23442814.2761809,23985529.4374104
22610162.6981474,23063079.6163295,22221664.4211771,21241016.1316751,20275502.7670176,23442167.8065486,23985888.4827241
22610527.301932,23062488.5311079,22222217.2280365,21241254.8062874,20275398.0952691,23441521.0387284,23986247.4000669
22610892.2069244,23061897.5559846,22222770.1309143,21241493.5594612,20275293.8722067,23440874.4671892,23986606.568742
22611257.2492888,23061306.6819528,22223322.8945027,21241732.4686801,20275189.6175011,23440227.8308532,23986965.9583414
22611622.2216693,23060715.8609856,22223876.08387,21241971.2093995,20275085.4774714,23439581.5837946,23987325.5370586
22611987.3016676,23060125.0789736,22224429.3055542,21242209.9979429,20274981.3178787,23438935.0546954,23987685.0955329
22612352.5899711,23059534.12492,22224982.2769927,21242448.7884982,20274877.3757357,23438288.6345997,23988044.763029
22612717.7504564,23058943.2106667,22225535.417974,21242687.6919578,20274773.3806877,23437642.1942836,23988404.5696191
22613082.9596066,23058352.6141632,22226088.6725084,21242926.6330321,20274669.7465537,23436995.8032587,23988764.4174992
22613448.5406471,23057761.9193122,22226641.7651949,21243165.6385454,20274565.9012107,23436349.3799258,23989124.2937132
22613813.9558734,23057171.4179418,22227194.9625053,21243404.7119611,20274462.2039824,23435702.7796363,23989484.2855108
22614179.6227142,23056580.8275501,22227748.5525371,21243643.7190447,20274358.7527362,23435056.3525814,23989844.3309579
22614545.3496166,23055990.4769056,22228301.7595977,21243882.4622102,20274255.1053404,23434410.2267676,23990204.5921652
22614911.1527067,23055399.7343893,22228855.5478883,21244121.4967982,20274151.8066513,23433764.2158125,23990564.8454064
22615276.927129,23054809.3821185,22229409.319747,21244360.4961674,20274048.5954041,23433118.0080925,23990925.2949414
22615642.6520842,23054218.8143066,22229962.7106311,21244599.3646664,20273945.5789373,23432471.5281476,23991285.7775946
22616008.7072391,23053628.398501,22230516.5973168,21244838.5046581,20273842.7402943,23431825.3982487,23991646.4076322
22616374.8887461,23053038.1178751,22231070.4713637,21245077.7600971,20273739.6074824,23431179.0621814,23992007.1960898
22616740.8945354,23052447.8119216,22231624.337252,21245317.0064832,20273637.0334263,23430532.94678,23992368.1555618
22617106.9724873,23051857.8117825,22232177.9297788,21245556.4992271,20273534.4124279,23429886.9253459,23992729.1329672
22617473.0069531,23051267.425644,22232731.509528,21245795.8991279,20273431.9538265,23429240.9534153,23993090.3061365
22617839.5040311,23050677.2110974,22233285.3743269,21246035.1913055,20273329.2832481,23428594.8470736,23993451.3929552
22618206.071678,23050087.3737928,22233839.7347784,21246274.4992111,20273226.8413917,23427948.863459,23993812.7073389
22618572.8996025,23049497.3035027,22234393.6298248,21246513.9335642,20273124.6159481,23427302.760832,23994174.2284086
22618939.8178979,23048907.4846313,22234947.9679379,21246753.5836513,20273022.5296969,23426656.6547236,23994535.9598202
22619306.4236125,23048317.6056817,22235502.0933049,21246993.3017966,20272920.5355648,23426010.4603879,23994897.4176983
22619673.4495867,23047727.5841634,22236056.3832472,21247232.9260881,20272818.2260713,23425364.4934136,23995259.1832214
22620040.4478072,23047137.5453338,22236610.7496759,21247472.503781,20272716.6015987,23424718.5913526,23995621.1095369
22620407.7351356,23046547.6569871,22237165.603503,21247712.1119484,20272614.777488,23424072.6805294,23995983.1186479
22620775.0138319,23045957.6051506,22237720.1053975,21247951.9838181,20272512.9931877,23423426.7462278,23996344.9546841
22621142.4193468,23045367.7732528,22238274.6430059,21248191.5567577,20272411.2923413,23422780.7856171,23996706.988775
22621509.8424263,23044778.1585515,22238829.2431436,21248431.4519869,20272309.8601992,23422134.9860603,23997069.252524
22621877.1456623,23044188.446743,22239383.883692,21248671.1722323,20272208.2684818,23421489.2502643,23997431.6033635
22622244.4958675,23043598.8363781,22239938.5618745,21248911.0219576,20272107.1486768,23420843.5047059,23997793.8926231
22622612.1811507,23043009.0527322,22240493.6187144,21249150.9486982,20272006.3237096,23420197.4682737,23998156.3796164
22622979.6942469,23042419.4132978,22241048.3539916,21249390.7122271,20271905.2690969,23419551.7428323,23998518.8810946
22623347.6091716,23041829.8538832,22241603.5161286,21249630.6426569,20271804.0487645,23418905.876417,23998881.5694316
22623715.2978173,23041240.3625827,22242158.6329128,21249870.5689195,20271703.0738847,23418260.1048347,23999244.3391897
22624083.1765476,23040650.9792384,22242713.8760962,21250110.7887887,20271602.4525834,23417614.3501105,23999607.0844784
22624451.4405617,23040061.7102548,22243269.1024441,21250351.1871133,20271501.6761541,23416968.3934514,23999969.959189
22624819.7724161,23039472.1676127,22243824.4120875,21250591.485708,20271401.21186,23416322.6931668,24000333.1172078
22625188.2573012,23038882.9202099,22244379.7218576,21250831.6464839,20271300.9696637,23415677.1078315,24000696.2472166
22625556.6709637,23038293.5345419,22244935.1655318,21251072.0240553,20271200.7336193,23415031.3383545,24001059.6406096
