pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575896.4961298,23119403.9667466,22169469.6287344,21218528.8938414,20285889.0348794,23503682.9093846,23952228.1354483
22576255.5948054,23118807.4804686,22170012.5961956,21218762.963138,20285774.4130536,23503035.6360934,23952579.7165182
22576612.6822874,23118213.3777634,22170560.9584572,21218997.9258894,20285661.1847518,23502386.0038617,23952928.4637827
22576968.678502,23117619.682279,22171105.4638829,21219232.1027814,20285547.2247783,23501739.301614,23953278.5335136
22577324.1195786,23117025.0900089,22171653.0366165,21219468.8160814,20285435.7822776,23501087.1831647,23953626.823413
22577681.5846825,23116429.4309125,22172198.3957455,21219702.4498046,20285318.5786662,23500439.0230717,23953977.8007401
22578038.5655522,23115835.978818,22172746.2830625,21219938.4949366,20285207.1615028,23499791.3520372,23954327.2757468
22578395.2995341,23115241.4672053,22173293.1661873,21220172.9977244,20285092.9320256,23499144.1620902,23954678.4987057
22578754.3607858,23114647.5245152,22173838.4507097,21220406.9614528,20284978.6888971,23498494.0673017,23955028.3397124
22579112.115379,23114052.0707818,22174385.0159223,21220644.0765211,20284867.4276468,23497844.9128107,23955379.4540805
22579469.243367,23113459.4622803,22174933.2113558,21220880.6483332,20284753.7394487,23497199.4248048,23955729.6472247
22579827.4068873,23112863.618112,22175480.3324112,21221113.1285348,20284639.6259593,23496551.5787503,23956078.2313017
22580184.4038184,23112270.2038099,22176026.0241484,21221351.5090438,20284526.4463629,23495902.2121532,23956431.6063971
22580540.4000691,23111674.9900591,22176574.3866912,21221583.6362541,20284413.7494232,23495252.6200208,23956781.1275536
22580899.3978644,23111080.1259414,22177121.5206966,21221817.5719895,20284300.5124113,23494604.9780661,23957132.2466729
22581253.7791908,23110485.7845644,22177667.4490603,21222055.6930246,20284188.1453314,23493957.1908108,23957484.5531698
22581614.7235198,23109892.3049636,22178215.8586767,21222290.8609819,20284077.2021421,23493309.7887335,23957833.5880951
22581971.8361731,23109299.5857818,22178762.8023744,21222524.8918238,20283963.8434168,23492659.655929,23958185.8579467
22582332.6533416,23108705.93288,22179310.3819799,21222761.5537121,20283850.5100865,23492014.8119199,23958536.298556
22582687.8034351,23108109.7673576,22179855.3588046,21222996.1521302,20283740.5547873,23491367.8686207,23958887.1478152
22583047.3728167,23107517.4047864,22180404.5878694,21223233.1463167,20283627.4949074,23490716.4821674,23959240.5455295
22583405.7145331,23106921.2724765,22180952.6291316,21223466.3372022,20283514.0916793,23490068.5304192,23959592.0187261
22583761.5331212,23106329.3315626,22181500.1439768,21223703.8032787,20283402.4428699,23489419.3289043,23959943.2379988
22584122.513957,23105732.7046541,22182046.9116973,21223937.9891566,20283291.4931189,23488773.227176,23960294.8696717
22584480.7915969,23105140.0534195,22182594.6384956,21224176.4380386,20283180.3333215,23488123.0201951,23960646.7935494
22584838.6631149,23104546.9900474,22183143.9926834,21224411.0771336,20283067.3528622,23487476.6921866,23960998.2687239
22585198.258217,23103953.6924968,22183692.4645304,21224646.2199998,20282955.3049528,23486828.8921529,23961349.395235
22585557.3696778,23103359.7226884,22184240.7334728,21224884.0713686,20282843.4142916,23486181.9672449,23961701.9162695
22585914.9427044,23102767.1796122,22184787.4654803,21225118.2814661,20282733.5258204,23485531.5968535,23962055.5930649
22586275.4930289,23102172.6589036,22185336.3614864,21225353.6823729,20282620.1279534,23484884.1404367,23962407.4167564
22586634.3331466,23101577.2867242,22185882.8748737,21225590.6653678,20282512.0634906,23484237.3914833,23962758.6667294
22586994.6086359,23100985.0093271,22186432.7879926,21225826.1844106,20282398.7373322,23483589.2528271,23963110.0990365
22587351.2749531,23100391.4534967,22186980.2305847,21226062.4506088,20282289.7670414,23482941.4933354,23963462.9332237
22587714.2994973,23099797.5725694,22187529.7091068,21226298.4334976,20282179.5852081,23482293.0568675,23963817.141234
22588070.3793971,23099203.7253177,22188078.0040421,21226535.1499017,20282068.4178421,23481644.1894177,23964169.2906655
22588429.8192997,23098610.9701276,22188626.3409894,21226770.7618832,20281956.6730515,23480995.5737855,23964524.5470288
22588791.356985,23098017.8253283,22189174.5252102,21227006.9417184,20281844.3778658,23480349.4968677,23964876.2455036
22589152.3580498,23097423.6686384,22189723.7664987,21227243.1921634,20281735.0075568,23479702.1300021,23965228.6625272
22589511.507092,23096831.1774737,22190272.7457489,21227479.4070368,20281625.6462785,23479053.5795521,23965581.395526
22589870.3678371,23096240.0022405,22190823.382346,21227717.2003168,20281514.6133137,23478407.2419062,23965935.8322431
22590230.989591,23095645.5130726,22191372.0672828,21227951.8964664,20281405.4861786,23477756.9562602,23966289.2504277
22590592.4665601,23095050.6701822,22191918.7965509,21228189.3580608,20281294.6385749,23477110.0370321,23966642.5255801
22590949.074417,23094459.2700813,22192470.2295739,21228424.5534247,20281186.9311027,23476462.8862452,23966995.0960073
22591310.912352,23093866.1720482,22193016.8635272,21228662.0258014,20281073.785675,23475815.2635832,23967350.1957447
22591670.4604433,23093272.2076674,22193568.4406864,21228899.3895085,20280967.0617302,23475167.6081096,23967705.5480379
22592032.1760174,23092679.0890246,22194115.6045924,21229135.2498681,20280853.9190062,23474520.2182291,23968059.075799
22592395.0055983,23092087.6050839,22194664.8466929,21229370.4466987,20280746.4141137,23473872.2775483,23968413.9718821
22592753.8403534,23091493.5155221,22195213.9009782,21229608.8686139,20280638.2299859,23473226.6779949,23968767.5433056
22593114.5042365,23090902.1570496,22195763.795857,21229844.9634977,20280527.7660384,23472577.3935905,23969120.3209047
22593473.9175172,23090308.2038966,22196312.0775997,21230083.8657508,20280418.5519083,23471930.7600273,23969474.9458048
22593836.1946895,23089716.0078686,22196863.2922208,21230319.0939292,20280308.1277704,23471283.1750635,23969830.1978198
22594194.6725909,23089122.040419,22197409.8210025,21230556.5953984,20280200.4184537,23470634.6867892,23970183.6187507
22594558.753665,23088528.6784216,22197962.6561451,21230793.3254816,20280091.7753784,23469987.4210084,23970539.2931264
22594916.6690478,23087936.9276992,22198511.8809638,21231031.3134798,20279981.1289321,23469340.3917055,23970894.2703335
22595280.4439926,23087344.2010387,22199061.3969703,21231266.904727,20279873.3447364,23468693.9425246,23971248.6902054
22595641.3994614,23086751.0770605,22199613.0707898,21231503.0519745,20279766.2073375,23468044.9043509,23971602.52262
22596002.3226009,23086160.1027698,22200160.1061931,21231740.8904177,20279656.4647248,23467398.7671302,23971958.9311403
22596363.7370153,23085566.8030842,22200712.2665193,21231979.4169629,20279547.4534026,23466751.5031906,23972313.4353549
22596724.7072321,23084974.9596595,22201262.7695275,21232215.3866828,20279439.9522926,23466104.0245738,23972670.3674633
22597087.3250024,23084381.8108868,22201811.8586749,21232452.1278264,20279332.8923165,23465456.7186454,23973025.8550788
22597449.4523785,23083788.9490068,22202361.9760876,21232688.6934108,20279225.9236228,23464808.4037901,23973380.2499219
22597811.6399402,23083197.338414,22202913.728693,21232925.8969155,20279114.9223242,23464160.1533449,23973736.3463104
22598172.9922535,23082605.4607907,22203462.9285211,21233164.3190183,20279009.0379759,23463514.879702,23974092.4749618
22598532.4003086,23082011.6646238,22204012.3872787,21233400.9050299,20278900.6291419,23462866.1136865,23974447.4882933
22598897.6237049,23081419.5429718,22204562.1487396,21233639.5299213,20278791.8482431,23462221.2103998,23974805.0215259
22599258.2811385,23080827.8489557,22205114.9487717,21233873.6230094,20278684.7755269,23461572.6175379,23975159.7271117
22599620.9943258,23080234.5052723,22205665.5359295,21234113.2050301,20278577.5775858,23460924.9234781,23975515.9733129
22599983.3605785,23079642.803228,22206215.4246411,21234349.5138682,20278470.0827294,23460277.739997,23975872.2210838
22600345.9742042,23079052.2755763,22206767.4868291,21234587.7492657,20278362.1695535,23459633.9348541,23976228.127045
22600708.5652641,23078458.1639564,22207317.8606898,21234823.209693,20278255.1914635,23458985.3184174,23976584.5248251
22601068.7397842,23077867.6861303,22207869.6424138,21235064.4141883,20278147.4459721,23458334.8124466,23976941.7227321
22601433.3014989,23077275.418205,22208419.3896474,21235301.1797359,20278040.3187534,23457690.2690571,23977297.7581105
22601794.7249963,23076683.4633723,22208969.4837343,21235538.064528,20277934.3771975,23457040.7431322,23977654.9647508
22602159.4483801,23076090.7786218,22209521.9312579,21235778.4337048,20277826.0355671,23456396.2540525,23978011.3091147
22602520.6634895,23075499.6285824,22210074.4028658,21236013.417234,20277720.9064866,23455750.5450751,23978369.6971666
22602885.1250722,23074905.7601475,22210625.2988128,21236251.8533289,20277613.5018572,23455103.0100034,23978724.8444971
22603248.4026624,23074316.1722257,22211176.5060855,21236487.2399891,20277507.9448553,23454455.3376379,23979083.0239131
22603610.229873,23073725.4221899,22211727.8808753,21236726.5598112,20277400.9356777,23453808.5678254,23979440.8403783
22603972.611034,23073132.9363739,22212279.0014087,21236966.4696435,20277294.7045129,23453161.3058269,23979798.3823541
22604335.126025,23072541.1243007,22212827.8342581,21237202.558778,20277191.443214,23452513.0888704,23980156.5436542
22604701.0523915,23071950.0808804,22213382.1357211,21237441.1143793,20277081.8268889,23451866.2288241,23980513.3744466
22605064.3685332,23071360.415369,22213936.0724168,21237679.5208852,20276976.549017,23451219.8992264,23980869.6591513
22605428.5800656,23070766.0793381,22214485.94774,21237915.9797973,20276870.7701539,23450574.241174,23981228.6927157
22605792.2903292,23070176.0366956,22215036.9730091,21238155.826742,20276764.2064045,23449928.0665126,23981586.5097167
22606154.8348731,23069582.2134951,22215589.5813864,21238393.9463881,20276658.2887704,23449280.1310074,23981941.1256329
22606519.2298896,23068990.883059,22216139.919545,21238631.5023671,20276553.4000717,23448634.7704933,23982303.2069488
22606882.9238773,23068400.827401,22216692.5798579,21238868.3402151,20276447.4561173,23447987.0899597,23982658.6537927
22607247.2685606,23067808.2592117,22217244.9823644,21239107.1043267,20276345.0032645,23447339.7833662,23983017.6643716
22607612.6757289,23067218.6143392,22217796.688075,21239344.7889208,20276238.2450555,23446692.7550254,23983375.9193248
22607974.9148823,23066624.3694927,22218347.9489108,21239583.5349068,20276132.9966433,23446047.2932058,23983734.5481093
22608339.0509641,23066034.7654649,22218900.3857687,21239822.5831098,20276027.3114046,23445399.2829123,23984093.3235973
22608706.0814139,23065444.7861041,22219452.4990825,21240064.1816114,20275922.7194233,23444753.0552678,23984452.9648639
22609068.2227983,23064852.0513502,22220005.9573741,21240299.4480686,20275816.5183121,23444105.5496155,23984809.3907851
22609431.1028681,23064260.8085446,22220559.5142886,21240538.6763069,20275710.4689329,23443459.5465302,23985169.8403772
22609798.6118014,23063671.2216915,22221113.0011072,21240777.4306584,20275606.7474335,23442813.2867736,23985530.0297621
22610164.5823024,23063080.4047023,22221664.0851716,21241016.9496422,20275503.5390653,23442166.8630959,23985886.036886
22610527.8276878,23062488.2453183,22222217.1283318,21241254.5972419,20275398.7566975,23441520.4666239,23986245.7763034
22610892.8791991,23061897.7709734,22222769.4847122,21241490.9913631,20275296.5514431,23440873.3060829,23986605.2677994
22611257.5532672,23061307.3361938,22223321.445834,21241730.2827937,20275188.7607214,23440228.560147,23986965.518486
22611621.7627261,23060716.7625051,22223874.0227771,21241970.6406575,20275085.5839525,23439580.9709379,23987324.7214335
22611987.633634,23060127.1908644,22224428.4860303,21242208.8120039,20274980.2012864,23438933.140418,23987685.0877693
22612352.3897102,23059534.7732845,22224982.0185573,21242445.9788758,20274878.431376,23438288.048739,23988043.0375928
22612716.7423154,23058943.6129857,22225534.564756,21242686.1176479,20274772.2681086,23437640.6000779,23988403.5203661
22613082.5528717,23058351.1572863,22226089.0257583,21242924.8562833,20274671.0223046,23436996.0453515,23988760.4963503
22613451.4930821,23057762.6973747,22226641.7772562,21243165.3073022,20274566.7062663,23436348.4899008,23989123.6033026
22613814.7360057,23057171.8244229,22227194.4323688,21243402.4617852,20274462.907973,23435700.4651415,23989483.0190823
22614181.8668897,23056580.2284244,22227751.3656451,21243643.5763978,20274359.2930793,23435055.3473908,23989843.683182
22614544.4158768,23055991.5810179,22228300.8223321,21243881.1750657,20274255.4064788,23434410.5438814,23990203.8554169
22614911.044955,23055401.3856625,22228853.667744,21244119.6843916,20274150.7485434,23433764.778783,23990563.5617629
22615277.7471688,23054811.6650146,22229407.8359244,21244360.4536482,20274049.1600799,23433118.0793566,23990927.0758498
22615643.9469636,23054219.5664976,22229961.2284942,21244598.9893742,20273945.3835499,23432469.9921434,23991284.5989222
22616009.8940462,23053631.5602246,22230515.1513212,21244838.0199911,20273842.7781349,23431825.7904176,23991646.489132
22616376.8953305,23053038.693117,22231070.8896672,21245077.2954495,20273740.7487496,23431178.8767389,23992007.658809
22616741.9135761,23052448.0941248,22231624.155837,21245315.4579099,20273636.9821368,23430532.2813777,23992368.0487017
22617109.7278021,23051859.174022,22232177.0182857,21245557.9786703,20273533.5568492,23429886.8782725,23992727.1934606
22617476.1220816,23051269.7011342,22232730.7853881,21245798.5991434,20273432.3255596,23429239.4500453,23993090.3720049
22617839.7792104,23050677.0387347,22233284.2024529,21246034.5333643,20273329.1335653,23428592.312945,23993450.7514689
22618207.6803013,23050085.4090993,22233838.7310288,21246274.3771877,20273227.9055428,23427948.2931107,23993813.5234261
22618576.2138977,23049496.705934,22234394.0923408,21246513.8019016,20273124.0612918,23427302.8143428,23994172.9089181
22618941.4321976,23048908.218913,22234949.030144,21246752.1146958,20273022.5411439,23426656.1379379,23994534.1629052
22619309.9475031,23048318.763284,22235501.1312733,21246993.8452608,20272920.7232927,23426010.3543239,23994895.0431747
22619674.4534435,23047728.1579643,22236055.3455837,21247231.7270567,20272819.208405,23425364.1310087,23995257.2510854
22620043.8709543,23047138.3864326,22236612.6778622,21247470.8375417,20272714.7241483,23424717.7009372,23995619.6262489
22620407.8424555,23046546.7172328,22237165.2101107,21247710.0964653,20272614.3453747,23424073.0537341,23995981.7881663
22620776.0667355,23045958.745677,22237720.4567905,21247949.1775734,20272514.3468988,23423427.5577315,23996344.2031132
22621144.6569793,23045366.7450617,22238276.2639273,21248192.2139835,20272411.5411914,23422780.8406372,23996705.5387539
22621511.2134592,23044779.7159996,22238829.4472733,21248431.0485594,20272312.2017605,23422133.1596851,23997067.0127684
22621877.2018846,23044187.8178254,22239383.0113066,21248669.4290386,20272209.8379451,23421488.9290202,23997430.2282479
22622245.7071778,23043599.2145036,22239938.5649087,21248910.9704152,20272108.985508,23420843.7013045,23997791.5335085
22622615.5432712,23043010.8210941,22240494.5921278,21249147.2322295,20272006.3028816,23420199.1330862,23998152.3545522
22622980.3308389,23042420.4805219,22241050.2603688,21249389.7189023,20271905.7104941,23419552.9738975,23998517.0315584
22623349.8204962,23041830.3256657,22241603.8317496,21249630.0607691,20271804.9222992,23418905.1852727,23998880.275975
22623718.7429694,23041242.7207826,22242159.0993656,21249870.3218425,20271702.288095,23418259.2324396,23999242.3159828
22624085.7625122,23040650.9379715,22242714.7292655,21250108.8780236,20271603.2770391,23417614.8482385,23999605.8797513
22624454.2911397,23040059.8636068,22243269.9279708,21250351.445556,20271502.5175832,23416967.836359,23999967.2871717
22624820.2384187,23039473.279199,22243824.8010838,21250590.1412011,20271402.1483288,23416322.3359708,24000331.5519193
22625187.9218904,23038883.7563546,22244380.8392925,21250832.5719466,20271302.1363587,23415676.3694624,24000696.4356787
22625558.96447,23038295.9601538,22244936.294204,21251071.9075382,20271200.3075638,23415031.4284475,24001059.1980583
22625926.2991603,23037704.602476,22245490.8619457,21251310.9928053,20271100.949819,23414384.9703014,24001420.8415774
22626293.4686309,23037113.814497,22246048.1584596,21251552.4248603,20270999.4501631,23413740.609346,24001784.3947662
22626662.6218283,23036526.1691821,22246602.0330585,21251791.9493534,20270900.2399383,23413093.6918549,24002148.152006
22627031.1422978,23035938.8295882,22247158.5851787,21252030.526286,20270799.8810177,23412449.2893229,24002514.2439825
22627399.7650485,23035348.1968872,22247715.1792209,21252273.2760391,20270701.4115222,23411801.9281729,24002875.2937541
22627768.6790502,23034759.3626069,22248269.9796534,21252511.3195772,20270600.271991,23411157.0518019,24003239.2847735
22628138.1572677,23034169.0825083,22248827.5099753,21252754.3768619,20270500.384587,23410511.2562237,24003603.2083892
22628507.1475468,23033580.7706468,22249382.2504929,21252993.7111384,20270402.1806926,23409865.4059984,24003967.4778924
