pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575878.0264271,23119327.2275322,22169523.8269577,21218520.3161379,20285878.1216224,23503749.8359699,23952213.8677888
22576237.3689542,23118733.2074832,22170072.5359042,21218758.3450968,20285764.0770841,23503100.3867768,23952565.1203267
22576592.3129181,23118138.5381248,22170618.5896568,21218989.54813,20285650.7671762,23502454.691694,23952916.312529
22576950.7079025,23117542.0888317,22171164.8481937,21219226.403775,20285535.8405335,23501803.5842595,23953263.7310997
22577306.6589134,23116950.3078516,22171712.1354542,21219459.8801361,20285421.2873515,23501156.4774122,23953613.0760038
22577664.2681265,23116354.6137315,22172255.244628,21219695.5220921,20285307.1606281,23500506.8855576,23953962.7328583
22578018.3668395,23115759.2550869,22172801.7667759,21219932.6808448,20285196.2401138,23499858.9884388,23954314.2586416
22578378.8091014,23115165.4652323,22173350.4871891,21220164.8741729,20285081.757201,23499213.3166226,23954663.7148077
22578734.2509749,23114570.084663,22173896.3629175,21220400.92495,20284968.1262027,23498562.4184533,23955012.1014945
22579092.2519322,23113975.0370104,22174442.3713922,21220635.6992041,20284856.4567489,23497914.9141566,23955363.6934901
22579449.5687811,23113380.1453738,22174990.0203448,21220872.6982835,20284739.111195,23497265.1871375,23955713.9431941
22579806.9546435,23112787.8784499,22175536.7899098,21221107.2928906,20284629.5777808,23496615.4030393,23956064.4310861
22580162.9997493,23112192.7388841,22176084.7657798,21221341.6572094,20284516.4599973,23495967.691664,23956415.3844044
22580522.0835973,23111598.5357976,22176633.3397583,21221575.7758064,20284403.1472312,23495322.040932,23956767.0078464
22580881.7353523,23111004.6307296,22177178.7009981,21221811.5601158,20284289.2425012,23494673.0219763,23957117.0847512
22581236.3508889,23110412.321657,22177725.6592184,21222047.933903,20284176.773439,23494024.4014095,23957468.4434953
22581593.6390252,23109818.5305917,22178272.8802796,21222283.802368,20284066.1466233,23493376.9581987,23957819.8161551
22581953.8222348,23109222.1515351,22178820.5140847,21222518.562595,20283951.7783374,23492728.581298,23958169.8620551
22582311.3941574,23108628.1423044,22179368.5167832,21222755.0137893,20283838.0609205,23492077.7705908,23958521.0805677
22582668.5836817,23108035.2580332,22179916.607437,21222990.5898024,20283725.6516895,23491431.7596531,23958873.5049275
22583027.5122377,23107440.483683,22180463.8568691,21223226.6530803,20283618.1393516,23490783.9149854,23959226.1336468
22583385.2139652,23106847.0832679,22181009.8702664,21223461.4383959,20283504.1508202,23490136.4435883,23959576.2838211
22583746.4878539,23106252.8234987,22181559.7809909,21223698.5519227,20283391.2390422,23489489.314576,23959927.2491441
22584102.1523538,23105659.3893121,22182106.6452593,21223932.2606393,20283280.6896162,23488839.4366355,23960278.793758
22584463.912172,23105065.7481594,22182654.7326649,21224168.3119966,20283167.9699796,23488192.6738322,23960631.9261278
22584820.4313099,23104470.4422029,22183201.7884048,21224404.9396173,20283056.7601184,23487544.1058801,23960984.0430067
22585180.8074498,23103877.4507834,22183749.4509462,21224639.3086797,20282945.3749732,23486895.7413244,23961335.4827483
22585537.5332784,23103284.1746507,22184297.3523158,21224877.6750438,20282831.7878113,23486248.5185487,23961686.9841717
22585898.3805641,23102689.8093698,22184845.8427229,21225111.8360429,20282722.0388667,23485598.0717817,23962039.4119626
22586256.4333303,23102095.7558818,22185395.7152332,21225348.1089618,20282610.058141,23484953.4626136,23962391.6375943
22586616.9053745,23101501.4934894,22185942.4776821,21225584.3275483,20282499.7062512,23484302.8105084,23962744.8701791
